"Country" "Voter" "Points"
"Israel" "lu" ""
"Ireland" "lu" "2"
"Spain" "lu" "1"
"Belgium" "lu" "3"
"Greece" "lu" ""
"Yugoslavia" "lu" ""
"Finland" "lu" ""
"Norway" "lu" ""
"Germany" "lu" ""
"Switzerland" "lu" ""
"Portugal" "lu" ""
"Sweden" "mc" ""
"Italy" "mc" "4"
"Netherlands" "mc" ""
"United Kingdom" "mc" ""
"Luxembourg" "mc" "1"
"Monaco" "mc" ""
"Israel" "mc" ""
"Ireland" "mc" "1"
"Spain" "mc" "3"
"Belgium" "mc" ""
"Greece" "mc" ""
"Yugoslavia" "mc" ""
"Finland" "mc" ""
"Norway" "mc" "1"
"Germany" "mc" ""
"Switzerland" "mc" ""
"Portugal" "mc" ""
"Sweden" "nl" "3"
"Italy" "nl" ""
"Netherlands" "nl" ""
"United Kingdom" "nl" ""
"Luxembourg" "nl" ""
"Monaco" "nl" ""
"Israel" "nl" "2"
"Ireland" "nl" ""
"Spain" "nl" "1"
"Belgium" "nl" ""
"Greece" "nl" "4"
"Yugoslavia" "nl" ""
"Finland" "nl" ""
"Norway" "nl" ""
"Germany" "nl" ""
"Switzerland" "nl" ""
"Portugal" "nl" ""
"Sweden" "no" "2"
"Italy" "no" ""
"Netherlands" "no" "1"
"United Kingdom" "no" ""
"Luxembourg" "no" ""
"Monaco" "no" "1"
"Israel" "no" ""
"Ireland" "no" "2"
"Spain" "no" "2"
"Belgium" "no" "2"
"Greece" "no" ""
"Yugoslavia" "no" ""
"Finland" "no" ""
"Norway" "no" ""
"Germany" "no" ""
"Switzerland" "no" ""
"Portugal" "no" ""
"Sweden" "pt" "1"
"Italy" "pt" "1"
"Netherlands" "pt" "1"
"United Kingdom" "pt" ""
"Luxembourg" "pt" ""
"Monaco" "pt" "1"
"Israel" "pt" "2"
"Ireland" "pt" ""
"Spain" "pt" "2"
"Belgium" "pt" ""
"Greece" "pt" "1"
"Yugoslavia" "pt" "1"
"Finland" "pt" ""
"Norway" "pt" ""
"Germany" "pt" ""
"Switzerland" "pt" ""
"Portugal" "pt" ""
"Sweden" "es" "1"
"Italy" "es" "2"
"Netherlands" "es" ""
"United Kingdom" "es" ""
"Luxembourg" "es" "1"
"Monaco" "es" "2"
"Israel" "es" ""
"Ireland" "es" "2"
"Spain" "es" ""
"Belgium" "es" ""
"Greece" "es" ""
"Yugoslavia" "es" "1"
"Finland" "es" ""
"Norway" "es" ""
"Germany" "es" ""
"Switzerland" "es" ""
"Portugal" "es" "1"
"Sweden" "se" ""
"Italy" "se" ""
"Netherlands" "se" "3"
"United Kingdom" "se" ""
"Luxembourg" "se" ""
"Monaco" "se" "1"
"Israel" "se" "1"
"Ireland" "se" "2"
"Spain" "se" ""
"Belgium" "se" ""
"Greece" "se" "2"
"Yugoslavia" "se" ""
"Finland" "se" ""
"Norway" "se" "1"
"Germany" "se" ""
"Switzerland" "se" ""
"Portugal" "se" ""
"Sweden" "ch" "5"
"Italy" "ch" ""
"Netherlands" "ch" ""
"United Kingdom" "ch" "1"
"Luxembourg" "ch" ""
"Monaco" "ch" "1"
"Israel" "ch" ""
"Ireland" "ch" ""
"Spain" "ch" ""
"Belgium" "ch" ""
"Greece" "ch" ""
"Yugoslavia" "ch" ""
"Finland" "ch" ""
"Norway" "ch" ""
"Germany" "ch" "1"
"Switzerland" "ch" ""
"Portugal" "ch" "2"
"Sweden" "gb" ""
"Italy" "gb" "5"
"Netherlands" "gb" ""
"United Kingdom" "gb" ""
"Luxembourg" "gb" ""
"Monaco" "gb" ""
"Israel" "gb" "2"
"Ireland" "gb" "1"
"Spain" "gb" ""
"Belgium" "gb" ""
"Greece" "gb" ""
"Yugoslavia" "gb" ""
"Finland" "gb" "1"
"Norway" "gb" ""
"Germany" "gb" ""
"Switzerland" "gb" "1"
"Portugal" "gb" ""
"Sweden" "yu" "1"
"Italy" "yu" ""
"Netherlands" "yu" "3"
"United Kingdom" "yu" "4"
"Luxembourg" "yu" "2"
"Monaco" "yu" ""
"Israel" "yu" ""
"Ireland" "yu" ""
"Spain" "yu" ""
"Belgium" "yu" ""
"Greece" "yu" ""
"Yugoslavia" "yu" ""
"Finland" "yu" ""
"Norway" "yu" ""
"Germany" "yu" ""
"Switzerland" "yu" ""
"Portugal" "yu" ""
