"Country" "Voter" "Points"
"Norway" "es" ""
"Portugal" "es" "8"
"Poland" "es" ""
"Greece" "ch" "7"
"Azerbaijan" "ch" "1"
"Finland" "ch" "10"
"Iceland" "ch" "8"
"Lithuania" "ch" "3"
"Georgia" "ch" ""
"Hungary" "ch" ""
"Serbia" "ch" "12"
"Russia" "ch" ""
"Switzerland" "ch" ""
"Malta" "ch" ""
"Armenia" "ch" ""
"Turkey" "ch" "5"
"Albania" "ch" "6"
"Croatia" "ch" ""
"San Marino" "ch" ""
"Norway" "ch" "2"
"Portugal" "ch" "4"
"Poland" "ch" ""
"Greece" "tr" "4"
"Azerbaijan" "tr" "12"
"Finland" "tr" "1"
"Iceland" "tr" ""
"Lithuania" "tr" ""
"Georgia" "tr" "10"
"Hungary" "tr" "6"
"Serbia" "tr" ""
"Russia" "tr" "3"
"Switzerland" "tr" ""
"Malta" "tr" "2"
"Armenia" "tr" "7"
"Turkey" "tr" ""
"Albania" "tr" "8"
"Croatia" "tr" ""
"San Marino" "tr" "5"
"Norway" "tr" ""
"Portugal" "tr" ""
"Poland" "tr" ""
"Greece" "gb" "8"
"Azerbaijan" "gb" "4"
"Finland" "gb" "6"
"Iceland" "gb" "7"
"Lithuania" "gb" "12"
"Georgia" "gb" ""
"Hungary" "gb" "10"
"Serbia" "gb" ""
"Russia" "gb" ""
"Switzerland" "gb" "2"
"Malta" "gb" ""
"Armenia" "gb" ""
"Turkey" "gb" "1"
"Albania" "gb" ""
"Croatia" "gb" ""
"San Marino" "gb" ""
"Norway" "gb" ""
"Portugal" "gb" "3"
"Poland" "gb" "5"
