"Country" "Voter" "Points"
"Azerbaijan" "ie" "8"
"Russia" "ie" "7"
"Norway" "ie" "17"
"Malta" "ie" "8"
"Albania" "ie" ""
"Denmark" "ie" "5"
"Lithuania" "ie" "12"
"Moldova" "ie" ""
"Romania" "ie" "1"
"Croatia" "ie" "1"
"Latvia" "ie" ""
"Armenia" "ie" "2"
"Austria" "ie" ""
"Ireland" "ie" ""
"Netherlands" "it" "7"
"North Macedonia" "it" "8"
"Sweden" "it" ""
"Switzerland" "it" "6"
"Azerbaijan" "it" "10"
"Russia" "it" "7"
"Norway" "it" "8"
"Malta" "it" "12"
"Albania" "it" "15"
"Denmark" "it" "12"
"Lithuania" "it" ""
"Moldova" "it" "5"
"Romania" "it" "12"
"Croatia" "it" ""
"Latvia" "it" "5"
"Armenia" "it" ""
"Austria" "it" "1"
"Ireland" "it" "8"
"Netherlands" "lv" "15"
"North Macedonia" "lv" "5"
"Sweden" "lv" "16"
"Switzerland" "lv" "3"
"Azerbaijan" "lv" "16"
"Russia" "lv" "15"
"Norway" "lv" "8"
"Malta" "lv" "6"
"Albania" "lv" ""
"Denmark" "lv" "12"
"Lithuania" "lv" "16"
"Moldova" "lv" ""
"Romania" "lv" ""
"Croatia" "lv" "1"
"Latvia" "lv" ""
"Armenia" "lv" "2"
"Austria" "lv" "1"
"Ireland" "lv" ""
"Netherlands" "lt" "18"
"North Macedonia" "lt" "4"
"Sweden" "lt" "15"
"Switzerland" "lt" "9"
"Azerbaijan" "lt" "15"
"Russia" "lt" "14"
"Norway" "lt" "9"
"Malta" "lt" "4"
"Albania" "lt" ""
"Denmark" "lt" "3"
"Lithuania" "lt" ""
"Moldova" "lt" ""
"Romania" "lt" ""
"Croatia" "lt" ""
"Latvia" "lt" "19"
"Armenia" "lt" ""
"Austria" "lt" "6"
"Ireland" "lt" ""
"Netherlands" "mt" "22"
"North Macedonia" "mt" "8"
"Sweden" "mt" "17"
"Switzerland" "mt" "12"
"Azerbaijan" "mt" "11"
"Russia" "mt" "13"
"Norway" "mt" "12"
"Malta" "mt" ""
"Albania" "mt" ""
"Denmark" "mt" "2"
"Lithuania" "mt" "6"
"Moldova" "mt" "5"
"Romania" "mt" "1"
"Croatia" "mt" "1"
"Latvia" "mt" ""
"Armenia" "mt" "6"
"Austria" "mt" ""
"Ireland" "mt" ""
"Netherlands" "md" "7"
"North Macedonia" "md" "10"
"Sweden" "md" ""
"Switzerland" "md" "6"
"Azerbaijan" "md" "14"
"Russia" "md" "18"
"Norway" "md" "7"
"Malta" "md" "10"
"Albania" "md" "2"
"Denmark" "md" "1"
"Lithuania" "md" "5"
"Moldova" "md" ""
"Romania" "md" "24"
"Croatia" "md" ""
"Latvia" "md" "1"
"Armenia" "md" "6"
"Austria" "md" ""
"Ireland" "md" "5"
"Netherlands" "nl" ""
"North Macedonia" "nl" "10"
"Sweden" "nl" "22"
"Switzerland" "nl" "16"
"Azerbaijan" "nl" "8"
"Russia" "nl" "10"
"Norway" "nl" "12"
"Malta" "nl" "11"
"Albania" "nl" ""
"Denmark" "nl" "7"
"Lithuania" "nl" "2"
"Moldova" "nl" "6"
"Romania" "nl" ""
"Croatia" "nl" "5"
"Latvia" "nl" ""
"Armenia" "nl" "7"
"Austria" "nl" ""
"Ireland" "nl" ""
"Netherlands" "mk" "14"
"North Macedonia" "mk" ""
"Sweden" "mk" "5"
"Switzerland" "mk" "7"
"Azerbaijan" "mk" "13"
"Russia" "mk" "17"
"Norway" "mk" "3"
"Malta" "mk" "11"
"Albania" "mk" "24"
"Denmark" "mk" ""
"Lithuania" "mk" ""
"Moldova" "mk" ""
"Romania" "mk" "1"
"Croatia" "mk" "10"
"Latvia" "mk" "3"
"Armenia" "mk" "8"
"Austria" "mk" ""
"Ireland" "mk" ""
"Netherlands" "no" "15"
"North Macedonia" "no" "8"
"Sweden" "no" "22"
"Switzerland" "no" "15"
"Azerbaijan" "no" "12"
"Russia" "no" "7"
"Norway" "no" ""
"Malta" "no" "7"
"Albania" "no" "2"
"Denmark" "no" "13"
"Lithuania" "no" "12"
"Moldova" "no" "2"
"Romania" "no" ""
"Croatia" "no" ""
"Latvia" "no" "1"
"Armenia" "no" ""
"Austria" "no" ""
"Ireland" "no" ""
"Netherlands" "ro" "14"
"North Macedonia" "ro" "14"
"Sweden" "ro" "5"
"Switzerland" "ro" "10"
"Azerbaijan" "ro" "17"
"Russia" "ro" "14"
"Norway" "ro" "5"
"Malta" "ro" "7"
"Albania" "ro" "5"
"Denmark" "ro" ""
"Lithuania" "ro" ""
"Moldova" "ro" "24"
"Romania" "ro" ""
"Croatia" "ro" ""
"Latvia" "ro" ""
"Armenia" "ro" ""
"Austria" "ro" "1"
"Ireland" "ro" ""
"Netherlands" "ru" "8"
"North Macedonia" "ru" "16"
"Sweden" "ru" "2"
"Switzerland" "ru" "6"
"Azerbaijan" "ru" "16"
"Russia" "ru" ""
"Norway" "ru" "8"
"Malta" "ru" "8"
"Albania" "ru" "7"
"Denmark" "ru" "3"
"Lithuania" "ru" "1"
"Moldova" "ru" "10"
"Romania" "ru" "12"
"Croatia" "ru" "3"
"Latvia" "ru" ""
"Armenia" "ru" "16"
"Austria" "ru" ""
"Ireland" "ru" ""
"Netherlands" "se" "15"
"North Macedonia" "se" "6"
"Sweden" "se" ""
"Switzerland" "se" "16"
"Azerbaijan" "se" "9"
"Russia" "se" "10"
"Norway" "se" "17"
"Malta" "se" "4"
"Albania" "se" "2"
"Denmark" "se" "12"
"Lithuania" "se" "10"
"Moldova" "se" "6"
"Romania" "se" ""
"Croatia" "se" "1"
"Latvia" "se" ""
"Armenia" "se" ""
"Austria" "se" "8"
"Ireland" "se" ""
"Netherlands" "ch" "18"
"North Macedonia" "ch" "15"
"Sweden" "ch" "18"
"Switzerland" "ch" ""
"Azerbaijan" "ch" "4"
"Russia" "ch" "4"
"Norway" "ch" "16"
"Malta" "ch" "4"
"Albania" "ch" "12"
"Denmark" "ch" "4"
"Lithuania" "ch" "4"
"Moldova" "ch" "5"
"Romania" "ch" ""
"Croatia" "ch" "5"
"Latvia" "ch" "7"
"Armenia" "ch" ""
"Austria" "ch" ""
"Ireland" "ch" ""
"Netherlands" "gb" "7"
"North Macedonia" "gb" "12"
"Sweden" "gb" "14"
"Switzerland" "gb" "6"
"Azerbaijan" "gb" "14"
"Russia" "gb" "5"
"Norway" "gb" "10"
"Malta" "gb" "9"
"Albania" "gb" ""
"Denmark" "gb" "6"
"Lithuania" "gb" "12"
"Moldova" "gb" "4"
"Romania" "gb" "6"
"Croatia" "gb" "8"
"Latvia" "gb" ""
"Armenia" "gb" ""
"Austria" "gb" ""
"Ireland" "gb" "3"
