"Country" "Voter" "Points"
"Israel" "az" "13"
"Cyprus" "az" "14"
"Austria" "az" ""
"Germany" "az" "5"
"Italy" "az" "5"
"Czech Republic" "az" "6"
"Sweden" "az" "2"
"Estonia" "az" "3"
"Denmark" "az" ""
"Moldova" "az" "11"
"Albania" "az" "12"
"Lithuania" "az" ""
"France" "az" ""
"Bulgaria" "az" "6"
"Norway" "az" "7"
"Ireland" "az" ""
"Ukraine" "az" "14"
"Netherlands" "az" ""
"Serbia" "az" "10"
"Australia" "az" ""
"Hungary" "az" "8"
"Slovenia" "az" ""
"Spain" "az" ""
"United Kingdom" "az" ""
"Finland" "az" ""
"Portugal" "az" ""
"Israel" "by" "8"
"Cyprus" "by" "15"
"Austria" "by" "10"
"Germany" "by" ""
"Italy" "by" "4"
"Czech Republic" "by" "11"
"Sweden" "by" "1"
"Estonia" "by" ""
"Denmark" "by" "10"
"Moldova" "by" "6"
"Albania" "by" "7"
"Lithuania" "by" "5"
"France" "by" ""
"Bulgaria" "by" "1"
"Norway" "by" "18"
"Ireland" "by" ""
"Ukraine" "by" "12"
"Netherlands" "by" ""
"Serbia" "by" ""
"Australia" "by" "2"
"Hungary" "by" "2"
"Slovenia" "by" "4"
"Spain" "by" ""
"United Kingdom" "by" ""
"Finland" "by" ""
"Portugal" "by" ""
"Israel" "be" "16"
"Cyprus" "be" "11"
"Austria" "be" "15"
"Germany" "be" "7"
"Italy" "be" "6"
"Czech Republic" "be" "8"
"Sweden" "be" "8"
"Estonia" "be" ""
"Denmark" "be" "5"
"Moldova" "be" ""
"Albania" "be" "2"
"Lithuania" "be" ""
"France" "be" "11"
"Bulgaria" "be" ""
"Norway" "be" ""
"Ireland" "be" "4"
"Ukraine" "be" ""
"Netherlands" "be" "22"
"Serbia" "be" ""
"Australia" "be" ""
"Hungary" "be" ""
"Slovenia" "be" ""
"Spain" "be" "1"
"United Kingdom" "be" ""
"Finland" "be" ""
"Portugal" "be" ""
"Israel" "bg" "14"
"Cyprus" "bg" "15"
"Austria" "bg" "16"
"Germany" "bg" "6"
"Italy" "bg" "6"
"Czech Republic" "bg" "11"
"Sweden" "bg" "2"
"Estonia" "bg" "2"
"Denmark" "bg" ""
"Moldova" "bg" "8"
"Albania" "bg" "7"
"Lithuania" "bg" "10"
"France" "bg" "5"
"Bulgaria" "bg" ""
"Norway" "bg" ""
"Ireland" "bg" "1"
"Ukraine" "bg" "1"
"Netherlands" "bg" ""
"Serbia" "bg" "7"
"Australia" "bg" ""
"Hungary" "bg" "5"
"Slovenia" "bg" ""
"Spain" "bg" ""
"United Kingdom" "bg" ""
"Finland" "bg" ""
"Portugal" "bg" ""
"Israel" "hr" "16"
"Cyprus" "hr" "8"
"Austria" "hr" ""
"Germany" "hr" "3"
"Italy" "hr" "10"
"Czech Republic" "hr" "9"
"Sweden" "hr" ""
"Estonia" "hr" ""
"Denmark" "hr" "2"
"Moldova" "hr" "8"
"Albania" "hr" "5"
"Lithuania" "hr" "12"
"France" "hr" "6"
"Bulgaria" "hr" "8"
"Norway" "hr" "5"
"Ireland" "hr" "3"
"Ukraine" "hr" ""
"Netherlands" "hr" ""
"Serbia" "hr" "12"
"Australia" "hr" ""
"Hungary" "hr" ""
"Slovenia" "hr" "7"
"Spain" "hr" ""
"United Kingdom" "hr" "2"
"Finland" "hr" ""
"Portugal" "hr" ""
"Israel" "cy" "10"
"Cyprus" "cy" ""
"Austria" "cy" "2"
"Germany" "cy" "3"
"Italy" "cy" "15"
"Czech Republic" "cy" "13"
"Sweden" "cy" "12"
"Estonia" "cy" "5"
"Denmark" "cy" ""
"Moldova" "cy" "10"
"Albania" "cy" "6"
"Lithuania" "cy" "6"
"France" "cy" "4"
"Bulgaria" "cy" "12"
"Norway" "cy" "5"
"Ireland" "cy" ""
"Ukraine" "cy" "2"
"Netherlands" "cy" ""
"Serbia" "cy" ""
"Australia" "cy" ""
"Hungary" "cy" "4"
"Slovenia" "cy" ""
"Spain" "cy" "7"
"United Kingdom" "cy" ""
"Finland" "cy" ""
"Portugal" "cy" ""
"Israel" "cz" "22"
"Cyprus" "cz" "8"
"Austria" "cz" "5"
"Germany" "cz" "3"
"Italy" "cz" "2"
"Czech Republic" "cz" ""
"Sweden" "cz" "8"
"Estonia" "cz" "5"
"Denmark" "cz" "7"
"Moldova" "cz" "6"
"Albania" "cz" "6"
"Lithuania" "cz" "1"
"France" "cz" ""
"Bulgaria" "cz" "5"
"Norway" "cz" ""
"Ireland" "cz" "14"
"Ukraine" "cz" "12"
"Netherlands" "cz" ""
"Serbia" "cz" ""
"Australia" "cz" ""
"Hungary" "cz" "2"
"Slovenia" "cz" "7"
"Spain" "cz" ""
"United Kingdom" "cz" ""
"Finland" "cz" "3"
"Portugal" "cz" ""
"Israel" "dk" "3"
"Cyprus" "dk" "6"
"Austria" "dk" "18"
"Germany" "dk" "24"
"Italy" "dk" ""
"Czech Republic" "dk" "6"
"Sweden" "dk" "11"
"Estonia" "dk" "7"
"Denmark" "dk" ""
"Moldova" "dk" ""
"Albania" "dk" ""
"Lithuania" "dk" ""
"France" "dk" "2"
"Bulgaria" "dk" "1"
"Norway" "dk" "8"
"Ireland" "dk" "4"
"Ukraine" "dk" ""
"Netherlands" "dk" "5"
"Serbia" "dk" ""
"Australia" "dk" "12"
"Hungary" "dk" ""
"Slovenia" "dk" ""
"Spain" "dk" "6"
"United Kingdom" "dk" "3"
"Finland" "dk" ""
"Portugal" "dk" ""
"Israel" "ee" ""
"Cyprus" "ee" "12"
"Austria" "ee" "18"
"Germany" "ee" "6"
"Italy" "ee" "7"
"Czech Republic" "ee" "5"
"Sweden" "ee" "5"
"Estonia" "ee" ""
"Denmark" "ee" "8"
"Moldova" "ee" "1"
"Albania" "ee" ""
"Lithuania" "ee" "22"
"France" "ee" ""
"Bulgaria" "ee" "7"
"Norway" "ee" "6"
"Ireland" "ee" ""
"Ukraine" "ee" ""
"Netherlands" "ee" "1"
"Serbia" "ee" ""
"Australia" "ee" ""
"Hungary" "ee" "3"
"Slovenia" "ee" ""
"Spain" "ee" ""
"United Kingdom" "ee" ""
"Finland" "ee" "12"
"Portugal" "ee" "3"
"Israel" "fi" "19"
"Cyprus" "fi" "7"
"Austria" "fi" "10"
"Germany" "fi" "1"
"Italy" "fi" "10"
"Czech Republic" "fi" "5"
"Sweden" "fi" "8"
"Estonia" "fi" "12"
"Denmark" "fi" "13"
"Moldova" "fi" ""
"Albania" "fi" ""
"Lithuania" "fi" ""
"France" "fi" "9"
"Bulgaria" "fi" "10"
"Norway" "fi" ""
"Ireland" "fi" "2"
"Ukraine" "fi" ""
"Netherlands" "fi" "2"
"Serbia" "fi" ""
"Australia" "fi" ""
"Hungary" "fi" "8"
"Slovenia" "fi" ""
"Spain" "fi" ""
"United Kingdom" "fi" ""
"Finland" "fi" ""
"Portugal" "fi" ""
"Israel" "fr" "24"
"Cyprus" "fr" "3"
"Austria" "fr" "7"
"Germany" "fr" "8"
"Italy" "fr" "10"
"Czech Republic" "fr" "4"
"Sweden" "fr" "5"
"Estonia" "fr" "7"
"Denmark" "fr" "2"
"Moldova" "fr" "6"
"Albania" "fr" ""
"Lithuania" "fr" ""
"France" "fr" ""
"Bulgaria" "fr" ""
"Norway" "fr" ""
"Ireland" "fr" "1"
"Ukraine" "fr" "4"
"Netherlands" "fr" "6"
"Serbia" "fr" "1"
"Australia" "fr" "10"
"Hungary" "fr" ""
"Slovenia" "fr" "2"
"Spain" "fr" "5"
"United Kingdom" "fr" "3"
"Finland" "fr" ""
"Portugal" "fr" "8"
"Israel" "ge" "15"
"Cyprus" "ge" "10"
"Austria" "ge" "9"
"Germany" "ge" "7"
"Italy" "ge" "5"
"Czech Republic" "ge" ""
"Sweden" "ge" "12"
"Estonia" "ge" "16"
"Denmark" "ge" "3"
"Moldova" "ge" "3"
"Albania" "ge" "4"
"Lithuania" "ge" "9"
"France" "ge" "4"
"Bulgaria" "ge" "6"
"Norway" "ge" ""
"Ireland" "ge" ""
"Ukraine" "ge" "8"
"Netherlands" "ge" "5"
"Serbia" "ge" ""
"Australia" "ge" ""
"Hungary" "ge" ""
"Slovenia" "ge" ""
"Spain" "ge" ""
"United Kingdom" "ge" ""
"Finland" "ge" ""
"Portugal" "ge" ""
"Israel" "de" "11"
"Cyprus" "de" "9"
"Austria" "de" "15"
"Germany" "de" ""
"Italy" "de" "12"
"Czech Republic" "de" "8"
"Sweden" "de" "12"
"Estonia" "de" "2"
"Denmark" "de" "3"
"Moldova" "de" ""
"Albania" "de" ""
"Lithuania" "de" "8"
"France" "de" ""
"Bulgaria" "de" ""
"Norway" "de" ""
"Ireland" "de" "15"
"Ukraine" "de" ""
"Netherlands" "de" "5"
"Serbia" "de" ""
"Australia" "de" "7"
"Hungary" "de" "2"
"Slovenia" "de" ""
"Spain" "de" "6"
"United Kingdom" "de" "1"
"Finland" "de" ""
"Portugal" "de" ""
"Israel" "gr" "10"
"Cyprus" "gr" "24"
"Austria" "gr" ""
"Germany" "gr" "2"
"Italy" "gr" "9"
"Czech Republic" "gr" "7"
"Sweden" "gr" "8"
"Estonia" "gr" "7"
"Denmark" "gr" ""
"Moldova" "gr" "11"
"Albania" "gr" "17"
"Lithuania" "gr" ""
"France" "gr" "5"
"Bulgaria" "gr" "5"
"Norway" "gr" "3"
"Ireland" "gr" ""
"Ukraine" "gr" ""
"Netherlands" "gr" ""
"Serbia" "gr" "2"
"Australia" "gr" ""
"Hungary" "gr" "6"
"Slovenia" "gr" ""
"Spain" "gr" ""
"United Kingdom" "gr" ""
"Finland" "gr" ""
"Portugal" "gr" ""
"Israel" "hu" "16"
"Cyprus" "hu" "7"
"Austria" "hu" "11"
"Germany" "hu" "1"
"Italy" "hu" "6"
"Czech Republic" "hu" "8"
"Sweden" "hu" "1"
"Estonia" "hu" ""
"Denmark" "hu" "24"
"Moldova" "hu" "2"
"Albania" "hu" "10"
"Lithuania" "hu" "5"
"France" "hu" ""
"Bulgaria" "hu" ""
"Norway" "hu" "7"
"Ireland" "hu" "3"
"Ukraine" "hu" ""
"Netherlands" "hu" "8"
"Serbia" "hu" ""
"Australia" "hu" "7"
"Hungary" "hu" ""
"Slovenia" "hu" ""
"Spain" "hu" ""
"United Kingdom" "hu" ""
"Finland" "hu" ""
"Portugal" "hu" ""
"Israel" "is" "15"
"Cyprus" "is" "3"
"Austria" "is" "17"
"Germany" "is" "14"
"Italy" "is" ""
"Czech Republic" "is" "11"
"Sweden" "is" "7"
"Estonia" "is" "7"
"Denmark" "is" "12"
"Moldova" "is" ""
"Albania" "is" "10"
"Lithuania" "is" ""
"France" "is" "9"
"Bulgaria" "is" ""
"Norway" "is" "4"
"Ireland" "is" "4"
"Ukraine" "is" ""
"Netherlands" "is" ""
"Serbia" "is" ""
"Australia" "is" ""
"Hungary" "is" ""
"Slovenia" "is" ""
"Spain" "is" ""
"United Kingdom" "is" ""
"Finland" "is" "3"
"Portugal" "is" ""
"Israel" "ie" "13"
"Cyprus" "ie" "17"
"Austria" "ie" "5"
"Germany" "ie" "16"
"Italy" "ie" ""
"Czech Republic" "ie" "7"
"Sweden" "ie" ""
"Estonia" "ie" "7"
"Denmark" "ie" "2"
"Moldova" "ie" "1"
"Albania" "ie" "2"
"Lithuania" "ie" "12"
"France" "ie" "4"
"Bulgaria" "ie" "10"
"Norway" "ie" ""
"Ireland" "ie" ""
"Ukraine" "ie" ""
"Netherlands" "ie" "3"
"Serbia" "ie" ""
"Australia" "ie" ""
"Hungary" "ie" ""
"Slovenia" "ie" ""
"Spain" "ie" "1"
"United Kingdom" "ie" "10"
"Finland" "ie" ""
"Portugal" "ie" "6"
"Israel" "il" ""
"Cyprus" "il" "2"
"Austria" "il" "13"
"Germany" "il" "8"
"Italy" "il" "5"
"Czech Republic" "il" "12"
"Sweden" "il" "10"
"Estonia" "il" "8"
"Denmark" "il" "6"
"Moldova" "il" "10"
"Albania" "il" ""
"Lithuania" "il" ""
"France" "il" "6"
"Bulgaria" "il" "1"
"Norway" "il" ""
"Ireland" "il" ""
"Ukraine" "il" "7"
"Netherlands" "il" ""
"Serbia" "il" ""
"Australia" "il" "7"
"Hungary" "il" "3"
"Slovenia" "il" "4"
"Spain" "il" ""
"United Kingdom" "il" "8"
"Finland" "il" "6"
"Portugal" "il" ""
"Israel" "it" "9"
"Cyprus" "it" "8"
"Austria" "it" "7"
"Germany" "it" "13"
"Italy" "it" ""
"Czech Republic" "it" ""
"Sweden" "it" "1"
"Estonia" "it" "10"
"Denmark" "it" "12"
"Moldova" "it" "10"
"Albania" "it" "12"
"Lithuania" "it" ""
"France" "it" ""
"Bulgaria" "it" ""
"Norway" "it" "12"
"Ireland" "it" "5"
"Ukraine" "it" "8"
"Netherlands" "it" ""
"Serbia" "it" "1"
"Australia" "it" ""
"Hungary" "it" "2"
"Slovenia" "it" ""
"Spain" "it" ""
"United Kingdom" "it" "6"
"Finland" "it" ""
"Portugal" "it" ""
"Israel" "lv" "8"
"Cyprus" "lv" "1"
"Austria" "lv" "7"
"Germany" "lv" "3"
"Italy" "lv" "6"
"Czech Republic" "lv" "4"
"Sweden" "lv" "12"
"Estonia" "lv" "18"
"Denmark" "lv" "5"
"Moldova" "lv" "7"
"Albania" "lv" ""
"Lithuania" "lv" "16"
"France" "lv" "10"
"Bulgaria" "lv" ""
"Norway" "lv" "2"
"Ireland" "lv" ""
"Ukraine" "lv" "3"
"Netherlands" "lv" "5"
"Serbia" "lv" ""
"Australia" "lv" "6"
"Hungary" "lv" ""
"Slovenia" "lv" "1"
"Spain" "lv" ""
"United Kingdom" "lv" "2"
"Finland" "lv" ""
"Portugal" "lv" ""
"Israel" "lt" "7"
"Cyprus" "lt" "7"
"Austria" "lt" "15"
"Germany" "lt" "7"
"Italy" "lt" "7"
"Czech Republic" "lt" "8"
"Sweden" "lt" "12"
"Estonia" "lt" "12"
"Denmark" "lt" "10"
"Moldova" "lt" ""
"Albania" "lt" ""
"Lithuania" "lt" ""
"France" "lt" "15"
"Bulgaria" "lt" ""
"Norway" "lt" ""
"Ireland" "lt" "4"
"Ukraine" "lt" ""
"Netherlands" "lt" "3"
"Serbia" "lt" ""
"Australia" "lt" ""
"Hungary" "lt" "2"
"Slovenia" "lt" ""
"Spain" "lt" ""
"United Kingdom" "lt" ""
"Finland" "lt" ""
"Portugal" "lt" "7"
"Israel" "mt" "14"
"Cyprus" "mt" "22"
"Austria" "mt" "1"
"Germany" "mt" "4"
"Italy" "mt" "22"
"Czech Republic" "mt" "8"
"Sweden" "mt" "7"
"Estonia" "mt" ""
"Denmark" "mt" "2"
"Moldova" "mt" ""
"Albania" "mt" ""
"Lithuania" "mt" "5"
"France" "mt" "8"
"Bulgaria" "mt" "9"
"Norway" "mt" "4"
"Ireland" "mt" ""
"Ukraine" "mt" ""
"Netherlands" "mt" ""
"Serbia" "mt" ""
"Australia" "mt" "9"
"Hungary" "mt" ""
"Slovenia" "mt" ""
"Spain" "mt" ""
"United Kingdom" "mt" "1"
"Finland" "mt" ""
"Portugal" "mt" ""
"Israel" "md" "22"
"Cyprus" "md" "13"
"Austria" "md" "3"
"Germany" "md" "8"
"Italy" "md" "8"
"Czech Republic" "md" "6"
"Sweden" "md" ""
"Estonia" "md" "13"
"Denmark" "md" ""
"Moldova" "md" ""
"Albania" "md" ""
"Lithuania" "md" ""
"France" "md" ""
"Bulgaria" "md" "11"
"Norway" "md" "7"
"Ireland" "md" ""
"Ukraine" "md" "15"
"Netherlands" "md" "1"
"Serbia" "md" ""
"Australia" "md" "7"
"Hungary" "md" "2"
"Slovenia" "md" ""
"Spain" "md" ""
"United Kingdom" "md" ""
"Finland" "md" ""
"Portugal" "md" ""
"Israel" "me" "1"
"Cyprus" "me" "6"
"Austria" "me" ""
"Germany" "me" ""
"Italy" "me" "12"
"Czech Republic" "me" ""
"Sweden" "me" "2"
"Estonia" "me" "5"
"Denmark" "me" "6"
"Moldova" "me" "8"
"Albania" "me" "20"
"Lithuania" "me" ""
"France" "me" ""
"Bulgaria" "me" "4"
"Norway" "me" "7"
"Ireland" "me" ""
"Ukraine" "me" "7"
"Netherlands" "me" "3"
"Serbia" "me" "24"
"Australia" "me" ""
"Hungary" "me" "3"
"Slovenia" "me" "6"
"Spain" "me" ""
"United Kingdom" "me" "2"
"Finland" "me" ""
"Portugal" "me" ""
"Israel" "nl" "15"
"Cyprus" "nl" "11"
"Austria" "nl" "13"
"Germany" "nl" "24"
"Italy" "nl" "7"
"Czech Republic" "nl" "6"
"Sweden" "nl" "8"
"Estonia" "nl" "4"
"Denmark" "nl" "8"
"Moldova" "nl" ""
"Albania" "nl" ""
"Lithuania" "nl" "7"
"France" "nl" ""
"Bulgaria" "nl" ""
"Norway" "nl" "4"
"Ireland" "nl" "4"
"Ukraine" "nl" ""
"Netherlands" "nl" ""
"Serbia" "nl" ""
"Australia" "nl" ""
"Hungary" "nl" "2"
"Slovenia" "nl" "1"
"Spain" "nl" ""
"United Kingdom" "nl" ""
"Finland" "nl" ""
"Portugal" "nl" "2"
"Israel" "mk" "4"
"Cyprus" "mk" "18"
"Austria" "mk" ""
"Germany" "mk" "3"
"Italy" "mk" "6"
"Czech Republic" "mk" "9"
"Sweden" "mk" "7"
"Estonia" "mk" "12"
"Denmark" "mk" ""
"Moldova" "mk" "1"
"Albania" "mk" "18"
"Lithuania" "mk" ""
"France" "mk" ""
"Bulgaria" "mk" "7"
"Norway" "mk" ""
"Ireland" "mk" ""
"Ukraine" "mk" "4"
"Netherlands" "mk" ""
"Serbia" "mk" "18"
"Australia" "mk" ""
"Hungary" "mk" ""
"Slovenia" "mk" "4"
"Spain" "mk" ""
"United Kingdom" "mk" ""
"Finland" "mk" "5"
"Portugal" "mk" ""
"Israel" "no" "7"
"Cyprus" "no" "7"
"Austria" "no" "16"
"Germany" "no" "18"
"Italy" "no" ""
"Czech Republic" "no" "4"
"Sweden" "no" "13"
"Estonia" "no" ""
"Denmark" "no" "10"
"Moldova" "no" ""
"Albania" "no" ""
"Lithuania" "no" "15"
"France" "no" "8"
"Bulgaria" "no" ""
"Norway" "no" ""
"Ireland" "no" "1"
"Ukraine" "no" ""
"Netherlands" "no" "9"
"Serbia" "no" ""
"Australia" "no" "6"
"Hungary" "no" ""
"Slovenia" "no" ""
"Spain" "no" "2"
"United Kingdom" "no" ""
"Finland" "no" ""
"Portugal" "no" ""
"Israel" "pl" "10"
"Cyprus" "pl" "8"
"Austria" "pl" "12"
"Germany" "pl" "11"
"Italy" "pl" "5"
"Czech Republic" "pl" "4"
"Sweden" "pl" "6"
"Estonia" "pl" ""
"Denmark" "pl" "6"
"Moldova" "pl" ""
"Albania" "pl" "7"
"Lithuania" "pl" "1"
"France" "pl" "3"
"Bulgaria" "pl" "2"
"Norway" "pl" ""
"Ireland" "pl" "7"
"Ukraine" "pl" "12"
"Netherlands" "pl" "8"
"Serbia" "pl" ""
"Australia" "pl" "4"
"Hungary" "pl" "10"
"Slovenia" "pl" ""
"Spain" "pl" ""
"United Kingdom" "pl" ""
"Finland" "pl" ""
"Portugal" "pl" ""
"Israel" "pt" "2"
"Cyprus" "pt" "5"
"Austria" "pt" "8"
"Germany" "pt" "8"
"Italy" "pt" "14"
"Czech Republic" "pt" ""
"Sweden" "pt" ""
"Estonia" "pt" "19"
"Denmark" "pt" "2"
"Moldova" "pt" "6"
"Albania" "pt" "10"
"Lithuania" "pt" "6"
"France" "pt" "5"
"Bulgaria" "pt" "7"
"Norway" "pt" ""
"Ireland" "pt" "3"
"Ukraine" "pt" "4"
"Netherlands" "pt" ""
"Serbia" "pt" ""
"Australia" "pt" ""
"Hungary" "pt" ""
"Slovenia" "pt" "3"
"Spain" "pt" "14"
"United Kingdom" "pt" ""
"Finland" "pt" ""
"Portugal" "pt" ""
"Israel" "ro" "8"
"Cyprus" "ro" "12"
"Austria" "ro" "12"
"Germany" "ro" "8"
"Italy" "ro" "6"
"Czech Republic" "ro" "3"
"Sweden" "ro" ""
"Estonia" "ro" "3"
"Denmark" "ro" "2"
"Moldova" "ro" "19"
"Albania" "ro" ""
"Lithuania" "ro" "6"
"France" "ro" ""
"Bulgaria" "ro" "5"
"Norway" "ro" ""
"Ireland" "ro" "1"
"Ukraine" "ro" ""
"Netherlands" "ro" "8"
"Serbia" "ro" ""
"Australia" "ro" "2"
"Hungary" "ro" "10"
"Slovenia" "ro" "1"
"Spain" "ro" "10"
"United Kingdom" "ro" ""
"Finland" "ro" ""
"Portugal" "ro" ""
"Israel" "ru" "18"
"Cyprus" "ru" "11"
"Austria" "ru" ""
"Germany" "ru" "4"
"Italy" "ru" "7"
"Czech Republic" "ru" "2"
"Sweden" "ru" "11"
"Estonia" "ru" "9"
"Denmark" "ru" "7"
"Moldova" "ru" "24"
"Albania" "ru" ""
"Lithuania" "ru" "3"
"France" "ru" "2"
"Bulgaria" "ru" ""
"Norway" "ru" "5"
"Ireland" "ru" ""
"Ukraine" "ru" "8"
"Netherlands" "ru" ""
"Serbia" "ru" ""
"Australia" "ru" "5"
"Hungary" "ru" ""
"Slovenia" "ru" ""
"Spain" "ru" ""
"United Kingdom" "ru" ""
"Finland" "ru" ""
"Portugal" "ru" ""
"Israel" "sm" "24"
"Cyprus" "sm" "7"
"Austria" "sm" ""
"Germany" "sm" "14"
"Italy" "sm" "12"
"Czech Republic" "sm" "10"
"Sweden" "sm" "8"
"Estonia" "sm" "5"
"Denmark" "sm" "6"
"Moldova" "sm" "9"
"Albania" "sm" ""
"Lithuania" "sm" ""
"France" "sm" ""
"Bulgaria" "sm" ""
"Norway" "sm" ""
"Ireland" "sm" "4"
"Ukraine" "sm" "5"
"Netherlands" "sm" ""
"Serbia" "sm" "3"
"Australia" "sm" "2"
"Hungary" "sm" ""
"Slovenia" "sm" "6"
"Spain" "sm" ""
"United Kingdom" "sm" "1"
"Finland" "sm" ""
"Portugal" "sm" ""
"Israel" "rs" "9"
"Cyprus" "rs" "10"
"Austria" "rs" "4"
"Germany" "rs" "10"
"Italy" "rs" "14"
"Czech Republic" "rs" "5"
"Sweden" "rs" "12"
"Estonia" "rs" "3"
"Denmark" "rs" "4"
"Moldova" "rs" "6"
"Albania" "rs" "1"
"Lithuania" "rs" ""
"France" "rs" ""
"Bulgaria" "rs" "2"
"Norway" "rs" "9"
"Ireland" "rs" ""
"Ukraine" "rs" ""
"Netherlands" "rs" "7"
"Serbia" "rs" ""
"Australia" "rs" ""
"Hungary" "rs" "12"
"Slovenia" "rs" "8"
"Spain" "rs" ""
"United Kingdom" "rs" ""
"Finland" "rs" ""
"Portugal" "rs" ""
"Israel" "si" "1"
"Cyprus" "si" "14"
"Austria" "si" "12"
"Germany" "si" "4"
"Italy" "si" "10"
"Czech Republic" "si" "11"
"Sweden" "si" "12"
"Estonia" "si" "5"
"Denmark" "si" "7"
"Moldova" "si" "6"
"Albania" "si" "5"
"Lithuania" "si" ""
"France" "si" "2"
"Bulgaria" "si" ""
"Norway" "si" "5"
"Ireland" "si" ""
"Ukraine" "si" ""
"Netherlands" "si" "7"
"Serbia" "si" "12"
"Australia" "si" ""
"Hungary" "si" "3"
"Slovenia" "si" ""
"Spain" "si" ""
"United Kingdom" "si" ""
"Finland" "si" ""
"Portugal" "si" ""
"Israel" "es" "22"
"Cyprus" "es" "20"
"Austria" "es" "8"
"Germany" "es" "13"
"Italy" "es" "10"
"Czech Republic" "es" "14"
"Sweden" "es" "2"
"Estonia" "es" "3"
"Denmark" "es" ""
"Moldova" "es" ""
"Albania" "es" ""
"Lithuania" "es" ""
"France" "es" "10"
"Bulgaria" "es" "5"
"Norway" "es" "3"
"Ireland" "es" "6"
"Ukraine" "es" ""
"Netherlands" "es" ""
"Serbia" "es" ""
"Australia" "es" ""
"Hungary" "es" ""
"Slovenia" "es" ""
"Spain" "es" ""
"United Kingdom" "es" ""
"Finland" "es" ""
"Portugal" "es" ""
"Israel" "se" "17"
"Cyprus" "se" "16"
"Austria" "se" "12"
"Germany" "se" "6"
"Italy" "se" ""
"Czech Republic" "se" "3"
"Sweden" "se" ""
"Estonia" "se" ""
"Denmark" "se" "12"
"Moldova" "se" ""
"Albania" "se" ""
"Lithuania" "se" "7"
"France" "se" "5"
"Bulgaria" "se" "6"
"Norway" "se" "10"
"Ireland" "se" "4"
"Ukraine" "se" ""
"Netherlands" "se" "1"
"Serbia" "se" ""
"Australia" "se" "8"
"Hungary" "se" ""
"Slovenia" "se" ""
"Spain" "se" ""
"United Kingdom" "se" ""
"Finland" "se" "9"
"Portugal" "se" ""
"Israel" "ch" "6"
"Cyprus" "ch" "10"
"Austria" "ch" "8"
"Germany" "ch" "18"
"Italy" "ch" "8"
"Czech Republic" "ch" ""
"Sweden" "ch" "5"
"Estonia" "ch" "10"
"Denmark" "ch" "2"
"Moldova" "ch" ""
"Albania" "ch" "7"
"Lithuania" "ch" "8"
"France" "ch" ""
"Bulgaria" "ch" "2"
"Norway" "ch" ""
"Ireland" "ch" "6"
"Ukraine" "ch" ""
"Netherlands" "ch" ""
"Serbia" "ch" "12"
"Australia" "ch" ""
"Hungary" "ch" ""
"Slovenia" "ch" ""
"Spain" "ch" "1"
"United Kingdom" "ch" ""
