"Country" "Voter" "Points"
"Slovenia" "se" ""
"Cyprus" "se" "6"
"Lithuania" "se" ""
"Poland" "se" "5"
"Montenegro" "se" "7"
"Azerbaijan" "se" "4"
"Malta" "se" ""
"Ireland" "se" "3"
"Czech Republic" "se" "1"
"Portugal" "se" ""
"Iceland" "se" "2"
"San Marino" "se" ""
"Switzerland" "se" ""
"Sweden" "ch" "12"
"Latvia" "ch" "8"
"Israel" "ch" "7"
"Norway" "ch" "10"
"Slovenia" "ch" "4"
"Cyprus" "ch" "5"
"Lithuania" "ch" "3"
"Poland" "ch" "2"
"Montenegro" "ch" "1"
"Azerbaijan" "ch" ""
"Malta" "ch" ""
"Ireland" "ch" ""
"Czech Republic" "ch" ""
"Portugal" "ch" "6"
"Iceland" "ch" ""
"San Marino" "ch" ""
"Switzerland" "ch" ""
"Sweden" "gb" "7"
"Latvia" "gb" "10"
"Israel" "gb" "12"
"Norway" "gb" "2"
"Slovenia" "gb" ""
"Cyprus" "gb" "6"
"Lithuania" "gb" "3"
"Poland" "gb" "4"
"Montenegro" "gb" ""
"Azerbaijan" "gb" ""
"Malta" "gb" "5"
"Ireland" "gb" "8"
"Czech Republic" "gb" ""
"Portugal" "gb" "1"
"Iceland" "gb" ""
"San Marino" "gb" ""
"Switzerland" "gb" ""
