"Country" "Voter" "Points"
"Switzerland" "is" "12"
"Sweden" "is" "20"
"Norway" "is" "12"
"North Macedonia" "is" "8"
"Azerbaijan" "is" "4"
"Australia" "is" "20"
"Iceland" "is" ""
"Czech Republic" "is" "8"
"Denmark" "is" "4"
"Cyprus" "is" ""
"Malta" "is" ""
"Slovenia" "is" ""
"France" "is" "1"
"Albania" "is" ""
"Serbia" "is" "2"
"San Marino" "is" "1"
"Estonia" "is" "3"
"Greece" "is" ""
"Spain" "is" ""
"Israel" "is" ""
"Belarus" "is" ""
"Germany" "is" ""
"United Kingdom" "is" ""
"Netherlands" "ie" "16"
"Italy" "ie" "5"
"Russia" "ie" "8"
"Switzerland" "ie" "17"
"Sweden" "ie" "14"
"Norway" "ie" "18"
"North Macedonia" "ie" "5"
"Azerbaijan" "ie" "7"
"Australia" "ie" "14"
"Iceland" "ie" "6"
"Czech Republic" "ie" ""
"Denmark" "ie" ""
"Cyprus" "ie" ""
"Malta" "ie" ""
"Slovenia" "ie" ""
"France" "ie" ""
"Albania" "ie" ""
"Serbia" "ie" ""
"San Marino" "ie" ""
"Estonia" "ie" "1"
"Greece" "ie" ""
"Spain" "ie" ""
"Israel" "ie" ""
"Belarus" "ie" ""
"Germany" "ie" "2"
"United Kingdom" "ie" "3"
"Netherlands" "il" "14"
"Italy" "il" "18"
"Russia" "il" "12"
"Switzerland" "il" "10"
"Sweden" "il" "6"
"Norway" "il" "10"
"North Macedonia" "il" ""
"Azerbaijan" "il" "10"
"Australia" "il" "11"
"Iceland" "il" ""
"Czech Republic" "il" "1"
"Denmark" "il" "1"
"Cyprus" "il" ""
"Malta" "il" "4"
"Slovenia" "il" ""
"France" "il" "6"
"Albania" "il" ""
"Serbia" "il" ""
"San Marino" "il" ""
"Estonia" "il" "8"
"Greece" "il" ""
"Spain" "il" "5"
"Israel" "il" ""
"Belarus" "il" ""
"Germany" "il" ""
"United Kingdom" "il" ""
"Netherlands" "it" "5"
"Italy" "it" ""
"Russia" "it" "8"
"Switzerland" "it" "3"
"Sweden" "it" "2"
"Norway" "it" "10"
"North Macedonia" "it" "10"
"Azerbaijan" "it" "8"
"Australia" "it" "12"
"Iceland" "it" "7"
"Czech Republic" "it" "4"
"Denmark" "it" "16"
"Cyprus" "it" ""
"Malta" "it" "8"
"Slovenia" "it" ""
"France" "it" "5"
"Albania" "it" "13"
"Serbia" "it" ""
"San Marino" "it" ""
"Estonia" "it" "5"
"Greece" "it" ""
"Spain" "it" ""
"Israel" "it" ""
"Belarus" "it" ""
"Germany" "it" ""
"United Kingdom" "it" ""
"Netherlands" "lv" "17"
"Italy" "lv" "5"
"Russia" "lv" "16"
"Switzerland" "lv" "1"
"Sweden" "lv" "10"
"Norway" "lv" "8"
"North Macedonia" "lv" "8"
"Azerbaijan" "lv" "10"
"Australia" "lv" "6"
"Iceland" "lv" "7"
"Czech Republic" "lv" "3"
"Denmark" "lv" "7"
"Cyprus" "lv" ""
"Malta" "lv" "1"
"Slovenia" "lv" "2"
"France" "lv" ""
"Albania" "lv" ""
"Serbia" "lv" ""
"San Marino" "lv" ""
"Estonia" "lv" "15"
"Greece" "lv" ""
"Spain" "lv" ""
"Israel" "lv" ""
"Belarus" "lv" ""
"Germany" "lv" ""
"United Kingdom" "lv" ""
"Netherlands" "lt" "19"
"Italy" "lt" "13"
"Russia" "lt" "13"
"Switzerland" "lt" "2"
"Sweden" "lt" "11"
"Norway" "lt" "8"
"North Macedonia" "lt" ""
"Azerbaijan" "lt" "15"
"Australia" "lt" "3"
"Iceland" "lt" "12"
"Czech Republic" "lt" "7"
"Denmark" "lt" ""
"Cyprus" "lt" ""
"Malta" "lt" ""
"Slovenia" "lt" "4"
"France" "lt" ""
"Albania" "lt" ""
"Serbia" "lt" ""
"San Marino" "lt" ""
"Estonia" "lt" "4"
"Greece" "lt" ""
"Spain" "lt" ""
"Israel" "lt" ""
"Belarus" "lt" ""
"Germany" "lt" "5"
"United Kingdom" "lt" ""
"Netherlands" "mt" "17"
"Italy" "mt" "24"
"Russia" "mt" "14"
"Switzerland" "mt" "8"
"Sweden" "mt" "11"
"Norway" "mt" "7"
"North Macedonia" "mt" "8"
"Azerbaijan" "mt" "10"
"Australia" "mt" "3"
"Iceland" "mt" "1"
"Czech Republic" "mt" ""
"Denmark" "mt" ""
"Cyprus" "mt" "6"
"Malta" "mt" ""
"Slovenia" "mt" ""
"France" "mt" ""
"Albania" "mt" "2"
"Serbia" "mt" ""
"San Marino" "mt" "1"
"Estonia" "mt" ""
"Greece" "mt" "4"
"Spain" "mt" ""
"Israel" "mt" ""
"Belarus" "mt" ""
"Germany" "mt" ""
"United Kingdom" "mt" ""
"Netherlands" "md" "9"
"Italy" "md" "5"
"Russia" "md" "17"
"Switzerland" "md" "4"
"Sweden" "md" "2"
"Norway" "md" "10"
"North Macedonia" "md" "12"
"Azerbaijan" "md" "16"
"Australia" "md" "10"
"Iceland" "md" "1"
"Czech Republic" "md" "10"
"Denmark" "md" "4"
"Cyprus" "md" ""
"Malta" "md" "1"
"Slovenia" "md" ""
"France" "md" ""
"Albania" "md" ""
"Serbia" "md" ""
"San Marino" "md" "8"
"Estonia" "md" ""
"Greece" "md" ""
"Spain" "md" ""
"Israel" "md" "7"
"Belarus" "md" ""
"Germany" "md" ""
"United Kingdom" "md" ""
"Netherlands" "me" "1"
"Italy" "me" "7"
"Russia" "me" "20"
"Switzerland" "me" ""
"Sweden" "me" ""
"Norway" "me" ""
"North Macedonia" "me" "13"
"Azerbaijan" "me" "3"
"Australia" "me" "4"
"Iceland" "me" "2"
"Czech Republic" "me" "1"
"Denmark" "me" "3"
"Cyprus" "me" "5"
"Malta" "me" "6"
"Slovenia" "me" "4"
"France" "me" ""
"Albania" "me" "15"
"Serbia" "me" "24"
"San Marino" "me" "8"
"Estonia" "me" ""
"Greece" "me" ""
"Spain" "me" ""
"Israel" "me" ""
"Belarus" "me" ""
"Germany" "me" ""
"United Kingdom" "me" ""
"Netherlands" "nl" ""
"Italy" "nl" "16"
"Russia" "nl" "5"
"Switzerland" "nl" "16"
"Sweden" "nl" "20"
"Norway" "nl" "12"
"North Macedonia" "nl" "4"
"Azerbaijan" "nl" "4"
"Australia" "nl" "4"
"Iceland" "nl" "7"
"Czech Republic" "nl" "4"
"Denmark" "nl" "12"
"Cyprus" "nl" "1"
"Malta" "nl" "8"
"Slovenia" "nl" ""
"France" "nl" ""
"Albania" "nl" ""
"Serbia" "nl" ""
"San Marino" "nl" ""
"Estonia" "nl" ""
"Greece" "nl" ""
"Spain" "nl" "3"
"Israel" "nl" ""
"Belarus" "nl" ""
"Germany" "nl" ""
"United Kingdom" "nl" ""
"Netherlands" "mk" "14"
"Italy" "mk" "15"
"Russia" "mk" "6"
"Switzerland" "mk" "7"
"Sweden" "mk" ""
"Norway" "mk" "5"
"North Macedonia" "mk" ""
"Azerbaijan" "mk" "5"
"Australia" "mk" "10"
"Iceland" "mk" "2"
"Czech Republic" "mk" ""
"Denmark" "mk" ""
"Cyprus" "mk" "1"
"Malta" "mk" "11"
"Slovenia" "mk" "2"
"France" "mk" ""
"Albania" "mk" "20"
"Serbia" "mk" "10"
"San Marino" "mk" "8"
"Estonia" "mk" ""
"Greece" "mk" ""
"Spain" "mk" ""
"Israel" "mk" ""
"Belarus" "mk" ""
"Germany" "mk" ""
"United Kingdom" "mk" ""
"Netherlands" "no" "15"
"Italy" "no" "10"
"Russia" "no" "1"
"Switzerland" "no" "12"
"Sweden" "no" "20"
"Norway" "no" ""
"North Macedonia" "no" "10"
"Azerbaijan" "no" "8"
"Australia" "no" "4"
"Iceland" "no" "10"
"Czech Republic" "no" "12"
"Denmark" "no" "9"
"Cyprus" "no" "1"
"Malta" "no" ""
"Slovenia" "no" ""
"France" "no" ""
"Albania" "no" ""
"Serbia" "no" ""
"San Marino" "no" ""
"Estonia" "no" "2"
"Greece" "no" ""
"Spain" "no" ""
"Israel" "no" ""
"Belarus" "no" ""
"Germany" "no" ""
"United Kingdom" "no" "2"
"Netherlands" "pl" "10"
"Italy" "pl" "7"
"Russia" "pl" "3"
"Switzerland" "pl" "5"
"Sweden" "pl" ""
"Norway" "pl" "9"
"North Macedonia" "pl" "8"
"Azerbaijan" "pl" "4"
"Australia" "pl" "18"
"Iceland" "pl" "15"
"Czech Republic" "pl" "1"
"Denmark" "pl" "5"
"Cyprus" "pl" ""
"Malta" "pl" "4"
"Slovenia" "pl" "14"
"France" "pl" "6"
"Albania" "pl" ""
"Serbia" "pl" "7"
"San Marino" "pl" ""
"Estonia" "pl" ""
"Greece" "pl" ""
"Spain" "pl" ""
"Israel" "pl" ""
"Belarus" "pl" ""
"Germany" "pl" ""
"United Kingdom" "pl" ""
"Netherlands" "pt" "20"
"Italy" "pt" "13"
"Russia" "pt" "10"
"Switzerland" "pt" "6"
"Sweden" "pt" "2"
"Norway" "pt" "10"
"North Macedonia" "pt" "5"
"Azerbaijan" "pt" "8"
"Australia" "pt" "11"
"Iceland" "pt" "3"
"Czech Republic" "pt" "10"
"Denmark" "pt" "1"
"Cyprus" "pt" ""
"Malta" "pt" ""
"Slovenia" "pt" "3"
"France" "pt" "2"
"Albania" "pt" ""
"Serbia" "pt" ""
"San Marino" "pt" ""
"Estonia" "pt" ""
"Greece" "pt" ""
"Spain" "pt" "12"
"Israel" "pt" ""
"Belarus" "pt" ""
"Germany" "pt" ""
"United Kingdom" "pt" ""
"Netherlands" "ro" "17"
"Italy" "ro" "8"
"Russia" "ro" "13"
"Switzerland" "ro" "14"
"Sweden" "ro" "1"
"Norway" "ro" "4"
"North Macedonia" "ro" "7"
"Azerbaijan" "ro" "16"
"Australia" "ro" "14"
"Iceland" "ro" "5"
"Czech Republic" "ro" "8"
"Denmark" "ro" ""
"Cyprus" "ro" ""
"Malta" "ro" ""
"Slovenia" "ro" ""
"France" "ro" "1"
"Albania" "ro" "2"
"Serbia" "ro" "3"
"San Marino" "ro" ""
"Estonia" "ro" ""
"Greece" "ro" ""
"Spain" "ro" ""
"Israel" "ro" "3"
"Belarus" "ro" ""
"Germany" "ro" ""
"United Kingdom" "ro" ""
"Netherlands" "ru" "5"
"Italy" "ru" "1"
"Russia" "ru" ""
"Switzerland" "ru" "2"
"Sweden" "ru" ""
"Norway" "ru" "10"
"North Macedonia" "ru" "4"
"Azerbaijan" "ru" "24"
"Australia" "ru" "4"
"Iceland" "ru" "9"
"Czech Republic" "ru" ""
"Denmark" "ru" ""
"Cyprus" "ru" "8"
"Malta" "ru" "6"
"Slovenia" "ru" "6"
"France" "ru" ""
"Albania" "ru" "3"
"Serbia" "ru" "3"
"San Marino" "ru" "5"
"Estonia" "ru" ""
"Greece" "ru" "10"
"Spain" "ru" "1"
"Israel" "ru" ""
"Belarus" "ru" "15"
"Germany" "ru" ""
"United Kingdom" "ru" ""
"Netherlands" "sm" "9"
"Italy" "sm" "20"
"Russia" "sm" "22"
"Switzerland" "sm" "7"
"Sweden" "sm" ""
"Norway" "sm" "3"
"North Macedonia" "sm" "1"
"Azerbaijan" "sm" "8"
"Australia" "sm" ""
"Iceland" "sm" "8"
"Czech Republic" "sm" ""
"Denmark" "sm" ""
"Cyprus" "sm" "12"
"Malta" "sm" ""
"Slovenia" "sm" ""
"France" "sm" ""
"Albania" "sm" "7"
"Serbia" "sm" ""
"San Marino" "sm" ""
"Estonia" "sm" ""
"Greece" "sm" "18"
"Spain" "sm" ""
"Israel" "sm" "1"
"Belarus" "sm" ""
"Germany" "sm" ""
"United Kingdom" "sm" ""
"Netherlands" "rs" "3"
"Italy" "rs" "17"
"Russia" "rs" "8"
"Switzerland" "rs" "11"
"Sweden" "rs" "8"
"Norway" "rs" "4"
"North Macedonia" "rs" "24"
"Azerbaijan" "rs" "3"
"Australia" "rs" "7"
"Iceland" "rs" "5"
"Czech Republic" "rs" "4"
"Denmark" "rs" "2"
"Cyprus" "rs" ""
"Malta" "rs" ""
"Slovenia" "rs" "10"
"France" "rs" "1"
"Albania" "rs" ""
"Serbia" "rs" ""
"San Marino" "rs" "1"
"Estonia" "rs" "6"
"Greece" "rs" ""
"Spain" "rs" "2"
"Israel" "rs" ""
"Belarus" "rs" ""
"Germany" "rs" ""
"United Kingdom" "rs" ""
"Netherlands" "si" "11"
"Italy" "si" "16"
"Russia" "si" ""
"Switzerland" "si" "9"
"Sweden" "si" "7"
"Norway" "si" "6"
"North Macedonia" "si" "14"
"Azerbaijan" "si" "10"
"Australia" "si" "2"
"Iceland" "si" "7"
"Czech Republic" "si" "12"
"Denmark" "si" "7"
"Cyprus" "si" ""
"Malta" "si" "1"
"Slovenia" "si" ""
"France" "si" "3"
"Albania" "si" ""
"Serbia" "si" "10"
"San Marino" "si" ""
"Estonia" "si" "1"
"Greece" "si" ""
"Spain" "si" ""
"Israel" "si" ""
"Belarus" "si" ""
"Germany" "si" ""
"United Kingdom" "si" ""
"Netherlands" "es" "16"
"Italy" "es" "16"
"Russia" "es" "4"
"Switzerland" "es" "13"
"Sweden" "es" "18"
"Norway" "es" "7"
"North Macedonia" "es" ""
"Azerbaijan" "es" "8"
"Australia" "es" "15"
"Iceland" "es" "3"
"Czech Republic" "es" "6"
"Denmark" "es" ""
"Cyprus" "es" "5"
"Malta" "es" ""
"Slovenia" "es" "1"
"France" "es" "4"
"Albania" "es" ""
"Serbia" "es" ""
"San Marino" "es" ""
"Estonia" "es" ""
"Greece" "es" ""
"Spain" "es" ""
"Israel" "es" ""
"Belarus" "es" ""
"Germany" "es" ""
"United Kingdom" "es" ""
"Netherlands" "se" "18"
"Italy" "se" "12"
"Russia" "se" "3"
"Switzerland" "se" "11"
"Sweden" "se" ""
"Norway" "se" "16"
"North Macedonia" "se" "2"
"Azerbaijan" "se" "8"
"Australia" "se" "11"
"Iceland" "se" "8"
"Czech Republic" "se" "1"
"Denmark" "se" "7"
"Cyprus" "se" "7"
"Malta" "se" "2"
"Slovenia" "se" ""
"France" "se" ""
"Albania" "se" ""
"Serbia" "se" ""
"San Marino" "se" ""
"Estonia" "se" "10"
"Greece" "se" ""
"Spain" "se" ""
"Israel" "se" ""
"Belarus" "se" ""
"Germany" "se" ""
"United Kingdom" "se" ""
"Netherlands" "ch" "16"
"Italy" "ch" "17"
"Russia" "ch" "3"
"Switzerland" "ch" ""
"Sweden" "ch" "12"
"Norway" "ch" "15"
"North Macedonia" "ch" "14"
"Azerbaijan" "ch" ""
"Australia" "ch" "4"
"Iceland" "ch" ""
"Czech Republic" "ch" ""
"Denmark" "ch" "1"
"Cyprus" "ch" ""
"Malta" "ch" ""
"Slovenia" "ch" ""
"France" "ch" "5"
"Albania" "ch" "10"
"Serbia" "ch" "7"
"San Marino" "ch" ""
"Estonia" "ch" ""
"Greece" "ch" ""
"Spain" "ch" "5"
"Israel" "ch" ""
"Belarus" "ch" ""
"Germany" "ch" "6"
"United Kingdom" "ch" "1"
"Netherlands" "gb" "10"
"Italy" "gb" ""
"Russia" "gb" "4"
"Switzerland" "gb" "12"
"Sweden" "gb" "15"
"Norway" "gb" "12"
"North Macedonia" "gb" "12"
"Azerbaijan" "gb" "10"
"Australia" "gb" "18"
"Iceland" "gb" "8"
"Czech Republic" "gb" "1"
"Denmark" "gb" "9"
"Cyprus" "gb" "1"
"Malta" "gb" ""
"Slovenia" "gb" ""
"France" "gb" "2"
"Albania" "gb" ""
"Serbia" "gb" ""
"San Marino" "gb" ""
"Estonia" "gb" ""
"Greece" "gb" ""
"Spain" "gb" "2"
"Israel" "gb" ""
