"Country" "Voter" "Points"
"Yugoslavia" "fi" "12"
"Germany" "fi" "4"
"United Kingdom" "fi" ""
"Netherlands" "fi" "3"
"France" "fi" "6"
"Norway" "fi" ""
"Austria" "fi" ""
"Italy" "fi" "1"
"Finland" "fi" ""
"Portugal" "fi" "2"
"Greece" "fi" "5"
"Switzerland" "fi" ""
"Cyprus" "fi" ""
"Denmark" "fi" ""
"Belgium" "fi" ""
"Turkey" "fi" ""
"Spain" "fi" ""
"Luxembourg" "fr" "12"
"Israel" "fr" "8"
"Sweden" "fr" "6"
"Yugoslavia" "fr" ""
"Germany" "fr" "10"
"United Kingdom" "fr" "5"
"Netherlands" "fr" "2"
"France" "fr" ""
"Norway" "fr" ""
"Austria" "fr" ""
"Italy" "fr" "7"
"Finland" "fr" "1"
"Portugal" "fr" "4"
"Greece" "fr" "3"
"Switzerland" "fr" ""
"Cyprus" "fr" ""
"Denmark" "fr" ""
"Belgium" "fr" ""
"Turkey" "fr" ""
"Spain" "fr" ""
"Luxembourg" "de" "8"
"Israel" "de" "10"
"Sweden" "de" "12"
"Yugoslavia" "de" "6"
"Germany" "de" ""
"United Kingdom" "de" "3"
"Netherlands" "de" "2"
"France" "de" "4"
"Norway" "de" "1"
"Austria" "de" ""
"Italy" "de" ""
"Finland" "de" "7"
"Portugal" "de" ""
"Greece" "de" ""
"Switzerland" "de" ""
"Cyprus" "de" "5"
"Denmark" "de" ""
"Belgium" "de" ""
"Turkey" "de" ""
"Spain" "de" ""
"Luxembourg" "gr" "12"
"Israel" "gr" "3"
"Sweden" "gr" "10"
"Yugoslavia" "gr" "6"
"Germany" "gr" "1"
"United Kingdom" "gr" "5"
"Netherlands" "gr" ""
"France" "gr" "7"
"Norway" "gr" ""
"Austria" "gr" "4"
"Italy" "gr" "2"
"Finland" "gr" "8"
"Portugal" "gr" ""
"Greece" "gr" ""
"Switzerland" "gr" ""
"Cyprus" "gr" ""
"Denmark" "gr" ""
"Belgium" "gr" ""
"Turkey" "gr" ""
"Spain" "gr" ""
"Luxembourg" "il" "12"
"Israel" "il" ""
"Sweden" "il" "8"
"Yugoslavia" "il" "10"
"Germany" "il" ""
"United Kingdom" "il" ""
"Netherlands" "il" "3"
"France" "il" "1"
"Norway" "il" "4"
"Austria" "il" "2"
"Italy" "il" "6"
"Finland" "il" "7"
"Portugal" "il" ""
"Greece" "il" ""
"Switzerland" "il" ""
"Cyprus" "il" "5"
"Denmark" "il" ""
"Belgium" "il" ""
"Turkey" "il" ""
"Spain" "il" ""
"Luxembourg" "it" "12"
"Israel" "it" "3"
"Sweden" "it" "8"
"Yugoslavia" "it" "1"
"Germany" "it" "6"
"United Kingdom" "it" "2"
"Netherlands" "it" "4"
"France" "it" "10"
"Norway" "it" ""
"Austria" "it" "5"
"Italy" "it" ""
"Finland" "it" ""
"Portugal" "it" ""
"Greece" "it" ""
"Switzerland" "it" "7"
"Cyprus" "it" ""
"Denmark" "it" ""
"Belgium" "it" ""
"Turkey" "it" ""
"Spain" "it" ""
"Luxembourg" "lu" ""
"Israel" "lu" "10"
"Sweden" "lu" ""
"Yugoslavia" "lu" "8"
"Germany" "lu" "12"
"United Kingdom" "lu" "6"
"Netherlands" "lu" "4"
"France" "lu" "3"
"Norway" "lu" "2"
"Austria" "lu" ""
"Italy" "lu" ""
"Finland" "lu" "1"
"Portugal" "lu" "7"
"Greece" "lu" ""
"Switzerland" "lu" "5"
"Cyprus" "lu" ""
"Denmark" "lu" ""
"Belgium" "lu" ""
"Turkey" "lu" ""
"Spain" "lu" ""
"Luxembourg" "nl" "1"
"Israel" "nl" "12"
"Sweden" "nl" "3"
"Yugoslavia" "nl" "7"
"Germany" "nl" "10"
"United Kingdom" "nl" "5"
"Netherlands" "nl" ""
"France" "nl" "2"
"Norway" "nl" "8"
"Austria" "nl" "4"
"Italy" "nl" ""
"Finland" "nl" ""
"Portugal" "nl" "6"
"Greece" "nl" ""
"Switzerland" "nl" ""
"Cyprus" "nl" ""
"Denmark" "nl" ""
"Belgium" "nl" ""
"Turkey" "nl" ""
"Spain" "nl" ""
"Luxembourg" "no" ""
"Israel" "no" "6"
"Sweden" "no" "12"
"Yugoslavia" "no" "8"
"Germany" "no" "10"
"United Kingdom" "no" "5"
"Netherlands" "no" "7"
"France" "no" "3"
"Norway" "no" ""
"Austria" "no" ""
"Italy" "no" ""
"Finland" "no" "2"
"Portugal" "no" ""
"Greece" "no" ""
"Switzerland" "no" "1"
"Cyprus" "no" "4"
"Denmark" "no" ""
"Belgium" "no" ""
"Turkey" "no" ""
"Spain" "no" ""
"Luxembourg" "pt" "12"
"Israel" "pt" "10"
"Sweden" "pt" "4"
"Yugoslavia" "pt" ""
"Germany" "pt" "8"
"United Kingdom" "pt" "2"
"Netherlands" "pt" ""
"France" "pt" "3"
"Norway" "pt" "6"
"Austria" "pt" "5"
"Italy" "pt" "7"
"Finland" "pt" ""
"Portugal" "pt" ""
"Greece" "pt" ""
"Switzerland" "pt" ""
"Cyprus" "pt" ""
"Denmark" "pt" ""
"Belgium" "pt" "1"
"Turkey" "pt" ""
"Spain" "pt" ""
"Luxembourg" "es" "7"
"Israel" "es" "6"
"Sweden" "es" "2"
"Yugoslavia" "es" "10"
"Germany" "es" ""
"United Kingdom" "es" ""
"Netherlands" "es" ""
"France" "es" ""
"Norway" "es" ""
"Austria" "es" ""
"Italy" "es" "3"
"Finland" "es" ""
"Portugal" "es" "5"
"Greece" "es" "12"
"Switzerland" "es" "1"
"Cyprus" "es" ""
"Denmark" "es" "4"
"Belgium" "es" "8"
"Turkey" "es" ""
"Spain" "es" ""
"Luxembourg" "se" "10"
"Israel" "se" "5"
"Sweden" "se" ""
"Yugoslavia" "se" ""
"Germany" "se" "8"
"United Kingdom" "se" "12"
"Netherlands" "se" "6"
"France" "se" ""
"Norway" "se" "3"
"Austria" "se" "4"
"Italy" "se" "2"
"Finland" "se" ""
"Portugal" "se" "1"
"Greece" "se" ""
"Switzerland" "se" ""
"Cyprus" "se" ""
"Denmark" "se" "7"
"Belgium" "se" ""
"Turkey" "se" ""
"Spain" "se" ""
"Luxembourg" "ch" "3"
"Israel" "ch" "7"
"Sweden" "ch" "5"
"Yugoslavia" "ch" ""
"Germany" "ch" "2"
"United Kingdom" "ch" "8"
"Netherlands" "ch" "12"
"France" "ch" "10"
"Norway" "ch" ""
"Austria" "ch" ""
"Italy" "ch" ""
"Finland" "ch" "4"
"Portugal" "ch" "6"
"Greece" "ch" ""
"Switzerland" "ch" ""
"Cyprus" "ch" "1"
"Denmark" "ch" ""
"Belgium" "ch" ""
"Turkey" "ch" ""
"Spain" "ch" ""
"Luxembourg" "tr" "8"
"Israel" "tr" ""
"Sweden" "tr" "7"
"Yugoslavia" "tr" "12"
"Germany" "tr" ""
"United Kingdom" "tr" "5"
"Netherlands" "tr" "2"
"France" "tr" ""
"Norway" "tr" "6"
"Austria" "tr" "10"
"Italy" "tr" "4"
"Finland" "tr" "3"
"Portugal" "tr" ""
"Greece" "tr" ""
"Switzerland" "tr" ""
"Cyprus" "tr" ""
"Denmark" "tr" "1"
"Belgium" "tr" ""
"Turkey" "tr" ""
"Spain" "tr" ""
"Luxembourg" "gb" ""
"Israel" "gb" "10"
"Sweden" "gb" "8"
"Yugoslavia" "gb" "12"
"Germany" "gb" "7"
"United Kingdom" "gb" ""
"Netherlands" "gb" "1"
"France" "gb" ""
"Norway" "gb" "5"
"Austria" "gb" "3"
"Italy" "gb" ""
"Finland" "gb" "6"
"Portugal" "gb" ""
"Greece" "gb" ""
"Switzerland" "gb" ""
"Cyprus" "gb" ""
"Denmark" "gb" "2"
"Belgium" "gb" "4"
"Turkey" "gb" ""
"Spain" "gb" ""
"Luxembourg" "yu" "12"
"Israel" "yu" "10"
"Sweden" "yu" "1"
"Yugoslavia" "yu" ""
"Germany" "yu" ""
"United Kingdom" "yu" ""
"Netherlands" "yu" "5"
"France" "yu" "3"
"Norway" "yu" ""
"Austria" "yu" "4"
"Italy" "yu" "8"
"Finland" "yu" ""
"Portugal" "yu" "2"
"Greece" "yu" ""
"Switzerland" "yu" "7"
"Cyprus" "yu" "6"
"Denmark" "yu" ""
"Belgium" "yu" ""
"Turkey" "yu" ""
"Spain" "yu" ""
