"Country" "Voter" "Points"
"Italy" "se" ""
"Portugal" "se" ""
"Norway" "se" "1"
"Spain" "ch" ""
"United Kingdom" "ch" ""
"Netherlands" "ch" "4"
"France" "ch" "1"
"Switzerland" "ch" ""
"Monaco" "ch" ""
"Ireland" "ch" "3"
"Belgium" "ch" "2"
"Sweden" "ch" ""
"Germany" "ch" ""
"Luxembourg" "ch" ""
"Finland" "ch" ""
"Yugoslavia" "ch" ""
"Italy" "ch" ""
"Portugal" "ch" ""
"Norway" "ch" ""
"Spain" "gb" ""
"United Kingdom" "gb" ""
"Netherlands" "gb" ""
"France" "gb" "4"
"Switzerland" "gb" "2"
"Monaco" "gb" ""
"Ireland" "gb" "1"
"Belgium" "gb" "3"
"Sweden" "gb" ""
"Germany" "gb" ""
"Luxembourg" "gb" ""
"Finland" "gb" ""
"Yugoslavia" "gb" ""
"Italy" "gb" ""
"Portugal" "gb" ""
"Norway" "gb" ""
"Spain" "yu" "1"
"United Kingdom" "yu" "2"
"Netherlands" "yu" ""
"France" "yu" ""
"Switzerland" "yu" "2"
"Monaco" "yu" ""
"Ireland" "yu" ""
"Belgium" "yu" ""
"Sweden" "yu" ""
"Germany" "yu" "3"
"Luxembourg" "yu" "1"
"Finland" "yu" ""
"Yugoslavia" "yu" ""
"Italy" "yu" "1"
"Portugal" "yu" ""
"Norway" "yu" ""
