"Country" "Voter" "Points"
"Portugal" "hu" ""
"United Kingdom" "is" "8"
"Ireland" "is" ""
"Turkey" "is" "7"
"Italy" "is" "1"
"Cyprus" "is" "12"
"Spain" "is" ""
"France" "is" "10"
"Estonia" "is" "2"
"Malta" "is" ""
"Slovenia" "is" "3"
"Poland" "is" ""
"Greece" "is" ""
"Hungary" "is" "5"
"Sweden" "is" "4"
"Russia" "is" ""
"Denmark" "is" "6"
"Croatia" "is" ""
"Germany" "is" ""
"Bosnia & Herzegovina" "is" ""
"Iceland" "is" ""
"Austria" "is" ""
"Switzerland" "is" ""
"Netherlands" "is" ""
"Norway" "is" ""
"Portugal" "is" ""
"United Kingdom" "ie" "12"
"Ireland" "ie" ""
"Turkey" "ie" "2"
"Italy" "ie" "1"
"Cyprus" "ie" "3"
"Spain" "ie" "6"
"France" "ie" "10"
"Estonia" "ie" "8"
"Malta" "ie" "7"
"Slovenia" "ie" ""
"Poland" "ie" ""
"Greece" "ie" ""
"Hungary" "ie" "4"
"Sweden" "ie" "5"
"Russia" "ie" ""
"Denmark" "ie" ""
"Croatia" "ie" ""
"Germany" "ie" ""
"Bosnia & Herzegovina" "ie" ""
"Iceland" "ie" ""
"Austria" "ie" ""
"Switzerland" "ie" ""
"Netherlands" "ie" ""
"Norway" "ie" ""
"Portugal" "ie" ""
"United Kingdom" "it" "8"
"Ireland" "it" "10"
"Turkey" "it" "7"
"Italy" "it" ""
"Cyprus" "it" "4"
"Spain" "it" "3"
"France" "it" ""
"Estonia" "it" "12"
"Malta" "it" "6"
"Slovenia" "it" ""
"Poland" "it" "1"
"Greece" "it" ""
"Hungary" "it" ""
"Sweden" "it" ""
"Russia" "it" ""
"Denmark" "it" ""
"Croatia" "it" ""
"Germany" "it" "5"
"Bosnia & Herzegovina" "it" ""
"Iceland" "it" ""
"Austria" "it" ""
"Switzerland" "it" "2"
"Netherlands" "it" ""
"Norway" "it" ""
"Portugal" "it" ""
"United Kingdom" "mt" "1"
"Ireland" "mt" ""
"Turkey" "mt" "10"
"Italy" "mt" ""
"Cyprus" "mt" "7"
"Spain" "mt" "12"
"France" "mt" ""
"Estonia" "mt" ""
"Malta" "mt" ""
"Slovenia" "mt" "5"
"Poland" "mt" ""
"Greece" "mt" "6"
"Hungary" "mt" "2"
"Sweden" "mt" ""
"Russia" "mt" ""
"Denmark" "mt" ""
"Croatia" "mt" "8"
"Germany" "mt" "3"
"Bosnia & Herzegovina" "mt" ""
"Iceland" "mt" ""
"Austria" "mt" ""
"Switzerland" "mt" ""
"Netherlands" "mt" "4"
"Norway" "mt" ""
"Portugal" "mt" ""
"United Kingdom" "nl" "12"
"Ireland" "nl" "4"
"Turkey" "nl" "2"
"Italy" "nl" "7"
"Cyprus" "nl" "10"
"Spain" "nl" "6"
"France" "nl" "5"
"Estonia" "nl" ""
"Malta" "nl" ""
"Slovenia" "nl" ""
"Poland" "nl" "1"
"Greece" "nl" ""
"Hungary" "nl" ""
"Sweden" "nl" ""
"Russia" "nl" "8"
"Denmark" "nl" ""
"Croatia" "nl" ""
"Germany" "nl" ""
"Bosnia & Herzegovina" "nl" ""
"Iceland" "nl" ""
"Austria" "nl" "3"
"Switzerland" "nl" ""
"Netherlands" "nl" ""
"Norway" "nl" ""
"Portugal" "nl" ""
"United Kingdom" "no" "6"
"Ireland" "no" "3"
"Turkey" "no" ""
"Italy" "no" ""
"Cyprus" "no" "2"
"Spain" "no" ""
"France" "no" "12"
"Estonia" "no" ""
"Malta" "no" "10"
"Slovenia" "no" ""
"Poland" "no" "4"
"Greece" "no" "5"
"Hungary" "no" ""
"Sweden" "no" "8"
"Russia" "no" "1"
"Denmark" "no" "7"
"Croatia" "no" ""
"Germany" "no" ""
"Bosnia & Herzegovina" "no" ""
"Iceland" "no" ""
"Austria" "no" ""
"Switzerland" "no" ""
"Netherlands" "no" ""
"Norway" "no" ""
"Portugal" "no" ""
"United Kingdom" "pl" "10"
"Ireland" "pl" "7"
"Turkey" "pl" ""
"Italy" "pl" "8"
"Cyprus" "pl" ""
"Spain" "pl" "4"
"France" "pl" "12"
"Estonia" "pl" "6"
"Malta" "pl" ""
"Slovenia" "pl" "2"
"Poland" "pl" ""
"Greece" "pl" ""
"Hungary" "pl" "5"
"Sweden" "pl" ""
"Russia" "pl" ""
"Denmark" "pl" ""
"Croatia" "pl" "3"
"Germany" "pl" ""
"Bosnia & Herzegovina" "pl" ""
"Iceland" "pl" ""
"Austria" "pl" "1"
"Switzerland" "pl" ""
"Netherlands" "pl" ""
"Norway" "pl" ""
"Portugal" "pl" ""
"United Kingdom" "pt" "7"
"Ireland" "pt" "10"
"Turkey" "pt" "5"
"Italy" "pt" "12"
"Cyprus" "pt" "3"
"Spain" "pt" "8"
"France" "pt" "6"
"Estonia" "pt" "1"
"Malta" "pt" ""
"Slovenia" "pt" "4"
"Poland" "pt" "2"
"Greece" "pt" ""
"Hungary" "pt" ""
"Sweden" "pt" ""
"Russia" "pt" ""
"Denmark" "pt" ""
"Croatia" "pt" ""
"Germany" "pt" ""
"Bosnia & Herzegovina" "pt" ""
"Iceland" "pt" ""
"Austria" "pt" ""
"Switzerland" "pt" ""
"Netherlands" "pt" ""
"Norway" "pt" ""
"Portugal" "pt" ""
"United Kingdom" "ru" "12"
"Ireland" "ru" "5"
"Turkey" "ru" "4"
"Italy" "ru" "7"
"Cyprus" "ru" "1"
"Spain" "ru" "8"
"France" "ru" "6"
"Estonia" "ru" ""
"Malta" "ru" ""
"Slovenia" "ru" "10"
"Poland" "ru" ""
"Greece" "ru" "2"
"Hungary" "ru" ""
"Sweden" "ru" ""
"Russia" "ru" ""
"Denmark" "ru" ""
"Croatia" "ru" ""
"Germany" "ru" ""
"Bosnia & Herzegovina" "ru" ""
"Iceland" "ru" ""
"Austria" "ru" "3"
"Switzerland" "ru" ""
"Netherlands" "ru" ""
"Norway" "ru" ""
"Portugal" "ru" ""
"United Kingdom" "si" "8"
"Ireland" "si" "1"
"Turkey" "si" ""
"Italy" "si" "10"
"Cyprus" "si" "4"
"Spain" "si" "5"
"France" "si" "2"
"Estonia" "si" "3"
"Malta" "si" ""
"Slovenia" "si" ""
"Poland" "si" "7"
"Greece" "si" ""
"Hungary" "si" ""
"Sweden" "si" "6"
"Russia" "si" "12"
"Denmark" "si" ""
"Croatia" "si" ""
"Germany" "si" ""
"Bosnia & Herzegovina" "si" ""
"Iceland" "si" ""
"Austria" "si" ""
"Switzerland" "si" ""
"Netherlands" "si" ""
"Norway" "si" ""
"Portugal" "si" ""
"United Kingdom" "es" "5"
"Ireland" "es" "6"
"Turkey" "es" "12"
"Italy" "es" "8"
"Cyprus" "es" "10"
"Spain" "es" ""
"France" "es" ""
"Estonia" "es" "4"
"Malta" "es" "1"
"Slovenia" "es" ""
"Poland" "es" "2"
"Greece" "es" "7"
"Hungary" "es" ""
"Sweden" "es" ""
"Russia" "es" ""
"Denmark" "es" ""
"Croatia" "es" ""
"Germany" "es" ""
"Bosnia & Herzegovina" "es" ""
"Iceland" "es" ""
"Austria" "es" ""
"Switzerland" "es" "3"
"Netherlands" "es" ""
"Norway" "es" ""
"Portugal" "es" ""
"United Kingdom" "se" "12"
"Ireland" "se" "10"
"Turkey" "se" "6"
"Italy" "se" "3"
"Cyprus" "se" ""
"Spain" "se" ""
"France" "se" "2"
"Estonia" "se" "1"
"Malta" "se" ""
"Slovenia" "se" ""
"Poland" "se" ""
"Greece" "se" ""
"Hungary" "se" ""
"Sweden" "se" ""
"Russia" "se" ""
"Denmark" "se" "7"
"Croatia" "se" "5"
"Germany" "se" ""
"Bosnia & Herzegovina" "se" "4"
"Iceland" "se" "8"
"Austria" "se" ""
"Switzerland" "se" ""
"Netherlands" "se" ""
"Norway" "se" ""
"Portugal" "se" ""
"United Kingdom" "ch" "12"
"Ireland" "ch" "7"
"Turkey" "ch" "6"
"Italy" "ch" "10"
"Cyprus" "ch" "4"
"Spain" "ch" "8"
"France" "ch" "3"
"Estonia" "ch" ""
"Malta" "ch" ""
"Slovenia" "ch" ""
"Poland" "ch" ""
"Greece" "ch" ""
"Hungary" "ch" ""
"Sweden" "ch" ""
"Russia" "ch" ""
"Denmark" "ch" "1"
"Croatia" "ch" ""
"Germany" "ch" "5"
"Bosnia & Herzegovina" "ch" "2"
"Iceland" "ch" ""
"Austria" "ch" ""
"Switzerland" "ch" ""
"Netherlands" "ch" ""
"Norway" "ch" ""
"Portugal" "ch" ""
"United Kingdom" "tr" "7"
"Ireland" "tr" "6"
"Turkey" "tr" ""
"Italy" "tr" "5"
"Cyprus" "tr" ""
"Spain" "tr" "4"
"France" "tr" "2"
"Estonia" "tr" ""
"Malta" "tr" "12"
"Slovenia" "tr" "10"
"Poland" "tr" ""
"Greece" "tr" ""
"Hungary" "tr" "3"
"Sweden" "tr" ""
"Russia" "tr" ""
"Denmark" "tr" ""
"Croatia" "tr" ""
"Germany" "tr" ""
"Bosnia & Herzegovina" "tr" "8"
"Iceland" "tr" ""
"Austria" "tr" ""
"Switzerland" "tr" ""
"Netherlands" "tr" "1"
"Norway" "tr" ""
"Portugal" "tr" ""
"United Kingdom" "gb" ""
"Ireland" "gb" "12"
"Turkey" "gb" "4"
"Italy" "gb" "3"
"Cyprus" "gb" "5"
"Spain" "gb" ""
"France" "gb" ""
"Estonia" "gb" "10"
"Malta" "gb" ""
"Slovenia" "gb" ""
"Poland" "gb" ""
"Greece" "gb" ""
"Hungary" "gb" "8"
"Sweden" "gb" "7"
"Russia" "gb" ""
"Denmark" "gb" "2"
"Croatia" "gb" "1"
"Germany" "gb" ""
"Bosnia & Herzegovina" "gb" ""
"Iceland" "gb" "6"
"Austria" "gb" ""
"Switzerland" "gb" ""
"Netherlands" "gb" ""
"Norway" "gb" ""
"Portugal" "gb" ""
