"Country" "Voter" "Points"
"Azerbaijan" "ee" "7"
"Austria" "ee" "10"
"Cyprus" "ee" "16"
"Czech Republic" "ee" "6"
"Croatia" "ee" "3"
"Bosnia & Herzegovina" "ee" ""
"San Marino" "ee" "4"
"Montenegro" "ee" ""
"Iceland" "ee" "7"
"Finland" "ee" "7"
"Greece" "ee" ""
"Moldova" "ee" ""
"Estonia" "ee" ""
"Russia" "fi" "14"
"Armenia" "fi" "8"
"Malta" "fi" "8"
"Hungary" "fi" "4"
"Netherlands" "fi" "18"
"Azerbaijan" "fi" "2"
"Austria" "fi" "13"
"Cyprus" "fi" "7"
"Czech Republic" "fi" "10"
"Croatia" "fi" "7"
"Bosnia & Herzegovina" "fi" ""
"San Marino" "fi" "3"
"Montenegro" "fi" ""
"Iceland" "fi" "9"
"Finland" "fi" ""
"Greece" "fi" ""
"Moldova" "fi" ""
"Estonia" "fi" "13"
"Russia" "fr" "10"
"Armenia" "fr" "15"
"Malta" "fr" "10"
"Hungary" "fr" "12"
"Netherlands" "fr" "12"
"Azerbaijan" "fr" "7"
"Austria" "fr" "22"
"Cyprus" "fr" "9"
"Czech Republic" "fr" "4"
"Croatia" "fr" "7"
"Bosnia & Herzegovina" "fr" "6"
"San Marino" "fr" ""
"Montenegro" "fr" ""
"Iceland" "fr" ""
"Finland" "fr" ""
"Greece" "fr" ""
"Moldova" "fr" "2"
"Estonia" "fr" ""
"Russia" "gr" "22"
"Armenia" "gr" "18"
"Malta" "gr" "5"
"Hungary" "gr" "14"
"Netherlands" "gr" "3"
"Azerbaijan" "gr" "5"
"Austria" "gr" "7"
"Cyprus" "gr" "20"
"Czech Republic" "gr" "3"
"Croatia" "gr" "4"
"Bosnia & Herzegovina" "gr" ""
"San Marino" "gr" "6"
"Montenegro" "gr" "6"
"Iceland" "gr" ""
"Finland" "gr" ""
"Greece" "gr" ""
"Moldova" "gr" "3"
"Estonia" "gr" ""
"Russia" "hu" "20"
"Armenia" "hu" "7"
"Malta" "hu" "16"
"Hungary" "hu" ""
"Netherlands" "hu" "12"
"Azerbaijan" "hu" "19"
"Austria" "hu" "8"
"Cyprus" "hu" "9"
"Czech Republic" "hu" "11"
"Croatia" "hu" "3"
"Bosnia & Herzegovina" "hu" ""
"San Marino" "hu" "5"
"Montenegro" "hu" ""
"Iceland" "hu" "1"
"Finland" "hu" "5"
"Greece" "hu" ""
"Moldova" "hu" ""
"Estonia" "hu" ""
"Russia" "is" "22"
"Armenia" "is" "8"
"Malta" "is" "10"
"Hungary" "is" "8"
"Netherlands" "is" "22"
"Azerbaijan" "is" "10"
"Austria" "is" "12"
"Cyprus" "is" "6"
"Czech Republic" "is" "8"
"Croatia" "is" "7"
"Bosnia & Herzegovina" "is" ""
"San Marino" "is" "1"
"Montenegro" "is" ""
"Iceland" "is" ""
"Finland" "is" "2"
"Greece" "is" ""
"Moldova" "is" ""
"Estonia" "is" ""
"Russia" "mt" "22"
"Armenia" "mt" "16"
"Malta" "mt" ""
"Hungary" "mt" "8"
"Netherlands" "mt" "7"
"Azerbaijan" "mt" "10"
"Austria" "mt" "2"
"Cyprus" "mt" "14"
"Czech Republic" "mt" "5"
"Croatia" "mt" ""
"Bosnia & Herzegovina" "mt" ""
"San Marino" "mt" "11"
"Montenegro" "mt" "7"
"Iceland" "mt" "3"
"Finland" "mt" "5"
"Greece" "mt" ""
"Moldova" "mt" "4"
"Estonia" "mt" "2"
"Russia" "md" "22"
"Armenia" "md" "18"
"Malta" "md" "11"
"Hungary" "md" "9"
"Netherlands" "md" "4"
"Azerbaijan" "md" "12"
"Austria" "md" "7"
"Cyprus" "md" "7"
"Czech Republic" "md" "11"
"Croatia" "md" "7"
"Bosnia & Herzegovina" "md" "1"
"San Marino" "md" "4"
"Montenegro" "md" ""
"Iceland" "md" ""
"Finland" "md" ""
"Greece" "md" ""
"Moldova" "md" ""
"Estonia" "md" "3"
"Russia" "me" "18"
"Armenia" "me" "15"
"Malta" "me" "14"
"Hungary" "me" "7"
"Netherlands" "me" "2"
"Azerbaijan" "me" "12"
"Austria" "me" ""
"Cyprus" "me" "5"
"Czech Republic" "me" "5"
"Croatia" "me" "15"
"Bosnia & Herzegovina" "me" "18"
"San Marino" "me" "2"
"Montenegro" "me" ""
"Iceland" "me" ""
"Finland" "me" ""
"Greece" "me" "3"
"Moldova" "me" ""
"Estonia" "me" ""
"Russia" "nl" "9"
"Armenia" "nl" "17"
"Malta" "nl" "9"
"Hungary" "nl" "9"
"Netherlands" "nl" ""
"Azerbaijan" "nl" "7"
"Austria" "nl" "16"
"Cyprus" "nl" "13"
"Czech Republic" "nl" "6"
"Croatia" "nl" "17"
"Bosnia & Herzegovina" "nl" "7"
"San Marino" "nl" "4"
"Montenegro" "nl" ""
"Iceland" "nl" ""
"Finland" "nl" "2"
"Greece" "nl" ""
"Moldova" "nl" ""
"Estonia" "nl" ""
"Russia" "ru" ""
"Armenia" "ru" "24"
"Malta" "ru" "10"
"Hungary" "ru" "10"
"Netherlands" "ru" ""
"Azerbaijan" "ru" "17"
"Austria" "ru" "10"
"Cyprus" "ru" "8"
"Czech Republic" "ru" "6"
"Croatia" "ru" "5"
"Bosnia & Herzegovina" "ru" ""
"San Marino" "ru" ""
"Montenegro" "ru" "3"
"Iceland" "ru" ""
"Finland" "ru" ""
"Greece" "ru" "10"
"Moldova" "ru" "11"
"Estonia" "ru" "2"
"Russia" "sm" "15"
"Armenia" "sm" "8"
"Malta" "sm" "5"
"Hungary" "sm" "7"
"Netherlands" "sm" "18"
"Azerbaijan" "sm" "16"
"Austria" "sm" "3"
"Cyprus" "sm" "13"
"Czech Republic" "sm" "6"
"Croatia" "sm" "1"
"Bosnia & Herzegovina" "sm" "6"
"San Marino" "sm" ""
"Montenegro" "sm" "10"
"Iceland" "sm" "8"
"Finland" "sm" ""
"Greece" "sm" ""
"Moldova" "sm" ""
"Estonia" "sm" ""
"Russia" "es" "16"
"Armenia" "es" "22"
"Malta" "es" "8"
"Hungary" "es" "15"
"Netherlands" "es" "10"
"Azerbaijan" "es" "5"
"Austria" "es" "12"
"Cyprus" "es" "4"
"Czech Republic" "es" "13"
"Croatia" "es" "2"
"Bosnia & Herzegovina" "es" ""
"San Marino" "es" ""
"Montenegro" "es" ""
"Iceland" "es" "6"
"Finland" "es" "3"
"Greece" "es" ""
"Moldova" "es" ""
"Estonia" "es" ""
"Russia" "se" "20"
"Armenia" "se" "8"
"Malta" "se" "10"
"Hungary" "se" "4"
"Netherlands" "se" "16"
"Azerbaijan" "se" "8"
"Austria" "se" "9"
"Cyprus" "se" "3"
"Czech Republic" "se" "7"
"Croatia" "se" "4"
"Bosnia & Herzegovina" "se" "12"
"San Marino" "se" ""
"Montenegro" "se" ""
"Iceland" "se" "5"
"Finland" "se" "10"
"Greece" "se" ""
"Moldova" "se" ""
"Estonia" "se" ""
