"Country" "Voter" "Points"
"Greece" "dk" "6"
"Italy" "dk" ""
"Malta" "dk" "4"
"Netherlands" "dk" "10"
"Hungary" "dk" ""
"Moldova" "dk" ""
"Belgium" "dk" "5"
"Romania" "dk" ""
"Sweden" "dk" "8"
"Georgia" "dk" ""
"Belarus" "dk" ""
"Iceland" "dk" "1"
"Armenia" "dk" ""
"United Kingdom" "dk" ""
"Estonia" "dk" ""
"Germany" "dk" ""
"Lithuania" "dk" ""
"France" "dk" ""
"Finland" "dk" "2"
"Spain" "dk" ""
"Ireland" "dk" ""
"Denmark" "ee" "8"
"Azerbaijan" "ee" ""
"Ukraine" "ee" "10"
"Norway" "ee" "3"
"Russia" "ee" "12"
"Greece" "ee" ""
"Italy" "ee" ""
"Malta" "ee" "5"
"Netherlands" "ee" "7"
"Hungary" "ee" "4"
"Moldova" "ee" ""
"Belgium" "ee" "2"
"Romania" "ee" ""
"Sweden" "ee" "1"
"Georgia" "ee" ""
"Belarus" "ee" ""
"Iceland" "ee" "6"
"Armenia" "ee" ""
"United Kingdom" "ee" ""
"Estonia" "ee" ""
"Germany" "ee" ""
"Lithuania" "ee" ""
"France" "ee" ""
"Finland" "ee" ""
"Spain" "ee" ""
"Ireland" "ee" ""
"Denmark" "fi" "7"
"Azerbaijan" "fi" ""
"Ukraine" "fi" ""
"Norway" "fi" "12"
"Russia" "fi" "2"
"Greece" "fi" "1"
"Italy" "fi" ""
"Malta" "fi" ""
"Netherlands" "fi" "8"
"Hungary" "fi" "10"
"Moldova" "fi" ""
"Belgium" "fi" "3"
"Romania" "fi" ""
"Sweden" "fi" "4"
"Georgia" "fi" ""
"Belarus" "fi" ""
"Iceland" "fi" "5"
"Armenia" "fi" ""
"United Kingdom" "fi" ""
"Estonia" "fi" "6"
"Germany" "fi" ""
"Lithuania" "fi" ""
"France" "fi" ""
"Finland" "fi" ""
"Spain" "fi" ""
"Ireland" "fi" ""
"Denmark" "fr" "12"
"Azerbaijan" "fr" "8"
"Ukraine" "fr" ""
"Norway" "fr" ""
"Russia" "fr" "6"
"Greece" "fr" ""
"Italy" "fr" "10"
"Malta" "fr" "2"
"Netherlands" "fr" ""
"Hungary" "fr" ""
"Moldova" "fr" "4"
"Belgium" "fr" "5"
"Romania" "fr" "1"
"Sweden" "fr" ""
"Georgia" "fr" ""
"Belarus" "fr" ""
"Iceland" "fr" ""
"Armenia" "fr" "7"
"United Kingdom" "fr" ""
"Estonia" "fr" ""
"Germany" "fr" ""
"Lithuania" "fr" ""
"France" "fr" ""
"Finland" "fr" "3"
"Spain" "fr" ""
"Ireland" "fr" ""
"Denmark" "ge" "7"
"Azerbaijan" "ge" "12"
"Ukraine" "ge" "8"
"Norway" "ge" "4"
"Russia" "ge" "6"
"Greece" "ge" ""
"Italy" "ge" "2"
"Malta" "ge" "3"
"Netherlands" "ge" ""
"Hungary" "ge" ""
"Moldova" "ge" ""
"Belgium" "ge" ""
"Romania" "ge" ""
"Sweden" "ge" ""
"Georgia" "ge" ""
"Belarus" "ge" "5"
"Iceland" "ge" ""
"Armenia" "ge" "10"
"United Kingdom" "ge" ""
"Estonia" "ge" ""
"Germany" "ge" ""
"Lithuania" "ge" "1"
"France" "ge" ""
"Finland" "ge" ""
"Spain" "ge" ""
"Ireland" "ge" ""
"Denmark" "de" "10"
"Azerbaijan" "de" "4"
"Ukraine" "de" ""
"Norway" "de" "7"
"Russia" "de" "2"
"Greece" "de" "6"
"Italy" "de" ""
"Malta" "de" "5"
"Netherlands" "de" ""
"Hungary" "de" "12"
"Moldova" "de" ""
"Belgium" "de" ""
"Romania" "de" ""
"Sweden" "de" "3"
"Georgia" "de" ""
"Belarus" "de" ""
"Iceland" "de" "8"
"Armenia" "de" ""
"United Kingdom" "de" ""
"Estonia" "de" ""
"Germany" "de" ""
"Lithuania" "de" ""
"France" "de" ""
"Finland" "de" "1"
"Spain" "de" ""
"Ireland" "de" ""
"Denmark" "gr" "7"
"Azerbaijan" "gr" "12"
"Ukraine" "gr" "8"
"Norway" "gr" "4"
"Russia" "gr" ""
"Greece" "gr" ""
"Italy" "gr" "6"
"Malta" "gr" "3"
"Netherlands" "gr" ""
"Hungary" "gr" "2"
"Moldova" "gr" ""
"Belgium" "gr" ""
"Romania" "gr" "10"
"Sweden" "gr" ""
"Georgia" "gr" "5"
"Belarus" "gr" "1"
"Iceland" "gr" ""
"Armenia" "gr" ""
"United Kingdom" "gr" ""
"Estonia" "gr" ""
"Germany" "gr" ""
"Lithuania" "gr" ""
"France" "gr" ""
"Finland" "gr" ""
"Spain" "gr" ""
"Ireland" "gr" ""
"Denmark" "hu" "10"
"Azerbaijan" "hu" "12"
"Ukraine" "hu" "7"
"Norway" "hu" "2"
"Russia" "hu" ""
"Greece" "hu" "1"
"Italy" "hu" ""
"Malta" "hu" "8"
"Netherlands" "hu" "5"
"Hungary" "hu" ""
"Moldova" "hu" ""
"Belgium" "hu" "4"
"Romania" "hu" ""
"Sweden" "hu" ""
"Georgia" "hu" ""
"Belarus" "hu" ""
"Iceland" "hu" "6"
"Armenia" "hu" "3"
"United Kingdom" "hu" ""
"Estonia" "hu" ""
"Germany" "hu" ""
"Lithuania" "hu" ""
"France" "hu" ""
"Finland" "hu" ""
"Spain" "hu" ""
"Ireland" "hu" ""
"Denmark" "is" "12"
"Azerbaijan" "is" "7"
"Ukraine" "is" "3"
"Norway" "is" "10"
"Russia" "is" "1"
"Greece" "is" ""
"Italy" "is" ""
"Malta" "is" "5"
"Netherlands" "is" "8"
"Hungary" "is" ""
"Moldova" "is" ""
"Belgium" "is" ""
"Romania" "is" "6"
"Sweden" "is" "4"
"Georgia" "is" ""
"Belarus" "is" ""
"Iceland" "is" ""
"Armenia" "is" ""
"United Kingdom" "is" ""
"Estonia" "is" ""
"Germany" "is" ""
"Lithuania" "is" ""
"France" "is" "2"
"Finland" "is" ""
"Spain" "is" ""
"Ireland" "is" ""
"Denmark" "ie" "12"
"Azerbaijan" "ie" "2"
"Ukraine" "ie" "8"
"Norway" "ie" ""
"Russia" "ie" "10"
"Greece" "ie" ""
"Italy" "ie" ""
"Malta" "ie" ""
"Netherlands" "ie" "6"
"Hungary" "ie" ""
"Moldova" "ie" "3"
"Belgium" "ie" "4"
"Romania" "ie" ""
"Sweden" "ie" "5"
"Georgia" "ie" ""
"Belarus" "ie" ""
"Iceland" "ie" ""
"Armenia" "ie" ""
"United Kingdom" "ie" "7"
"Estonia" "ie" ""
"Germany" "ie" ""
"Lithuania" "ie" "1"
"France" "ie" ""
"Finland" "ie" ""
"Spain" "ie" ""
"Ireland" "ie" ""
"Denmark" "il" "8"
"Azerbaijan" "il" "12"
"Ukraine" "il" "10"
"Norway" "il" "6"
"Russia" "il" "7"
"Greece" "il" "2"
"Italy" "il" ""
"Malta" "il" ""
"Netherlands" "il" ""
"Hungary" "il" ""
"Moldova" "il" "1"
"Belgium" "il" ""
"Romania" "il" ""
"Sweden" "il" ""
"Georgia" "il" ""
"Belarus" "il" "3"
"Iceland" "il" ""
"Armenia" "il" ""
"United Kingdom" "il" ""
"Estonia" "il" ""
"Germany" "il" "5"
"Lithuania" "il" ""
"France" "il" ""
"Finland" "il" "4"
"Spain" "il" ""
"Ireland" "il" ""
"Denmark" "it" "12"
"Azerbaijan" "it" ""
"Ukraine" "it" "5"
"Norway" "it" "8"
"Russia" "it" ""
"Greece" "it" "7"
"Italy" "it" ""
"Malta" "it" "10"
"Netherlands" "it" ""
"Hungary" "it" "3"
"Moldova" "it" "4"
"Belgium" "it" ""
"Romania" "it" "1"
"Sweden" "it" ""
"Georgia" "it" ""
"Belarus" "it" ""
"Iceland" "it" ""
"Armenia" "it" ""
"United Kingdom" "it" ""
"Estonia" "it" ""
"Germany" "it" ""
"Lithuania" "it" "6"
"France" "it" ""
"Finland" "it" ""
"Spain" "it" "2"
"Ireland" "it" ""
"Denmark" "lv" "6"
"Azerbaijan" "lv" "3"
"Ukraine" "lv" "7"
"Norway" "lv" "8"
"Russia" "lv" "12"
"Greece" "lv" "1"
"Italy" "lv" ""
"Malta" "lv" "5"
"Netherlands" "lv" ""
"Hungary" "lv" ""
"Moldova" "lv" ""
"Belgium" "lv" "2"
"Romania" "lv" ""
"Sweden" "lv" "4"
"Georgia" "lv" ""
"Belarus" "lv" ""
"Iceland" "lv" ""
"Armenia" "lv" ""
"United Kingdom" "lv" ""
"Estonia" "lv" "10"
"Germany" "lv" ""
"Lithuania" "lv" ""
"France" "lv" ""
"Finland" "lv" ""
"Spain" "lv" ""
"Ireland" "lv" ""
"Denmark" "lt" "2"
"Azerbaijan" "lt" "12"
"Ukraine" "lt" "10"
"Norway" "lt" "6"
"Russia" "lt" "7"
"Greece" "lt" ""
"Italy" "lt" ""
"Malta" "lt" ""
"Netherlands" "lt" "4"
"Hungary" "lt" "5"
"Moldova" "lt" ""
"Belgium" "lt" ""
"Romania" "lt" ""
"Sweden" "lt" ""
"Georgia" "lt" "8"
"Belarus" "lt" "1"
"Iceland" "lt" ""
"Armenia" "lt" ""
"United Kingdom" "lt" ""
"Estonia" "lt" "3"
"Germany" "lt" ""
"Lithuania" "lt" ""
"France" "lt" ""
"Finland" "lt" ""
"Spain" "lt" ""
"Ireland" "lt" ""
"Denmark" "mt" "6"
"Azerbaijan" "mt" "12"
"Ukraine" "mt" "10"
"Norway" "mt" "3"
"Russia" "mt" ""
"Greece" "mt" "4"
"Italy" "mt" "8"
"Malta" "mt" ""
"Netherlands" "mt" ""
"Hungary" "mt" ""
"Moldova" "mt" ""
"Belgium" "mt" ""
"Romania" "mt" "7"
"Sweden" "mt" ""
"Georgia" "mt" ""
"Belarus" "mt" "2"
"Iceland" "mt" ""
"Armenia" "mt" "1"
"United Kingdom" "mt" "5"
"Estonia" "mt" ""
"Germany" "mt" ""
"Lithuania" "mt" ""
"France" "mt" ""
"Finland" "mt" ""
"Spain" "mt" ""
"Ireland" "mt" ""
"Denmark" "md" "6"
"Azerbaijan" "md" "8"
"Ukraine" "md" "12"
"Norway" "md" "2"
"Russia" "md" "7"
"Greece" "md" ""
"Italy" "md" ""
"Malta" "md" ""
"Netherlands" "md" ""
"Hungary" "md" ""
"Moldova" "md" ""
"Belgium" "md" ""
"Romania" "md" "10"
"Sweden" "md" "5"
"Georgia" "md" "3"
"Belarus" "md" "4"
"Iceland" "md" ""
"Armenia" "md" "1"
"United Kingdom" "md" ""
"Estonia" "md" ""
"Germany" "md" ""
"Lithuania" "md" ""
"France" "md" ""
"Finland" "md" ""
"Spain" "md" ""
"Ireland" "md" ""
"Denmark" "me" "10"
"Azerbaijan" "me" "12"
"Ukraine" "me" ""
"Norway" "me" "4"
"Russia" "me" "7"
"Greece" "me" "8"
"Italy" "me" "6"
"Malta" "me" ""
"Netherlands" "me" ""
"Hungary" "me" ""
"Moldova" "me" "5"
"Belgium" "me" ""
"Romania" "me" "1"
"Sweden" "me" ""
"Georgia" "me" "2"
"Belarus" "me" "3"
"Iceland" "me" ""
"Armenia" "me" ""
"United Kingdom" "me" ""
"Estonia" "me" ""
"Germany" "me" ""
"Lithuania" "me" ""
"France" "me" ""
"Finland" "me" ""
"Spain" "me" ""
"Ireland" "me" ""
"Denmark" "nl" "10"
"Azerbaijan" "nl" "2"
"Ukraine" "nl" "5"
"Norway" "nl" "6"
"Russia" "nl" "4"
"Greece" "nl" "1"
"Italy" "nl" ""
"Malta" "nl" "8"
"Netherlands" "nl" ""
"Hungary" "nl" "7"
"Moldova" "nl" ""
"Belgium" "nl" "12"
"Romania" "nl" ""
"Sweden" "nl" "3"
"Georgia" "nl" ""
"Belarus" "nl" ""
"Iceland" "nl" ""
"Armenia" "nl" ""
"United Kingdom" "nl" ""
"Estonia" "nl" ""
"Germany" "nl" ""
"Lithuania" "nl" ""
"France" "nl" ""
"Finland" "nl" ""
"Spain" "nl" ""
"Ireland" "nl" ""
"Denmark" "mk" "12"
"Azerbaijan" "mk" ""
"Ukraine" "mk" ""
"Norway" "mk" "8"
"Russia" "mk" "6"
"Greece" "mk" "4"
"Italy" "mk" "10"
"Malta" "mk" "3"
"Netherlands" "mk" "2"
"Hungary" "mk" ""
"Moldova" "mk" "7"
"Belgium" "mk" ""
"Romania" "mk" ""
"Sweden" "mk" ""
"Georgia" "mk" ""
"Belarus" "mk" "5"
"Iceland" "mk" ""
"Armenia" "mk" ""
"United Kingdom" "mk" ""
"Estonia" "mk" ""
"Germany" "mk" ""
"Lithuania" "mk" ""
"France" "mk" "1"
"Finland" "mk" ""
"Spain" "mk" ""
"Ireland" "mk" ""
"Denmark" "no" "7"
"Azerbaijan" "no" ""
"Ukraine" "no" "1"
"Norway" "no" ""
"Russia" "no" ""
"Greece" "no" "5"
"Italy" "no" ""
"Malta" "no" "10"
"Netherlands" "no" "8"
"Hungary" "no" "2"
"Moldova" "no" ""
"Belgium" "no" "3"
"Romania" "no" "6"
"Sweden" "no" "12"
"Georgia" "no" ""
"Belarus" "no" ""
"Iceland" "no" "4"
"Armenia" "no" ""
"United Kingdom" "no" ""
"Estonia" "no" ""
"Germany" "no" ""
"Lithuania" "no" ""
"France" "no" ""
"Finland" "no" ""
"Spain" "no" ""
"Ireland" "no" ""
"Denmark" "ro" "6"
"Azerbaijan" "ro" "10"
"Ukraine" "ro" "4"
"Norway" "ro" "8"
"Russia" "ro" ""
"Greece" "ro" "7"
"Italy" "ro" "1"
"Malta" "ro" "5"
"Netherlands" "ro" "2"
"Hungary" "ro" ""
"Moldova" "ro" "12"
"Belgium" "ro" ""
"Romania" "ro" ""
"Sweden" "ro" ""
"Georgia" "ro" ""
"Belarus" "ro" ""
"Iceland" "ro" ""
"Armenia" "ro" ""
"United Kingdom" "ro" "3"
"Estonia" "ro" ""
"Germany" "ro" ""
"Lithuania" "ro" ""
"France" "ro" ""
"Finland" "ro" ""
"Spain" "ro" ""
"Ireland" "ro" ""
"Denmark" "ru" "4"
"Azerbaijan" "ru" "12"
"Ukraine" "ru" "1"
"Norway" "ru" "7"
"Russia" "ru" ""
"Greece" "ru" "10"
"Italy" "ru" ""
"Malta" "ru" ""
"Netherlands" "ru" "3"
"Hungary" "ru" ""
"Moldova" "ru" "6"
"Belgium" "ru" "8"
"Romania" "ru" ""
"Sweden" "ru" ""
"Georgia" "ru" "5"
"Belarus" "ru" ""
"Iceland" "ru" ""
"Armenia" "ru" "2"
"United Kingdom" "ru" ""
"Estonia" "ru" ""
"Germany" "ru" ""
"Lithuania" "ru" ""
"France" "ru" ""
"Finland" "ru" ""
"Spain" "ru" ""
"Ireland" "ru" ""
"Denmark" "sm" ""
"Azerbaijan" "sm" "2"
"Ukraine" "sm" ""
"Norway" "sm" "7"
"Russia" "sm" ""
"Greece" "sm" "12"
"Italy" "sm" "4"
"Malta" "sm" "10"
"Netherlands" "sm" ""
"Hungary" "sm" "6"
"Moldova" "sm" ""
"Belgium" "sm" "5"
"Romania" "sm" ""
"Sweden" "sm" ""
"Georgia" "sm" ""
"Belarus" "sm" ""
"Iceland" "sm" ""
"Armenia" "sm" "1"
"United Kingdom" "sm" ""
"Estonia" "sm" ""
"Germany" "sm" ""
"Lithuania" "sm" ""
"France" "sm" "8"
"Finland" "sm" "3"
"Spain" "sm" ""
"Ireland" "sm" ""
"Denmark" "rs" "12"
"Azerbaijan" "rs" "5"
"Ukraine" "rs" "10"
"Norway" "rs" "7"
"Russia" "rs" "8"
"Greece" "rs" ""
"Italy" "rs" "4"
"Malta" "rs" ""
"Netherlands" "rs" ""
"Hungary" "rs" "2"
"Moldova" "rs" "6"
"Belgium" "rs" "3"
"Romania" "rs" ""
"Sweden" "rs" "1"
"Georgia" "rs" ""
"Belarus" "rs" ""
"Iceland" "rs" ""
"Armenia" "rs" ""
"United Kingdom" "rs" ""
"Estonia" "rs" ""
"Germany" "rs" ""
"Lithuania" "rs" ""
"France" "rs" ""
"Finland" "rs" ""
"Spain" "rs" ""
"Ireland" "rs" ""
"Denmark" "si" "12"
"Azerbaijan" "si" "3"
"Ukraine" "si" ""
"Norway" "si" "5"
"Russia" "si" "10"
"Greece" "si" ""
"Italy" "si" "8"
"Malta" "si" ""
"Netherlands" "si" "7"
"Hungary" "si" ""
"Moldova" "si" ""
"Belgium" "si" "2"
"Romania" "si" ""
"Sweden" "si" "6"
"Georgia" "si" ""
"Belarus" "si" ""
"Iceland" "si" "4"
"Armenia" "si" ""
"United Kingdom" "si" "1"
"Estonia" "si" ""
"Germany" "si" ""
"Lithuania" "si" ""
"France" "si" ""
"Finland" "si" ""
"Spain" "si" ""
"Ireland" "si" ""
"Denmark" "es" "8"
"Azerbaijan" "es" "7"
"Ukraine" "es" "10"
"Norway" "es" "5"
"Russia" "es" "6"
"Greece" "es" ""
"Italy" "es" "12"
"Malta" "es" "1"
"Netherlands" "es" ""
"Hungary" "es" ""
"Moldova" "es" "2"
"Belgium" "es" ""
"Romania" "es" ""
"Sweden" "es" ""
"Georgia" "es" ""
"Belarus" "es" ""
"Iceland" "es" ""
"Armenia" "es" ""
"United Kingdom" "es" "4"
"Estonia" "es" ""
"Germany" "es" "3"
"Lithuania" "es" ""
"France" "es" ""
"Finland" "es" ""
"Spain" "es" ""
"Ireland" "es" ""
"Denmark" "se" "10"
"Azerbaijan" "se" ""
"Ukraine" "se" ""
"Norway" "se" "12"
"Russia" "se" "5"
"Greece" "se" ""
"Italy" "se" ""
"Malta" "se" ""
"Netherlands" "se" "8"
"Hungary" "se" "3"
"Moldova" "se" ""
"Belgium" "se" "7"
"Romania" "se" "4"
"Sweden" "se" ""
"Georgia" "se" ""
"Belarus" "se" ""
"Iceland" "se" "6"
"Armenia" "se" ""
"United Kingdom" "se" "1"
"Estonia" "se" ""
"Germany" "se" ""
"Lithuania" "se" ""
"France" "se" ""
"Finland" "se" ""
"Spain" "se" ""
"Ireland" "se" "2"
"Denmark" "ch" "3"
"Azerbaijan" "ch" "6"
"Ukraine" "ch" ""
"Norway" "ch" "7"
"Russia" "ch" ""
"Greece" "ch" "8"
"Italy" "ch" "12"
"Malta" "ch" ""
"Netherlands" "ch" "4"
"Hungary" "ch" "10"
"Moldova" "ch" ""
"Belgium" "ch" ""
"Romania" "ch" ""
"Sweden" "ch" ""
"Georgia" "ch" ""
"Belarus" "ch" ""
"Iceland" "ch" "5"
"Armenia" "ch" ""
"United Kingdom" "ch" "2"
"Estonia" "ch" ""
"Germany" "ch" "1"
"Lithuania" "ch" ""
"France" "ch" ""
"Finland" "ch" ""
"Spain" "ch" ""
"Ireland" "ch" ""
"Denmark" "ua" "5"
"Azerbaijan" "ua" "10"
"Ukraine" "ua" ""
"Norway" "ua" "3"
"Russia" "ua" "4"
"Greece" "ua" ""
"Italy" "ua" ""
"Malta" "ua" "2"
"Netherlands" "ua" ""
"Hungary" "ua" ""
"Moldova" "ua" "8"
"Belgium" "ua" ""
"Romania" "ua" ""
"Sweden" "ua" ""
"Georgia" "ua" "7"
"Belarus" "ua" "12"
"Iceland" "ua" ""
"Armenia" "ua" "6"
"United Kingdom" "ua" ""
"Estonia" "ua" ""
"Germany" "ua" ""
"Lithuania" "ua" "1"
"France" "ua" ""
"Finland" "ua" ""
"Spain" "ua" ""
"Ireland" "ua" ""
"Denmark" "gb" "12"
"Azerbaijan" "gb" ""
"Ukraine" "gb" "5"
"Norway" "gb" ""
"Russia" "gb" "10"
"Greece" "gb" "8"
"Italy" "gb" ""
"Malta" "gb" "7"
"Netherlands" "gb" "6"
"Hungary" "gb" ""
"Moldova" "gb" ""
"Belgium" "gb" "3"
"Romania" "gb" "4"
"Sweden" "gb" ""
"Georgia" "gb" ""
"Belarus" "gb" ""
"Iceland" "gb" "2"
"Armenia" "gb" ""
"United Kingdom" "gb" ""
"Estonia" "gb" ""
"Germany" "gb" ""
"Lithuania" "gb" ""
"France" "gb" ""
"Finland" "gb" ""
"Spain" "gb" ""
"Ireland" "gb" "1"
