"Country" "Voter" "Points"
"Estonia" "fi" "7"
"Switzerland" "fi" ""
"Azerbaijan" "fr" "6"
"Italy" "fr" "8"
"Sweden" "fr" "10"
"Ukraine" "fr" ""
"Denmark" "fr" "7"
"Bosnia & Herzegovina" "fr" "5"
"Greece" "fr" ""
"Ireland" "fr" ""
"Georgia" "fr" ""
"Germany" "fr" "3"
"United Kingdom" "fr" "1"
"Moldova" "fr" "4"
"Slovenia" "fr" ""
"Serbia" "fr" ""
"France" "fr" ""
"Russia" "fr" ""
"Romania" "fr" ""
"Austria" "fr" ""
"Lithuania" "fr" ""
"Iceland" "fr" ""
"Finland" "fr" ""
"Hungary" "fr" "2"
"Spain" "fr" "12"
"Estonia" "fr" ""
"Switzerland" "fr" ""
"Azerbaijan" "ge" "8"
"Italy" "ge" "7"
"Sweden" "ge" "1"
"Ukraine" "ge" "10"
"Denmark" "ge" ""
"Bosnia & Herzegovina" "ge" ""
"Greece" "ge" "6"
"Ireland" "ge" ""
"Georgia" "ge" ""
"Germany" "ge" ""
"United Kingdom" "ge" ""
"Moldova" "ge" "5"
"Slovenia" "ge" ""
"Serbia" "ge" ""
"France" "ge" "2"
"Russia" "ge" "4"
"Romania" "ge" ""
"Austria" "ge" "3"
"Lithuania" "ge" "12"
"Iceland" "ge" ""
"Finland" "ge" ""
"Hungary" "ge" ""
"Spain" "ge" ""
"Estonia" "ge" ""
"Switzerland" "ge" ""
"Azerbaijan" "de" ""
"Italy" "de" "3"
"Sweden" "de" ""
"Ukraine" "de" ""
"Denmark" "de" "6"
"Bosnia & Herzegovina" "de" "7"
"Greece" "de" "10"
"Ireland" "de" "8"
"Georgia" "de" ""
"Germany" "de" ""
"United Kingdom" "de" ""
"Moldova" "de" "4"
"Slovenia" "de" "1"
"Serbia" "de" ""
"France" "de" ""
"Russia" "de" "5"
"Romania" "de" ""
"Austria" "de" "12"
"Lithuania" "de" ""
"Iceland" "de" ""
"Finland" "de" "2"
"Hungary" "de" ""
"Spain" "de" ""
"Estonia" "de" ""
"Switzerland" "de" ""
"Azerbaijan" "gr" "5"
"Italy" "gr" "10"
"Sweden" "gr" "6"
"Ukraine" "gr" "7"
"Denmark" "gr" ""
"Bosnia & Herzegovina" "gr" "3"
"Greece" "gr" ""
"Ireland" "gr" ""
"Georgia" "gr" "8"
"Germany" "gr" "4"
"United Kingdom" "gr" "2"
"Moldova" "gr" ""
"Slovenia" "gr" ""
"Serbia" "gr" ""
"France" "gr" "12"
"Russia" "gr" "1"
"Romania" "gr" ""
"Austria" "gr" ""
"Lithuania" "gr" ""
"Iceland" "gr" ""
"Finland" "gr" ""
"Hungary" "gr" ""
"Spain" "gr" ""
"Estonia" "gr" ""
"Switzerland" "gr" ""
"Azerbaijan" "hu" "7"
"Italy" "hu" "4"
"Sweden" "hu" "10"
"Ukraine" "hu" ""
"Denmark" "hu" ""
"Bosnia & Herzegovina" "hu" ""
"Greece" "hu" "8"
"Ireland" "hu" ""
"Georgia" "hu" "5"
"Germany" "hu" ""
"United Kingdom" "hu" ""
"Moldova" "hu" ""
"Slovenia" "hu" "6"
"Serbia" "hu" ""
"France" "hu" ""
"Russia" "hu" "3"
"Romania" "hu" "1"
"Austria" "hu" "2"
"Lithuania" "hu" ""
"Iceland" "hu" "12"
"Finland" "hu" ""
"Hungary" "hu" ""
"Spain" "hu" ""
"Estonia" "hu" ""
"Switzerland" "hu" ""
"Azerbaijan" "is" "8"
"Italy" "is" "3"
"Sweden" "is" "7"
"Ukraine" "is" ""
"Denmark" "is" "12"
"Bosnia & Herzegovina" "is" ""
"Greece" "is" ""
"Ireland" "is" "4"
"Georgia" "is" ""
"Germany" "is" "6"
"United Kingdom" "is" "2"
"Moldova" "is" ""
"Slovenia" "is" ""
"Serbia" "is" ""
"France" "is" ""
"Russia" "is" "1"
"Romania" "is" ""
"Austria" "is" ""
"Lithuania" "is" ""
"Iceland" "is" ""
"Finland" "is" "10"
"Hungary" "is" "5"
"Spain" "is" ""
"Estonia" "is" ""
"Switzerland" "is" ""
"Azerbaijan" "ie" ""
"Italy" "ie" "5"
"Sweden" "ie" "4"
"Ukraine" "ie" ""
"Denmark" "ie" "12"
"Bosnia & Herzegovina" "ie" ""
"Greece" "ie" ""
"Ireland" "ie" ""
"Georgia" "ie" ""
"Germany" "ie" ""
"United Kingdom" "ie" "6"
"Moldova" "ie" "8"
"Slovenia" "ie" "2"
"Serbia" "ie" ""
"France" "ie" ""
"Russia" "ie" ""
"Romania" "ie" "1"
"Austria" "ie" ""
"Lithuania" "ie" "10"
"Iceland" "ie" ""
"Finland" "ie" "3"
"Hungary" "ie" ""
"Spain" "ie" ""
"Estonia" "ie" "7"
"Switzerland" "ie" ""
"Azerbaijan" "il" "4"
"Italy" "il" ""
"Sweden" "il" "12"
"Ukraine" "il" "7"
"Denmark" "il" "10"
"Bosnia & Herzegovina" "il" ""
"Greece" "il" ""
"Ireland" "il" ""
"Georgia" "il" "2"
"Germany" "il" ""
"United Kingdom" "il" "1"
"Moldova" "il" ""
"Slovenia" "il" "3"
"Serbia" "il" ""
"France" "il" ""
"Russia" "il" "8"
"Romania" "il" "6"
"Austria" "il" ""
"Lithuania" "il" ""
"Iceland" "il" ""
"Finland" "il" ""
"Hungary" "il" ""
"Spain" "il" ""
"Estonia" "il" "5"
"Switzerland" "il" ""
"Azerbaijan" "it" ""
"Italy" "it" ""
"Sweden" "it" ""
"Ukraine" "it" "7"
"Denmark" "it" ""
"Bosnia & Herzegovina" "it" "4"
"Greece" "it" "2"
"Ireland" "it" ""
"Georgia" "it" ""
"Germany" "it" "6"
"United Kingdom" "it" "10"
"Moldova" "it" "8"
"Slovenia" "it" ""
"Serbia" "it" "3"
"France" "it" "1"
"Russia" "it" ""
"Romania" "it" "12"
"Austria" "it" ""
"Lithuania" "it" ""
"Iceland" "it" "5"
"Finland" "it" ""
"Hungary" "it" ""
"Spain" "it" ""
"Estonia" "it" ""
"Switzerland" "it" ""
"Azerbaijan" "lv" "2"
"Italy" "lv" "12"
"Sweden" "lv" ""
"Ukraine" "lv" ""
"Denmark" "lv" "6"
"Bosnia & Herzegovina" "lv" ""
"Greece" "lv" ""
"Ireland" "lv" "10"
"Georgia" "lv" ""
"Germany" "lv" "8"
"United Kingdom" "lv" "5"
"Moldova" "lv" ""
"Slovenia" "lv" "3"
"Serbia" "lv" ""
"France" "lv" "1"
"Russia" "lv" ""
"Romania" "lv" ""
"Austria" "lv" ""
"Lithuania" "lv" "7"
"Iceland" "lv" ""
"Finland" "lv" ""
"Hungary" "lv" ""
"Spain" "lv" ""
"Estonia" "lv" "4"
"Switzerland" "lv" ""
"Azerbaijan" "lt" "8"
"Italy" "lt" "10"
"Sweden" "lt" ""
"Ukraine" "lt" ""
"Denmark" "lt" ""
"Bosnia & Herzegovina" "lt" ""
"Greece" "lt" ""
"Ireland" "lt" ""
"Georgia" "lt" "12"
"Germany" "lt" "2"
"United Kingdom" "lt" "3"
"Moldova" "lt" "4"
"Slovenia" "lt" ""
"Serbia" "lt" "5"
"France" "lt" ""
"Russia" "lt" "6"
"Romania" "lt" ""
"Austria" "lt" ""
"Lithuania" "lt" ""
"Iceland" "lt" ""
"Finland" "lt" "1"
"Hungary" "lt" ""
"Spain" "lt" ""
"Estonia" "lt" "7"
"Switzerland" "lt" ""
"Azerbaijan" "mt" "12"
"Italy" "mt" "10"
"Sweden" "mt" "6"
"Ukraine" "mt" "4"
"Denmark" "mt" "5"
"Bosnia & Herzegovina" "mt" ""
"Greece" "mt" ""
"Ireland" "mt" "8"
"Georgia" "mt" ""
"Germany" "mt" ""
"United Kingdom" "mt" "7"
"Moldova" "mt" ""
"Slovenia" "mt" "3"
"Serbia" "mt" ""
"France" "mt" "1"
"Russia" "mt" ""
"Romania" "mt" ""
"Austria" "mt" "2"
"Lithuania" "mt" ""
"Iceland" "mt" ""
"Finland" "mt" ""
"Hungary" "mt" ""
"Spain" "mt" ""
"Estonia" "mt" ""
"Switzerland" "mt" ""
"Azerbaijan" "md" "10"
"Italy" "md" ""
"Sweden" "md" "3"
"Ukraine" "md" "8"
"Denmark" "md" ""
"Bosnia & Herzegovina" "md" ""
"Greece" "md" "1"
"Ireland" "md" ""
"Georgia" "md" "7"
"Germany" "md" ""
"United Kingdom" "md" "4"
"Moldova" "md" ""
"Slovenia" "md" ""
"Serbia" "md" ""
"France" "md" "2"
"Russia" "md" "5"
"Romania" "md" "12"
"Austria" "md" ""
"Lithuania" "md" ""
"Iceland" "md" ""
"Finland" "md" ""
"Hungary" "md" ""
"Spain" "md" ""
"Estonia" "md" "6"
"Switzerland" "md" ""
"Azerbaijan" "nl" "6"
"Italy" "nl" ""
"Sweden" "nl" "10"
"Ukraine" "nl" ""
"Denmark" "nl" "12"
"Bosnia & Herzegovina" "nl" "8"
"Greece" "nl" ""
"Ireland" "nl" "5"
"Georgia" "nl" ""
"Germany" "nl" "7"
"United Kingdom" "nl" ""
"Moldova" "nl" ""
"Slovenia" "nl" "2"
"Serbia" "nl" "3"
"France" "nl" ""
"Russia" "nl" ""
"Romania" "nl" "4"
"Austria" "nl" "1"
"Lithuania" "nl" ""
"Iceland" "nl" ""
"Finland" "nl" ""
"Hungary" "nl" ""
"Spain" "nl" ""
"Estonia" "nl" ""
"Switzerland" "nl" ""
"Azerbaijan" "mk" ""
"Italy" "mk" "1"
"Sweden" "mk" "6"
"Ukraine" "mk" "7"
"Denmark" "mk" ""
"Bosnia & Herzegovina" "mk" "12"
"Greece" "mk" "3"
"Ireland" "mk" ""
"Georgia" "mk" ""
"Germany" "mk" ""
"United Kingdom" "mk" "5"
"Moldova" "mk" ""
"Slovenia" "mk" "10"
"Serbia" "mk" "8"
"France" "mk" ""
"Russia" "mk" ""
"Romania" "mk" ""
"Austria" "mk" "2"
"Lithuania" "mk" ""
"Iceland" "mk" ""
"Finland" "mk" ""
"Hungary" "mk" ""
"Spain" "mk" "4"
"Estonia" "mk" ""
"Switzerland" "mk" ""
"Azerbaijan" "no" ""
"Italy" "no" ""
"Sweden" "no" "10"
"Ukraine" "no" ""
"Denmark" "no" "7"
"Bosnia & Herzegovina" "no" "4"
"Greece" "no" ""
"Ireland" "no" ""
"Georgia" "no" ""
"Germany" "no" "5"
"United Kingdom" "no" "1"
"Moldova" "no" ""
"Slovenia" "no" ""
"Serbia" "no" "6"
"France" "no" ""
"Russia" "no" ""
"Romania" "no" ""
"Austria" "no" ""
"Lithuania" "no" "3"
"Iceland" "no" "8"
"Finland" "no" "12"
"Hungary" "no" ""
"Spain" "no" ""
"Estonia" "no" "2"
"Switzerland" "no" ""
"Azerbaijan" "pl" "8"
"Italy" "pl" "10"
"Sweden" "pl" ""
"Ukraine" "pl" "2"
"Denmark" "pl" "3"
"Bosnia & Herzegovina" "pl" ""
"Greece" "pl" ""
"Ireland" "pl" "1"
"Georgia" "pl" "7"
"Germany" "pl" "4"
"United Kingdom" "pl" ""
"Moldova" "pl" ""
"Slovenia" "pl" ""
"Serbia" "pl" "6"
"France" "pl" ""
"Russia" "pl" ""
"Romania" "pl" ""
"Austria" "pl" ""
"Lithuania" "pl" "12"
"Iceland" "pl" ""
"Finland" "pl" "5"
"Hungary" "pl" ""
"Spain" "pl" ""
"Estonia" "pl" ""
"Switzerland" "pl" ""
"Azerbaijan" "pt" "8"
"Italy" "pt" "10"
"Sweden" "pt" ""
"Ukraine" "pt" "7"
"Denmark" "pt" ""
"Bosnia & Herzegovina" "pt" ""
"Greece" "pt" ""
"Ireland" "pt" "6"
"Georgia" "pt" ""
"Germany" "pt" ""
"United Kingdom" "pt" "3"
"Moldova" "pt" "5"
"Slovenia" "pt" "1"
"Serbia" "pt" ""
"France" "pt" "2"
"Russia" "pt" ""
"Romania" "pt" ""
"Austria" "pt" ""
"Lithuania" "pt" ""
"Iceland" "pt" "4"
"Finland" "pt" ""
"Hungary" "pt" ""
"Spain" "pt" "12"
"Estonia" "pt" ""
"Switzerland" "pt" ""
"Azerbaijan" "ro" "10"
"Italy" "ro" "6"
"Sweden" "ro" "3"
"Ukraine" "ro" "2"
"Denmark" "ro" ""
"Bosnia & Herzegovina" "ro" ""
"Greece" "ro" "8"
"Ireland" "ro" ""
"Georgia" "ro" ""
"Germany" "ro" ""
"United Kingdom" "ro" ""
"Moldova" "ro" "12"
"Slovenia" "ro" "4"
"Serbia" "ro" ""
"France" "ro" ""
"Russia" "ro" ""
"Romania" "ro" ""
"Austria" "ro" ""
"Lithuania" "ro" "1"
"Iceland" "ro" ""
"Finland" "ro" ""
"Hungary" "ro" "7"
"Spain" "ro" "5"
"Estonia" "ro" ""
"Switzerland" "ro" ""
"Azerbaijan" "ru" "12"
"Italy" "ru" ""
"Sweden" "ru" "1"
"Ukraine" "ru" "10"
"Denmark" "ru" ""
"Bosnia & Herzegovina" "ru" ""
"Greece" "ru" "8"
"Ireland" "ru" ""
"Georgia" "ru" "6"
"Germany" "ru" ""
"United Kingdom" "ru" "4"
"Moldova" "ru" "7"
"Slovenia" "ru" "5"
"Serbia" "ru" ""
"France" "ru" "3"
"Russia" "ru" ""
"Romania" "ru" ""
"Austria" "ru" ""
"Lithuania" "ru" "2"
"Iceland" "ru" ""
"Finland" "ru" ""
"Hungary" "ru" ""
"Spain" "ru" ""
"Estonia" "ru" ""
"Switzerland" "ru" ""
"Azerbaijan" "sm" "10"
"Italy" "sm" "12"
"Sweden" "sm" "6"
"Ukraine" "sm" ""
"Denmark" "sm" "4"
"Bosnia & Herzegovina" "sm" ""
"Greece" "sm" "8"
"Ireland" "sm" ""
"Georgia" "sm" "7"
"Germany" "sm" ""
"United Kingdom" "sm" "2"
"Moldova" "sm" ""
"Slovenia" "sm" "1"
"Serbia" "sm" "5"
"France" "sm" "3"
"Russia" "sm" ""
"Romania" "sm" ""
"Austria" "sm" ""
"Lithuania" "sm" ""
"Iceland" "sm" ""
"Finland" "sm" ""
"Hungary" "sm" ""
"Spain" "sm" ""
"Estonia" "sm" ""
"Switzerland" "sm" ""
"Azerbaijan" "rs" ""
"Italy" "rs" "2"
"Sweden" "rs" "1"
"Ukraine" "rs" "6"
"Denmark" "rs" ""
"Bosnia & Herzegovina" "rs" "12"
"Greece" "rs" "3"
"Ireland" "rs" ""
"Georgia" "rs" ""
"Germany" "rs" ""
"United Kingdom" "rs" ""
"Moldova" "rs" ""
"Slovenia" "rs" "10"
"Serbia" "rs" ""
"France" "rs" ""
"Russia" "rs" "4"
"Romania" "rs" ""
"Austria" "rs" ""
"Lithuania" "rs" "7"
"Iceland" "rs" ""
"Finland" "rs" ""
"Hungary" "rs" "8"
"Spain" "rs" ""
"Estonia" "rs" ""
"Switzerland" "rs" "5"
"Azerbaijan" "sk" "7"
"Italy" "sk" ""
"Sweden" "sk" "10"
"Ukraine" "sk" "12"
"Denmark" "sk" "6"
"Bosnia & Herzegovina" "sk" ""
"Greece" "sk" ""
"Ireland" "sk" "8"
"Georgia" "sk" ""
"Germany" "sk" ""
"United Kingdom" "sk" ""
"Moldova" "sk" "5"
"Slovenia" "sk" "1"
"Serbia" "sk" ""
"France" "sk" ""
"Russia" "sk" ""
"Romania" "sk" ""
"Austria" "sk" "3"
"Lithuania" "sk" ""
"Iceland" "sk" ""
"Finland" "sk" ""
"Hungary" "sk" ""
"Spain" "sk" "2"
"Estonia" "sk" ""
"Switzerland" "sk" "4"
"Azerbaijan" "si" ""
"Italy" "si" "3"
"Sweden" "si" "4"
"Ukraine" "si" "6"
"Denmark" "si" "8"
"Bosnia & Herzegovina" "si" "12"
"Greece" "si" ""
"Ireland" "si" ""
"Georgia" "si" ""
"Germany" "si" "7"
"United Kingdom" "si" "1"
"Moldova" "si" ""
"Slovenia" "si" ""
"Serbia" "si" "10"
"France" "si" ""
"Russia" "si" ""
"Romania" "si" ""
"Austria" "si" "5"
"Lithuania" "si" ""
"Iceland" "si" ""
"Finland" "si" ""
"Hungary" "si" ""
"Spain" "si" "2"
"Estonia" "si" ""
"Switzerland" "si" ""
"Azerbaijan" "es" ""
"Italy" "es" "12"
"Sweden" "es" "5"
"Ukraine" "es" ""
"Denmark" "es" ""
"Bosnia & Herzegovina" "es" ""
"Greece" "es" ""
"Ireland" "es" "7"
"Georgia" "es" ""
"Germany" "es" "3"
"United Kingdom" "es" ""
"Moldova" "es" ""
"Slovenia" "es" ""
"Serbia" "es" "4"
"France" "es" "10"
"Russia" "es" ""
"Romania" "es" "8"
"Austria" "es" ""
"Lithuania" "es" "1"
"Iceland" "es" "2"
"Finland" "es" ""
"Hungary" "es" "6"
"Spain" "es" ""
"Estonia" "es" ""
"Switzerland" "es" ""
"Azerbaijan" "se" "3"
"Italy" "se" ""
"Sweden" "se" ""
"Ukraine" "se" "2"
"Denmark" "se" "10"
"Bosnia & Herzegovina" "se" "8"
"Greece" "se" ""
"Ireland" "se" "12"
"Georgia" "se" ""
"Germany" "se" "6"
"United Kingdom" "se" ""
"Moldova" "se" ""
"Slovenia" "se" ""
"Serbia" "se" ""
"France" "se" ""
"Russia" "se" ""
"Romania" "se" ""
"Austria" "se" "4"
"Lithuania" "se" ""
"Iceland" "se" "1"
"Finland" "se" "7"
"Hungary" "se" "5"
"Spain" "se" ""
"Estonia" "se" ""
"Switzerland" "se" ""
"Azerbaijan" "ch" "1"
"Italy" "ch" "4"
"Sweden" "ch" ""
"Ukraine" "ch" ""
"Denmark" "ch" ""
"Bosnia & Herzegovina" "ch" "12"
"Greece" "ch" "2"
"Ireland" "ch" ""
"Georgia" "ch" ""
"Germany" "ch" "8"
"United Kingdom" "ch" ""
"Moldova" "ch" ""
"Slovenia" "ch" ""
"Serbia" "ch" "6"
"France" "ch" ""
"Russia" "ch" ""
"Romania" "ch" ""
"Austria" "ch" "7"
"Lithuania" "ch" ""
"Iceland" "ch" "10"
"Finland" "ch" "5"
"Hungary" "ch" ""
"Spain" "ch" "3"
"Estonia" "ch" ""
"Switzerland" "ch" ""
"Azerbaijan" "tr" "12"
"Italy" "tr" ""
"Sweden" "tr" "4"
"Ukraine" "tr" "7"
"Denmark" "tr" ""
"Bosnia & Herzegovina" "tr" "10"
"Greece" "tr" ""
"Ireland" "tr" ""
"Georgia" "tr" "8"
"Germany" "tr" "3"
"United Kingdom" "tr" "6"
"Moldova" "tr" ""
"Slovenia" "tr" "2"
"Serbia" "tr" ""
"France" "tr" ""
"Russia" "tr" ""
"Romania" "tr" "5"
"Austria" "tr" "1"
"Lithuania" "tr" ""
"Iceland" "tr" ""
"Finland" "tr" ""
"Hungary" "tr" ""
"Spain" "tr" ""
"Estonia" "tr" ""
"Switzerland" "tr" ""
"Azerbaijan" "ua" "10"
"Italy" "ua" ""
"Sweden" "ua" "1"
"Ukraine" "ua" ""
"Denmark" "ua" ""
"Bosnia & Herzegovina" "ua" ""
"Greece" "ua" "6"
"Ireland" "ua" ""
"Georgia" "ua" "12"
"Germany" "ua" ""
"United Kingdom" "ua" "3"
"Moldova" "ua" "7"
"Slovenia" "ua" ""
"Serbia" "ua" ""
"France" "ua" "5"
"Russia" "ua" "8"
"Romania" "ua" ""
"Austria" "ua" ""
"Lithuania" "ua" ""
"Iceland" "ua" ""
"Finland" "ua" ""
"Hungary" "ua" "4"
"Spain" "ua" ""
"Estonia" "ua" "2"
"Switzerland" "ua" ""
"Azerbaijan" "gb" ""
