"Country" "Voter" "Points"
"Sweden" "ba" ""
"Germany" "ba" ""
"Spain" "ba" ""
"Lithuania" "ba" ""
"France" "ba" ""
"United Kingdom" "ba" ""
"Ireland" "ba" ""
"Serbia" "bg" "6"
"Ukraine" "bg" "3"
"Russia" "bg" "5"
"Turkey" "bg" "7"
"Bulgaria" "bg" ""
"Belarus" "bg" "1"
"Greece" "bg" "12"
"Armenia" "bg" "8"
"Hungary" "bg" ""
"Moldova" "bg" "4"
"Bosnia & Herzegovina" "bg" ""
"Georgia" "bg" ""
"Romania" "bg" "2"
"North Macedonia" "bg" "10"
"Slovenia" "bg" ""
"Latvia" "bg" ""
"Finland" "bg" ""
"Sweden" "bg" ""
"Germany" "bg" ""
"Spain" "bg" ""
"Lithuania" "bg" ""
"France" "bg" ""
"United Kingdom" "bg" ""
"Ireland" "bg" ""
"Serbia" "hr" "12"
"Ukraine" "hr" "5"
"Russia" "hr" "3"
"Turkey" "hr" ""
"Bulgaria" "hr" "6"
"Belarus" "hr" ""
"Greece" "hr" ""
"Armenia" "hr" ""
"Hungary" "hr" "4"
"Moldova" "hr" ""
"Bosnia & Herzegovina" "hr" "10"
"Georgia" "hr" "2"
"Romania" "hr" ""
"North Macedonia" "hr" "8"
"Slovenia" "hr" "7"
"Latvia" "hr" "1"
"Finland" "hr" ""
"Sweden" "hr" ""
"Germany" "hr" ""
"Spain" "hr" ""
"Lithuania" "hr" ""
"France" "hr" ""
"United Kingdom" "hr" ""
"Ireland" "hr" ""
"Serbia" "cy" "3"
"Ukraine" "cy" "4"
"Russia" "cy" "7"
"Turkey" "cy" ""
"Bulgaria" "cy" "10"
"Belarus" "cy" "6"
"Greece" "cy" "12"
"Armenia" "cy" "8"
"Hungary" "cy" ""
"Moldova" "cy" "2"
"Bosnia & Herzegovina" "cy" ""
"Georgia" "cy" "1"
"Romania" "cy" "5"
"North Macedonia" "cy" ""
"Slovenia" "cy" ""
"Latvia" "cy" ""
"Finland" "cy" ""
"Sweden" "cy" ""
"Germany" "cy" ""
"Spain" "cy" ""
"Lithuania" "cy" ""
"France" "cy" ""
"United Kingdom" "cy" ""
"Ireland" "cy" ""
"Serbia" "cz" "8"
"Ukraine" "cz" "12"
"Russia" "cz" "6"
"Turkey" "cz" ""
"Bulgaria" "cz" "7"
"Belarus" "cz" "2"
"Greece" "cz" "3"
"Armenia" "cz" "10"
"Hungary" "cz" ""
"Moldova" "cz" ""
"Bosnia & Herzegovina" "cz" "4"
"Georgia" "cz" "1"
"Romania" "cz" ""
"North Macedonia" "cz" "5"
"Slovenia" "cz" ""
"Latvia" "cz" ""
"Finland" "cz" ""
"Sweden" "cz" ""
"Germany" "cz" ""
"Spain" "cz" ""
"Lithuania" "cz" ""
"France" "cz" ""
"United Kingdom" "cz" ""
"Ireland" "cz" ""
"Serbia" "dk" "6"
"Ukraine" "dk" "3"
"Russia" "dk" "2"
"Turkey" "dk" "10"
"Bulgaria" "dk" ""
"Belarus" "dk" ""
"Greece" "dk" "1"
"Armenia" "dk" ""
"Hungary" "dk" "8"
"Moldova" "dk" ""
"Bosnia & Herzegovina" "dk" "7"
"Georgia" "dk" ""
"Romania" "dk" ""
"North Macedonia" "dk" ""
"Slovenia" "dk" ""
"Latvia" "dk" ""
"Finland" "dk" "4"
"Sweden" "dk" "12"
"Germany" "dk" "5"
"Spain" "dk" ""
"Lithuania" "dk" ""
"France" "dk" ""
"United Kingdom" "dk" ""
"Ireland" "dk" ""
"Serbia" "ee" ""
"Ukraine" "ee" "8"
"Russia" "ee" "12"
"Turkey" "ee" ""
"Bulgaria" "ee" "1"
"Belarus" "ee" "7"
"Greece" "ee" ""
"Armenia" "ee" ""
"Hungary" "ee" "4"
"Moldova" "ee" ""
"Bosnia & Herzegovina" "ee" ""
"Georgia" "ee" "5"
"Romania" "ee" ""
"North Macedonia" "ee" ""
"Slovenia" "ee" ""
"Latvia" "ee" "10"
"Finland" "ee" "6"
"Sweden" "ee" ""
"Germany" "ee" "3"
"Spain" "ee" ""
"Lithuania" "ee" ""
"France" "ee" "2"
"United Kingdom" "ee" ""
"Ireland" "ee" ""
"Serbia" "fi" "12"
"Ukraine" "fi" "6"
"Russia" "fi" "3"
"Turkey" "fi" "4"
"Bulgaria" "fi" "5"
"Belarus" "fi" ""
"Greece" "fi" ""
"Armenia" "fi" ""
"Hungary" "fi" "10"
"Moldova" "fi" "2"
"Bosnia & Herzegovina" "fi" ""
"Georgia" "fi" "7"
"Romania" "fi" ""
"North Macedonia" "fi" ""
"Slovenia" "fi" ""
"Latvia" "fi" ""
"Finland" "fi" ""
"Sweden" "fi" "8"
"Germany" "fi" "1"
"Spain" "fi" ""
"Lithuania" "fi" ""
"France" "fi" ""
"United Kingdom" "fi" ""
"Ireland" "fi" ""
"Serbia" "fr" "8"
"Ukraine" "fr" "4"
"Russia" "fr" "2"
"Turkey" "fr" "12"
"Bulgaria" "fr" "5"
"Belarus" "fr" ""
"Greece" "fr" "3"
"Armenia" "fr" "10"
"Hungary" "fr" ""
"Moldova" "fr" ""
"Bosnia & Herzegovina" "fr" "1"
"Georgia" "fr" ""
"Romania" "fr" "7"
"North Macedonia" "fr" ""
"Slovenia" "fr" ""
"Latvia" "fr" ""
"Finland" "fr" ""
"Sweden" "fr" ""
"Germany" "fr" ""
"Spain" "fr" "6"
"Lithuania" "fr" ""
"France" "fr" ""
"United Kingdom" "fr" ""
"Ireland" "fr" ""
"Serbia" "ge" "6"
"Ukraine" "ge" "10"
"Russia" "ge" "7"
"Turkey" "ge" "2"
"Bulgaria" "ge" ""
"Belarus" "ge" "8"
"Greece" "ge" "4"
"Armenia" "ge" "12"
"Hungary" "ge" "5"
"Moldova" "ge" "3"
"Bosnia & Herzegovina" "ge" ""
"Georgia" "ge" ""
"Romania" "ge" ""
"North Macedonia" "ge" "1"
"Slovenia" "ge" ""
"Latvia" "ge" ""
"Finland" "ge" ""
"Sweden" "ge" ""
"Germany" "ge" ""
"Spain" "ge" ""
"Lithuania" "ge" ""
"France" "ge" ""
"United Kingdom" "ge" ""
"Ireland" "ge" ""
"Serbia" "de" "8"
"Ukraine" "de" "5"
"Russia" "de" "6"
"Turkey" "de" "12"
"Bulgaria" "de" "4"
"Belarus" "de" ""
"Greece" "de" "10"
"Armenia" "de" "2"
"Hungary" "de" "7"
"Moldova" "de" ""
"Bosnia & Herzegovina" "de" "3"
"Georgia" "de" ""
"Romania" "de" ""
"North Macedonia" "de" ""
"Slovenia" "de" ""
"Latvia" "de" ""
"Finland" "de" "1"
"Sweden" "de" ""
"Germany" "de" ""
"Spain" "de" ""
"Lithuania" "de" ""
"France" "de" ""
"United Kingdom" "de" ""
"Ireland" "de" ""
"Serbia" "gr" "4"
"Ukraine" "gr" "7"
"Russia" "gr" "8"
"Turkey" "gr" ""
"Bulgaria" "gr" "12"
"Belarus" "gr" "5"
"Greece" "gr" ""
"Armenia" "gr" "6"
"Hungary" "gr" ""
"Moldova" "gr" "10"
"Bosnia & Herzegovina" "gr" ""
"Georgia" "gr" "3"
"Romania" "gr" "2"
"North Macedonia" "gr" ""
"Slovenia" "gr" ""
"Latvia" "gr" ""
"Finland" "gr" ""
"Sweden" "gr" ""
"Germany" "gr" ""
"Spain" "gr" "1"
"Lithuania" "gr" ""
"France" "gr" ""
"United Kingdom" "gr" ""
"Ireland" "gr" ""
"Serbia" "hu" "12"
"Ukraine" "hu" "3"
"Russia" "hu" "6"
"Turkey" "hu" "1"
"Bulgaria" "hu" "10"
"Belarus" "hu" "4"
"Greece" "hu" "7"
"Armenia" "hu" ""
"Hungary" "hu" ""
"Moldova" "hu" "5"
"Bosnia & Herzegovina" "hu" ""
"Georgia" "hu" "2"
"Romania" "hu" "8"
"North Macedonia" "hu" ""
"Slovenia" "hu" ""
"Latvia" "hu" ""
"Finland" "hu" ""
"Sweden" "hu" ""
"Germany" "hu" ""
"Spain" "hu" ""
"Lithuania" "hu" ""
"France" "hu" ""
"United Kingdom" "hu" ""
"Ireland" "hu" ""
"Serbia" "is" "7"
"Ukraine" "is" "6"
"Russia" "is" "1"
"Turkey" "is" "3"
"Bulgaria" "is" ""
"Belarus" "is" "4"
"Greece" "is" "5"
"Armenia" "is" ""
"Hungary" "is" "8"
"Moldova" "is" ""
"Bosnia & Herzegovina" "is" ""
"Georgia" "is" ""
"Romania" "is" ""
"North Macedonia" "is" ""
"Slovenia" "is" ""
"Latvia" "is" ""
"Finland" "is" "12"
"Sweden" "is" "10"
"Germany" "is" "2"
"Spain" "is" ""
"Lithuania" "is" ""
"France" "is" ""
"United Kingdom" "is" ""
"Ireland" "is" ""
"Serbia" "ie" "4"
"Ukraine" "ie" "8"
"Russia" "ie" "6"
"Turkey" "ie" ""
"Bulgaria" "ie" ""
"Belarus" "ie" ""
"Greece" "ie" ""
"Armenia" "ie" ""
"Hungary" "ie" "5"
"Moldova" "ie" "2"
"Bosnia & Herzegovina" "ie" ""
"Georgia" "ie" "1"
"Romania" "ie" "3"
"North Macedonia" "ie" ""
"Slovenia" "ie" ""
"Latvia" "ie" "10"
"Finland" "ie" ""
"Sweden" "ie" ""
"Germany" "ie" ""
"Spain" "ie" ""
"Lithuania" "ie" "12"
"France" "ie" ""
"United Kingdom" "ie" "7"
"Ireland" "ie" ""
"Serbia" "il" "3"
"Ukraine" "il" "10"
"Russia" "il" "8"
"Turkey" "il" ""
"Bulgaria" "il" ""
"Belarus" "il" "12"
"Greece" "il" "1"
"Armenia" "il" "5"
"Hungary" "il" ""
"Moldova" "il" "4"
"Bosnia & Herzegovina" "il" ""
"Georgia" "il" "6"
"Romania" "il" "7"
"North Macedonia" "il" ""
"Slovenia" "il" ""
"Latvia" "il" ""
"Finland" "il" ""
"Sweden" "il" ""
"Germany" "il" ""
"Spain" "il" "2"
"Lithuania" "il" ""
"France" "il" ""
"United Kingdom" "il" ""
"Ireland" "il" ""
"Serbia" "lv" "3"
"Ukraine" "lv" "12"
"Russia" "lv" "7"
"Turkey" "lv" ""
"Bulgaria" "lv" "2"
"Belarus" "lv" "8"
"Greece" "lv" ""
"Armenia" "lv" ""
"Hungary" "lv" "5"
"Moldova" "lv" ""
"Bosnia & Herzegovina" "lv" ""
"Georgia" "lv" "6"
"Romania" "lv" "1"
"North Macedonia" "lv" ""
"Slovenia" "lv" "4"
"Latvia" "lv" ""
"Finland" "lv" ""
"Sweden" "lv" ""
"Germany" "lv" ""
"Spain" "lv" ""
"Lithuania" "lv" "10"
"France" "lv" ""
"United Kingdom" "lv" ""
"Ireland" "lv" ""
"Serbia" "lt" ""
"Ukraine" "lt" "8"
"Russia" "lt" "6"
"Turkey" "lt" ""
"Bulgaria" "lt" ""
"Belarus" "lt" "7"
"Greece" "lt" ""
"Armenia" "lt" ""
"Hungary" "lt" "4"
"Moldova" "lt" "2"
"Bosnia & Herzegovina" "lt" ""
"Georgia" "lt" "12"
"Romania" "lt" ""
"North Macedonia" "lt" ""
"Slovenia" "lt" "1"
"Latvia" "lt" "10"
"Finland" "lt" "5"
"Sweden" "lt" ""
"Germany" "lt" ""
"Spain" "lt" ""
"Lithuania" "lt" ""
"France" "lt" "3"
"United Kingdom" "lt" ""
"Ireland" "lt" ""
"Serbia" "mt" "8"
"Ukraine" "mt" "3"
"Russia" "mt" "6"
"Turkey" "mt" ""
"Bulgaria" "mt" "7"
"Belarus" "mt" "10"
"Greece" "mt" ""
"Armenia" "mt" ""
"Hungary" "mt" "1"
"Moldova" "mt" ""
"Bosnia & Herzegovina" "mt" ""
"Georgia" "mt" ""
"Romania" "mt" ""
"North Macedonia" "mt" ""
"Slovenia" "mt" "5"
"Latvia" "mt" "4"
"Finland" "mt" ""
"Sweden" "mt" ""
"Germany" "mt" ""
"Spain" "mt" "2"
"Lithuania" "mt" ""
"France" "mt" ""
"United Kingdom" "mt" "12"
"Ireland" "mt" ""
"Serbia" "md" "5"
"Ukraine" "md" "7"
"Russia" "md" "8"
"Turkey" "md" "1"
"Bulgaria" "md" "3"
"Belarus" "md" "10"
"Greece" "md" "6"
"Armenia" "md" "2"
"Hungary" "md" ""
"Moldova" "md" ""
"Bosnia & Herzegovina" "md" ""
"Georgia" "md" "4"
"Romania" "md" "12"
"North Macedonia" "md" ""
"Slovenia" "md" ""
"Latvia" "md" ""
"Finland" "md" ""
"Sweden" "md" ""
"Germany" "md" ""
"Spain" "md" ""
"Lithuania" "md" ""
"France" "md" ""
"United Kingdom" "md" ""
"Ireland" "md" ""
"Serbia" "me" "12"
"Ukraine" "me" "2"
"Russia" "me" "6"
"Turkey" "me" "1"
"Bulgaria" "me" "5"
"Belarus" "me" "3"
"Greece" "me" ""
"Armenia" "me" ""
"Hungary" "me" ""
"Moldova" "me" ""
"Bosnia & Herzegovina" "me" "7"
"Georgia" "me" ""
"Romania" "me" ""
"North Macedonia" "me" "10"
"Slovenia" "me" "8"
"Latvia" "me" ""
"Finland" "me" ""
"Sweden" "me" ""
"Germany" "me" ""
"Spain" "me" "4"
"Lithuania" "me" ""
"France" "me" ""
"United Kingdom" "me" ""
"Ireland" "me" ""
"Serbia" "nl" "8"
"Ukraine" "nl" "1"
"Russia" "nl" ""
"Turkey" "nl" "12"
"Bulgaria" "nl" ""
"Belarus" "nl" ""
"Greece" "nl" "5"
"Armenia" "nl" "10"
"Hungary" "nl" "4"
"Moldova" "nl" ""
"Bosnia & Herzegovina" "nl" "7"
"Georgia" "nl" "2"
"Romania" "nl" ""
"North Macedonia" "nl" ""
"Slovenia" "nl" ""
"Latvia" "nl" "3"
"Finland" "nl" ""
"Sweden" "nl" ""
"Germany" "nl" "6"
"Spain" "nl" ""
"Lithuania" "nl" ""
"France" "nl" ""
"United Kingdom" "nl" ""
"Ireland" "nl" ""
"Serbia" "mk" "12"
"Ukraine" "mk" "2"
"Russia" "mk" "5"
"Turkey" "mk" "10"
"Bulgaria" "mk" "8"
"Belarus" "mk" "7"
"Greece" "mk" "3"
"Armenia" "mk" ""
"Hungary" "mk" ""
"Moldova" "mk" "1"
"Bosnia & Herzegovina" "mk" "4"
"Georgia" "mk" ""
"Romania" "mk" ""
"North Macedonia" "mk" ""
"Slovenia" "mk" "6"
"Latvia" "mk" ""
"Finland" "mk" ""
"Sweden" "mk" ""
"Germany" "mk" ""
"Spain" "mk" ""
"Lithuania" "mk" ""
"France" "mk" ""
"United Kingdom" "mk" ""
"Ireland" "mk" ""
"Serbia" "no" "10"
"Ukraine" "no" "2"
"Russia" "no" "5"
"Turkey" "no" "7"
"Bulgaria" "no" ""
"Belarus" "no" ""
"Greece" "no" ""
"Armenia" "no" ""
"Hungary" "no" "8"
"Moldova" "no" "1"
"Bosnia & Herzegovina" "no" "6"
"Georgia" "no" ""
"Romania" "no" ""
"North Macedonia" "no" ""
"Slovenia" "no" ""
"Latvia" "no" "3"
"Finland" "no" "4"
"Sweden" "no" "12"
"Germany" "no" ""
"Spain" "no" ""
"Lithuania" "no" ""
"France" "no" ""
"United Kingdom" "no" ""
"Ireland" "no" ""
"Serbia" "pl" "8"
"Ukraine" "pl" "12"
"Russia" "pl" "3"
"Turkey" "pl" ""
"Bulgaria" "pl" ""
"Belarus" "pl" "7"
"Greece" "pl" ""
"Armenia" "pl" "10"
"Hungary" "pl" "2"
"Moldova" "pl" "6"
"Bosnia & Herzegovina" "pl" ""
"Georgia" "pl" "5"
"Romania" "pl" ""
"North Macedonia" "pl" ""
"Slovenia" "pl" "4"
"Latvia" "pl" "1"
"Finland" "pl" ""
"Sweden" "pl" ""
"Germany" "pl" ""
"Spain" "pl" ""
"Lithuania" "pl" ""
"France" "pl" ""
"United Kingdom" "pl" ""
"Ireland" "pl" ""
"Serbia" "pt" "5"
"Ukraine" "pt" "12"
"Russia" "pt" "4"
"Turkey" "pt" ""
"Bulgaria" "pt" "6"
"Belarus" "pt" "1"
"Greece" "pt" ""
"Armenia" "pt" ""
"Hungary" "pt" "2"
"Moldova" "pt" "10"
"Bosnia & Herzegovina" "pt" ""
"Georgia" "pt" ""
"Romania" "pt" "7"
"North Macedonia" "pt" ""
"Slovenia" "pt" "3"
"Latvia" "pt" ""
"Finland" "pt" ""
"Sweden" "pt" ""
"Germany" "pt" ""
"Spain" "pt" "8"
"Lithuania" "pt" ""
"France" "pt" ""
"United Kingdom" "pt" ""
"Ireland" "pt" ""
"Serbia" "ro" "6"
"Ukraine" "ro" "4"
"Russia" "ro" "3"
"Turkey" "ro" "7"
"Bulgaria" "ro" "5"
"Belarus" "ro" "1"
"Greece" "ro" "10"
"Armenia" "ro" ""
"Hungary" "ro" "8"
"Moldova" "ro" "12"
"Bosnia & Herzegovina" "ro" ""
"Georgia" "ro" ""
"Romania" "ro" ""
"North Macedonia" "ro" ""
"Slovenia" "ro" ""
"Latvia" "ro" "2"
"Finland" "ro" ""
"Sweden" "ro" ""
"Germany" "ro" ""
"Spain" "ro" ""
"Lithuania" "ro" ""
"France" "ro" ""
"United Kingdom" "ro" ""
"Ireland" "ro" ""
"Serbia" "ru" "5"
"Ukraine" "ru" "8"
"Russia" "ru" ""
"Turkey" "ru" "2"
"Bulgaria" "ru" "4"
"Belarus" "ru" "12"
"Greece" "ru" ""
"Armenia" "ru" "10"
"Hungary" "ru" ""
"Moldova" "ru" "6"
"Bosnia & Herzegovina" "ru" ""
"Georgia" "ru" "7"
"Romania" "ru" "1"
"North Macedonia" "ru" ""
"Slovenia" "ru" "3"
"Latvia" "ru" ""
"Finland" "ru" ""
"Sweden" "ru" ""
"Germany" "ru" ""
"Spain" "ru" ""
"Lithuania" "ru" ""
"France" "ru" ""
"United Kingdom" "ru" ""
"Ireland" "ru" ""
"Serbia" "rs" ""
"Ukraine" "rs" "3"
"Russia" "rs" "7"
"Turkey" "rs" ""
"Bulgaria" "rs" "6"
"Belarus" "rs" "2"
"Greece" "rs" "4"
"Armenia" "rs" ""
"Hungary" "rs" "12"
"Moldova" "rs" "1"
"Bosnia & Herzegovina" "rs" "8"
"Georgia" "rs" ""
"Romania" "rs" ""
"North Macedonia" "rs" "10"
"Slovenia" "rs" "5"
"Latvia" "rs" ""
"Finland" "rs" ""
"Sweden" "rs" ""
"Germany" "rs" ""
"Spain" "rs" ""
"Lithuania" "rs" ""
"France" "rs" ""
"United Kingdom" "rs" ""
"Ireland" "rs" ""
"Serbia" "si" "12"
"Ukraine" "si" "4"
"Russia" "si" "3"
"Turkey" "si" ""
"Bulgaria" "si" "7"
"Belarus" "si" ""
"Greece" "si" ""
"Armenia" "si" ""
"Hungary" "si" "5"
"Moldova" "si" "1"
"Bosnia & Herzegovina" "si" "8"
"Georgia" "si" "2"
"Romania" "si" ""
"North Macedonia" "si" "10"
"Slovenia" "si" ""
"Latvia" "si" "6"
"Finland" "si" ""
"Sweden" "si" ""
"Germany" "si" ""
"Spain" "si" ""
"Lithuania" "si" ""
"France" "si" ""
"United Kingdom" "si" ""
"Ireland" "si" ""
"Serbia" "es" "1"
"Ukraine" "es" "7"
"Russia" "es" "4"
"Turkey" "es" ""
"Bulgaria" "es" "10"
"Belarus" "es" ""
"Greece" "es" "2"
"Armenia" "es" "8"
"Hungary" "es" ""
"Moldova" "es" "6"
"Bosnia & Herzegovina" "es" ""
"Georgia" "es" ""
"Romania" "es" "12"
"North Macedonia" "es" ""
"Slovenia" "es" "3"
"Latvia" "es" ""
"Finland" "es" ""
"Sweden" "es" ""
"Germany" "es" "5"
"Spain" "es" ""
"Lithuania" "es" ""
"France" "es" ""
"United Kingdom" "es" ""
"Ireland" "es" ""
"Serbia" "se" "10"
"Ukraine" "se" "3"
"Russia" "se" "5"
"Turkey" "se" "7"
"Bulgaria" "se" ""
"Belarus" "se" ""
"Greece" "se" "4"
"Armenia" "se" ""
"Hungary" "se" "8"
"Moldova" "se" "2"
"Bosnia & Herzegovina" "se" "6"
"Georgia" "se" ""
"Romania" "se" ""
"North Macedonia" "se" ""
"Slovenia" "se" ""
"Latvia" "se" ""
"Finland" "se" "12"
"Sweden" "se" ""
"Germany" "se" "1"
"Spain" "se" ""
"Lithuania" "se" ""
"France" "se" ""
"United Kingdom" "se" ""
"Ireland" "se" ""
"Serbia" "ch" "12"
"Ukraine" "ch" "2"
"Russia" "ch" ""
"Turkey" "ch" "10"
"Bulgaria" "ch" ""
"Belarus" "ch" ""
"Greece" "ch" "4"
"Armenia" "ch" ""
"Hungary" "ch" "3"
"Moldova" "ch" ""
"Bosnia & Herzegovina" "ch" "8"
"Georgia" "ch" ""
"Romania" "ch" ""
"North Macedonia" "ch" "6"
"Slovenia" "ch" ""
"Latvia" "ch" ""
"Finland" "ch" "1"
"Sweden" "ch" ""
"Germany" "ch" "7"
"Spain" "ch" "5"
"Lithuania" "ch" ""
"France" "ch" ""
"United Kingdom" "ch" ""
"Ireland" "ch" ""
"Serbia" "tr" ""
"Ukraine" "tr" "3"
"Russia" "tr" "8"
"Turkey" "tr" ""
"Bulgaria" "tr" "6"
"Belarus" "tr" ""
"Greece" "tr" "4"
"Armenia" "tr" "12"
"Hungary" "tr" ""
"Moldova" "tr" "7"
"Bosnia & Herzegovina" "tr" "10"
"Georgia" "tr" "5"
"Romania" "tr" "2"
"North Macedonia" "tr" "1"
"Slovenia" "tr" ""
"Latvia" "tr" ""
"Finland" "tr" ""
"Sweden" "tr" ""
"Germany" "tr" ""
"Spain" "tr" ""
"Lithuania" "tr" ""
"France" "tr" ""
"United Kingdom" "tr" ""
"Ireland" "tr" ""
"Serbia" "ua" "6"
"Ukraine" "ua" ""
"Russia" "ua" "10"
"Turkey" "ua" "1"
"Bulgaria" "ua" "3"
"Belarus" "ua" "12"
"Greece" "ua" ""
"Armenia" "ua" "5"
"Hungary" "ua" ""
"Moldova" "ua" "7"
"Bosnia & Herzegovina" "ua" ""
"Georgia" "ua" "8"
"Romania" "ua" "2"
"North Macedonia" "ua" ""
"Slovenia" "ua" "4"
"Latvia" "ua" ""
"Finland" "ua" ""
"Sweden" "ua" ""
"Germany" "ua" ""
"Spain" "ua" ""
"Lithuania" "ua" ""
"France" "ua" ""
"United Kingdom" "ua" ""
"Ireland" "ua" ""
"Serbia" "gb" ""
"Ukraine" "gb" "8"
"Russia" "gb" "6"
"Turkey" "gb" "12"
"Bulgaria" "gb" "5"
"Belarus" "gb" ""
"Greece" "gb" "10"
"Armenia" "gb" ""
"Hungary" "gb" "2"
"Moldova" "gb" ""
"Bosnia & Herzegovina" "gb" ""
"Georgia" "gb" ""
"Romania" "gb" ""
"North Macedonia" "gb" ""
"Slovenia" "gb" ""
"Latvia" "gb" "4"
"Finland" "gb" ""
"Sweden" "gb" "7"
"Germany" "gb" "1"
"Spain" "gb" ""
"Lithuania" "gb" "3"
"France" "gb" ""
"United Kingdom" "gb" ""
"Ireland" "gb" ""
