"Country" "Voter" "Points"
"Denmark" "pl" "1"
"Lithuania" "pl" "4"
"Serbia" "pl" ""
"Ireland" "pl" "3"
"Poland" "pl" ""
"Croatia" "pl" ""
"Cyprus" "pl" ""
"Hungary" "pl" ""
"Slovenia" "pl" ""
"Netherlands" "pl" ""
"Slovakia" "pl" ""
"Latvia" "pl" ""
"Norway" "ru" "10"
"Azerbaijan" "ru" "12"
"Estonia" "ru" "6"
"Greece" "ru" "4"
"Moldova" "ru" "8"
"Ukraine" "ru" "7"
"Albania" "ru" "2"
"Denmark" "ru" ""
"Lithuania" "ru" "5"
"Serbia" "ru" ""
"Ireland" "ru" ""
"Poland" "ru" ""
"Croatia" "ru" "3"
"Cyprus" "ru" ""
"Hungary" "ru" ""
"Slovenia" "ru" ""
"Netherlands" "ru" ""
"Slovakia" "ru" "1"
"Latvia" "ru" ""
"Norway" "rs" "8"
"Azerbaijan" "rs" "6"
"Estonia" "rs" "4"
"Greece" "rs" "10"
"Moldova" "rs" "7"
"Ukraine" "rs" "1"
"Albania" "rs" ""
"Denmark" "rs" ""
"Lithuania" "rs" ""
"Serbia" "rs" ""
"Ireland" "rs" "3"
"Poland" "rs" ""
"Croatia" "rs" "12"
"Cyprus" "rs" "2"
"Hungary" "rs" ""
"Slovenia" "rs" "5"
"Netherlands" "rs" ""
"Slovakia" "rs" ""
"Latvia" "rs" ""
"Norway" "sk" "10"
"Azerbaijan" "sk" "12"
"Estonia" "sk" "8"
"Greece" "sk" "5"
"Moldova" "sk" "7"
"Ukraine" "sk" "6"
"Albania" "sk" "4"
"Denmark" "sk" ""
"Lithuania" "sk" ""
"Serbia" "sk" ""
"Ireland" "sk" ""
"Poland" "sk" "3"
"Croatia" "sk" ""
"Cyprus" "sk" "1"
"Hungary" "sk" "2"
"Slovenia" "sk" ""
"Netherlands" "sk" ""
"Slovakia" "sk" ""
"Latvia" "sk" ""
"Norway" "si" "8"
"Azerbaijan" "si" "6"
"Estonia" "si" "1"
"Greece" "si" "4"
"Moldova" "si" "3"
"Ukraine" "si" ""
"Albania" "si" "7"
"Denmark" "si" "5"
"Lithuania" "si" ""
"Serbia" "si" "12"
"Ireland" "si" "2"
"Poland" "si" ""
"Croatia" "si" "10"
"Cyprus" "si" ""
"Hungary" "si" ""
"Slovenia" "si" ""
"Netherlands" "si" ""
"Slovakia" "si" ""
"Latvia" "si" ""
"Norway" "es" "12"
"Azerbaijan" "es" "7"
"Estonia" "es" "2"
"Greece" "es" "6"
"Moldova" "es" "8"
"Ukraine" "es" "10"
"Albania" "es" ""
"Denmark" "es" "4"
"Lithuania" "es" "1"
"Serbia" "es" "5"
"Ireland" "es" ""
"Poland" "es" ""
"Croatia" "es" ""
"Cyprus" "es" ""
"Hungary" "es" "3"
"Slovenia" "es" ""
"Netherlands" "es" ""
"Slovakia" "es" ""
"Latvia" "es" ""
"Norway" "ua" "10"
"Azerbaijan" "ua" "12"
"Estonia" "ua" "7"
"Greece" "ua" "4"
"Moldova" "ua" "8"
"Ukraine" "ua" ""
"Albania" "ua" "3"
"Denmark" "ua" ""
"Lithuania" "ua" "5"
"Serbia" "ua" ""
"Ireland" "ua" ""
"Poland" "ua" "6"
"Croatia" "ua" "1"
"Cyprus" "ua" ""
"Hungary" "ua" ""
"Slovenia" "ua" ""
"Netherlands" "ua" ""
"Slovakia" "ua" "2"
"Latvia" "ua" ""
