"Country" "Voter" "Points"
"Ireland" "mc" ""
"Spain" "mc" "4"
"Israel" "mc" ""
"Malta" "mc" ""
"Yugoslavia" "mc" ""
"Monaco" "mc" ""
"Belgium" "mc" ""
"Portugal" "mc" ""
"Germany" "mc" ""
"Norway" "mc" "2"
"Turkey" "mc" "3"
"Netherlands" "nl" ""
"United Kingdom" "nl" "4"
"Italy" "nl" ""
"France" "nl" "8"
"Luxembourg" "nl" "12"
"Switzerland" "nl" "7"
"Finland" "nl" ""
"Sweden" "nl" ""
"Ireland" "nl" "6"
"Spain" "nl" ""
"Israel" "nl" "10"
"Malta" "nl" "1"
"Yugoslavia" "nl" "3"
"Monaco" "nl" ""
"Belgium" "nl" "5"
"Portugal" "nl" ""
"Germany" "nl" ""
"Norway" "nl" "2"
"Turkey" "nl" ""
"Netherlands" "no" "12"
"United Kingdom" "no" "7"
"Italy" "no" "6"
"France" "no" ""
"Luxembourg" "no" ""
"Switzerland" "no" "1"
"Finland" "no" "10"
"Sweden" "no" "8"
"Ireland" "no" "4"
"Spain" "no" "3"
"Israel" "no" "5"
"Malta" "no" "2"
"Yugoslavia" "no" ""
"Monaco" "no" ""
"Belgium" "no" ""
"Portugal" "no" ""
"Germany" "no" ""
"Norway" "no" ""
"Turkey" "no" ""
"Netherlands" "pt" "7"
"United Kingdom" "pt" "5"
"Italy" "pt" "10"
"France" "pt" "12"
"Luxembourg" "pt" "8"
"Switzerland" "pt" "2"
"Finland" "pt" ""
"Sweden" "pt" "6"
"Ireland" "pt" "4"
"Spain" "pt" ""
"Israel" "pt" ""
"Malta" "pt" ""
"Yugoslavia" "pt" "1"
"Monaco" "pt" "3"
"Belgium" "pt" ""
"Portugal" "pt" ""
"Germany" "pt" ""
"Norway" "pt" ""
"Turkey" "pt" ""
"Netherlands" "es" "12"
"United Kingdom" "es" "10"
"Italy" "es" "7"
"France" "es" "8"
"Luxembourg" "es" "6"
"Switzerland" "es" ""
"Finland" "es" "1"
"Sweden" "es" "5"
"Ireland" "es" "3"
"Spain" "es" ""
"Israel" "es" ""
"Malta" "es" ""
"Yugoslavia" "es" ""
"Monaco" "es" ""
"Belgium" "es" ""
"Portugal" "es" "2"
"Germany" "es" "4"
"Norway" "es" ""
"Turkey" "es" ""
"Netherlands" "se" "12"
"United Kingdom" "se" "5"
"Italy" "se" "1"
"France" "se" "8"
"Luxembourg" "se" "4"
"Switzerland" "se" ""
"Finland" "se" "3"
"Sweden" "se" ""
"Ireland" "se" "10"
"Spain" "se" ""
"Israel" "se" "6"
"Malta" "se" ""
"Yugoslavia" "se" "7"
"Monaco" "se" ""
"Belgium" "se" "2"
"Portugal" "se" ""
"Germany" "se" ""
"Norway" "se" ""
"Turkey" "se" ""
"Netherlands" "ch" "6"
"United Kingdom" "ch" "8"
"Italy" "ch" "10"
"France" "ch" "3"
"Luxembourg" "ch" ""
"Switzerland" "ch" ""
"Finland" "ch" "12"
"Sweden" "ch" "1"
"Ireland" "ch" "7"
"Spain" "ch" "5"
"Israel" "ch" "2"
"Malta" "ch" "4"
"Yugoslavia" "ch" ""
"Monaco" "ch" ""
"Belgium" "ch" ""
"Portugal" "ch" ""
"Germany" "ch" ""
"Norway" "ch" ""
"Turkey" "ch" ""
"Netherlands" "tr" "4"
"United Kingdom" "tr" ""
"Italy" "tr" "10"
"France" "tr" "1"
"Luxembourg" "tr" "5"
"Switzerland" "tr" "7"
"Finland" "tr" ""
"Sweden" "tr" "8"
"Ireland" "tr" ""
"Spain" "tr" "3"
"Israel" "tr" "6"
"Malta" "tr" "2"
"Yugoslavia" "tr" ""
"Monaco" "tr" ""
"Belgium" "tr" ""
"Portugal" "tr" "12"
"Germany" "tr" ""
"Norway" "tr" ""
"Turkey" "tr" ""
"Netherlands" "gb" "12"
"United Kingdom" "gb" ""
"Italy" "gb" "10"
"France" "gb" "8"
"Luxembourg" "gb" "3"
"Switzerland" "gb" "5"
"Finland" "gb" "4"
"Sweden" "gb" "7"
"Ireland" "gb" "6"
"Spain" "gb" ""
"Israel" "gb" "1"
"Malta" "gb" ""
"Yugoslavia" "gb" ""
"Monaco" "gb" "2"
"Belgium" "gb" ""
"Portugal" "gb" ""
"Germany" "gb" ""
"Norway" "gb" ""
"Turkey" "gb" ""
"Netherlands" "yu" "8"
"United Kingdom" "yu" "12"
"Italy" "yu" "10"
"France" "yu" ""
"Luxembourg" "yu" "7"
"Switzerland" "yu" ""
"Finland" "yu" "5"
"Sweden" "yu" "6"
"Ireland" "yu" "1"
"Spain" "yu" "4"
"Israel" "yu" ""
"Malta" "yu" "2"
"Yugoslavia" "yu" ""
"Monaco" "yu" ""
"Belgium" "yu" "3"
"Portugal" "yu" ""
"Germany" "yu" ""
"Norway" "yu" ""
"Turkey" "yu" ""
