"Country" "Voter" "Points"
"Lithuania" "dk" ""
"Romania" "ee" "1"
"Moldova" "ee" "5"
"Denmark" "ee" "7"
"Croatia" "ee" "3"
"Hungary" "ee" "4"
"Norway" "ee" "6"
"Israel" "ee" ""
"Switzerland" "ee" "12"
"North Macedonia" "ee" ""
"Latvia" "ee" "10"
"Poland" "ee" ""
"Slovenia" "ee" ""
"Belarus" "ee" ""
"Netherlands" "ee" ""
"Ireland" "ee" "2"
"Iceland" "ee" ""
"Portugal" "ee" ""
"Finland" "ee" "8"
"Bulgaria" "ee" ""
"Estonia" "ee" ""
"Austria" "ee" ""
"Belgium" "ee" ""
"Andorra" "ee" ""
"Monaco" "ee" ""
"Lithuania" "ee" ""
"Romania" "fi" "4"
"Moldova" "fi" "3"
"Denmark" "fi" "8"
"Croatia" "fi" "2"
"Hungary" "fi" "5"
"Norway" "fi" "12"
"Israel" "fi" "1"
"Switzerland" "fi" "10"
"North Macedonia" "fi" ""
"Latvia" "fi" ""
"Poland" "fi" ""
"Slovenia" "fi" "7"
"Belarus" "fi" ""
"Netherlands" "fi" ""
"Ireland" "fi" ""
"Iceland" "fi" ""
"Portugal" "fi" ""
"Finland" "fi" ""
"Bulgaria" "fi" ""
"Estonia" "fi" "6"
"Austria" "fi" ""
"Belgium" "fi" ""
"Andorra" "fi" ""
"Monaco" "fi" ""
"Lithuania" "fi" ""
"Romania" "fr" "6"
"Moldova" "fr" "5"
"Denmark" "fr" "1"
"Croatia" "fr" ""
"Hungary" "fr" "4"
"Norway" "fr" ""
"Israel" "fr" "8"
"Switzerland" "fr" ""
"North Macedonia" "fr" ""
"Latvia" "fr" ""
"Poland" "fr" "3"
"Slovenia" "fr" ""
"Belarus" "fr" ""
"Netherlands" "fr" ""
"Ireland" "fr" ""
"Iceland" "fr" "2"
"Portugal" "fr" "12"
"Finland" "fr" ""
"Bulgaria" "fr" ""
"Estonia" "fr" ""
"Austria" "fr" ""
"Belgium" "fr" "7"
"Andorra" "fr" ""
"Monaco" "fr" "10"
"Lithuania" "fr" ""
"Romania" "de" "7"
"Moldova" "de" ""
"Denmark" "de" "5"
"Croatia" "de" "10"
"Hungary" "de" ""
"Norway" "de" ""
"Israel" "de" "3"
"Switzerland" "de" "6"
"North Macedonia" "de" "2"
"Latvia" "de" ""
"Poland" "de" "8"
"Slovenia" "de" ""
"Belarus" "de" ""
"Netherlands" "de" ""
"Ireland" "de" ""
"Iceland" "de" ""
"Portugal" "de" "12"
"Finland" "de" "4"
"Bulgaria" "de" ""
"Estonia" "de" ""
"Austria" "de" "1"
"Belgium" "de" ""
"Andorra" "de" ""
"Monaco" "de" ""
"Lithuania" "de" ""
"Romania" "gr" "12"
"Moldova" "gr" "6"
"Denmark" "gr" "2"
"Croatia" "gr" ""
"Hungary" "gr" "5"
"Norway" "gr" "4"
"Israel" "gr" ""
"Switzerland" "gr" "3"
"North Macedonia" "gr" ""
"Latvia" "gr" ""
"Poland" "gr" "10"
"Slovenia" "gr" ""
"Belarus" "gr" "8"
"Netherlands" "gr" ""
"Ireland" "gr" ""
"Iceland" "gr" ""
"Portugal" "gr" ""
"Finland" "gr" ""
"Bulgaria" "gr" "7"
"Estonia" "gr" ""
"Austria" "gr" "1"
"Belgium" "gr" ""
"Andorra" "gr" ""
"Monaco" "gr" ""
"Lithuania" "gr" ""
"Romania" "hu" "12"
"Moldova" "hu" "6"
"Denmark" "hu" "7"
"Croatia" "hu" "8"
"Hungary" "hu" ""
"Norway" "hu" ""
"Israel" "hu" "5"
"Switzerland" "hu" "3"
"North Macedonia" "hu" ""
"Latvia" "hu" ""
"Poland" "hu" "4"
"Slovenia" "hu" "2"
"Belarus" "hu" ""
"Netherlands" "hu" ""
"Ireland" "hu" "10"
"Iceland" "hu" ""
"Portugal" "hu" ""
"Finland" "hu" ""
"Bulgaria" "hu" ""
"Estonia" "hu" "1"
"Austria" "hu" ""
"Belgium" "hu" ""
"Andorra" "hu" ""
"Monaco" "hu" ""
"Lithuania" "hu" ""
"Romania" "is" "5"
"Moldova" "is" "8"
"Denmark" "is" "10"
"Croatia" "is" "4"
"Hungary" "is" "7"
"Norway" "is" "12"
"Israel" "is" ""
"Switzerland" "is" "6"
"North Macedonia" "is" ""
"Latvia" "is" "2"
"Poland" "is" "3"
"Slovenia" "is" "1"
"Belarus" "is" ""
"Netherlands" "is" ""
"Ireland" "is" ""
"Iceland" "is" ""
"Portugal" "is" ""
"Finland" "is" ""
"Bulgaria" "is" ""
"Estonia" "is" ""
"Austria" "is" ""
"Belgium" "is" ""
"Andorra" "is" ""
"Monaco" "is" ""
"Lithuania" "is" ""
"Romania" "ie" "8"
"Moldova" "ie" "3"
"Denmark" "ie" "12"
"Croatia" "ie" ""
"Hungary" "ie" ""
"Norway" "ie" "10"
"Israel" "ie" "7"
"Switzerland" "ie" "2"
"North Macedonia" "ie" ""
"Latvia" "ie" "6"
"Poland" "ie" ""
"Slovenia" "ie" ""
"Belarus" "ie" ""
"Netherlands" "ie" "4"
"Ireland" "ie" ""
"Iceland" "ie" ""
"Portugal" "ie" ""
"Finland" "ie" ""
"Bulgaria" "ie" ""
"Estonia" "ie" "1"
"Austria" "ie" ""
"Belgium" "ie" ""
"Andorra" "ie" ""
"Monaco" "ie" ""
"Lithuania" "ie" "5"
"Romania" "il" "12"
"Moldova" "il" "10"
"Denmark" "il" ""
"Croatia" "il" ""
"Hungary" "il" "8"
"Norway" "il" "7"
"Israel" "il" ""
"Switzerland" "il" "3"
"North Macedonia" "il" ""
"Latvia" "il" "6"
"Poland" "il" ""
"Slovenia" "il" "1"
"Belarus" "il" "2"
"Netherlands" "il" "5"
"Ireland" "il" ""
"Iceland" "il" "4"
"Portugal" "il" ""
"Finland" "il" ""
"Bulgaria" "il" ""
"Estonia" "il" ""
"Austria" "il" ""
"Belgium" "il" ""
"Andorra" "il" ""
"Monaco" "il" ""
"Lithuania" "il" ""
"Romania" "lv" ""
"Moldova" "lv" "10"
"Denmark" "lv" "2"
"Croatia" "lv" "4"
"Hungary" "lv" "5"
"Norway" "lv" "6"
"Israel" "lv" ""
"Switzerland" "lv" "7"
"North Macedonia" "lv" ""
"Latvia" "lv" ""
"Poland" "lv" "1"
"Slovenia" "lv" ""
"Belarus" "lv" "3"
"Netherlands" "lv" ""
"Ireland" "lv" ""
"Iceland" "lv" ""
"Portugal" "lv" ""
"Finland" "lv" ""
"Bulgaria" "lv" ""
"Estonia" "lv" "12"
"Austria" "lv" ""
"Belgium" "lv" ""
"Andorra" "lv" ""
"Monaco" "lv" ""
"Lithuania" "lv" "8"
"Romania" "lt" ""
"Moldova" "lt" "10"
"Denmark" "lt" "7"
"Croatia" "lt" "4"
"Hungary" "lt" ""
"Norway" "lt" "6"
"Israel" "lt" "2"
"Switzerland" "lt" "8"
"North Macedonia" "lt" ""
"Latvia" "lt" "12"
"Poland" "lt" "1"
"Slovenia" "lt" ""
"Belarus" "lt" "3"
"Netherlands" "lt" ""
"Ireland" "lt" ""
"Iceland" "lt" ""
"Portugal" "lt" ""
"Finland" "lt" ""
"Bulgaria" "lt" ""
"Estonia" "lt" "5"
"Austria" "lt" ""
"Belgium" "lt" ""
"Andorra" "lt" ""
"Monaco" "lt" ""
"Lithuania" "lt" ""
"Romania" "mt" "10"
"Moldova" "mt" ""
"Denmark" "mt" "4"
"Croatia" "mt" ""
"Hungary" "mt" "2"
"Norway" "mt" "3"
"Israel" "mt" "6"
"Switzerland" "mt" "1"
"North Macedonia" "mt" ""
"Latvia" "mt" "12"
"Poland" "mt" ""
"Slovenia" "mt" ""
"Belarus" "mt" "7"
"Netherlands" "mt" "8"
"Ireland" "mt" "5"
"Iceland" "mt" ""
"Portugal" "mt" ""
"Finland" "mt" ""
"Bulgaria" "mt" ""
"Estonia" "mt" ""
"Austria" "mt" ""
"Belgium" "mt" ""
"Andorra" "mt" ""
"Monaco" "mt" ""
"Lithuania" "mt" ""
"Romania" "md" "12"
"Moldova" "md" ""
"Denmark" "md" ""
"Croatia" "md" "6"
"Hungary" "md" ""
"Norway" "md" "8"
"Israel" "md" "5"
"Switzerland" "md" ""
"North Macedonia" "md" ""
"Latvia" "md" ""
"Poland" "md" ""
"Slovenia" "md" ""
"Belarus" "md" ""
"Netherlands" "md" ""
"Ireland" "md" ""
"Iceland" "md" "10"
"Portugal" "md" ""
"Finland" "md" ""
"Bulgaria" "md" "7"
"Estonia" "md" "1"
"Austria" "md" ""
"Belgium" "md" "3"
"Andorra" "md" "4"
"Monaco" "md" "2"
"Lithuania" "md" ""
"Romania" "mc" "7"
"Moldova" "mc" ""
"Denmark" "mc" "10"
"Croatia" "mc" "5"
"Hungary" "mc" ""
"Norway" "mc" ""
"Israel" "mc" "12"
"Switzerland" "mc" "2"
"North Macedonia" "mc" "3"
"Latvia" "mc" ""
"Poland" "mc" ""
"Slovenia" "mc" "4"
"Belarus" "mc" "1"
"Netherlands" "mc" "8"
"Ireland" "mc" ""
"Iceland" "mc" ""
"Portugal" "mc" ""
"Finland" "mc" "6"
"Bulgaria" "mc" ""
"Estonia" "mc" ""
"Austria" "mc" ""
"Belgium" "mc" ""
"Andorra" "mc" ""
"Monaco" "mc" ""
"Lithuania" "mc" ""
"Romania" "nl" "8"
"Moldova" "nl" ""
"Denmark" "nl" "12"
"Croatia" "nl" "4"
"Hungary" "nl" ""
"Norway" "nl" "2"
"Israel" "nl" "10"
"Switzerland" "nl" ""
"North Macedonia" "nl" "3"
"Latvia" "nl" ""
"Poland" "nl" "5"
"Slovenia" "nl" ""
"Belarus" "nl" ""
"Netherlands" "nl" ""
"Ireland" "nl" ""
"Iceland" "nl" ""
"Portugal" "nl" ""
"Finland" "nl" "1"
"Bulgaria" "nl" ""
"Estonia" "nl" ""
"Austria" "nl" ""
"Belgium" "nl" "6"
"Andorra" "nl" "7"
"Monaco" "nl" ""
"Lithuania" "nl" ""
"Romania" "mk" "5"
"Moldova" "mk" "10"
"Denmark" "mk" ""
"Croatia" "mk" "12"
"Hungary" "mk" "4"
"Norway" "mk" "2"
"Israel" "mk" "1"
"Switzerland" "mk" "3"
"North Macedonia" "mk" ""
"Latvia" "mk" ""
"Poland" "mk" ""
"Slovenia" "mk" "7"
"Belarus" "mk" "6"
"Netherlands" "mk" ""
"Ireland" "mk" ""
"Iceland" "mk" ""
"Portugal" "mk" ""
"Finland" "mk" ""
"Bulgaria" "mk" "8"
"Estonia" "mk" ""
"Austria" "mk" ""
"Belgium" "mk" ""
"Andorra" "mk" ""
"Monaco" "mk" ""
"Lithuania" "mk" ""
"Romania" "no" "7"
"Moldova" "no" "1"
"Denmark" "no" "12"
"Croatia" "no" "4"
"Hungary" "no" "6"
"Norway" "no" ""
"Israel" "no" ""
"Switzerland" "no" "2"
"North Macedonia" "no" ""
"Latvia" "no" "3"
"Poland" "no" "5"
"Slovenia" "no" ""
"Belarus" "no" ""
"Netherlands" "no" ""
"Ireland" "no" ""
"Iceland" "no" "8"
"Portugal" "no" ""
"Finland" "no" "10"
"Bulgaria" "no" ""
"Estonia" "no" ""
"Austria" "no" ""
"Belgium" "no" ""
"Andorra" "no" ""
"Monaco" "no" ""
"Lithuania" "no" ""
"Romania" "pl" "8"
"Moldova" "pl" "6"
"Denmark" "pl" "10"
"Croatia" "pl" "3"
"Hungary" "pl" "12"
"Norway" "pl" "7"
"Israel" "pl" "4"
"Switzerland" "pl" "5"
"North Macedonia" "pl" ""
"Latvia" "pl" ""
"Poland" "pl" ""
"Slovenia" "pl" ""
"Belarus" "pl" "1"
"Netherlands" "pl" ""
"Ireland" "pl" "2"
"Iceland" "pl" ""
"Portugal" "pl" ""
"Finland" "pl" ""
"Bulgaria" "pl" ""
"Estonia" "pl" ""
"Austria" "pl" ""
"Belgium" "pl" ""
"Andorra" "pl" ""
"Monaco" "pl" ""
"Lithuania" "pl" ""
"Romania" "pt" "10"
"Moldova" "pt" "8"
"Denmark" "pt" "5"
"Croatia" "pt" "3"
"Hungary" "pt" "7"
"Norway" "pt" "1"
"Israel" "pt" "6"
"Switzerland" "pt" "2"
"North Macedonia" "pt" ""
"Latvia" "pt" "4"
"Poland" "pt" ""
"Slovenia" "pt" ""
"Belarus" "pt" ""
"Netherlands" "pt" ""
"Ireland" "pt" ""
"Iceland" "pt" ""
"Portugal" "pt" ""
"Finland" "pt" ""
"Bulgaria" "pt" ""
"Estonia" "pt" ""
"Austria" "pt" ""
"Belgium" "pt" "12"
"Andorra" "pt" ""
"Monaco" "pt" ""
"Lithuania" "pt" ""
"Romania" "ro" ""
"Moldova" "ro" "12"
"Denmark" "ro" "3"
"Croatia" "ro" "6"
"Hungary" "ro" "10"
"Norway" "ro" "7"
"Israel" "ro" "8"
"Switzerland" "ro" "2"
"North Macedonia" "ro" "4"
"Latvia" "ro" ""
"Poland" "ro" ""
"Slovenia" "ro" ""
"Belarus" "ro" ""
"Netherlands" "ro" "1"
"Ireland" "ro" "5"
"Iceland" "ro" ""
"Portugal" "ro" ""
"Finland" "ro" ""
"Bulgaria" "ro" ""
"Estonia" "ro" ""
"Austria" "ro" ""
"Belgium" "ro" ""
"Andorra" "ro" ""
"Monaco" "ro" ""
"Lithuania" "ro" ""
"Romania" "ru" "3"
"Moldova" "ru" "12"
"Denmark" "ru" "4"
"Croatia" "ru" ""
"Hungary" "ru" "7"
"Norway" "ru" ""
"Israel" "ru" "8"
"Switzerland" "ru" "2"
"North Macedonia" "ru" ""
"Latvia" "ru" "1"
"Poland" "ru" "5"
"Slovenia" "ru" "6"
"Belarus" "ru" "10"
"Netherlands" "ru" ""
"Ireland" "ru" ""
"Iceland" "ru" ""
"Portugal" "ru" ""
"Finland" "ru" ""
"Bulgaria" "ru" ""
"Estonia" "ru" ""
"Austria" "ru" ""
"Belgium" "ru" ""
"Andorra" "ru" ""
"Monaco" "ru" ""
"Lithuania" "ru" ""
"Romania" "cs" "5"
"Moldova" "cs" "6"
"Denmark" "cs" ""
"Croatia" "cs" "12"
"Hungary" "cs" "8"
"Norway" "cs" "4"
"Israel" "cs" "3"
"Switzerland" "cs" "2"
"North Macedonia" "cs" "10"
"Latvia" "cs" ""
"Poland" "cs" ""
"Slovenia" "cs" "7"
"Belarus" "cs" ""
"Netherlands" "cs" ""
"Ireland" "cs" ""
"Iceland" "cs" ""
"Portugal" "cs" ""
"Finland" "cs" ""
"Bulgaria" "cs" "1"
"Estonia" "cs" ""
"Austria" "cs" ""
"Belgium" "cs" ""
"Andorra" "cs" ""
"Monaco" "cs" ""
"Lithuania" "cs" ""
"Romania" "si" "1"
"Moldova" "si" "7"
"Denmark" "si" ""
"Croatia" "si" "12"
"Hungary" "si" "4"
"Norway" "si" "3"
"Israel" "si" ""
"Switzerland" "si" "5"
"North Macedonia" "si" "8"
"Latvia" "si" "6"
"Poland" "si" ""
"Slovenia" "si" ""
"Belarus" "si" ""
"Netherlands" "si" ""
"Ireland" "si" ""
"Iceland" "si" ""
"Portugal" "si" ""
"Finland" "si" ""
"Bulgaria" "si" ""
"Estonia" "si" "2"
"Austria" "si" "10"
"Belgium" "si" ""
"Andorra" "si" ""
"Monaco" "si" ""
"Lithuania" "si" ""
"Romania" "es" "12"
"Moldova" "es" "1"
"Denmark" "es" "8"
"Croatia" "es" ""
"Hungary" "es" "3"
"Norway" "es" ""
"Israel" "es" "4"
"Switzerland" "es" ""
"North Macedonia" "es" ""
"Latvia" "es" ""
"Poland" "es" "7"
"Slovenia" "es" ""
"Belarus" "es" ""
"Netherlands" "es" ""
"Ireland" "es" ""
"Iceland" "es" "2"
"Portugal" "es" "5"
"Finland" "es" ""
"Bulgaria" "es" "6"
"Estonia" "es" ""
"Austria" "es" ""
"Belgium" "es" ""
"Andorra" "es" "10"
"Monaco" "es" ""
"Lithuania" "es" ""
"Romania" "se" "5"
"Moldova" "se" ""
"Denmark" "se" "12"
"Croatia" "se" "6"
"Hungary" "se" "3"
"Norway" "se" "8"
"Israel" "se" ""
"Switzerland" "se" "4"
"North Macedonia" "se" "1"
"Latvia" "se" ""
"Poland" "se" "2"
"Slovenia" "se" ""
"Belarus" "se" ""
"Netherlands" "se" ""
"Ireland" "se" ""
"Iceland" "se" "7"
"Portugal" "se" ""
"Finland" "se" "10"
"Bulgaria" "se" ""
"Estonia" "se" ""
"Austria" "se" ""
"Belgium" "se" ""
"Andorra" "se" ""
"Monaco" "se" ""
"Lithuania" "se" ""
"Romania" "ch" "4"
"Moldova" "ch" ""
"Denmark" "ch" "7"
"Croatia" "ch" "10"
"Hungary" "ch" "1"
"Norway" "ch" "5"
"Israel" "ch" "3"
"Switzerland" "ch" ""
"North Macedonia" "ch" "8"
"Latvia" "ch" ""
"Poland" "ch" ""
"Slovenia" "ch" ""
"Belarus" "ch" ""
"Netherlands" "ch" "2"
"Ireland" "ch" ""
"Iceland" "ch" ""
"Portugal" "ch" "12"
"Finland" "ch" ""
"Bulgaria" "ch" ""
"Estonia" "ch" ""
"Austria" "ch" "6"
"Belgium" "ch" ""
"Andorra" "ch" ""
"Monaco" "ch" ""
"Lithuania" "ch" ""
"Romania" "tr" "7"
"Moldova" "tr" "12"
"Denmark" "tr" ""
"Croatia" "tr" ""
"Hungary" "tr" "8"
"Norway" "tr" "2"
"Israel" "tr" "6"
"Switzerland" "tr" ""
"North Macedonia" "tr" "10"
"Latvia" "tr" ""
"Poland" "tr" "1"
"Slovenia" "tr" ""
"Belarus" "tr" "3"
"Netherlands" "tr" ""
"Ireland" "tr" "4"
"Iceland" "tr" ""
"Portugal" "tr" ""
"Finland" "tr" ""
"Bulgaria" "tr" "5"
"Estonia" "tr" ""
"Austria" "tr" ""
"Belgium" "tr" ""
"Andorra" "tr" ""
"Monaco" "tr" ""
"Lithuania" "tr" ""
"Romania" "ua" "1"
"Moldova" "ua" "12"
"Denmark" "ua" ""
"Croatia" "ua" "7"
"Hungary" "ua" "10"
"Norway" "ua" "6"
"Israel" "ua" "5"
"Switzerland" "ua" ""
"North Macedonia" "ua" ""
"Latvia" "ua" "2"
"Poland" "ua" "8"
"Slovenia" "ua" "3"
"Belarus" "ua" "4"
"Netherlands" "ua" ""
"Ireland" "ua" ""
"Iceland" "ua" ""
"Portugal" "ua" ""
"Finland" "ua" ""
"Bulgaria" "ua" ""
"Estonia" "ua" ""
"Austria" "ua" ""
"Belgium" "ua" ""
"Andorra" "ua" ""
"Monaco" "ua" ""
"Lithuania" "ua" ""
"Romania" "gb" "8"
"Moldova" "gb" "5"
"Denmark" "gb" "10"
"Croatia" "gb" ""
"Hungary" "gb" "1"
"Norway" "gb" "7"
"Israel" "gb" "6"
"Switzerland" "gb" ""
"North Macedonia" "gb" ""
"Latvia" "gb" ""
"Poland" "gb" ""
"Slovenia" "gb" ""
"Belarus" "gb" ""
"Netherlands" "gb" "2"
"Ireland" "gb" "12"
"Iceland" "gb" "3"
"Portugal" "gb" ""
"Finland" "gb" ""
"Bulgaria" "gb" ""
"Estonia" "gb" ""
"Austria" "gb" ""
"Belgium" "gb" ""
"Andorra" "gb" ""
"Monaco" "gb" ""
"Lithuania" "gb" "4"
