"Country" "Voter" "Points"
"Iceland" "is" ""
"Netherlands" "is" ""
"Austria" "is" ""
"Belgium" "is" ""
"Ireland" "is" ""
"Norway" "is" ""
"Ukraine" "ie" "7"
"Serbia & Montenegro" "ie" "3"
"Greece" "ie" "5"
"Turkey" "ie" "1"
"Cyprus" "ie" "10"
"Sweden" "ie" "12"
"Albania" "ie" "2"
"Germany" "ie" "4"
"Bosnia & Herzegovina" "ie" ""
"Spain" "ie" ""
"Russia" "ie" ""
"Malta" "ie" "6"
"Croatia" "ie" ""
"North Macedonia" "ie" ""
"France" "ie" ""
"United Kingdom" "ie" "8"
"Poland" "ie" ""
"Romania" "ie" ""
"Iceland" "ie" ""
"Netherlands" "ie" ""
"Austria" "ie" ""
"Belgium" "ie" ""
"Ireland" "ie" ""
"Norway" "ie" ""
"Ukraine" "il" "12"
"Serbia & Montenegro" "il" "7"
"Greece" "il" "10"
"Turkey" "il" "2"
"Cyprus" "il" "3"
"Sweden" "il" "5"
"Albania" "il" ""
"Germany" "il" ""
"Bosnia & Herzegovina" "il" ""
"Spain" "il" "8"
"Russia" "il" "6"
"Malta" "il" "4"
"Croatia" "il" ""
"North Macedonia" "il" ""
"France" "il" ""
"United Kingdom" "il" ""
"Poland" "il" ""
"Romania" "il" "1"
"Iceland" "il" ""
"Netherlands" "il" ""
"Austria" "il" ""
"Belgium" "il" ""
"Ireland" "il" ""
"Norway" "il" ""
"Ukraine" "lv" "12"
"Serbia & Montenegro" "lv" "5"
"Greece" "lv" "7"
"Turkey" "lv" "2"
"Cyprus" "lv" "4"
"Sweden" "lv" "8"
"Albania" "lv" "1"
"Germany" "lv" ""
"Bosnia & Herzegovina" "lv" ""
"Spain" "lv" ""
"Russia" "lv" "10"
"Malta" "lv" "6"
"Croatia" "lv" ""
"North Macedonia" "lv" ""
"France" "lv" ""
"United Kingdom" "lv" "3"
"Poland" "lv" ""
"Romania" "lv" ""
"Iceland" "lv" ""
"Netherlands" "lv" ""
"Austria" "lv" ""
"Belgium" "lv" ""
"Ireland" "lv" ""
"Norway" "lv" ""
"Ukraine" "lt" "12"
"Serbia & Montenegro" "lt" "2"
"Greece" "lt" "10"
"Turkey" "lt" "3"
"Cyprus" "lt" "5"
"Sweden" "lt" "6"
"Albania" "lt" ""
"Germany" "lt" "1"
"Bosnia & Herzegovina" "lt" ""
"Spain" "lt" ""
"Russia" "lt" "8"
"Malta" "lt" "4"
"Croatia" "lt" ""
"North Macedonia" "lt" ""
"France" "lt" ""
"United Kingdom" "lt" ""
"Poland" "lt" "7"
"Romania" "lt" ""
"Iceland" "lt" ""
"Netherlands" "lt" ""
"Austria" "lt" ""
"Belgium" "lt" ""
"Ireland" "lt" ""
"Norway" "lt" ""
"Ukraine" "mt" "8"
"Serbia & Montenegro" "mt" "6"
"Greece" "mt" "12"
"Turkey" "mt" ""
"Cyprus" "mt" "7"
"Sweden" "mt" "5"
"Albania" "mt" "10"
"Germany" "mt" ""
"Bosnia & Herzegovina" "mt" ""
"Spain" "mt" "3"
"Russia" "mt" ""
"Malta" "mt" ""
"Croatia" "mt" ""
"North Macedonia" "mt" "1"
"France" "mt" ""
"United Kingdom" "mt" "4"
"Poland" "mt" ""
"Romania" "mt" ""
"Iceland" "mt" ""
"Netherlands" "mt" "2"
"Austria" "mt" ""
"Belgium" "mt" ""
"Ireland" "mt" ""
"Norway" "mt" ""
"Ukraine" "mc" "6"
"Serbia & Montenegro" "mc" "1"
"Greece" "mc" "10"
"Turkey" "mc" "8"
"Cyprus" "mc" "2"
"Sweden" "mc" ""
"Albania" "mc" ""
"Germany" "mc" "7"
"Bosnia & Herzegovina" "mc" "4"
"Spain" "mc" "3"
"Russia" "mc" ""
"Malta" "mc" ""
"Croatia" "mc" ""
"North Macedonia" "mc" ""
"France" "mc" "12"
"United Kingdom" "mc" ""
"Poland" "mc" ""
"Romania" "mc" ""
"Iceland" "mc" "5"
"Netherlands" "mc" ""
"Austria" "mc" ""
"Belgium" "mc" ""
"Ireland" "mc" ""
"Norway" "mc" ""
"Ukraine" "nl" "7"
"Serbia & Montenegro" "nl" "10"
"Greece" "nl" "6"
"Turkey" "nl" "12"
"Cyprus" "nl" "8"
"Sweden" "nl" ""
"Albania" "nl" "1"
"Germany" "nl" "3"
"Bosnia & Herzegovina" "nl" "2"
"Spain" "nl" "4"
"Russia" "nl" ""
"Malta" "nl" ""
"Croatia" "nl" ""
"North Macedonia" "nl" ""
"France" "nl" ""
"United Kingdom" "nl" ""
"Poland" "nl" ""
"Romania" "nl" ""
"Iceland" "nl" ""
"Netherlands" "nl" ""
"Austria" "nl" ""
"Belgium" "nl" "5"
"Ireland" "nl" ""
"Norway" "nl" ""
"Ukraine" "mk" "8"
"Serbia & Montenegro" "mk" "10"
"Greece" "mk" "7"
"Turkey" "mk" "6"
"Cyprus" "mk" ""
"Sweden" "mk" "2"
"Albania" "mk" "12"
"Germany" "mk" ""
"Bosnia & Herzegovina" "mk" "4"
"Spain" "mk" "1"
"Russia" "mk" ""
"Malta" "mk" "3"
"Croatia" "mk" "5"
"North Macedonia" "mk" ""
"France" "mk" ""
"United Kingdom" "mk" ""
"Poland" "mk" ""
"Romania" "mk" ""
"Iceland" "mk" ""
"Netherlands" "mk" ""
"Austria" "mk" ""
"Belgium" "mk" ""
"Ireland" "mk" ""
"Norway" "mk" ""
"Ukraine" "no" "7"
"Serbia & Montenegro" "no" "6"
"Greece" "no" "2"
"Turkey" "no" "8"
"Cyprus" "no" "4"
"Sweden" "no" "12"
"Albania" "no" "3"
"Germany" "no" "1"
"Bosnia & Herzegovina" "no" "10"
"Spain" "no" ""
"Russia" "no" ""
"Malta" "no" ""
"Croatia" "no" ""
"North Macedonia" "no" ""
"France" "no" ""
"United Kingdom" "no" ""
"Poland" "no" ""
"Romania" "no" ""
"Iceland" "no" "5"
"Netherlands" "no" ""
"Austria" "no" ""
"Belgium" "no" ""
"Ireland" "no" ""
"Norway" "no" ""
"Ukraine" "pl" "12"
"Serbia & Montenegro" "pl" "5"
"Greece" "pl" "7"
"Turkey" "pl" "8"
"Cyprus" "pl" "4"
"Sweden" "pl" "10"
"Albania" "pl" ""
"Germany" "pl" "6"
"Bosnia & Herzegovina" "pl" ""
"Spain" "pl" "1"
"Russia" "pl" ""
"Malta" "pl" "3"
"Croatia" "pl" ""
"North Macedonia" "pl" ""
"France" "pl" ""
"United Kingdom" "pl" "2"
"Poland" "pl" ""
"Romania" "pl" ""
"Iceland" "pl" ""
"Netherlands" "pl" ""
"Austria" "pl" ""
"Belgium" "pl" ""
"Ireland" "pl" ""
"Norway" "pl" ""
"Ukraine" "pt" "10"
"Serbia & Montenegro" "pt" "7"
"Greece" "pt" "6"
"Turkey" "pt" ""
"Cyprus" "pt" "3"
"Sweden" "pt" "5"
"Albania" "pt" ""
"Germany" "pt" "8"
"Bosnia & Herzegovina" "pt" ""
"Spain" "pt" "12"
"Russia" "pt" ""
"Malta" "pt" "1"
"Croatia" "pt" ""
"North Macedonia" "pt" ""
"France" "pt" "2"
"United Kingdom" "pt" ""
"Poland" "pt" ""
"Romania" "pt" "4"
"Iceland" "pt" ""
"Netherlands" "pt" ""
"Austria" "pt" ""
"Belgium" "pt" ""
"Ireland" "pt" ""
"Norway" "pt" ""
"Ukraine" "ro" "6"
"Serbia & Montenegro" "ro" "8"
"Greece" "ro" "12"
"Turkey" "ro" "10"
"Cyprus" "ro" "3"
"Sweden" "ro" "7"
"Albania" "ro" "1"
"Germany" "ro" "4"
"Bosnia & Herzegovina" "ro" ""
"Spain" "ro" "5"
"Russia" "ro" ""
"Malta" "ro" ""
"Croatia" "ro" ""
"North Macedonia" "ro" ""
"France" "ro" ""
"United Kingdom" "ro" "2"
"Poland" "ro" ""
"Romania" "ro" ""
"Iceland" "ro" ""
"Netherlands" "ro" ""
"Austria" "ro" ""
"Belgium" "ro" ""
"Ireland" "ro" ""
"Norway" "ro" ""
"Ukraine" "ru" "12"
"Serbia & Montenegro" "ru" "10"
"Greece" "ru" "7"
"Turkey" "ru" "8"
"Cyprus" "ru" "6"
"Sweden" "ru" "3"
"Albania" "ru" ""
"Germany" "ru" ""
"Bosnia & Herzegovina" "ru" ""
"Spain" "ru" ""
"Russia" "ru" ""
"Malta" "ru" ""
"Croatia" "ru" "5"
"North Macedonia" "ru" ""
"France" "ru" "4"
"United Kingdom" "ru" "1"
"Poland" "ru" ""
"Romania" "ru" ""
"Iceland" "ru" "2"
"Netherlands" "ru" ""
"Austria" "ru" ""
"Belgium" "ru" ""
"Ireland" "ru" ""
"Norway" "ru" ""
"Ukraine" "cs" "10"
"Serbia & Montenegro" "cs" ""
"Greece" "cs" "7"
"Turkey" "cs" "2"
"Cyprus" "cs" "3"
"Sweden" "cs" "4"
"Albania" "cs" "8"
"Germany" "cs" ""
"Bosnia & Herzegovina" "cs" "6"
"Spain" "cs" ""
"Russia" "cs" "1"
"Malta" "cs" ""
"Croatia" "cs" "5"
"North Macedonia" "cs" "12"
"France" "cs" ""
"United Kingdom" "cs" ""
"Poland" "cs" ""
"Romania" "cs" ""
"Iceland" "cs" ""
"Netherlands" "cs" ""
"Austria" "cs" ""
"Belgium" "cs" ""
"Ireland" "cs" ""
"Norway" "cs" ""
"Ukraine" "si" "8"
"Serbia & Montenegro" "si" "12"
"Greece" "si" "6"
"Turkey" "si" ""
"Cyprus" "si" "1"
"Sweden" "si" "2"
"Albania" "si" "4"
"Germany" "si" "3"
"Bosnia & Herzegovina" "si" "10"
"Spain" "si" ""
"Russia" "si" ""
"Malta" "si" ""
"Croatia" "si" "5"
"North Macedonia" "si" "7"
"France" "si" ""
"United Kingdom" "si" ""
"Poland" "si" ""
"Romania" "si" ""
"Iceland" "si" ""
"Netherlands" "si" ""
"Austria" "si" ""
"Belgium" "si" ""
"Ireland" "si" ""
"Norway" "si" ""
"Ukraine" "es" "8"
"Serbia & Montenegro" "es" "6"
"Greece" "es" "7"
"Turkey" "es" "2"
"Cyprus" "es" "3"
"Sweden" "es" "5"
"Albania" "es" ""
"Germany" "es" "12"
"Bosnia & Herzegovina" "es" ""
"Spain" "es" ""
"Russia" "es" ""
"Malta" "es" ""
"Croatia" "es" ""
"North Macedonia" "es" ""
"France" "es" "4"
"United Kingdom" "es" ""
"Poland" "es" "1"
"Romania" "es" "10"
"Iceland" "es" ""
"Netherlands" "es" ""
"Austria" "es" ""
"Belgium" "es" ""
"Ireland" "es" ""
"Norway" "es" ""
"Ukraine" "se" "10"
"Serbia & Montenegro" "se" "12"
"Greece" "se" "4"
"Turkey" "se" "5"
"Cyprus" "se" "6"
"Sweden" "se" ""
"Albania" "se" "7"
"Germany" "se" ""
"Bosnia & Herzegovina" "se" "8"
"Spain" "se" ""
"Russia" "se" ""
"Malta" "se" ""
"Croatia" "se" ""
"North Macedonia" "se" ""
"France" "se" ""
"United Kingdom" "se" "2"
"Poland" "se" "1"
"Romania" "se" ""
"Iceland" "se" ""
"Netherlands" "se" ""
"Austria" "se" ""
"Belgium" "se" ""
"Ireland" "se" ""
"Norway" "se" "3"
"Ukraine" "ch" ""
"Serbia & Montenegro" "ch" "12"
"Greece" "ch" "4"
"Turkey" "ch" "8"
"Cyprus" "ch" "2"
"Sweden" "ch" ""
"Albania" "ch" "7"
"Germany" "ch" "10"
"Bosnia & Herzegovina" "ch" "5"
"Spain" "ch" "6"
"Russia" "ch" ""
"Malta" "ch" ""
"Croatia" "ch" "3"
"North Macedonia" "ch" "1"
"France" "ch" ""
"United Kingdom" "ch" ""
"Poland" "ch" ""
"Romania" "ch" ""
"Iceland" "ch" ""
"Netherlands" "ch" ""
"Austria" "ch" ""
"Belgium" "ch" ""
"Ireland" "ch" ""
"Norway" "ch" ""
"Ukraine" "tr" "12"
"Serbia & Montenegro" "tr" "8"
"Greece" "tr" "10"
"Turkey" "tr" ""
"Cyprus" "tr" "1"
"Sweden" "tr" "3"
"Albania" "tr" "6"
"Germany" "tr" "5"
"Bosnia & Herzegovina" "tr" "7"
"Spain" "tr" "2"
"Russia" "tr" ""
"Malta" "tr" ""
"Croatia" "tr" ""
"North Macedonia" "tr" "4"
"France" "tr" ""
"United Kingdom" "tr" ""
"Poland" "tr" ""
"Romania" "tr" ""
"Iceland" "tr" ""
"Netherlands" "tr" ""
"Austria" "tr" ""
"Belgium" "tr" ""
"Ireland" "tr" ""
"Norway" "tr" ""
"Ukraine" "ua" ""
"Serbia & Montenegro" "ua" "12"
"Greece" "ua" "8"
"Turkey" "ua" "6"
"Cyprus" "ua" "4"
"Sweden" "ua" "2"
"Albania" "ua" ""
"Germany" "ua" ""
"Bosnia & Herzegovina" "ua" ""
"Spain" "ua" ""
"Russia" "ua" "10"
"Malta" "ua" "1"
"Croatia" "ua" "7"
"North Macedonia" "ua" "3"
"France" "ua" ""
"United Kingdom" "ua" ""
"Poland" "ua" "5"
"Romania" "ua" ""
"Iceland" "ua" ""
"Netherlands" "ua" ""
"Austria" "ua" ""
"Belgium" "ua" ""
"Ireland" "ua" ""
"Norway" "ua" ""
"Ukraine" "gb" "5"
"Serbia & Montenegro" "gb" "3"
"Greece" "gb" "12"
"Turkey" "gb" "6"
"Cyprus" "gb" "10"
"Sweden" "gb" "8"
"Albania" "gb" "1"
"Germany" "gb" "4"
"Bosnia & Herzegovina" "gb" ""
"Spain" "gb" ""
"Russia" "gb" ""
"Malta" "gb" "2"
"Croatia" "gb" ""
"North Macedonia" "gb" ""
"France" "gb" ""
"United Kingdom" "gb" ""
"Poland" "gb" ""
"Romania" "gb" ""
"Iceland" "gb" ""
"Netherlands" "gb" ""
"Austria" "gb" ""
"Belgium" "gb" ""
"Ireland" "gb" "7"
"Norway" "gb" ""
