"Country" "Voter" "Points"
"Latvia" "bg" ""
"Denmark" "bg" ""
"United Kingdom" "bg" ""
"Moldova" "bg" ""
"Spain" "bg" ""
"France" "bg" ""
"Israel" "bg" ""
"Malta" "bg" ""
"Finland" "hr" "10"
"Russia" "hr" "7"
"Bosnia & Herzegovina" "hr" "12"
"Romania" "hr" "5"
"Sweden" "hr" "3"
"Lithuania" "hr" "6"
"Ukraine" "hr" "4"
"Armenia" "hr" ""
"Greece" "hr" ""
"Ireland" "hr" "2"
"Turkey" "hr" ""
"North Macedonia" "hr" "8"
"Croatia" "hr" ""
"Norway" "hr" ""
"Germany" "hr" ""
"Switzerland" "hr" ""
"Latvia" "hr" ""
"Denmark" "hr" ""
"United Kingdom" "hr" "1"
"Moldova" "hr" ""
"Spain" "hr" ""
"France" "hr" ""
"Israel" "hr" ""
"Malta" "hr" ""
"Finland" "cy" "5"
"Russia" "cy" "8"
"Bosnia & Herzegovina" "cy" "2"
"Romania" "cy" "10"
"Sweden" "cy" ""
"Lithuania" "cy" "4"
"Ukraine" "cy" "6"
"Armenia" "cy" "7"
"Greece" "cy" "12"
"Ireland" "cy" ""
"Turkey" "cy" ""
"North Macedonia" "cy" ""
"Croatia" "cy" ""
"Norway" "cy" ""
"Germany" "cy" ""
"Switzerland" "cy" "3"
"Latvia" "cy" ""
"Denmark" "cy" ""
"United Kingdom" "cy" "1"
"Moldova" "cy" ""
"Spain" "cy" ""
"France" "cy" ""
"Israel" "cy" ""
"Malta" "cy" ""
"Finland" "dk" "12"
"Russia" "dk" "2"
"Bosnia & Herzegovina" "dk" "8"
"Romania" "dk" "6"
"Sweden" "dk" "10"
"Lithuania" "dk" "7"
"Ukraine" "dk" ""
"Armenia" "dk" ""
"Greece" "dk" ""
"Ireland" "dk" "5"
"Turkey" "dk" ""
"North Macedonia" "dk" ""
"Croatia" "dk" ""
"Norway" "dk" "1"
"Germany" "dk" "3"
"Switzerland" "dk" ""
"Latvia" "dk" ""
"Denmark" "dk" ""
"United Kingdom" "dk" "4"
"Moldova" "dk" ""
"Spain" "dk" ""
"France" "dk" ""
"Israel" "dk" ""
"Malta" "dk" ""
"Finland" "ee" "12"
"Russia" "ee" "10"
"Bosnia & Herzegovina" "ee" ""
"Romania" "ee" "4"
"Sweden" "ee" "7"
"Lithuania" "ee" "8"
"Ukraine" "ee" "5"
"Armenia" "ee" ""
"Greece" "ee" ""
"Ireland" "ee" "6"
"Turkey" "ee" ""
"North Macedonia" "ee" ""
"Croatia" "ee" ""
"Norway" "ee" ""
"Germany" "ee" ""
"Switzerland" "ee" ""
"Latvia" "ee" "3"
"Denmark" "ee" "1"
"United Kingdom" "ee" "2"
"Moldova" "ee" ""
"Spain" "ee" ""
"France" "ee" ""
"Israel" "ee" ""
"Malta" "ee" ""
"Finland" "fi" ""
"Russia" "fi" "12"
"Bosnia & Herzegovina" "fi" "10"
"Romania" "fi" "6"
"Sweden" "fi" "7"
"Lithuania" "fi" "8"
"Ukraine" "fi" "2"
"Armenia" "fi" ""
"Greece" "fi" "1"
"Ireland" "fi" "4"
"Turkey" "fi" ""
"North Macedonia" "fi" ""
"Croatia" "fi" ""
"Norway" "fi" "5"
"Germany" "fi" ""
"Switzerland" "fi" ""
"Latvia" "fi" ""
"Denmark" "fi" "3"
"United Kingdom" "fi" ""
"Moldova" "fi" ""
"Spain" "fi" ""
"France" "fi" ""
"Israel" "fi" ""
"Malta" "fi" ""
"Finland" "fr" "8"
"Russia" "fr" "2"
"Bosnia & Herzegovina" "fr" "6"
"Romania" "fr" "7"
"Sweden" "fr" "3"
"Lithuania" "fr" ""
"Ukraine" "fr" ""
"Armenia" "fr" "10"
"Greece" "fr" "5"
"Ireland" "fr" "1"
"Turkey" "fr" "12"
"North Macedonia" "fr" ""
"Croatia" "fr" ""
"Norway" "fr" ""
"Germany" "fr" ""
"Switzerland" "fr" ""
"Latvia" "fr" ""
"Denmark" "fr" ""
"United Kingdom" "fr" ""
"Moldova" "fr" ""
"Spain" "fr" ""
"France" "fr" ""
"Israel" "fr" "4"
"Malta" "fr" ""
"Finland" "de" "10"
"Russia" "de" "6"
"Bosnia & Herzegovina" "de" "7"
"Romania" "de" "5"
"Sweden" "de" ""
"Lithuania" "de" "1"
"Ukraine" "de" ""
"Armenia" "de" "3"
"Greece" "de" "8"
"Ireland" "de" "4"
"Turkey" "de" "12"
"North Macedonia" "de" ""
"Croatia" "de" "2"
"Norway" "de" ""
"Germany" "de" ""
"Switzerland" "de" ""
"Latvia" "de" ""
"Denmark" "de" ""
"United Kingdom" "de" ""
"Moldova" "de" ""
"Spain" "de" ""
"France" "de" ""
"Israel" "de" ""
"Malta" "de" ""
"Finland" "gr" "12"
"Russia" "gr" "8"
"Bosnia & Herzegovina" "gr" "6"
"Romania" "gr" "7"
"Sweden" "gr" ""
"Lithuania" "gr" "4"
"Ukraine" "gr" "5"
"Armenia" "gr" "10"
"Greece" "gr" ""
"Ireland" "gr" ""
"Turkey" "gr" "3"
"North Macedonia" "gr" ""
"Croatia" "gr" ""
"Norway" "gr" "2"
"Germany" "gr" ""
"Switzerland" "gr" ""
"Latvia" "gr" ""
"Denmark" "gr" ""
"United Kingdom" "gr" ""
"Moldova" "gr" "1"
"Spain" "gr" ""
"France" "gr" ""
"Israel" "gr" ""
"Malta" "gr" ""
"Finland" "is" "12"
"Russia" "is" "5"
"Bosnia & Herzegovina" "is" "3"
"Romania" "is" "2"
"Sweden" "is" "7"
"Lithuania" "is" "10"
"Ukraine" "is" "6"
"Armenia" "is" ""
"Greece" "is" ""
"Ireland" "is" "1"
"Turkey" "is" ""
"North Macedonia" "is" ""
"Croatia" "is" ""
"Norway" "is" "4"
"Germany" "is" ""
"Switzerland" "is" ""
"Latvia" "is" ""
"Denmark" "is" "8"
"United Kingdom" "is" ""
"Moldova" "is" ""
"Spain" "is" ""
"France" "is" ""
"Israel" "is" ""
"Malta" "is" ""
"Finland" "ie" "10"
"Russia" "ie" "5"
"Bosnia & Herzegovina" "ie" "2"
"Romania" "ie" "6"
"Sweden" "ie" "7"
"Lithuania" "ie" "12"
"Ukraine" "ie" "1"
"Armenia" "ie" ""
"Greece" "ie" ""
"Ireland" "ie" ""
"Turkey" "ie" ""
"North Macedonia" "ie" ""
"Croatia" "ie" ""
"Norway" "ie" ""
"Germany" "ie" "3"
"Switzerland" "ie" ""
"Latvia" "ie" "4"
"Denmark" "ie" ""
"United Kingdom" "ie" "8"
"Moldova" "ie" ""
"Spain" "ie" ""
"France" "ie" ""
"Israel" "ie" ""
"Malta" "ie" ""
"Finland" "il" "7"
"Russia" "il" "12"
"Bosnia & Herzegovina" "il" "2"
"Romania" "il" "10"
"Sweden" "il" "5"
"Lithuania" "il" "3"
"Ukraine" "il" "6"
"Armenia" "il" "8"
"Greece" "il" ""
"Ireland" "il" ""
"Turkey" "il" "1"
"North Macedonia" "il" ""
"Croatia" "il" ""
"Norway" "il" ""
"Germany" "il" ""
"Switzerland" "il" "4"
"Latvia" "il" ""
"Denmark" "il" ""
"United Kingdom" "il" ""
"Moldova" "il" ""
"Spain" "il" ""
"France" "il" ""
"Israel" "il" ""
"Malta" "il" ""
"Finland" "lv" "8"
"Russia" "lv" "12"
"Bosnia & Herzegovina" "lv" ""
"Romania" "lv" "2"
"Sweden" "lv" "7"
"Lithuania" "lv" "10"
"Ukraine" "lv" "5"
"Armenia" "lv" ""
"Greece" "lv" ""
"Ireland" "lv" "4"
"Turkey" "lv" ""
"North Macedonia" "lv" ""
"Croatia" "lv" ""
"Norway" "lv" "6"
"Germany" "lv" "3"
"Switzerland" "lv" ""
"Latvia" "lv" ""
"Denmark" "lv" ""
"United Kingdom" "lv" "1"
"Moldova" "lv" ""
"Spain" "lv" ""
"France" "lv" ""
"Israel" "lv" ""
"Malta" "lv" ""
"Finland" "lt" "10"
"Russia" "lt" "12"
"Bosnia & Herzegovina" "lt" "4"
"Romania" "lt" "1"
"Sweden" "lt" "5"
"Lithuania" "lt" ""
"Ukraine" "lt" "7"
"Armenia" "lt" "2"
"Greece" "lt" "3"
"Ireland" "lt" "6"
"Turkey" "lt" ""
"North Macedonia" "lt" ""
"Croatia" "lt" ""
"Norway" "lt" ""
"Germany" "lt" ""
"Switzerland" "lt" ""
"Latvia" "lt" "8"
"Denmark" "lt" ""
"United Kingdom" "lt" ""
"Moldova" "lt" ""
"Spain" "lt" ""
"France" "lt" ""
"Israel" "lt" ""
"Malta" "lt" ""
"Finland" "mt" "7"
"Russia" "mt" "5"
"Bosnia & Herzegovina" "mt" ""
"Romania" "mt" "10"
"Sweden" "mt" "6"
"Lithuania" "mt" "1"
"Ukraine" "mt" "2"
"Armenia" "mt" ""
"Greece" "mt" "8"
"Ireland" "mt" "4"
"Turkey" "mt" ""
"North Macedonia" "mt" ""
"Croatia" "mt" ""
"Norway" "mt" ""
"Germany" "mt" ""
"Switzerland" "mt" "12"
"Latvia" "mt" ""
"Denmark" "mt" ""
"United Kingdom" "mt" "3"
"Moldova" "mt" ""
"Spain" "mt" ""
"France" "mt" ""
"Israel" "mt" ""
"Malta" "mt" ""
"Finland" "md" "6"
"Russia" "md" "10"
"Bosnia & Herzegovina" "md" "5"
"Romania" "md" "12"
"Sweden" "md" "2"
"Lithuania" "md" "4"
"Ukraine" "md" "8"
"Armenia" "md" "7"
"Greece" "md" "1"
"Ireland" "md" ""
"Turkey" "md" ""
"North Macedonia" "md" ""
"Croatia" "md" ""
"Norway" "md" "3"
"Germany" "md" ""
"Switzerland" "md" ""
"Latvia" "md" ""
"Denmark" "md" ""
"United Kingdom" "md" ""
"Moldova" "md" ""
"Spain" "md" ""
"France" "md" ""
"Israel" "md" ""
"Malta" "md" ""
"Finland" "mc" ""
"Russia" "mc" ""
"Bosnia & Herzegovina" "mc" "12"
"Romania" "mc" ""
"Sweden" "mc" "5"
"Lithuania" "mc" "7"
"Ukraine" "mc" "2"
"Armenia" "mc" ""
"Greece" "mc" ""
"Ireland" "mc" "10"
"Turkey" "mc" ""
"North Macedonia" "mc" ""
"Croatia" "mc" "4"
"Norway" "mc" "1"
"Germany" "mc" ""
"Switzerland" "mc" "6"
"Latvia" "mc" "8"
"Denmark" "mc" ""
"United Kingdom" "mc" ""
"Moldova" "mc" ""
"Spain" "mc" ""
"France" "mc" "3"
"Israel" "mc" ""
"Malta" "mc" ""
"Finland" "nl" "7"
"Russia" "nl" "2"
"Bosnia & Herzegovina" "nl" "8"
"Romania" "nl" ""
"Sweden" "nl" ""
"Lithuania" "nl" "6"
"Ukraine" "nl" "1"
"Armenia" "nl" "10"
"Greece" "nl" "5"
"Ireland" "nl" "4"
"Turkey" "nl" "12"
"North Macedonia" "nl" ""
"Croatia" "nl" ""
"Norway" "nl" ""
"Germany" "nl" "3"
"Switzerland" "nl" ""
"Latvia" "nl" ""
"Denmark" "nl" ""
"United Kingdom" "nl" ""
"Moldova" "nl" ""
"Spain" "nl" ""
"France" "nl" ""
"Israel" "nl" ""
"Malta" "nl" ""
"Finland" "mk" "6"
"Russia" "mk" "8"
"Bosnia & Herzegovina" "mk" "12"
"Romania" "mk" "2"
"Sweden" "mk" "1"
"Lithuania" "mk" "3"
"Ukraine" "mk" "5"
"Armenia" "mk" ""
"Greece" "mk" "7"
"Ireland" "mk" ""
"Turkey" "mk" "4"
"North Macedonia" "mk" ""
"Croatia" "mk" "10"
"Norway" "mk" ""
"Germany" "mk" ""
"Switzerland" "mk" ""
"Latvia" "mk" ""
"Denmark" "mk" ""
"United Kingdom" "mk" ""
"Moldova" "mk" ""
"Spain" "mk" ""
"France" "mk" ""
"Israel" "mk" ""
"Malta" "mk" ""
"Finland" "no" "12"
"Russia" "no" "3"
"Bosnia & Herzegovina" "no" "8"
"Romania" "no" "4"
"Sweden" "no" "10"
"Lithuania" "no" "5"
"Ukraine" "no" ""
"Armenia" "no" ""
"Greece" "no" ""
"Ireland" "no" "7"
"Turkey" "no" ""
"North Macedonia" "no" ""
"Croatia" "no" ""
"Norway" "no" ""
"Germany" "no" "1"
"Switzerland" "no" ""
"Latvia" "no" ""
"Denmark" "no" "6"
"United Kingdom" "no" "2"
"Moldova" "no" ""
"Spain" "no" ""
"France" "no" ""
"Israel" "no" ""
"Malta" "no" ""
"Finland" "pl" "12"
"Russia" "pl" "10"
"Bosnia & Herzegovina" "pl" "4"
"Romania" "pl" "3"
"Sweden" "pl" "7"
"Lithuania" "pl" "8"
"Ukraine" "pl" "6"
"Armenia" "pl" "5"
"Greece" "pl" ""
"Ireland" "pl" "2"
"Turkey" "pl" ""
"North Macedonia" "pl" ""
"Croatia" "pl" ""
"Norway" "pl" ""
"Germany" "pl" ""
"Switzerland" "pl" ""
"Latvia" "pl" ""
"Denmark" "pl" ""
"United Kingdom" "pl" "1"
"Moldova" "pl" ""
"Spain" "pl" ""
"France" "pl" ""
"Israel" "pl" ""
"Malta" "pl" ""
"Finland" "pt" "6"
"Russia" "pt" "7"
"Bosnia & Herzegovina" "pt" "2"
"Romania" "pt" "10"
"Sweden" "pt" "8"
"Lithuania" "pt" "4"
"Ukraine" "pt" "12"
"Armenia" "pt" ""
"Greece" "pt" ""
"Ireland" "pt" "5"
"Turkey" "pt" ""
"North Macedonia" "pt" ""
"Croatia" "pt" ""
"Norway" "pt" ""
"Germany" "pt" ""
"Switzerland" "pt" "1"
"Latvia" "pt" ""
"Denmark" "pt" ""
"United Kingdom" "pt" ""
"Moldova" "pt" "3"
"Spain" "pt" ""
"France" "pt" ""
"Israel" "pt" ""
"Malta" "pt" ""
"Finland" "ro" "4"
"Russia" "ro" "8"
"Bosnia & Herzegovina" "ro" "7"
"Romania" "ro" ""
"Sweden" "ro" "5"
"Lithuania" "ro" ""
"Ukraine" "ro" "3"
"Armenia" "ro" "1"
"Greece" "ro" "10"
"Ireland" "ro" "2"
"Turkey" "ro" "6"
"North Macedonia" "ro" ""
"Croatia" "ro" ""
"Norway" "ro" ""
"Germany" "ro" ""
"Switzerland" "ro" ""
"Latvia" "ro" ""
"Denmark" "ro" ""
"United Kingdom" "ro" ""
"Moldova" "ro" "12"
"Spain" "ro" ""
"France" "ro" ""
"Israel" "ro" ""
"Malta" "ro" ""
"Finland" "ru" "8"
"Russia" "ru" ""
"Bosnia & Herzegovina" "ru" "6"
"Romania" "ru" "4"
"Sweden" "ru" "2"
"Lithuania" "ru" "5"
"Ukraine" "ru" "10"
"Armenia" "ru" "12"
"Greece" "ru" ""
"Ireland" "ru" ""
"Turkey" "ru" ""
"North Macedonia" "ru" ""
"Croatia" "ru" ""
"Norway" "ru" "7"
"Germany" "ru" ""
"Switzerland" "ru" ""
"Latvia" "ru" "1"
"Denmark" "ru" ""
"United Kingdom" "ru" ""
"Moldova" "ru" "3"
"Spain" "ru" ""
"France" "ru" ""
"Israel" "ru" ""
"Malta" "ru" ""
"Finland" "cs" "7"
"Russia" "cs" "5"
"Bosnia & Herzegovina" "cs" "12"
"Romania" "cs" "4"
"Sweden" "cs" "1"
"Lithuania" "cs" "3"
"Ukraine" "cs" "2"
"Armenia" "cs" ""
"Greece" "cs" "6"
"Ireland" "cs" ""
"Turkey" "cs" ""
"North Macedonia" "cs" "8"
"Croatia" "cs" "10"
"Norway" "cs" ""
"Germany" "cs" ""
"Switzerland" "cs" ""
"Latvia" "cs" ""
"Denmark" "cs" ""
"United Kingdom" "cs" ""
"Moldova" "cs" ""
"Spain" "cs" ""
"France" "cs" ""
"Israel" "cs" ""
"Malta" "cs" ""
"Finland" "si" "8"
"Russia" "si" "4"
"Bosnia & Herzegovina" "si" "12"
"Romania" "si" "5"
"Sweden" "si" "7"
"Lithuania" "si" "3"
"Ukraine" "si" "2"
"Armenia" "si" ""
"Greece" "si" ""
"Ireland" "si" "1"
"Turkey" "si" ""
"North Macedonia" "si" "6"
"Croatia" "si" "10"
"Norway" "si" ""
"Germany" "si" ""
"Switzerland" "si" ""
"Latvia" "si" ""
"Denmark" "si" ""
"United Kingdom" "si" ""
"Moldova" "si" ""
"Spain" "si" ""
"France" "si" ""
"Israel" "si" ""
"Malta" "si" ""
"Finland" "es" "10"
"Russia" "es" "7"
"Bosnia & Herzegovina" "es" "1"
"Romania" "es" "12"
"Sweden" "es" "6"
"Lithuania" "es" "4"
"Ukraine" "es" "3"
"Armenia" "es" "8"
"Greece" "es" ""
"Ireland" "es" ""
"Turkey" "es" ""
"North Macedonia" "es" ""
"Croatia" "es" ""
"Norway" "es" ""
"Germany" "es" "5"
"Switzerland" "es" ""
"Latvia" "es" ""
"Denmark" "es" ""
"United Kingdom" "es" ""
"Moldova" "es" "2"
"Spain" "es" ""
"France" "es" ""
"Israel" "es" ""
"Malta" "es" ""
"Finland" "se" "12"
"Russia" "se" "7"
"Bosnia & Herzegovina" "se" "10"
"Romania" "se" "6"
"Sweden" "se" ""
"Lithuania" "se" "3"
"Ukraine" "se" "1"
"Armenia" "se" ""
"Greece" "se" "4"
"Ireland" "se" "5"
"Turkey" "se" ""
"North Macedonia" "se" ""
"Croatia" "se" ""
"Norway" "se" "2"
"Germany" "se" ""
"Switzerland" "se" ""
"Latvia" "se" ""
"Denmark" "se" "8"
"United Kingdom" "se" ""
"Moldova" "se" ""
"Spain" "se" ""
"France" "se" ""
"Israel" "se" ""
"Malta" "se" ""
"Finland" "ch" "8"
"Russia" "ch" ""
"Bosnia & Herzegovina" "ch" "12"
"Romania" "ch" "1"
"Sweden" "ch" "2"
"Lithuania" "ch" ""
"Ukraine" "ch" ""
"Armenia" "ch" ""
"Greece" "ch" "5"
"Ireland" "ch" "3"
"Turkey" "ch" "10"
"North Macedonia" "ch" "4"
"Croatia" "ch" "6"
"Norway" "ch" ""
"Germany" "ch" "7"
"Switzerland" "ch" ""
"Latvia" "ch" ""
"Denmark" "ch" ""
"United Kingdom" "ch" ""
"Moldova" "ch" ""
"Spain" "ch" ""
"France" "ch" ""
"Israel" "ch" ""
"Malta" "ch" ""
"Finland" "tr" "7"
"Russia" "tr" "5"
"Bosnia & Herzegovina" "tr" "12"
"Romania" "tr" "3"
"Sweden" "tr" ""
"Lithuania" "tr" ""
"Ukraine" "tr" "8"
"Armenia" "tr" "10"
"Greece" "tr" "4"
"Ireland" "tr" ""
"Turkey" "tr" ""
"North Macedonia" "tr" "6"
"Croatia" "tr" "2"
"Norway" "tr" ""
"Germany" "tr" ""
"Switzerland" "tr" ""
"Latvia" "tr" ""
"Denmark" "tr" ""
"United Kingdom" "tr" ""
"Moldova" "tr" "1"
"Spain" "tr" ""
"France" "tr" ""
"Israel" "tr" ""
"Malta" "tr" ""
"Finland" "ua" "7"
"Russia" "ua" "12"
"Bosnia & Herzegovina" "ua" "10"
"Romania" "ua" "1"
"Sweden" "ua" "6"
"Lithuania" "ua" "5"
"Ukraine" "ua" ""
"Armenia" "ua" "8"
"Greece" "ua" ""
"Ireland" "ua" "2"
"Turkey" "ua" ""
"North Macedonia" "ua" ""
"Croatia" "ua" ""
"Norway" "ua" "3"
"Germany" "ua" ""
"Switzerland" "ua" ""
"Latvia" "ua" "4"
"Denmark" "ua" ""
"United Kingdom" "ua" ""
"Moldova" "ua" ""
"Spain" "ua" ""
"France" "ua" ""
"Israel" "ua" ""
"Malta" "ua" ""
"Finland" "gb" "12"
"Russia" "gb" "1"
"Bosnia & Herzegovina" "gb" ""
"Romania" "gb" "6"
"Sweden" "gb" "4"
"Lithuania" "gb" "10"
"Ukraine" "gb" ""
"Armenia" "gb" ""
"Greece" "gb" "7"
"Ireland" "gb" "8"
"Turkey" "gb" "3"
"North Macedonia" "gb" ""
"Croatia" "gb" ""
"Norway" "gb" ""
"Germany" "gb" "5"
"Switzerland" "gb" ""
"Latvia" "gb" "2"
"Denmark" "gb" ""
"United Kingdom" "gb" ""
"Moldova" "gb" ""
"Spain" "gb" ""
"France" "gb" ""
"Israel" "gb" ""
"Malta" "gb" ""
