"Country" "Voter" "Points"
"Switzerland" "mk" ""
"Norway" "mk" ""
"Denmark" "mk" ""
"Croatia" "mk" "8"
"Hungary" "mk" "1"
"Turkey" "mk" "4"
"Bosnia & Herzegovina" "mk" "3"
"Russia" "mk" ""
"Albania" "mk" "12"
"North Macedonia" "mk" ""
"Cyprus" "mk" ""
"Sweden" "mk" "6"
"Ukraine" "mk" ""
"Spain" "mk" ""
"United Kingdom" "mk" ""
"France" "mk" ""
"Germany" "mk" ""
"Greece" "no" "4"
"Malta" "no" "10"
"Romania" "no" "6"
"Israel" "no" "5"
"Latvia" "no" "8"
"Moldova" "no" ""
"Serbia & Montenegro" "no" ""
"Switzerland" "no" "3"
"Norway" "no" ""
"Denmark" "no" "12"
"Croatia" "no" "2"
"Hungary" "no" ""
"Turkey" "no" ""
"Bosnia & Herzegovina" "no" "7"
"Russia" "no" ""
"Albania" "no" ""
"North Macedonia" "no" ""
"Cyprus" "no" ""
"Sweden" "no" "1"
"Ukraine" "no" ""
"Spain" "no" ""
"United Kingdom" "no" ""
"France" "no" ""
"Germany" "no" ""
"Greece" "pl" "1"
"Malta" "pl" ""
"Romania" "pl" "7"
"Israel" "pl" ""
"Latvia" "pl" "4"
"Moldova" "pl" "3"
"Serbia & Montenegro" "pl" ""
"Switzerland" "pl" "6"
"Norway" "pl" "8"
"Denmark" "pl" "5"
"Croatia" "pl" "2"
"Hungary" "pl" "10"
"Turkey" "pl" ""
"Bosnia & Herzegovina" "pl" ""
"Russia" "pl" ""
"Albania" "pl" ""
"North Macedonia" "pl" ""
"Cyprus" "pl" ""
"Sweden" "pl" ""
"Ukraine" "pl" "12"
"Spain" "pl" ""
"United Kingdom" "pl" ""
"France" "pl" ""
"Germany" "pl" ""
"Greece" "pt" "3"
"Malta" "pt" ""
"Romania" "pt" "12"
"Israel" "pt" "5"
"Latvia" "pt" "6"
"Moldova" "pt" "10"
"Serbia & Montenegro" "pt" ""
"Switzerland" "pt" "4"
"Norway" "pt" ""
"Denmark" "pt" "1"
"Croatia" "pt" ""
"Hungary" "pt" "2"
"Turkey" "pt" ""
"Bosnia & Herzegovina" "pt" ""
"Russia" "pt" ""
"Albania" "pt" ""
"North Macedonia" "pt" ""
"Cyprus" "pt" ""
"Sweden" "pt" ""
"Ukraine" "pt" "7"
"Spain" "pt" "8"
"United Kingdom" "pt" ""
"France" "pt" ""
"Germany" "pt" ""
"Greece" "ro" "10"
"Malta" "ro" "2"
"Romania" "ro" ""
"Israel" "ro" "7"
"Latvia" "ro" ""
"Moldova" "ro" "12"
"Serbia & Montenegro" "ro" "6"
"Switzerland" "ro" ""
"Norway" "ro" ""
"Denmark" "ro" "4"
"Croatia" "ro" "5"
"Hungary" "ro" "8"
"Turkey" "ro" "3"
"Bosnia & Herzegovina" "ro" ""
"Russia" "ro" ""
"Albania" "ro" ""
"North Macedonia" "ro" ""
"Cyprus" "ro" "1"
"Sweden" "ro" ""
"Ukraine" "ro" ""
"Spain" "ro" ""
"United Kingdom" "ro" ""
"France" "ro" ""
"Germany" "ro" ""
"Greece" "ru" "4"
"Malta" "ru" "12"
"Romania" "ru" ""
"Israel" "ru" "8"
"Latvia" "ru" "5"
"Moldova" "ru" "10"
"Serbia & Montenegro" "ru" "6"
"Switzerland" "ru" "7"
"Norway" "ru" ""
"Denmark" "ru" ""
"Croatia" "ru" "1"
"Hungary" "ru" "3"
"Turkey" "ru" ""
"Bosnia & Herzegovina" "ru" ""
"Russia" "ru" ""
"Albania" "ru" ""
"North Macedonia" "ru" ""
"Cyprus" "ru" ""
"Sweden" "ru" ""
"Ukraine" "ru" "2"
"Spain" "ru" ""
"United Kingdom" "ru" ""
"France" "ru" ""
"Germany" "ru" ""
"Greece" "cs" "12"
"Malta" "cs" ""
"Romania" "cs" "3"
"Israel" "cs" ""
"Latvia" "cs" ""
"Moldova" "cs" "5"
"Serbia & Montenegro" "cs" ""
"Switzerland" "cs" ""
"Norway" "cs" "2"
"Denmark" "cs" ""
"Croatia" "cs" "10"
"Hungary" "cs" "6"
"Turkey" "cs" ""
"Bosnia & Herzegovina" "cs" "4"
"Russia" "cs" ""
"Albania" "cs" "8"
"North Macedonia" "cs" "7"
"Cyprus" "cs" "1"
"Sweden" "cs" ""
"Ukraine" "cs" ""
"Spain" "cs" ""
"United Kingdom" "cs" ""
"France" "cs" ""
"Germany" "cs" ""
"Greece" "si" "2"
"Malta" "si" "1"
"Romania" "si" ""
"Israel" "si" ""
"Latvia" "si" "7"
"Moldova" "si" "3"
"Serbia & Montenegro" "si" "10"
"Switzerland" "si" "6"
"Norway" "si" "4"
"Denmark" "si" ""
"Croatia" "si" "12"
"Hungary" "si" ""
"Turkey" "si" ""
"Bosnia & Herzegovina" "si" "8"
"Russia" "si" ""
"Albania" "si" ""
"North Macedonia" "si" "5"
"Cyprus" "si" ""
"Sweden" "si" ""
"Ukraine" "si" ""
"Spain" "si" ""
"United Kingdom" "si" ""
"France" "si" ""
"Germany" "si" ""
"Greece" "es" "8"
"Malta" "es" "7"
"Romania" "es" "12"
"Israel" "es" "6"
"Latvia" "es" ""
"Moldova" "es" "4"
"Serbia & Montenegro" "es" ""
"Switzerland" "es" ""
"Norway" "es" "3"
"Denmark" "es" "10"
"Croatia" "es" ""
"Hungary" "es" "5"
"Turkey" "es" ""
"Bosnia & Herzegovina" "es" ""
"Russia" "es" ""
"Albania" "es" ""
"North Macedonia" "es" ""
"Cyprus" "es" ""
"Sweden" "es" "2"
"Ukraine" "es" "1"
"Spain" "es" ""
"United Kingdom" "es" ""
"France" "es" ""
"Germany" "es" ""
"Greece" "se" "12"
"Malta" "se" "6"
"Romania" "se" "2"
"Israel" "se" "1"
"Latvia" "se" "3"
"Moldova" "se" ""
"Serbia & Montenegro" "se" "4"
"Switzerland" "se" "5"
"Norway" "se" "8"
"Denmark" "se" "10"
"Croatia" "se" ""
"Hungary" "se" ""
"Turkey" "se" ""
"Bosnia & Herzegovina" "se" "7"
"Russia" "se" ""
"Albania" "se" ""
"North Macedonia" "se" ""
"Cyprus" "se" ""
"Sweden" "se" ""
"Ukraine" "se" ""
"Spain" "se" ""
"United Kingdom" "se" ""
"France" "se" ""
"Germany" "se" ""
"Greece" "ch" "7"
"Malta" "ch" "3"
"Romania" "ch" ""
"Israel" "ch" "1"
"Latvia" "ch" ""
"Moldova" "ch" ""
"Serbia & Montenegro" "ch" "12"
"Switzerland" "ch" ""
"Norway" "ch" ""
"Denmark" "ch" ""
"Croatia" "ch" "8"
"Hungary" "ch" ""
"Turkey" "ch" "6"
"Bosnia & Herzegovina" "ch" "5"
"Russia" "ch" ""
"Albania" "ch" "10"
"North Macedonia" "ch" "2"
"Cyprus" "ch" ""
"Sweden" "ch" ""
"Ukraine" "ch" ""
"Spain" "ch" "4"
"United Kingdom" "ch" ""
"France" "ch" ""
"Germany" "ch" ""
"Greece" "tr" "12"
"Malta" "tr" "8"
"Romania" "tr" "4"
"Israel" "tr" "3"
"Latvia" "tr" ""
"Moldova" "tr" "7"
"Serbia & Montenegro" "tr" ""
"Switzerland" "tr" ""
"Norway" "tr" ""
"Denmark" "tr" ""
"Croatia" "tr" ""
"Hungary" "tr" "6"
"Turkey" "tr" ""
"Bosnia & Herzegovina" "tr" "10"
"Russia" "tr" ""
"Albania" "tr" "2"
"North Macedonia" "tr" "5"
"Cyprus" "tr" ""
"Sweden" "tr" ""
"Ukraine" "tr" ""
"Spain" "tr" ""
"United Kingdom" "tr" "1"
"France" "tr" ""
"Germany" "tr" ""
"Greece" "ua" ""
"Malta" "ua" "10"
"Romania" "ua" ""
"Israel" "ua" "7"
"Latvia" "ua" "1"
"Moldova" "ua" "12"
"Serbia & Montenegro" "ua" "3"
"Switzerland" "ua" "5"
"Norway" "ua" "6"
"Denmark" "ua" ""
"Croatia" "ua" "8"
"Hungary" "ua" "2"
"Turkey" "ua" ""
"Bosnia & Herzegovina" "ua" ""
"Russia" "ua" "4"
"Albania" "ua" ""
"North Macedonia" "ua" ""
"Cyprus" "ua" ""
"Sweden" "ua" ""
"Ukraine" "ua" ""
"Spain" "ua" ""
"United Kingdom" "ua" ""
"France" "ua" ""
"Germany" "ua" ""
"Greece" "gb" "12"
"Malta" "gb" "10"
"Romania" "gb" ""
"Israel" "gb" "7"
"Latvia" "gb" "6"
"Moldova" "gb" "2"
"Serbia & Montenegro" "gb" ""
"Switzerland" "gb" ""
"Norway" "gb" "5"
"Denmark" "gb" "8"
"Croatia" "gb" ""
"Hungary" "gb" ""
"Turkey" "gb" "1"
"Bosnia & Herzegovina" "gb" "4"
"Russia" "gb" ""
"Albania" "gb" ""
"North Macedonia" "gb" ""
"Cyprus" "gb" "3"
"Sweden" "gb" ""
"Ukraine" "gb" ""
"Spain" "gb" ""
"United Kingdom" "gb" ""
"France" "gb" ""
"Germany" "gb" ""
