"Country" "Voter" "Points"
"Belarus" "lt" "12"
"Norway" "lt" "8"
"Greece" "lt" ""
"Poland" "lt" "4"
"Malta" "lt" "1"
"Slovenia" "lt" "3"
"Lithuania" "lt" ""
"Ireland" "lt" ""
"North Macedonia" "lt" ""
"Israel" "lt" ""
"Georgia" "lt" "6"
"Austria" "mt" "10"
"Romania" "mt" "12"
"Finland" "mt" ""
"Switzerland" "mt" "5"
"Belarus" "mt" "6"
"Norway" "mt" "7"
"Greece" "mt" "8"
"Poland" "mt" "1"
"Malta" "mt" ""
"Slovenia" "mt" ""
"Lithuania" "mt" ""
"Ireland" "mt" "4"
"North Macedonia" "mt" "3"
"Israel" "mt" ""
"Georgia" "mt" "2"
"Austria" "mk" "6"
"Romania" "mk" "8"
"Finland" "mk" "10"
"Switzerland" "mk" "1"
"Belarus" "mk" "2"
"Norway" "mk" "4"
"Greece" "mk" ""
"Poland" "mk" "3"
"Malta" "mk" "12"
"Slovenia" "mk" ""
"Lithuania" "mk" ""
"Ireland" "mk" "7"
"North Macedonia" "mk" ""
"Israel" "mk" "5"
"Georgia" "mk" ""
"Austria" "no" "8"
"Romania" "no" "10"
"Finland" "no" "12"
"Switzerland" "no" ""
"Belarus" "no" "1"
"Norway" "no" ""
"Greece" "no" "6"
"Poland" "no" "7"
"Malta" "no" "2"
"Slovenia" "no" "4"
"Lithuania" "no" "5"
"Ireland" "no" "3"
"North Macedonia" "no" ""
"Israel" "no" ""
"Georgia" "no" ""
"Austria" "pl" "10"
"Romania" "pl" ""
"Finland" "pl" "8"
"Switzerland" "pl" "12"
"Belarus" "pl" "7"
"Norway" "pl" "6"
"Greece" "pl" "1"
"Poland" "pl" ""
"Malta" "pl" "4"
"Slovenia" "pl" "3"
"Lithuania" "pl" "2"
"Ireland" "pl" "5"
"North Macedonia" "pl" ""
"Israel" "pl" ""
"Georgia" "pl" ""
"Austria" "ro" "12"
"Romania" "ro" ""
"Finland" "ro" "5"
"Switzerland" "ro" "10"
"Belarus" "ro" "8"
"Norway" "ro" "4"
"Greece" "ro" "7"
"Poland" "ro" ""
"Malta" "ro" "3"
"Slovenia" "ro" "6"
"Lithuania" "ro" ""
"Ireland" "ro" "2"
"North Macedonia" "ro" ""
"Israel" "ro" "1"
"Georgia" "ro" ""
"Austria" "si" "10"
"Romania" "si" "7"
"Finland" "si" "2"
"Switzerland" "si" "8"
"Belarus" "si" "6"
"Norway" "si" "4"
"Greece" "si" "3"
"Poland" "si" "5"
"Malta" "si" ""
"Slovenia" "si" ""
"Lithuania" "si" ""
"Ireland" "si" "1"
"North Macedonia" "si" "12"
"Israel" "si" ""
"Georgia" "si" ""
"Austria" "ch" "12"
"Romania" "ch" "7"
"Finland" "ch" "8"
"Switzerland" "ch" ""
"Belarus" "ch" ""
"Norway" "ch" "2"
"Greece" "ch" "4"
"Poland" "ch" "3"
"Malta" "ch" "5"
"Slovenia" "ch" "6"
"Lithuania" "ch" ""
"Ireland" "ch" "1"
"North Macedonia" "ch" "10"
"Israel" "ch" ""
"Georgia" "ch" ""
"Austria" "gb" "12"
"Romania" "gb" "6"
"Finland" "gb" "8"
"Switzerland" "gb" "3"
"Belarus" "gb" ""
"Norway" "gb" ""
"Greece" "gb" "1"
"Poland" "gb" "4"
"Malta" "gb" "7"
"Slovenia" "gb" "2"
"Lithuania" "gb" "10"
"Ireland" "gb" "5"
"North Macedonia" "gb" ""
"Israel" "gb" ""
"Georgia" "gb" ""
