"Country" "Voter" "Points"
"France" "ee" ""
"Lithuania" "ee" "2"
"Portugal" "ee" ""
"Cyprus" "ee" ""
"Spain" "ee" ""
"Sweden" "fr" "3"
"Iceland" "fr" ""
"Germany" "fr" "8"
"Croatia" "fr" "7"
"Israel" "fr" "10"
"Estonia" "fr" "4"
"Bosnia & Herzegovina" "fr" "6"
"Denmark" "fr" ""
"Netherlands" "fr" ""
"Austria" "fr" ""
"Slovenia" "fr" "1"
"Belgium" "fr" "2"
"United Kingdom" "fr" ""
"Norway" "fr" ""
"Malta" "fr" ""
"Turkey" "fr" "5"
"Ireland" "fr" ""
"Poland" "fr" ""
"France" "fr" ""
"Lithuania" "fr" ""
"Portugal" "fr" "12"
"Cyprus" "fr" ""
"Spain" "fr" ""
"Sweden" "de" "2"
"Iceland" "de" "3"
"Germany" "de" ""
"Croatia" "de" "10"
"Israel" "de" "7"
"Estonia" "de" "6"
"Bosnia & Herzegovina" "de" "8"
"Denmark" "de" ""
"Netherlands" "de" ""
"Austria" "de" "5"
"Slovenia" "de" ""
"Belgium" "de" ""
"United Kingdom" "de" ""
"Norway" "de" ""
"Malta" "de" "1"
"Turkey" "de" "12"
"Ireland" "de" ""
"Poland" "de" "4"
"France" "de" ""
"Lithuania" "de" ""
"Portugal" "de" ""
"Cyprus" "de" ""
"Spain" "de" ""
"Sweden" "is" "10"
"Iceland" "is" ""
"Germany" "is" "5"
"Croatia" "is" "4"
"Israel" "is" "1"
"Estonia" "is" "2"
"Bosnia & Herzegovina" "is" "3"
"Denmark" "is" "12"
"Netherlands" "is" "6"
"Austria" "is" "8"
"Slovenia" "is" ""
"Belgium" "is" ""
"United Kingdom" "is" ""
"Norway" "is" "7"
"Malta" "is" ""
"Turkey" "is" ""
"Ireland" "is" ""
"Poland" "is" ""
"France" "is" ""
"Lithuania" "is" ""
"Portugal" "is" ""
"Cyprus" "is" ""
"Spain" "is" ""
"Sweden" "ie" "5"
"Iceland" "ie" "4"
"Germany" "ie" ""
"Croatia" "ie" "6"
"Israel" "ie" ""
"Estonia" "ie" "8"
"Bosnia & Herzegovina" "ie" ""
"Denmark" "ie" "7"
"Netherlands" "ie" "1"
"Austria" "ie" ""
"Slovenia" "ie" "12"
"Belgium" "ie" "10"
"United Kingdom" "ie" ""
"Norway" "ie" "3"
"Malta" "ie" ""
"Turkey" "ie" ""
"Ireland" "ie" ""
"Poland" "ie" ""
"France" "ie" "2"
"Lithuania" "ie" ""
"Portugal" "ie" ""
"Cyprus" "ie" ""
"Spain" "ie" ""
"Sweden" "il" "8"
"Iceland" "il" "10"
"Germany" "il" "12"
"Croatia" "il" "7"
"Israel" "il" ""
"Estonia" "il" "1"
"Bosnia & Herzegovina" "il" ""
"Denmark" "il" "2"
"Netherlands" "il" "6"
"Austria" "il" ""
"Slovenia" "il" ""
"Belgium" "il" "5"
"United Kingdom" "il" "4"
"Norway" "il" ""
"Malta" "il" ""
"Turkey" "il" ""
"Ireland" "il" ""
"Poland" "il" ""
"France" "il" ""
"Lithuania" "il" "3"
"Portugal" "il" ""
"Cyprus" "il" ""
"Spain" "il" ""
"Sweden" "lt" "3"
"Iceland" "lt" "8"
"Germany" "lt" ""
"Croatia" "lt" "6"
"Israel" "lt" ""
"Estonia" "lt" "1"
"Bosnia & Herzegovina" "lt" ""
"Denmark" "lt" ""
"Netherlands" "lt" "4"
"Austria" "lt" ""
"Slovenia" "lt" "10"
"Belgium" "lt" ""
"United Kingdom" "lt" "5"
"Norway" "lt" ""
"Malta" "lt" ""
"Turkey" "lt" ""
"Ireland" "lt" "12"
"Poland" "lt" "7"
"France" "lt" "2"
"Lithuania" "lt" ""
"Portugal" "lt" ""
"Cyprus" "lt" ""
"Spain" "lt" ""
"Sweden" "mt" "12"
"Iceland" "mt" "10"
"Germany" "mt" "3"
"Croatia" "mt" "5"
"Israel" "mt" "6"
"Estonia" "mt" "7"
"Bosnia & Herzegovina" "mt" ""
"Denmark" "mt" "4"
"Netherlands" "mt" "2"
"Austria" "mt" ""
"Slovenia" "mt" ""
"Belgium" "mt" ""
"United Kingdom" "mt" "8"
"Norway" "mt" ""
"Malta" "mt" ""
"Turkey" "mt" ""
"Ireland" "mt" ""
"Poland" "mt" ""
"France" "mt" ""
"Lithuania" "mt" "1"
"Portugal" "mt" ""
"Cyprus" "mt" ""
"Spain" "mt" ""
"Sweden" "nl" "8"
"Iceland" "nl" "7"
"Germany" "nl" "12"
"Croatia" "nl" "1"
"Israel" "nl" "4"
"Estonia" "nl" "5"
"Bosnia & Herzegovina" "nl" "3"
"Denmark" "nl" ""
"Netherlands" "nl" ""
"Austria" "nl" "2"
"Slovenia" "nl" "6"
"Belgium" "nl" "10"
"United Kingdom" "nl" ""
"Norway" "nl" ""
"Malta" "nl" ""
"Turkey" "nl" ""
"Ireland" "nl" ""
"Poland" "nl" ""
"France" "nl" ""
"Lithuania" "nl" ""
"Portugal" "nl" ""
"Cyprus" "nl" ""
"Spain" "nl" ""
"Sweden" "no" "12"
"Iceland" "no" "10"
"Germany" "no" "3"
"Croatia" "no" ""
"Israel" "no" "2"
"Estonia" "no" "5"
"Bosnia & Herzegovina" "no" "7"
"Denmark" "no" ""
"Netherlands" "no" ""
"Austria" "no" "6"
"Slovenia" "no" ""
"Belgium" "no" ""
"United Kingdom" "no" ""
"Norway" "no" ""
"Malta" "no" ""
"Turkey" "no" "4"
"Ireland" "no" "1"
"Poland" "no" ""
"France" "no" "8"
"Lithuania" "no" ""
"Portugal" "no" ""
"Cyprus" "no" ""
"Spain" "no" ""
"Sweden" "pl" "6"
"Iceland" "pl" "4"
"Germany" "pl" "12"
"Croatia" "pl" "7"
"Israel" "pl" "10"
"Estonia" "pl" "8"
"Bosnia & Herzegovina" "pl" "5"
"Denmark" "pl" "1"
"Netherlands" "pl" ""
"Austria" "pl" "3"
"Slovenia" "pl" ""
"Belgium" "pl" "2"
"United Kingdom" "pl" ""
"Norway" "pl" ""
"Malta" "pl" ""
"Turkey" "pl" ""
"Ireland" "pl" ""
"Poland" "pl" ""
"France" "pl" ""
"Lithuania" "pl" ""
"Portugal" "pl" ""
"Cyprus" "pl" ""
"Spain" "pl" ""
"Sweden" "pt" "10"
"Iceland" "pt" "4"
"Germany" "pt" "12"
"Croatia" "pt" "6"
"Israel" "pt" "8"
"Estonia" "pt" "7"
"Bosnia & Herzegovina" "pt" ""
"Denmark" "pt" "3"
"Netherlands" "pt" "2"
"Austria" "pt" "5"
"Slovenia" "pt" ""
"Belgium" "pt" ""
"United Kingdom" "pt" ""
"Norway" "pt" ""
"Malta" "pt" "1"
"Turkey" "pt" ""
"Ireland" "pt" ""
"Poland" "pt" ""
"France" "pt" ""
"Lithuania" "pt" ""
"Portugal" "pt" ""
"Cyprus" "pt" ""
"Spain" "pt" ""
"Sweden" "si" "7"
"Iceland" "si" ""
"Germany" "si" "6"
"Croatia" "si" "12"
"Israel" "si" "1"
"Estonia" "si" "8"
"Bosnia & Herzegovina" "si" "10"
"Denmark" "si" "5"
"Netherlands" "si" "3"
"Austria" "si" "4"
"Slovenia" "si" ""
"Belgium" "si" ""
"United Kingdom" "si" "2"
"Norway" "si" ""
"Malta" "si" ""
"Turkey" "si" ""
"Ireland" "si" ""
"Poland" "si" ""
"France" "si" ""
"Lithuania" "si" ""
"Portugal" "si" ""
"Cyprus" "si" ""
"Spain" "si" ""
"Sweden" "es" "6"
"Iceland" "es" "10"
"Germany" "es" "7"
"Croatia" "es" "12"
"Israel" "es" "8"
"Estonia" "es" "1"
"Bosnia & Herzegovina" "es" ""
"Denmark" "es" "5"
"Netherlands" "es" "3"
"Austria" "es" ""
"Slovenia" "es" "2"
"Belgium" "es" ""
"United Kingdom" "es" "4"
"Norway" "es" ""
"Malta" "es" ""
"Turkey" "es" ""
"Ireland" "es" ""
"Poland" "es" ""
"France" "es" ""
"Lithuania" "es" ""
"Portugal" "es" ""
"Cyprus" "es" ""
"Spain" "es" ""
"Sweden" "se" ""
"Iceland" "se" "12"
"Germany" "se" "2"
"Croatia" "se" "1"
"Israel" "se" "3"
"Estonia" "se" "10"
"Bosnia & Herzegovina" "se" "6"
"Denmark" "se" "8"
"Netherlands" "se" "4"
"Austria" "se" "7"
"Slovenia" "se" ""
"Belgium" "se" ""
"United Kingdom" "se" ""
"Norway" "se" "5"
"Malta" "se" ""
"Turkey" "se" ""
"Ireland" "se" ""
"Poland" "se" ""
"France" "se" ""
"Lithuania" "se" ""
"Portugal" "se" ""
"Cyprus" "se" ""
"Spain" "se" ""
"Sweden" "tr" "6"
"Iceland" "tr" "10"
"Germany" "tr" "12"
"Croatia" "tr" "8"
"Israel" "tr" "3"
"Estonia" "tr" ""
"Bosnia & Herzegovina" "tr" "7"
"Denmark" "tr" ""
"Netherlands" "tr" "5"
"Austria" "tr" ""
"Slovenia" "tr" ""
"Belgium" "tr" ""
"United Kingdom" "tr" "4"
"Norway" "tr" ""
"Malta" "tr" ""
"Turkey" "tr" ""
"Ireland" "tr" "1"
"Poland" "tr" ""
"France" "tr" "2"
"Lithuania" "tr" ""
"Portugal" "tr" ""
"Cyprus" "tr" ""
"Spain" "tr" ""
"Sweden" "gb" "12"
"Iceland" "gb" "10"
"Germany" "gb" "1"
"Croatia" "gb" ""
"Israel" "gb" ""
"Estonia" "gb" "3"
"Bosnia & Herzegovina" "gb" ""
"Denmark" "gb" "5"
"Netherlands" "gb" "8"
"Austria" "gb" "7"
"Slovenia" "gb" ""
"Belgium" "gb" ""
"United Kingdom" "gb" ""
"Norway" "gb" ""
"Malta" "gb" "6"
"Turkey" "gb" ""
"Ireland" "gb" "4"
"Poland" "gb" ""
"France" "gb" ""
"Lithuania" "gb" ""
"Portugal" "gb" ""
"Cyprus" "gb" "2"
"Spain" "gb" ""
