"Country" "Voter" "Points"
"Cyprus" "es" ""
"Israel" "es" ""
"Switzerland" "es" ""
"Germany" "es" ""
"Netherlands" "es" "6"
"Portugal" "es" "8"
"Norway" "es" ""
"Ireland" "es" ""
"Belgium" "es" ""
"Luxembourg" "es" "3"
"Turkey" "es" "1"
"Iceland" "es" ""
"Yugoslavia" "se" "8"
"United Kingdom" "se" "10"
"Denmark" "se" "12"
"Sweden" "se" ""
"Austria" "se" "7"
"Spain" "se" ""
"Finland" "se" "4"
"France" "se" "1"
"Italy" "se" ""
"Greece" "se" ""
"Cyprus" "se" ""
"Israel" "se" "5"
"Switzerland" "se" ""
"Germany" "se" "6"
"Netherlands" "se" ""
"Portugal" "se" "3"
"Norway" "se" "2"
"Ireland" "se" ""
"Belgium" "se" ""
"Luxembourg" "se" ""
"Turkey" "se" ""
"Iceland" "se" ""
"Yugoslavia" "ch" "5"
"United Kingdom" "ch" ""
"Denmark" "ch" ""
"Sweden" "ch" "3"
"Austria" "ch" "8"
"Spain" "ch" "10"
"Finland" "ch" ""
"France" "ch" ""
"Italy" "ch" "2"
"Greece" "ch" "12"
"Cyprus" "ch" "4"
"Israel" "ch" "7"
"Switzerland" "ch" ""
"Germany" "ch" "6"
"Netherlands" "ch" ""
"Portugal" "ch" ""
"Norway" "ch" "1"
"Ireland" "ch" ""
"Belgium" "ch" ""
"Luxembourg" "ch" ""
"Turkey" "ch" ""
"Iceland" "ch" ""
"Yugoslavia" "tr" "12"
"United Kingdom" "tr" "1"
"Denmark" "tr" "6"
"Sweden" "tr" ""
"Austria" "tr" "3"
"Spain" "tr" "2"
"Finland" "tr" "10"
"France" "tr" ""
"Italy" "tr" ""
"Greece" "tr" ""
"Cyprus" "tr" ""
"Israel" "tr" ""
"Switzerland" "tr" "8"
"Germany" "tr" ""
"Netherlands" "tr" ""
"Portugal" "tr" "4"
"Norway" "tr" "5"
"Ireland" "tr" "7"
"Belgium" "tr" ""
"Luxembourg" "tr" ""
"Turkey" "tr" ""
"Iceland" "tr" ""
"Yugoslavia" "gb" "12"
"United Kingdom" "gb" ""
"Denmark" "gb" "10"
"Sweden" "gb" "4"
"Austria" "gb" ""
"Spain" "gb" "7"
"Finland" "gb" ""
"France" "gb" ""
"Italy" "gb" ""
"Greece" "gb" "5"
"Cyprus" "gb" "6"
"Israel" "gb" "2"
"Switzerland" "gb" "8"
"Germany" "gb" "1"
"Netherlands" "gb" "3"
"Portugal" "gb" ""
"Norway" "gb" ""
"Ireland" "gb" ""
"Belgium" "gb" ""
"Luxembourg" "gb" ""
"Turkey" "gb" ""
"Iceland" "gb" ""
"Yugoslavia" "yu" ""
"United Kingdom" "yu" "6"
"Denmark" "yu" "1"
"Sweden" "yu" "12"
"Austria" "yu" "5"
"Spain" "yu" ""
"Finland" "yu" "10"
"France" "yu" "3"
"Italy" "yu" "8"
"Greece" "yu" ""
"Cyprus" "yu" ""
"Israel" "yu" "7"
"Switzerland" "yu" ""
"Germany" "yu" ""
"Netherlands" "yu" ""
"Portugal" "yu" ""
"Norway" "yu" ""
"Ireland" "yu" "2"
"Belgium" "yu" ""
"Luxembourg" "yu" ""
"Turkey" "yu" "4"
"Iceland" "yu" ""
