"Country" "Voter" "Points"
"Yugoslavia" "se" "2"
"Austria" "se" "4"
"Norway" "se" "2"
"Malta" "se" "2"
"Monaco" "ch" "10"
"Spain" "ch" "5"
"Germany" "ch" "6"
"United Kingdom" "ch" "6"
"Italy" "ch" "8"
"Sweden" "ch" "9"
"Netherlands" "ch" "5"
"Finland" "ch" "4"
"Portugal" "ch" "2"
"France" "ch" "8"
"Ireland" "ch" "3"
"Switzerland" "ch" ""
"Luxembourg" "ch" "3"
"Belgium" "ch" "4"
"Yugoslavia" "ch" "2"
"Austria" "ch" "2"
"Norway" "ch" "4"
"Malta" "ch" "2"
"Monaco" "gb" "8"
"Spain" "gb" "7"
"Germany" "gb" "6"
"United Kingdom" "gb" ""
"Italy" "gb" "6"
"Sweden" "gb" "5"
"Netherlands" "gb" "5"
"Finland" "gb" "10"
"Portugal" "gb" "6"
"France" "gb" "5"
"Ireland" "gb" "6"
"Switzerland" "gb" "6"
"Luxembourg" "gb" "6"
"Belgium" "gb" "6"
"Yugoslavia" "gb" "3"
"Austria" "gb" "3"
"Norway" "gb" "7"
"Malta" "gb" "3"
"Monaco" "yu" "10"
"Spain" "yu" "7"
"Germany" "yu" "7"
"United Kingdom" "yu" "6"
"Italy" "yu" "8"
"Sweden" "yu" "6"
"Netherlands" "yu" "5"
"Finland" "yu" "6"
"Portugal" "yu" "6"
"France" "yu" "5"
"Ireland" "yu" "5"
"Switzerland" "yu" "4"
"Luxembourg" "yu" "4"
"Belgium" "yu" "3"
"Yugoslavia" "yu" ""
"Austria" "yu" "4"
"Norway" "yu" "4"
"Malta" "yu" "2"
