"Country" "Voter" "Points"
"Switzerland" "de" ""
"Belgium" "de" "8"
"Luxembourg" "de" "3"
"Cyprus" "de" ""
"Netherlands" "de" ""
"Sweden" "de" "2"
"Turkey" "de" "5"
"Israel" "de" "4"
"Greece" "de" ""
"Portugal" "de" ""
"Norway" "de" ""
"Finland" "de" ""
"Italy" "gr" "10"
"France" "gr" ""
"Ireland" "gr" "7"
"Iceland" "gr" "3"
"Spain" "gr" "8"
"United Kingdom" "gr" "5"
"Yugoslavia" "gr" ""
"Denmark" "gr" ""
"Germany" "gr" ""
"Austria" "gr" ""
"Switzerland" "gr" "12"
"Belgium" "gr" ""
"Luxembourg" "gr" "4"
"Cyprus" "gr" "6"
"Netherlands" "gr" "1"
"Sweden" "gr" "2"
"Turkey" "gr" ""
"Israel" "gr" ""
"Greece" "gr" ""
"Portugal" "gr" ""
"Norway" "gr" ""
"Finland" "gr" ""
"Italy" "is" "3"
"France" "is" "12"
"Ireland" "is" "8"
"Iceland" "is" ""
"Spain" "is" "4"
"United Kingdom" "is" ""
"Yugoslavia" "is" "10"
"Denmark" "is" "7"
"Germany" "is" "1"
"Austria" "is" "6"
"Switzerland" "is" ""
"Belgium" "is" ""
"Luxembourg" "is" ""
"Cyprus" "is" ""
"Netherlands" "is" ""
"Sweden" "is" ""
"Turkey" "is" "2"
"Israel" "is" ""
"Greece" "is" ""
"Portugal" "is" ""
"Norway" "is" ""
"Finland" "is" "5"
"Italy" "ie" "12"
"France" "ie" "8"
"Ireland" "ie" ""
"Iceland" "ie" "7"
"Spain" "ie" ""
"United Kingdom" "ie" "6"
"Yugoslavia" "ie" "5"
"Denmark" "ie" "4"
"Germany" "ie" "10"
"Austria" "ie" "2"
"Switzerland" "ie" ""
"Belgium" "ie" "1"
"Luxembourg" "ie" ""
"Cyprus" "ie" ""
"Netherlands" "ie" ""
"Sweden" "ie" ""
"Turkey" "ie" ""
"Israel" "ie" ""
"Greece" "ie" ""
"Portugal" "ie" ""
"Norway" "ie" "3"
"Finland" "ie" ""
"Italy" "il" "1"
"France" "il" "6"
"Ireland" "il" ""
"Iceland" "il" "8"
"Spain" "il" ""
"United Kingdom" "il" "10"
"Yugoslavia" "il" "12"
"Denmark" "il" "7"
"Germany" "il" ""
"Austria" "il" ""
"Switzerland" "il" ""
"Belgium" "il" ""
"Luxembourg" "il" ""
"Cyprus" "il" "5"
"Netherlands" "il" "2"
"Sweden" "il" ""
"Turkey" "il" ""
"Israel" "il" ""
"Greece" "il" ""
"Portugal" "il" ""
"Norway" "il" "4"
"Finland" "il" "3"
"Italy" "it" ""
"France" "it" ""
"Ireland" "it" ""
"Iceland" "it" "3"
"Spain" "it" "8"
"United Kingdom" "it" "6"
"Yugoslavia" "it" "10"
"Denmark" "it" "7"
"Germany" "it" "5"
"Austria" "it" "12"
"Switzerland" "it" ""
"Belgium" "it" ""
"Luxembourg" "it" "1"
"Cyprus" "it" "4"
"Netherlands" "it" "2"
"Sweden" "it" ""
"Turkey" "it" ""
"Israel" "it" ""
"Greece" "it" ""
"Portugal" "it" ""
"Norway" "it" ""
"Finland" "it" ""
"Italy" "lu" "10"
"France" "lu" ""
"Ireland" "lu" "6"
"Iceland" "lu" "8"
"Spain" "lu" ""
"United Kingdom" "lu" "3"
"Yugoslavia" "lu" ""
"Denmark" "lu" ""
"Germany" "lu" "12"
"Austria" "lu" "5"
"Switzerland" "lu" "2"
"Belgium" "lu" "4"
"Luxembourg" "lu" ""
"Cyprus" "lu" ""
"Netherlands" "lu" "1"
"Sweden" "lu" ""
"Turkey" "lu" ""
"Israel" "lu" ""
"Greece" "lu" ""
"Portugal" "lu" "7"
"Norway" "lu" ""
"Finland" "lu" ""
"Italy" "nl" "8"
"France" "nl" "12"
"Ireland" "nl" "10"
"Iceland" "nl" ""
"Spain" "nl" "2"
"United Kingdom" "nl" ""
"Yugoslavia" "nl" ""
"Denmark" "nl" ""
"Germany" "nl" ""
"Austria" "nl" "1"
"Switzerland" "nl" ""
"Belgium" "nl" "7"
"Luxembourg" "nl" ""
"Cyprus" "nl" ""
"Netherlands" "nl" ""
"Sweden" "nl" "6"
"Turkey" "nl" "3"
"Israel" "nl" "4"
"Greece" "nl" "5"
"Portugal" "nl" ""
"Norway" "nl" ""
"Finland" "nl" ""
"Italy" "no" ""
"France" "no" "12"
"Ireland" "no" "8"
"Iceland" "no" "10"
"Spain" "no" "5"
"United Kingdom" "no" ""
"Yugoslavia" "no" "3"
"Denmark" "no" "7"
"Germany" "no" ""
"Austria" "no" ""
"Switzerland" "no" ""
"Belgium" "no" "1"
"Luxembourg" "no" ""
"Cyprus" "no" "2"
"Netherlands" "no" ""
"Sweden" "no" "6"
"Turkey" "no" "4"
"Israel" "no" ""
"Greece" "no" ""
"Portugal" "no" ""
"Norway" "no" ""
"Finland" "no" ""
"Italy" "pt" "10"
"France" "pt" "4"
"Ireland" "pt" "6"
"Iceland" "pt" "12"
"Spain" "pt" "5"
"United Kingdom" "pt" ""
"Yugoslavia" "pt" ""
"Denmark" "pt" "7"
"Germany" "pt" ""
"Austria" "pt" ""
"Switzerland" "pt" "8"
"Belgium" "pt" "2"
"Luxembourg" "pt" "3"
"Cyprus" "pt" ""
"Netherlands" "pt" "1"
"Sweden" "pt" ""
"Turkey" "pt" ""
"Israel" "pt" ""
"Greece" "pt" ""
"Portugal" "pt" ""
"Norway" "pt" ""
"Finland" "pt" ""
"Italy" "es" "12"
"France" "es" "5"
"Ireland" "es" "10"
"Iceland" "es" "4"
"Spain" "es" ""
"United Kingdom" "es" "7"
"Yugoslavia" "es" "3"
"Denmark" "es" "6"
"Germany" "es" "8"
"Austria" "es" ""
"Switzerland" "es" "1"
"Belgium" "es" ""
"Luxembourg" "es" ""
"Cyprus" "es" ""
"Netherlands" "es" ""
"Sweden" "es" "2"
"Turkey" "es" ""
"Israel" "es" ""
"Greece" "es" ""
"Portugal" "es" ""
"Norway" "es" ""
"Finland" "es" ""
"Italy" "se" "10"
"France" "se" "5"
"Ireland" "se" "12"
"Iceland" "se" "8"
"Spain" "se" ""
"United Kingdom" "se" ""
"Yugoslavia" "se" "1"
"Denmark" "se" "3"
"Germany" "se" "4"
"Austria" "se" "2"
"Switzerland" "se" ""
"Belgium" "se" "7"
"Luxembourg" "se" ""
"Cyprus" "se" "6"
"Netherlands" "se" ""
"Sweden" "se" ""
"Turkey" "se" ""
"Israel" "se" ""
"Greece" "se" ""
"Portugal" "se" ""
"Norway" "se" ""
"Finland" "se" ""
"Italy" "ch" "8"
"France" "ch" "12"
"Ireland" "ch" "5"
"Iceland" "ch" "7"
"Spain" "ch" "6"
"United Kingdom" "ch" "10"
"Yugoslavia" "ch" ""
"Denmark" "ch" "1"
"Germany" "ch" ""
"Austria" "ch" ""
"Switzerland" "ch" ""
"Belgium" "ch" "4"
"Luxembourg" "ch" ""
"Cyprus" "ch" ""
"Netherlands" "ch" "3"
"Sweden" "ch" ""
"Turkey" "ch" ""
"Israel" "ch" "2"
"Greece" "ch" ""
"Portugal" "ch" ""
"Norway" "ch" ""
"Finland" "ch" ""
"Italy" "tr" "8"
"France" "tr" "4"
"Ireland" "tr" "5"
"Iceland" "tr" "1"
"Spain" "tr" "10"
"United Kingdom" "tr" ""
"Yugoslavia" "tr" "12"
"Denmark" "tr" "2"
"Germany" "tr" ""
"Austria" "tr" "7"
"Switzerland" "tr" "6"
"Belgium" "tr" ""
"Luxembourg" "tr" ""
"Cyprus" "tr" ""
"Netherlands" "tr" "3"
"Sweden" "tr" ""
"Turkey" "tr" ""
"Israel" "tr" ""
"Greece" "tr" ""
"Portugal" "tr" ""
"Norway" "tr" ""
"Finland" "tr" ""
"Italy" "gb" ""
"France" "gb" ""
"Ireland" "gb" "10"
"Iceland" "gb" "12"
"Spain" "gb" "1"
"United Kingdom" "gb" ""
"Yugoslavia" "gb" "5"
"Denmark" "gb" ""
"Germany" "gb" "7"
"Austria" "gb" "8"
"Switzerland" "gb" ""
"Belgium" "gb" ""
"Luxembourg" "gb" "3"
"Cyprus" "gb" ""
"Netherlands" "gb" "4"
"Sweden" "gb" "6"
"Turkey" "gb" ""
"Israel" "gb" ""
"Greece" "gb" ""
"Portugal" "gb" "2"
"Norway" "gb" ""
"Finland" "gb" ""
"Italy" "yu" "6"
"France" "yu" "12"
"Ireland" "yu" ""
"Iceland" "yu" "4"
"Spain" "yu" "3"
"United Kingdom" "yu" "10"
"Yugoslavia" "yu" ""
"Denmark" "yu" ""
"Germany" "yu" ""
"Austria" "yu" "8"
"Switzerland" "yu" "5"
"Belgium" "yu" ""
"Luxembourg" "yu" "2"
"Cyprus" "yu" ""
"Netherlands" "yu" ""
"Sweden" "yu" ""
"Turkey" "yu" "7"
"Israel" "yu" "1"
"Greece" "yu" ""
"Portugal" "yu" ""
"Norway" "yu" ""
"Finland" "yu" ""
