"Country" "Voter" "Points"
"Bosnia & Herzegovina" "ee" ""
"Belarus" "ee" "4"
"Moldova" "ee" ""
"Finland" "ee" "10"
"Malta" "ee" "3"
"Poland" "ee" ""
"Estonia" "ee" ""
"North Macedonia" "ee" ""
"Slovakia" "ee" ""
"Latvia" "ee" "6"
"Belgium" "fi" "10"
"Greece" "fi" "8"
"Iceland" "fi" "7"
"Portugal" "fi" "6"
"Serbia" "fi" ""
"Albania" "fi" "4"
"Russia" "fi" "3"
"Bosnia & Herzegovina" "fi" ""
"Belarus" "fi" ""
"Moldova" "fi" ""
"Finland" "fi" ""
"Malta" "fi" "1"
"Poland" "fi" ""
"Estonia" "fi" "12"
"North Macedonia" "fi" ""
"Slovakia" "fi" "2"
"Latvia" "fi" "5"
"Belgium" "fr" "10"
"Greece" "fr" "4"
"Iceland" "fr" "5"
"Portugal" "fr" "8"
"Serbia" "fr" "12"
"Albania" "fr" "2"
"Russia" "fr" ""
"Bosnia & Herzegovina" "fr" "6"
"Belarus" "fr" "1"
"Moldova" "fr" "3"
"Finland" "fr" ""
"Malta" "fr" ""
"Poland" "fr" "7"
"Estonia" "fr" ""
"North Macedonia" "fr" ""
"Slovakia" "fr" ""
"Latvia" "fr" ""
"Belgium" "de" "12"
"Greece" "de" "8"
"Iceland" "de" "6"
"Portugal" "de" "10"
"Serbia" "de" "4"
"Albania" "de" "5"
"Russia" "de" "1"
"Bosnia & Herzegovina" "de" ""
"Belarus" "de" ""
"Moldova" "de" ""
"Finland" "de" "3"
"Malta" "de" "2"
"Poland" "de" "7"
"Estonia" "de" ""
"North Macedonia" "de" ""
"Slovakia" "de" ""
"Latvia" "de" ""
"Belgium" "gr" "10"
"Greece" "gr" ""
"Iceland" "gr" "8"
"Portugal" "gr" ""
"Serbia" "gr" "7"
"Albania" "gr" "12"
"Russia" "gr" "3"
"Bosnia & Herzegovina" "gr" "5"
"Belarus" "gr" "6"
"Moldova" "gr" "4"
"Finland" "gr" ""
"Malta" "gr" "2"
"Poland" "gr" ""
"Estonia" "gr" "1"
"North Macedonia" "gr" ""
"Slovakia" "gr" ""
"Latvia" "gr" ""
"Belgium" "is" "12"
"Greece" "is" "8"
"Iceland" "is" ""
"Portugal" "is" "7"
"Serbia" "is" "3"
"Albania" "is" "10"
"Russia" "is" ""
"Bosnia & Herzegovina" "is" ""
"Belarus" "is" ""
"Moldova" "is" ""
"Finland" "is" "6"
"Malta" "is" "4"
"Poland" "is" ""
"Estonia" "is" "2"
"North Macedonia" "is" "1"
"Slovakia" "is" "5"
"Latvia" "is" ""
"Belgium" "lv" "8"
"Greece" "lv" ""
"Iceland" "lv" "2"
"Portugal" "lv" "7"
"Serbia" "lv" "3"
"Albania" "lv" ""
"Russia" "lv" "10"
"Bosnia & Herzegovina" "lv" ""
"Belarus" "lv" "5"
"Moldova" "lv" ""
"Finland" "lv" "6"
"Malta" "lv" "1"
"Poland" "lv" "4"
"Estonia" "lv" "12"
"North Macedonia" "lv" ""
"Slovakia" "lv" ""
"Latvia" "lv" ""
"Belgium" "mt" "12"
"Greece" "mt" "8"
"Iceland" "mt" "10"
"Portugal" "mt" "4"
"Serbia" "mt" ""
"Albania" "mt" "6"
"Russia" "mt" "1"
"Bosnia & Herzegovina" "mt" "3"
"Belarus" "mt" "5"
"Moldova" "mt" "7"
"Finland" "mt" "2"
"Malta" "mt" ""
"Poland" "mt" ""
"Estonia" "mt" ""
"North Macedonia" "mt" ""
"Slovakia" "mt" ""
"Latvia" "mt" ""
"Belgium" "md" "6"
"Greece" "md" "7"
"Iceland" "md" "10"
"Portugal" "md" "5"
"Serbia" "md" "3"
"Albania" "md" ""
"Russia" "md" "12"
"Bosnia & Herzegovina" "md" "1"
"Belarus" "md" "8"
"Moldova" "md" ""
"Finland" "md" ""
"Malta" "md" ""
"Poland" "md" "2"
"Estonia" "md" ""
"North Macedonia" "md" "4"
"Slovakia" "md" ""
"Latvia" "md" ""
"Belgium" "mk" "4"
"Greece" "mk" "3"
"Iceland" "mk" "1"
"Portugal" "mk" "2"
"Serbia" "mk" "10"
"Albania" "mk" "12"
"Russia" "mk" ""
"Bosnia & Herzegovina" "mk" "8"
"Belarus" "mk" "5"
"Moldova" "mk" "7"
"Finland" "mk" ""
"Malta" "mk" "6"
"Poland" "mk" ""
"Estonia" "mk" ""
"North Macedonia" "mk" ""
"Slovakia" "mk" ""
"Latvia" "mk" ""
"Belgium" "pl" "12"
"Greece" "pl" "7"
"Iceland" "pl" "10"
"Portugal" "pl" "2"
"Serbia" "pl" ""
"Albania" "pl" "4"
"Russia" "pl" "8"
"Bosnia & Herzegovina" "pl" "6"
"Belarus" "pl" "3"
"Moldova" "pl" ""
"Finland" "pl" "1"
"Malta" "pl" ""
"Poland" "pl" ""
"Estonia" "pl" "5"
"North Macedonia" "pl" ""
"Slovakia" "pl" ""
"Latvia" "pl" ""
"Belgium" "pt" "12"
"Greece" "pt" "10"
"Iceland" "pt" "6"
"Portugal" "pt" ""
"Serbia" "pt" "2"
"Albania" "pt" ""
"Russia" "pt" "1"
"Bosnia & Herzegovina" "pt" ""
"Belarus" "pt" "7"
"Moldova" "pt" "8"
"Finland" "pt" ""
"Malta" "pt" "3"
"Poland" "pt" ""
"Estonia" "pt" "4"
"North Macedonia" "pt" ""
"Slovakia" "pt" "5"
"Latvia" "pt" ""
"Belgium" "ru" "10"
"Greece" "ru" "7"
"Iceland" "ru" "8"
"Portugal" "ru" ""
"Serbia" "ru" "4"
"Albania" "ru" ""
"Russia" "ru" ""
"Bosnia & Herzegovina" "ru" "2"
"Belarus" "ru" "12"
"Moldova" "ru" "5"
"Finland" "ru" "3"
"Malta" "ru" ""
"Poland" "ru" "6"
"Estonia" "ru" ""
"North Macedonia" "ru" "1"
"Slovakia" "ru" ""
"Latvia" "ru" ""
"Belgium" "rs" "7"
"Greece" "rs" "10"
"Iceland" "rs" "3"
"Portugal" "rs" "5"
"Serbia" "rs" ""
"Albania" "rs" "2"
"Russia" "rs" "4"
"Bosnia & Herzegovina" "rs" "12"
"Belarus" "rs" ""
"Moldova" "rs" "1"
"Finland" "rs" ""
"Malta" "rs" ""
"Poland" "rs" ""
"Estonia" "rs" ""
"North Macedonia" "rs" "8"
"Slovakia" "rs" "6"
"Latvia" "rs" ""
"Belgium" "sk" "10"
"Greece" "sk" "8"
"Iceland" "sk" "7"
"Portugal" "sk" "4"
"Serbia" "sk" "6"
"Albania" "sk" ""
"Russia" "sk" ""
"Bosnia & Herzegovina" "sk" "5"
"Belarus" "sk" "3"
"Moldova" "sk" ""
"Finland" "sk" "2"
"Malta" "sk" "12"
"Poland" "sk" ""
"Estonia" "sk" ""
"North Macedonia" "sk" "1"
"Slovakia" "sk" ""
"Latvia" "sk" ""
"Belgium" "es" "8"
"Greece" "es" "10"
"Iceland" "es" "7"
"Portugal" "es" "12"
"Serbia" "es" "6"
"Albania" "es" "4"
"Russia" "es" ""
"Bosnia & Herzegovina" "es" ""
"Belarus" "es" ""
"Moldova" "es" "5"
"Finland" "es" "2"
"Malta" "es" "1"
"Poland" "es" "3"
"Estonia" "es" ""
"North Macedonia" "es" ""
"Slovakia" "es" ""
"Latvia" "es" ""
