"Country" "Voter" "Points"
"Italy" "es" ""
"Ireland" "es" ""
"Denmark" "es" ""
"Switzerland" "es" ""
"Monaco" "es" ""
"Sweden" "es" ""
"Netherlands" "es" ""
"Yugoslavia" "es" ""
"Norway" "es" ""
"Portugal" "es" ""
"Spain" "es" ""
"Germany" "es" ""
"Belgium" "es" ""
"Finland" "es" ""
"Luxembourg" "se" "1"
"United Kingdom" "se" "3"
"France" "se" ""
"Austria" "se" ""
"Italy" "se" ""
"Ireland" "se" ""
"Denmark" "se" "5"
"Switzerland" "se" ""
"Monaco" "se" ""
"Sweden" "se" ""
"Netherlands" "se" ""
"Yugoslavia" "se" ""
"Norway" "se" ""
"Portugal" "se" ""
"Spain" "se" ""
"Germany" "se" ""
"Belgium" "se" ""
"Finland" "se" ""
"Luxembourg" "ch" "3"
"United Kingdom" "ch" "5"
"France" "ch" ""
"Austria" "ch" ""
"Italy" "ch" ""
"Ireland" "ch" ""
"Denmark" "ch" ""
"Switzerland" "ch" ""
"Monaco" "ch" "1"
"Sweden" "ch" ""
"Netherlands" "ch" ""
"Yugoslavia" "ch" ""
"Norway" "ch" ""
"Portugal" "ch" ""
"Spain" "ch" ""
"Germany" "ch" ""
"Belgium" "ch" ""
"Finland" "ch" ""
"Luxembourg" "gb" ""
"United Kingdom" "gb" ""
"France" "gb" ""
"Austria" "gb" "3"
"Italy" "gb" "1"
"Ireland" "gb" ""
"Denmark" "gb" ""
"Switzerland" "gb" ""
"Monaco" "gb" "5"
"Sweden" "gb" ""
"Netherlands" "gb" ""
"Yugoslavia" "gb" ""
"Norway" "gb" ""
"Portugal" "gb" ""
"Spain" "gb" ""
"Germany" "gb" ""
"Belgium" "gb" ""
"Finland" "gb" ""
"Luxembourg" "yu" ""
"United Kingdom" "yu" ""
"France" "yu" "5"
"Austria" "yu" ""
"Italy" "yu" ""
"Ireland" "yu" "3"
"Denmark" "yu" ""
"Switzerland" "yu" ""
"Monaco" "yu" "1"
"Sweden" "yu" ""
"Netherlands" "yu" ""
"Yugoslavia" "yu" ""
"Norway" "yu" ""
"Portugal" "yu" ""
"Spain" "yu" ""
"Germany" "yu" ""
"Belgium" "yu" ""
"Finland" "yu" ""
