"Country" "Voter" "Points"
"Belgium" "gb" ""
"Spain" "gb" ""
"Austria" "gb" ""
"Netherlands" "gb" ""
"France" "yu" "3"
"Monaco" "yu" ""
"Luxembourg" "yu" ""
"Yugoslavia" "yu" ""
"United Kingdom" "yu" "2"
"Germany" "yu" ""
"Finland" "yu" ""
"Sweden" "yu" ""
"Italy" "yu" "1"
"Denmark" "yu" ""
"Norway" "yu" ""
"Switzerland" "yu" ""
"Belgium" "yu" ""
"Spain" "yu" ""
"Austria" "yu" ""
"Netherlands" "yu" ""
