"Country" "Voter" "Points"
"Armenia" "by" "1"
"Russia" "by" "8"
"Ukraine" "by" "6"
"Denmark" "by" ""
"Moldova" "by" ""
"Portugal" "by" ""
"Israel" "by" ""
"Albania" "by" ""
"Croatia" "by" ""
"Romania" "by" ""
"Germany" "by" ""
"Sweden" "by" ""
"Malta" "by" ""
"Lithuania" "by" ""
"Spain" "by" ""
"Finland" "by" ""
"Norway" "be" "10"
"Iceland" "be" ""
"Azerbaijan" "be" "3"
"Turkey" "be" "12"
"United Kingdom" "be" ""
"Estonia" "be" ""
"Greece" "be" "5"
"France" "be" "1"
"Bosnia & Herzegovina" "be" ""
"Armenia" "be" "7"
"Russia" "be" ""
"Ukraine" "be" ""
"Denmark" "be" ""
"Moldova" "be" "4"
"Portugal" "be" "6"
"Israel" "be" "8"
"Albania" "be" ""
"Croatia" "be" ""
"Romania" "be" ""
"Germany" "be" "2"
"Sweden" "be" ""
"Malta" "be" ""
"Lithuania" "be" ""
"Spain" "be" ""
"Finland" "be" ""
"Norway" "ba" "10"
"Iceland" "ba" ""
"Azerbaijan" "ba" "3"
"Turkey" "ba" "7"
"United Kingdom" "ba" "4"
"Estonia" "ba" ""
"Greece" "ba" "5"
"France" "ba" "6"
"Bosnia & Herzegovina" "ba" ""
"Armenia" "ba" ""
"Russia" "ba" ""
"Ukraine" "ba" ""
"Denmark" "ba" ""
"Moldova" "ba" ""
"Portugal" "ba" "1"
"Israel" "ba" "8"
"Albania" "ba" ""
"Croatia" "ba" "12"
"Romania" "ba" ""
"Germany" "ba" "2"
"Sweden" "ba" ""
"Malta" "ba" ""
"Lithuania" "ba" ""
"Spain" "ba" ""
"Finland" "ba" ""
"Norway" "bg" "2"
"Iceland" "bg" "5"
"Azerbaijan" "bg" "8"
"Turkey" "bg" "10"
"United Kingdom" "bg" "7"
"Estonia" "bg" ""
"Greece" "bg" "12"
"France" "bg" ""
"Bosnia & Herzegovina" "bg" "4"
"Armenia" "bg" "6"
"Russia" "bg" ""
"Ukraine" "bg" ""
"Denmark" "bg" ""
"Moldova" "bg" ""
"Portugal" "bg" ""
"Israel" "bg" ""
"Albania" "bg" ""
"Croatia" "bg" ""
"Romania" "bg" ""
"Germany" "bg" ""
"Sweden" "bg" ""
"Malta" "bg" ""
"Lithuania" "bg" "1"
"Spain" "bg" ""
"Finland" "bg" "3"
"Norway" "hr" "8"
"Iceland" "hr" "2"
"Azerbaijan" "hr" "10"
"Turkey" "hr" "1"
"United Kingdom" "hr" "4"
"Estonia" "hr" "6"
"Greece" "hr" "7"
"France" "hr" ""
"Bosnia & Herzegovina" "hr" "12"
"Armenia" "hr" ""
"Russia" "hr" ""
"Ukraine" "hr" ""
"Denmark" "hr" ""
"Moldova" "hr" "3"
"Portugal" "hr" ""
"Israel" "hr" ""
"Albania" "hr" "5"
"Croatia" "hr" ""
"Romania" "hr" ""
"Germany" "hr" ""
"Sweden" "hr" ""
"Malta" "hr" ""
"Lithuania" "hr" ""
"Spain" "hr" ""
"Finland" "hr" ""
"Norway" "cy" "10"
"Iceland" "cy" "5"
"Azerbaijan" "cy" "8"
"Turkey" "cy" ""
"United Kingdom" "cy" "7"
"Estonia" "cy" "3"
"Greece" "cy" "12"
"France" "cy" ""
"Bosnia & Herzegovina" "cy" ""
"Armenia" "cy" "4"
"Russia" "cy" "1"
"Ukraine" "cy" ""
"Denmark" "cy" "6"
"Moldova" "cy" ""
"Portugal" "cy" ""
"Israel" "cy" ""
"Albania" "cy" ""
"Croatia" "cy" ""
"Romania" "cy" "2"
"Germany" "cy" ""
"Sweden" "cy" ""
"Malta" "cy" ""
"Lithuania" "cy" ""
"Spain" "cy" ""
"Finland" "cy" ""
"Norway" "cz" "3"
"Iceland" "cz" "2"
"Azerbaijan" "cz" "10"
"Turkey" "cz" "1"
"United Kingdom" "cz" "6"
"Estonia" "cz" ""
"Greece" "cz" ""
"France" "cz" ""
"Bosnia & Herzegovina" "cz" ""
"Armenia" "cz" "12"
"Russia" "cz" "8"
"Ukraine" "cz" "5"
"Denmark" "cz" ""
"Moldova" "cz" ""
"Portugal" "cz" "7"
"Israel" "cz" "4"
"Albania" "cz" ""
"Croatia" "cz" ""
"Romania" "cz" ""
"Germany" "cz" ""
"Sweden" "cz" ""
"Malta" "cz" ""
"Lithuania" "cz" ""
"Spain" "cz" ""
"Finland" "cz" ""
"Norway" "dk" "12"
"Iceland" "dk" "10"
"Azerbaijan" "dk" "8"
"Turkey" "dk" "6"
"United Kingdom" "dk" "3"
"Estonia" "dk" "5"
"Greece" "dk" ""
"France" "dk" "2"
"Bosnia & Herzegovina" "dk" ""
"Armenia" "dk" ""
"Russia" "dk" ""
"Ukraine" "dk" ""
"Denmark" "dk" ""
"Moldova" "dk" ""
"Portugal" "dk" ""
"Israel" "dk" ""
"Albania" "dk" ""
"Croatia" "dk" ""
"Romania" "dk" ""
"Germany" "dk" "7"
"Sweden" "dk" "4"
"Malta" "dk" ""
"Lithuania" "dk" "1"
"Spain" "dk" ""
"Finland" "dk" ""
"Norway" "ee" "12"
"Iceland" "ee" "8"
"Azerbaijan" "ee" "7"
"Turkey" "ee" ""
"United Kingdom" "ee" ""
"Estonia" "ee" ""
"Greece" "ee" ""
"France" "ee" ""
"Bosnia & Herzegovina" "ee" ""
"Armenia" "ee" ""
"Russia" "ee" "10"
"Ukraine" "ee" ""
"Denmark" "ee" ""
"Moldova" "ee" ""
"Portugal" "ee" "3"
"Israel" "ee" "5"
"Albania" "ee" "1"
"Croatia" "ee" ""
"Romania" "ee" ""
"Germany" "ee" ""
"Sweden" "ee" "6"
"Malta" "ee" ""
"Lithuania" "ee" "2"
"Spain" "ee" ""
"Finland" "ee" "4"
"Norway" "fi" "8"
"Iceland" "fi" "10"
"Azerbaijan" "fi" "2"
"Turkey" "fi" "5"
"United Kingdom" "fi" ""
"Estonia" "fi" "12"
"Greece" "fi" ""
"France" "fi" "4"
"Bosnia & Herzegovina" "fi" "6"
"Armenia" "fi" "1"
"Russia" "fi" ""
"Ukraine" "fi" ""
"Denmark" "fi" ""
"Moldova" "fi" ""
"Portugal" "fi" ""
"Israel" "fi" ""
"Albania" "fi" ""
"Croatia" "fi" ""
"Romania" "fi" ""
"Germany" "fi" ""
"Sweden" "fi" "7"
"Malta" "fi" "3"
"Lithuania" "fi" ""
"Spain" "fi" ""
"Finland" "fi" ""
"Norway" "fr" "8"
"Iceland" "fr" ""
"Azerbaijan" "fr" "1"
"Turkey" "fr" "12"
"United Kingdom" "fr" "4"
"Estonia" "fr" ""
"Greece" "fr" ""
"France" "fr" ""
"Bosnia & Herzegovina" "fr" ""
"Armenia" "fr" "6"
"Russia" "fr" ""
"Ukraine" "fr" ""
"Denmark" "fr" "5"
"Moldova" "fr" ""
"Portugal" "fr" "7"
"Israel" "fr" "10"
"Albania" "fr" ""
"Croatia" "fr" ""
"Romania" "fr" ""
"Germany" "fr" "3"
"Sweden" "fr" "2"
"Malta" "fr" ""
"Lithuania" "fr" ""
"Spain" "fr" ""
"Finland" "fr" ""
"Norway" "de" "12"
"Iceland" "de" "7"
"Azerbaijan" "de" ""
"Turkey" "de" "10"
"United Kingdom" "de" "8"
"Estonia" "de" "1"
"Greece" "de" "6"
"France" "de" "3"
"Bosnia & Herzegovina" "de" "2"
"Armenia" "de" ""
"Russia" "de" "5"
"Ukraine" "de" ""
"Denmark" "de" ""
"Moldova" "de" ""
"Portugal" "de" ""
"Israel" "de" ""
"Albania" "de" ""
"Croatia" "de" ""
"Romania" "de" ""
"Germany" "de" ""
"Sweden" "de" ""
"Malta" "de" "4"
"Lithuania" "de" ""
"Spain" "de" ""
"Finland" "de" ""
"Norway" "gr" "10"
"Iceland" "gr" "4"
"Azerbaijan" "gr" "8"
"Turkey" "gr" "3"
"United Kingdom" "gr" "12"
"Estonia" "gr" "5"
"Greece" "gr" ""
"France" "gr" "6"
"Bosnia & Herzegovina" "gr" ""
"Armenia" "gr" ""
"Russia" "gr" ""
"Ukraine" "gr" ""
"Denmark" "gr" ""
"Moldova" "gr" ""
"Portugal" "gr" ""
"Israel" "gr" ""
"Albania" "gr" "7"
"Croatia" "gr" "2"
"Romania" "gr" ""
"Germany" "gr" ""
"Sweden" "gr" ""
"Malta" "gr" ""
"Lithuania" "gr" ""
"Spain" "gr" "1"
"Finland" "gr" ""
"Norway" "hu" "12"
"Iceland" "hu" "7"
"Azerbaijan" "hu" "10"
"Turkey" "hu" "5"
"United Kingdom" "hu" "1"
"Estonia" "hu" "6"
"Greece" "hu" "4"
"France" "hu" ""
"Bosnia & Herzegovina" "hu" ""
"Armenia" "hu" ""
"Russia" "hu" ""
"Ukraine" "hu" "8"
"Denmark" "hu" "3"
"Moldova" "hu" ""
"Portugal" "hu" ""
"Israel" "hu" ""
"Albania" "hu" "2"
"Croatia" "hu" ""
"Romania" "hu" ""
"Germany" "hu" ""
"Sweden" "hu" ""
"Malta" "hu" ""
"Lithuania" "hu" ""
"Spain" "hu" ""
"Finland" "hu" ""
"Norway" "is" "12"
"Iceland" "is" ""
"Azerbaijan" "is" ""
"Turkey" "is" ""
"United Kingdom" "is" ""
"Estonia" "is" "10"
"Greece" "is" ""
"France" "is" "6"
"Bosnia & Herzegovina" "is" "2"
"Armenia" "is" "5"
"Russia" "is" ""
"Ukraine" "is" ""
"Denmark" "is" "4"
"Moldova" "is" ""
"Portugal" "is" "7"
"Israel" "is" ""
"Albania" "is" ""
"Croatia" "is" "1"
"Romania" "is" ""
"Germany" "is" ""
"Sweden" "is" "3"
"Malta" "is" ""
"Lithuania" "is" ""
"Spain" "is" ""
"Finland" "is" "8"
"Norway" "ie" "8"
"Iceland" "ie" "12"
"Azerbaijan" "ie" ""
"Turkey" "ie" ""
"United Kingdom" "ie" "10"
"Estonia" "ie" "6"
"Greece" "ie" ""
"France" "ie" "3"
"Bosnia & Herzegovina" "ie" ""
"Armenia" "ie" ""
"Russia" "ie" ""
"Ukraine" "ie" ""
"Denmark" "ie" "4"
"Moldova" "ie" ""
"Portugal" "ie" ""
"Israel" "ie" ""
"Albania" "ie" ""
"Croatia" "ie" ""
"Romania" "ie" "2"
"Germany" "ie" "1"
"Sweden" "ie" ""
"Malta" "ie" "5"
"Lithuania" "ie" "7"
"Spain" "ie" ""
"Finland" "ie" ""
"Norway" "il" "12"
"Iceland" "il" "10"
"Azerbaijan" "il" "6"
"Turkey" "il" "3"
"United Kingdom" "il" "4"
"Estonia" "il" ""
"Greece" "il" ""
"France" "il" "5"
"Bosnia & Herzegovina" "il" ""
"Armenia" "il" "8"
"Russia" "il" "7"
"Ukraine" "il" "2"
"Denmark" "il" ""
"Moldova" "il" "1"
"Portugal" "il" ""
"Israel" "il" ""
"Albania" "il" ""
"Croatia" "il" ""
"Romania" "il" ""
"Germany" "il" ""
"Sweden" "il" ""
"Malta" "il" ""
"Lithuania" "il" ""
"Spain" "il" ""
"Finland" "il" ""
"Norway" "lv" "12"
"Iceland" "lv" "8"
"Azerbaijan" "lv" "4"
"Turkey" "lv" ""
"United Kingdom" "lv" "2"
"Estonia" "lv" "10"
"Greece" "lv" ""
"France" "lv" "5"
"Bosnia & Herzegovina" "lv" ""
"Armenia" "lv" ""
"Russia" "lv" "6"
"Ukraine" "lv" ""
"Denmark" "lv" "3"
"Moldova" "lv" ""
"Portugal" "lv" ""
"Israel" "lv" ""
"Albania" "lv" ""
"Croatia" "lv" ""
"Romania" "lv" ""
"Germany" "lv" ""
"Sweden" "lv" ""
"Malta" "lv" "1"
"Lithuania" "lv" "7"
"Spain" "lv" ""
"Finland" "lv" ""
"Norway" "lt" "12"
"Iceland" "lt" "8"
"Azerbaijan" "lt" "5"
"Turkey" "lt" ""
"United Kingdom" "lt" "3"
"Estonia" "lt" "10"
"Greece" "lt" ""
"France" "lt" "6"
"Bosnia & Herzegovina" "lt" ""
"Armenia" "lt" ""
"Russia" "lt" "7"
"Ukraine" "lt" "4"
"Denmark" "lt" "2"
"Moldova" "lt" ""
"Portugal" "lt" ""
"Israel" "lt" ""
"Albania" "lt" ""
"Croatia" "lt" ""
"Romania" "lt" ""
"Germany" "lt" ""
"Sweden" "lt" ""
"Malta" "lt" "1"
"Lithuania" "lt" ""
"Spain" "lt" ""
"Finland" "lt" ""
"Norway" "mt" "8"
"Iceland" "mt" "12"
"Azerbaijan" "mt" "1"
"Turkey" "mt" "5"
"United Kingdom" "mt" "10"
"Estonia" "mt" ""
"Greece" "mt" "7"
"France" "mt" ""
"Bosnia & Herzegovina" "mt" ""
"Armenia" "mt" ""
"Russia" "mt" ""
"Ukraine" "mt" "2"
"Denmark" "mt" "6"
"Moldova" "mt" ""
"Portugal" "mt" ""
"Israel" "mt" ""
"Albania" "mt" ""
"Croatia" "mt" ""
"Romania" "mt" ""
"Germany" "mt" ""
"Sweden" "mt" "4"
"Malta" "mt" ""
"Lithuania" "mt" ""
"Spain" "mt" ""
"Finland" "mt" "3"
"Norway" "md" "8"
"Iceland" "md" "3"
"Azerbaijan" "md" "10"
"Turkey" "md" ""
"United Kingdom" "md" "1"
"Estonia" "md" "7"
"Greece" "md" ""
"France" "md" ""
"Bosnia & Herzegovina" "md" ""
"Armenia" "md" ""
"Russia" "md" "6"
"Ukraine" "md" "4"
"Denmark" "md" "5"
"Moldova" "md" ""
"Portugal" "md" ""
"Israel" "md" ""
"Albania" "md" ""
"Croatia" "md" "2"
"Romania" "md" "12"
"Germany" "md" ""
"Sweden" "md" ""
"Malta" "md" ""
"Lithuania" "md" ""
"Spain" "md" ""
"Finland" "md" ""
"Norway" "me" "10"
"Iceland" "me" "5"
"Azerbaijan" "me" "6"
"Turkey" "me" "3"
"United Kingdom" "me" ""
"Estonia" "me" ""
"Greece" "me" "2"
"France" "me" "1"
"Bosnia & Herzegovina" "me" "12"
"Armenia" "me" ""
"Russia" "me" ""
"Ukraine" "me" ""
"Denmark" "me" ""
"Moldova" "me" ""
"Portugal" "me" ""
"Israel" "me" "4"
"Albania" "me" "7"
"Croatia" "me" "8"
"Romania" "me" ""
"Germany" "me" ""
"Sweden" "me" ""
"Malta" "me" ""
"Lithuania" "me" ""
"Spain" "me" ""
"Finland" "me" ""
"Norway" "nl" "12"
"Iceland" "nl" "7"
"Azerbaijan" "nl" "10"
"Turkey" "nl" "8"
"United Kingdom" "nl" "3"
"Estonia" "nl" ""
"Greece" "nl" "1"
"France" "nl" "6"
"Bosnia & Herzegovina" "nl" "4"
"Armenia" "nl" "5"
"Russia" "nl" ""
"Ukraine" "nl" ""
"Denmark" "nl" ""
"Moldova" "nl" ""
"Portugal" "nl" ""
"Israel" "nl" ""
"Albania" "nl" ""
"Croatia" "nl" ""
"Romania" "nl" ""
"Germany" "nl" "2"
"Sweden" "nl" ""
"Malta" "nl" ""
"Lithuania" "nl" ""
"Spain" "nl" ""
"Finland" "nl" ""
"Norway" "mk" "8"
"Iceland" "mk" "2"
"Azerbaijan" "mk" "3"
"Turkey" "mk" "12"
"United Kingdom" "mk" "6"
"Estonia" "mk" ""
"Greece" "mk" ""
"France" "mk" ""
"Bosnia & Herzegovina" "mk" "10"
"Armenia" "mk" "1"
"Russia" "mk" ""
"Ukraine" "mk" ""
"Denmark" "mk" ""
"Moldova" "mk" ""
"Portugal" "mk" ""
"Israel" "mk" ""
"Albania" "mk" "7"
"Croatia" "mk" "4"
"Romania" "mk" "5"
"Germany" "mk" ""
"Sweden" "mk" ""
"Malta" "mk" ""
"Lithuania" "mk" ""
"Spain" "mk" ""
"Finland" "mk" ""
"Norway" "no" ""
"Iceland" "no" "12"
"Azerbaijan" "no" "10"
"Turkey" "no" "7"
"United Kingdom" "no" "2"
"Estonia" "no" ""
"Greece" "no" ""
"France" "no" "1"
"Bosnia & Herzegovina" "no" ""
"Armenia" "no" ""
"Russia" "no" ""
"Ukraine" "no" "5"
"Denmark" "no" "8"
"Moldova" "no" "3"
"Portugal" "no" ""
"Israel" "no" ""
"Albania" "no" ""
"Croatia" "no" ""
"Romania" "no" ""
"Germany" "no" "6"
"Sweden" "no" "4"
"Malta" "no" ""
"Lithuania" "no" ""
"Spain" "no" ""
"Finland" "no" ""
"Norway" "pl" "12"
"Iceland" "pl" "1"
"Azerbaijan" "pl" "6"
"Turkey" "pl" ""
"United Kingdom" "pl" "4"
"Estonia" "pl" "8"
"Greece" "pl" ""
"France" "pl" ""
"Bosnia & Herzegovina" "pl" ""
"Armenia" "pl" "2"
"Russia" "pl" "3"
"Ukraine" "pl" "10"
"Denmark" "pl" "7"
"Moldova" "pl" "5"
"Portugal" "pl" ""
"Israel" "pl" ""
"Albania" "pl" ""
"Croatia" "pl" ""
"Romania" "pl" ""
"Germany" "pl" ""
"Sweden" "pl" ""
"Malta" "pl" ""
"Lithuania" "pl" ""
"Spain" "pl" ""
"Finland" "pl" ""
"Norway" "pt" "5"
"Iceland" "pt" "8"
"Azerbaijan" "pt" ""
"Turkey" "pt" "3"
"United Kingdom" "pt" "10"
"Estonia" "pt" ""
"Greece" "pt" ""
"France" "pt" ""
"Bosnia & Herzegovina" "pt" ""
"Armenia" "pt" "4"
"Russia" "pt" ""
"Ukraine" "pt" "6"
"Denmark" "pt" ""
"Moldova" "pt" "12"
"Portugal" "pt" ""
"Israel" "pt" ""
"Albania" "pt" ""
"Croatia" "pt" ""
"Romania" "pt" "2"
"Germany" "pt" "1"
"Sweden" "pt" ""
"Malta" "pt" ""
"Lithuania" "pt" ""
"Spain" "pt" "7"
"Finland" "pt" ""
"Norway" "ro" "5"
"Iceland" "ro" "10"
"Azerbaijan" "ro" "4"
"Turkey" "ro" "6"
"United Kingdom" "ro" ""
"Estonia" "ro" "1"
"Greece" "ro" "8"
"France" "ro" ""
"Bosnia & Herzegovina" "ro" ""
"Armenia" "ro" "7"
"Russia" "ro" ""
"Ukraine" "ro" ""
"Denmark" "ro" "2"
"Moldova" "ro" "12"
"Portugal" "ro" ""
"Israel" "ro" ""
"Albania" "ro" ""
"Croatia" "ro" ""
"Romania" "ro" ""
"Germany" "ro" ""
"Sweden" "ro" ""
"Malta" "ro" "3"
"Lithuania" "ro" ""
"Spain" "ro" ""
"Finland" "ro" ""
"Norway" "ru" "12"
"Iceland" "ru" "3"
"Azerbaijan" "ru" "7"
"Turkey" "ru" ""
"United Kingdom" "ru" "6"
"Estonia" "ru" "8"
"Greece" "ru" "4"
"France" "ru" "10"
"Bosnia & Herzegovina" "ru" ""
"Armenia" "ru" "5"
"Russia" "ru" ""
"Ukraine" "ru" "2"
"Denmark" "ru" ""
"Moldova" "ru" "1"
"Portugal" "ru" ""
"Israel" "ru" ""
"Albania" "ru" ""
"Croatia" "ru" ""
"Romania" "ru" ""
"Germany" "ru" ""
"Sweden" "ru" ""
"Malta" "ru" ""
"Lithuania" "ru" ""
"Spain" "ru" ""
"Finland" "ru" ""
"Norway" "rs" "10"
"Iceland" "rs" ""
"Azerbaijan" "rs" "4"
"Turkey" "rs" ""
"United Kingdom" "rs" "8"
"Estonia" "rs" ""
"Greece" "rs" "6"
"France" "rs" "3"
"Bosnia & Herzegovina" "rs" "12"
"Armenia" "rs" ""
"Russia" "rs" ""
"Ukraine" "rs" ""
"Denmark" "rs" "1"
"Moldova" "rs" ""
"Portugal" "rs" ""
"Israel" "rs" ""
"Albania" "rs" ""
"Croatia" "rs" "5"
"Romania" "rs" "2"
"Germany" "rs" ""
"Sweden" "rs" ""
"Malta" "rs" "7"
"Lithuania" "rs" ""
"Spain" "rs" ""
"Finland" "rs" ""
"Norway" "sk" "10"
"Iceland" "sk" "6"
"Azerbaijan" "sk" "4"
"Turkey" "sk" ""
"United Kingdom" "sk" "7"
"Estonia" "sk" "12"
"Greece" "sk" ""
"France" "sk" ""
"Bosnia & Herzegovina" "sk" "8"
"Armenia" "sk" "3"
"Russia" "sk" ""
"Ukraine" "sk" "1"
"Denmark" "sk" ""
"Moldova" "sk" ""
"Portugal" "sk" "2"
"Israel" "sk" "5"
"Albania" "sk" ""
"Croatia" "sk" ""
"Romania" "sk" ""
"Germany" "sk" ""
"Sweden" "sk" ""
"Malta" "sk" ""
"Lithuania" "sk" ""
"Spain" "sk" ""
"Finland" "sk" ""
"Norway" "si" "12"
"Iceland" "si" "5"
"Azerbaijan" "si" "1"
"Turkey" "si" ""
"United Kingdom" "si" "3"
"Estonia" "si" ""
"Greece" "si" "4"
"France" "si" "7"
"Bosnia & Herzegovina" "si" "10"
"Armenia" "si" ""
"Russia" "si" ""
"Ukraine" "si" ""
"Denmark" "si" "8"
"Moldova" "si" ""
"Portugal" "si" ""
"Israel" "si" ""
"Albania" "si" "2"
"Croatia" "si" "6"
"Romania" "si" ""
"Germany" "si" ""
"Sweden" "si" ""
"Malta" "si" ""
"Lithuania" "si" ""
"Spain" "si" ""
"Finland" "si" ""
"Norway" "es" "12"
"Iceland" "es" ""
"Azerbaijan" "es" ""
"Turkey" "es" "2"
"United Kingdom" "es" "10"
"Estonia" "es" ""
"Greece" "es" "1"
"France" "es" "3"
"Bosnia & Herzegovina" "es" ""
"Armenia" "es" "4"
"Russia" "es" ""
"Ukraine" "es" "6"
"Denmark" "es" ""
"Moldova" "es" "5"
"Portugal" "es" "8"
"Israel" "es" ""
"Albania" "es" ""
"Croatia" "es" ""
"Romania" "es" "7"
"Germany" "es" ""
"Sweden" "es" ""
"Malta" "es" ""
"Lithuania" "es" ""
"Spain" "es" ""
"Finland" "es" ""
"Norway" "se" "12"
"Iceland" "se" "10"
"Azerbaijan" "se" "8"
"Turkey" "se" "6"
"United Kingdom" "se" ""
"Estonia" "se" "7"
"Greece" "se" "2"
"France" "se" ""
"Bosnia & Herzegovina" "se" "5"
"Armenia" "se" "3"
"Russia" "se" ""
"Ukraine" "se" ""
"Denmark" "se" ""
"Moldova" "se" ""
"Portugal" "se" ""
"Israel" "se" ""
"Albania" "se" "1"
"Croatia" "se" ""
"Romania" "se" ""
"Germany" "se" ""
"Sweden" "se" ""
"Malta" "se" ""
"Lithuania" "se" ""
"Spain" "se" ""
"Finland" "se" "4"
"Norway" "ch" "8"
"Iceland" "ch" "5"
"Azerbaijan" "ch" ""
"Turkey" "ch" "12"
"United Kingdom" "ch" ""
"Estonia" "ch" ""
"Greece" "ch" "2"
"France" "ch" "7"
"Bosnia & Herzegovina" "ch" "4"
"Armenia" "ch" ""
"Russia" "ch" ""
"Ukraine" "ch" ""
"Denmark" "ch" ""
"Moldova" "ch" ""
"Portugal" "ch" "10"
"Israel" "ch" "1"
"Albania" "ch" "6"
"Croatia" "ch" ""
"Romania" "ch" ""
"Germany" "ch" ""
"Sweden" "ch" ""
"Malta" "ch" ""
"Lithuania" "ch" ""
"Spain" "ch" "3"
"Finland" "ch" ""
"Norway" "tr" "3"
"Iceland" "tr" "2"
"Azerbaijan" "tr" "12"
"Turkey" "tr" ""
"United Kingdom" "tr" ""
"Estonia" "tr" ""
"Greece" "tr" ""
"France" "tr" ""
"Bosnia & Herzegovina" "tr" "8"
"Armenia" "tr" "6"
"Russia" "tr" "4"
"Ukraine" "tr" ""
"Denmark" "tr" ""
"Moldova" "tr" "7"
"Portugal" "tr" ""
"Israel" "tr" ""
"Albania" "tr" "10"
"Croatia" "tr" ""
"Romania" "tr" "5"
"Germany" "tr" "1"
"Sweden" "tr" ""
"Malta" "tr" ""
"Lithuania" "tr" ""
"Spain" "tr" ""
"Finland" "tr" ""
"Norway" "ua" "12"
"Iceland" "ua" ""
"Azerbaijan" "ua" "10"
"Turkey" "ua" ""
"United Kingdom" "ua" "6"
"Estonia" "ua" "4"
"Greece" "ua" ""
"France" "ua" "3"
"Bosnia & Herzegovina" "ua" ""
"Armenia" "ua" "2"
"Russia" "ua" "8"
"Ukraine" "ua" ""
"Denmark" "ua" "5"
"Moldova" "ua" "7"
"Portugal" "ua" ""
"Israel" "ua" "1"
"Albania" "ua" ""
"Croatia" "ua" ""
"Romania" "ua" ""
"Germany" "ua" ""
"Sweden" "ua" ""
"Malta" "ua" ""
"Lithuania" "ua" ""
"Spain" "ua" ""
"Finland" "ua" ""
"Norway" "gb" "10"
"Iceland" "gb" "8"
"Azerbaijan" "gb" "3"
"Turkey" "gb" "12"
"United Kingdom" "gb" ""
"Estonia" "gb" ""
"Greece" "gb" "5"
"France" "gb" "1"
"Bosnia & Herzegovina" "gb" ""
"Armenia" "gb" ""
"Russia" "gb" ""
"Ukraine" "gb" "2"
"Denmark" "gb" ""
"Moldova" "gb" ""
"Portugal" "gb" ""
"Israel" "gb" ""
"Albania" "gb" ""
"Croatia" "gb" ""
"Romania" "gb" ""
"Germany" "gb" "7"
"Sweden" "gb" ""
"Malta" "gb" "6"
"Lithuania" "gb" "4"
"Spain" "gb" ""
"Finland" "gb" ""
