"Country" "Voter" "Points"
"Netherlands" "de" ""
"Montenegro" "de" ""
"Ireland" "de" ""
"Andorra" "de" ""
"Belgium" "de" ""
"Estonia" "de" ""
"San Marino" "de" ""
"Greece" "gr" ""
"Armenia" "gr" "12"
"Russia" "gr" "10"
"Norway" "gr" ""
"Israel" "gr" "5"
"Azerbaijan" "gr" "7"
"Romania" "gr" "8"
"Finland" "gr" "6"
"Bosnia & Herzegovina" "gr" ""
"Poland" "gr" "1"
"Slovenia" "gr" "2"
"Moldova" "gr" "4"
"Netherlands" "gr" ""
"Montenegro" "gr" ""
"Ireland" "gr" ""
"Andorra" "gr" ""
"Belgium" "gr" ""
"Estonia" "gr" ""
"San Marino" "gr" "3"
"Greece" "ie" "10"
"Armenia" "ie" "2"
"Russia" "ie" "4"
"Norway" "ie" "8"
"Israel" "ie" ""
"Azerbaijan" "ie" "5"
"Romania" "ie" "7"
"Finland" "ie" "6"
"Bosnia & Herzegovina" "ie" "3"
"Poland" "ie" "12"
"Slovenia" "ie" ""
"Moldova" "ie" ""
"Netherlands" "ie" ""
"Montenegro" "ie" ""
"Ireland" "ie" ""
"Andorra" "ie" "1"
"Belgium" "ie" ""
"Estonia" "ie" ""
"San Marino" "ie" ""
"Greece" "il" "7"
"Armenia" "il" "10"
"Russia" "il" "12"
"Norway" "il" "6"
"Israel" "il" ""
"Azerbaijan" "il" "5"
"Romania" "il" "8"
"Finland" "il" ""
"Bosnia & Herzegovina" "il" ""
"Poland" "il" ""
"Slovenia" "il" "2"
"Moldova" "il" ""
"Netherlands" "il" "1"
"Montenegro" "il" ""
"Ireland" "il" "3"
"Andorra" "il" "4"
"Belgium" "il" ""
"Estonia" "il" ""
"San Marino" "il" ""
"Greece" "md" "4"
"Armenia" "md" "5"
"Russia" "md" "7"
"Norway" "md" "3"
"Israel" "md" ""
"Azerbaijan" "md" "10"
"Romania" "md" "12"
"Finland" "md" "8"
"Bosnia & Herzegovina" "md" "6"
"Poland" "md" ""
"Slovenia" "md" "2"
"Moldova" "md" ""
"Netherlands" "md" ""
"Montenegro" "md" ""
"Ireland" "md" ""
"Andorra" "md" ""
"Belgium" "md" ""
"Estonia" "md" "1"
"San Marino" "md" ""
"Greece" "me" "7"
"Armenia" "me" "6"
"Russia" "me" "8"
"Norway" "me" "4"
"Israel" "me" "5"
"Azerbaijan" "me" "3"
"Romania" "me" ""
"Finland" "me" "2"
"Bosnia & Herzegovina" "me" "12"
"Poland" "me" ""
"Slovenia" "me" "10"
"Moldova" "me" ""
"Netherlands" "me" ""
"Montenegro" "me" ""
"Ireland" "me" "1"
"Andorra" "me" ""
"Belgium" "me" ""
"Estonia" "me" ""
"San Marino" "me" ""
"Greece" "nl" "8"
"Armenia" "nl" "12"
"Russia" "nl" "2"
"Norway" "nl" "5"
"Israel" "nl" "6"
"Azerbaijan" "nl" "4"
"Romania" "nl" "3"
"Finland" "nl" ""
"Bosnia & Herzegovina" "nl" "7"
"Poland" "nl" ""
"Slovenia" "nl" ""
"Moldova" "nl" ""
"Netherlands" "nl" ""
"Montenegro" "nl" ""
"Ireland" "nl" "1"
"Andorra" "nl" ""
"Belgium" "nl" "10"
"Estonia" "nl" ""
"San Marino" "nl" ""
"Greece" "no" "4"
"Armenia" "no" "3"
"Russia" "no" "8"
"Norway" "no" ""
"Israel" "no" "10"
"Azerbaijan" "no" ""
"Romania" "no" "5"
"Finland" "no" "6"
"Bosnia & Herzegovina" "no" "12"
"Poland" "no" "2"
"Slovenia" "no" ""
"Moldova" "no" ""
"Netherlands" "no" "7"
"Montenegro" "no" ""
"Ireland" "no" "1"
"Andorra" "no" ""
"Belgium" "no" ""
"Estonia" "no" ""
"San Marino" "no" ""
"Greece" "pl" "6"
"Armenia" "pl" "12"
"Russia" "pl" "8"
"Norway" "pl" "7"
"Israel" "pl" "4"
"Azerbaijan" "pl" "10"
"Romania" "pl" "3"
"Finland" "pl" "5"
"Bosnia & Herzegovina" "pl" ""
"Poland" "pl" ""
"Slovenia" "pl" "2"
"Moldova" "pl" ""
"Netherlands" "pl" ""
"Montenegro" "pl" ""
"Ireland" "pl" ""
"Andorra" "pl" "1"
"Belgium" "pl" ""
"Estonia" "pl" ""
"San Marino" "pl" ""
"Greece" "ro" "12"
"Armenia" "ro" "5"
"Russia" "ro" "8"
"Norway" "ro" "4"
"Israel" "ro" "6"
"Azerbaijan" "ro" "7"
"Romania" "ro" ""
"Finland" "ro" ""
"Bosnia & Herzegovina" "ro" ""
"Poland" "ro" "2"
"Slovenia" "ro" "1"
"Moldova" "ro" "10"
"Netherlands" "ro" "3"
"Montenegro" "ro" ""
"Ireland" "ro" ""
"Andorra" "ro" ""
"Belgium" "ro" ""
"Estonia" "ro" ""
"San Marino" "ro" ""
"Greece" "ru" "6"
"Armenia" "ru" "12"
"Russia" "ru" ""
"Norway" "ru" "7"
"Israel" "ru" "8"
"Azerbaijan" "ru" "10"
"Romania" "ru" "1"
"Finland" "ru" "4"
"Bosnia & Herzegovina" "ru" ""
"Poland" "ru" "3"
"Slovenia" "ru" "2"
"Moldova" "ru" "5"
"Netherlands" "ru" ""
"Montenegro" "ru" ""
"Ireland" "ru" ""
"Andorra" "ru" ""
"Belgium" "ru" ""
"Estonia" "ru" ""
"San Marino" "ru" ""
"Greece" "sm" "12"
"Armenia" "sm" "8"
"Russia" "sm" ""
"Norway" "sm" "7"
"Israel" "sm" "2"
"Azerbaijan" "sm" ""
"Romania" "sm" "6"
"Finland" "sm" "4"
"Bosnia & Herzegovina" "sm" ""
"Poland" "sm" "10"
"Slovenia" "sm" ""
"Moldova" "sm" "5"
"Netherlands" "sm" "3"
"Montenegro" "sm" "1"
"Ireland" "sm" ""
"Andorra" "sm" ""
"Belgium" "sm" ""
"Estonia" "sm" ""
"San Marino" "sm" ""
"Greece" "si" "8"
"Armenia" "si" "5"
"Russia" "si" "7"
"Norway" "si" "2"
"Israel" "si" "4"
"Azerbaijan" "si" ""
"Romania" "si" "6"
"Finland" "si" "3"
"Bosnia & Herzegovina" "si" "12"
"Poland" "si" ""
"Slovenia" "si" ""
"Moldova" "si" ""
"Netherlands" "si" ""
"Montenegro" "si" "10"
"Ireland" "si" ""
"Andorra" "si" "1"
"Belgium" "si" ""
"Estonia" "si" ""
"San Marino" "si" ""
"Greece" "es" "7"
"Armenia" "es" "10"
"Russia" "es" "5"
"Norway" "es" "2"
"Israel" "es" "4"
"Azerbaijan" "es" ""
"Romania" "es" "8"
"Finland" "es" "6"
"Bosnia & Herzegovina" "es" ""
"Poland" "es" "3"
"Slovenia" "es" ""
"Moldova" "es" ""
"Netherlands" "es" ""
"Montenegro" "es" ""
"Ireland" "es" "1"
"Andorra" "es" "12"
"Belgium" "es" ""
"Estonia" "es" ""
"San Marino" "es" ""
