"Country" "Voter" "Points"
"North Macedonia" "ee" ""
"Poland" "ee" ""
"Belgium" "ee" "3"
"Iceland" "ee" "5"
"Albania" "ee" ""
"Cyprus" "ee" ""
"Slovenia" "ee" ""
"Bulgaria" "ee" ""
"Estonia" "ee" ""
"Portugal" "ee" ""
"Netherlands" "ee" ""
"Monaco" "ee" "2"
"Belarus" "ee" ""
"Andorra" "ee" ""
"Finland" "fi" ""
"Bosnia & Herzegovina" "fi" "12"
"Russia" "fi" "6"
"Sweden" "fi" "10"
"Lithuania" "fi" "8"
"Armenia" "fi" ""
"Ukraine" "fi" "2"
"Turkey" "fi" ""
"Ireland" "fi" "4"
"North Macedonia" "fi" ""
"Poland" "fi" ""
"Belgium" "fi" "3"
"Iceland" "fi" "7"
"Albania" "fi" ""
"Cyprus" "fi" ""
"Slovenia" "fi" "1"
"Bulgaria" "fi" ""
"Estonia" "fi" "5"
"Portugal" "fi" ""
"Netherlands" "fi" ""
"Monaco" "fi" ""
"Belarus" "fi" ""
"Andorra" "fi" ""
"Finland" "fr" "5"
"Bosnia & Herzegovina" "fr" "6"
"Russia" "fr" ""
"Sweden" "fr" ""
"Lithuania" "fr" ""
"Armenia" "fr" "12"
"Ukraine" "fr" ""
"Turkey" "fr" "10"
"Ireland" "fr" ""
"North Macedonia" "fr" ""
"Poland" "fr" "2"
"Belgium" "fr" "3"
"Iceland" "fr" "1"
"Albania" "fr" ""
"Cyprus" "fr" ""
"Slovenia" "fr" ""
"Bulgaria" "fr" "4"
"Estonia" "fr" ""
"Portugal" "fr" "7"
"Netherlands" "fr" ""
"Monaco" "fr" "8"
"Belarus" "fr" ""
"Andorra" "fr" ""
"Finland" "de" "12"
"Bosnia & Herzegovina" "de" "10"
"Russia" "de" "5"
"Sweden" "de" "4"
"Lithuania" "de" "1"
"Armenia" "de" "7"
"Ukraine" "de" ""
"Turkey" "de" "8"
"Ireland" "de" ""
"North Macedonia" "de" ""
"Poland" "de" "6"
"Belgium" "de" ""
"Iceland" "de" ""
"Albania" "de" "3"
"Cyprus" "de" "2"
"Slovenia" "de" ""
"Bulgaria" "de" ""
"Estonia" "de" ""
"Portugal" "de" ""
"Netherlands" "de" ""
"Monaco" "de" ""
"Belarus" "de" ""
"Andorra" "de" ""
"Finland" "gr" "8"
"Bosnia & Herzegovina" "gr" "6"
"Russia" "gr" "5"
"Sweden" "gr" ""
"Lithuania" "gr" "1"
"Armenia" "gr" "10"
"Ukraine" "gr" "4"
"Turkey" "gr" ""
"Ireland" "gr" ""
"North Macedonia" "gr" ""
"Poland" "gr" "2"
"Belgium" "gr" ""
"Iceland" "gr" ""
"Albania" "gr" "7"
"Cyprus" "gr" "12"
"Slovenia" "gr" ""
"Bulgaria" "gr" "3"
"Estonia" "gr" ""
"Portugal" "gr" ""
"Netherlands" "gr" ""
"Monaco" "gr" ""
"Belarus" "gr" ""
"Andorra" "gr" ""
"Finland" "is" "12"
"Bosnia & Herzegovina" "is" "7"
"Russia" "is" "6"
"Sweden" "is" "10"
"Lithuania" "is" "8"
"Armenia" "is" ""
"Ukraine" "is" "5"
"Turkey" "is" ""
"Ireland" "is" "2"
"North Macedonia" "is" ""
"Poland" "is" "3"
"Belgium" "is" "4"
"Iceland" "is" ""
"Albania" "is" ""
"Cyprus" "is" ""
"Slovenia" "is" ""
"Bulgaria" "is" ""
"Estonia" "is" ""
"Portugal" "is" ""
"Netherlands" "is" "1"
"Monaco" "is" ""
"Belarus" "is" ""
"Andorra" "is" ""
"Finland" "ie" "10"
"Bosnia & Herzegovina" "ie" "6"
"Russia" "ie" "4"
"Sweden" "ie" "8"
"Lithuania" "ie" "12"
"Armenia" "ie" ""
"Ukraine" "ie" "3"
"Turkey" "ie" ""
"Ireland" "ie" ""
"North Macedonia" "ie" ""
"Poland" "ie" "7"
"Belgium" "ie" "5"
"Iceland" "ie" "2"
"Albania" "ie" ""
"Cyprus" "ie" ""
"Slovenia" "ie" ""
"Bulgaria" "ie" ""
"Estonia" "ie" "1"
"Portugal" "ie" ""
"Netherlands" "ie" ""
"Monaco" "ie" ""
"Belarus" "ie" ""
"Andorra" "ie" ""
"Finland" "il" "7"
"Bosnia & Herzegovina" "il" "1"
"Russia" "il" "12"
"Sweden" "il" "6"
"Lithuania" "il" ""
"Armenia" "il" "10"
"Ukraine" "il" "8"
"Turkey" "il" "3"
"Ireland" "il" "5"
"North Macedonia" "il" ""
"Poland" "il" "2"
"Belgium" "il" ""
"Iceland" "il" ""
"Albania" "il" ""
"Cyprus" "il" ""
"Slovenia" "il" "4"
"Bulgaria" "il" ""
"Estonia" "il" ""
"Portugal" "il" ""
"Netherlands" "il" ""
"Monaco" "il" ""
"Belarus" "il" ""
"Andorra" "il" ""
"Finland" "lv" "8"
"Bosnia & Herzegovina" "lv" "2"
"Russia" "lv" "12"
"Sweden" "lv" "5"
"Lithuania" "lv" "10"
"Armenia" "lv" ""
"Ukraine" "lv" "6"
"Turkey" "lv" ""
"Ireland" "lv" "4"
"North Macedonia" "lv" ""
"Poland" "lv" "3"
"Belgium" "lv" ""
"Iceland" "lv" "1"
"Albania" "lv" ""
"Cyprus" "lv" ""
"Slovenia" "lv" ""
"Bulgaria" "lv" ""
"Estonia" "lv" "7"
"Portugal" "lv" ""
"Netherlands" "lv" ""
"Monaco" "lv" ""
"Belarus" "lv" ""
"Andorra" "lv" ""
"Finland" "lt" "10"
"Bosnia & Herzegovina" "lt" "3"
"Russia" "lt" "12"
"Sweden" "lt" "5"
"Lithuania" "lt" ""
"Armenia" "lt" ""
"Ukraine" "lt" "6"
"Turkey" "lt" ""
"Ireland" "lt" "4"
"North Macedonia" "lt" ""
"Poland" "lt" "8"
"Belgium" "lt" "2"
"Iceland" "lt" "7"
"Albania" "lt" ""
"Cyprus" "lt" ""
"Slovenia" "lt" ""
"Bulgaria" "lt" ""
"Estonia" "lt" ""
"Portugal" "lt" ""
"Netherlands" "lt" "1"
"Monaco" "lt" ""
"Belarus" "lt" ""
"Andorra" "lt" ""
"Finland" "mt" "10"
"Bosnia & Herzegovina" "mt" "2"
"Russia" "mt" "8"
"Sweden" "mt" "12"
"Lithuania" "mt" ""
"Armenia" "mt" ""
"Ukraine" "mt" "3"
"Turkey" "mt" ""
"Ireland" "mt" "6"
"North Macedonia" "mt" ""
"Poland" "mt" "1"
"Belgium" "mt" "7"
"Iceland" "mt" ""
"Albania" "mt" ""
"Cyprus" "mt" "4"
"Slovenia" "mt" "5"
"Bulgaria" "mt" ""
"Estonia" "mt" ""
"Portugal" "mt" ""
"Netherlands" "mt" ""
"Monaco" "mt" ""
"Belarus" "mt" ""
"Andorra" "mt" ""
"Finland" "md" "5"
"Bosnia & Herzegovina" "md" "8"
"Russia" "md" "12"
"Sweden" "md" "7"
"Lithuania" "md" "6"
"Armenia" "md" "2"
"Ukraine" "md" "10"
"Turkey" "md" ""
"Ireland" "md" "1"
"North Macedonia" "md" ""
"Poland" "md" "4"
"Belgium" "md" ""
"Iceland" "md" ""
"Albania" "md" ""
"Cyprus" "md" ""
"Slovenia" "md" ""
"Bulgaria" "md" ""
"Estonia" "md" ""
"Portugal" "md" ""
"Netherlands" "md" ""
"Monaco" "md" ""
"Belarus" "md" "3"
"Andorra" "md" ""
"Finland" "mc" ""
"Bosnia & Herzegovina" "mc" "12"
"Russia" "mc" ""
"Sweden" "mc" "8"
"Lithuania" "mc" "4"
"Armenia" "mc" ""
"Ukraine" "mc" "2"
"Turkey" "mc" ""
"Ireland" "mc" "7"
"North Macedonia" "mc" ""
"Poland" "mc" ""
"Belgium" "mc" "6"
"Iceland" "mc" "1"
"Albania" "mc" ""
"Cyprus" "mc" "10"
"Slovenia" "mc" "3"
"Bulgaria" "mc" ""
"Estonia" "mc" "5"
"Portugal" "mc" ""
"Netherlands" "mc" ""
"Monaco" "mc" ""
"Belarus" "mc" ""
"Andorra" "mc" ""
"Finland" "nl" "6"
"Bosnia & Herzegovina" "nl" "8"
"Russia" "nl" "1"
"Sweden" "nl" "4"
"Lithuania" "nl" "5"
"Armenia" "nl" "12"
"Ukraine" "nl" ""
"Turkey" "nl" "10"
"Ireland" "nl" "3"
"North Macedonia" "nl" ""
"Poland" "nl" "2"
"Belgium" "nl" "7"
"Iceland" "nl" ""
"Albania" "nl" ""
"Cyprus" "nl" ""
"Slovenia" "nl" ""
"Bulgaria" "nl" ""
"Estonia" "nl" ""
"Portugal" "nl" ""
"Netherlands" "nl" ""
"Monaco" "nl" ""
"Belarus" "nl" ""
"Andorra" "nl" ""
"Finland" "mk" "7"
"Bosnia & Herzegovina" "mk" "10"
"Russia" "mk" "5"
"Sweden" "mk" "1"
"Lithuania" "mk" "4"
"Armenia" "mk" ""
"Ukraine" "mk" "2"
"Turkey" "mk" "8"
"Ireland" "mk" ""
"North Macedonia" "mk" ""
"Poland" "mk" ""
"Belgium" "mk" ""
"Iceland" "mk" ""
"Albania" "mk" "12"
"Cyprus" "mk" ""
"Slovenia" "mk" "3"
"Bulgaria" "mk" "6"
"Estonia" "mk" ""
"Portugal" "mk" ""
"Netherlands" "mk" ""
"Monaco" "mk" ""
"Belarus" "mk" ""
"Andorra" "mk" ""
"Finland" "no" "8"
"Bosnia & Herzegovina" "no" "12"
"Russia" "no" "4"
"Sweden" "no" "10"
"Lithuania" "no" "5"
"Armenia" "no" ""
"Ukraine" "no" ""
"Turkey" "no" "1"
"Ireland" "no" "6"
"North Macedonia" "no" ""
"Poland" "no" "2"
"Belgium" "no" ""
"Iceland" "no" "7"
"Albania" "no" "3"
"Cyprus" "no" ""
"Slovenia" "no" ""
"Bulgaria" "no" ""
"Estonia" "no" ""
"Portugal" "no" ""
"Netherlands" "no" ""
"Monaco" "no" ""
"Belarus" "no" ""
"Andorra" "no" ""
"Finland" "pl" "12"
"Bosnia & Herzegovina" "pl" "5"
"Russia" "pl" "8"
"Sweden" "pl" "7"
"Lithuania" "pl" "10"
"Armenia" "pl" "3"
"Ukraine" "pl" "6"
"Turkey" "pl" ""
"Ireland" "pl" "2"
"North Macedonia" "pl" ""
"Poland" "pl" ""
"Belgium" "pl" "4"
"Iceland" "pl" ""
"Albania" "pl" ""
"Cyprus" "pl" ""
"Slovenia" "pl" ""
"Bulgaria" "pl" ""
"Estonia" "pl" ""
"Portugal" "pl" ""
"Netherlands" "pl" ""
"Monaco" "pl" "1"
"Belarus" "pl" ""
"Andorra" "pl" ""
"Finland" "pt" "8"
"Bosnia & Herzegovina" "pt" "6"
"Russia" "pt" "7"
"Sweden" "pt" "12"
"Lithuania" "pt" "5"
"Armenia" "pt" ""
"Ukraine" "pt" "10"
"Turkey" "pt" ""
"Ireland" "pt" "4"
"North Macedonia" "pt" ""
"Poland" "pt" ""
"Belgium" "pt" "2"
"Iceland" "pt" "3"
"Albania" "pt" ""
"Cyprus" "pt" ""
"Slovenia" "pt" ""
"Bulgaria" "pt" "1"
"Estonia" "pt" ""
"Portugal" "pt" ""
"Netherlands" "pt" ""
"Monaco" "pt" ""
"Belarus" "pt" ""
"Andorra" "pt" ""
"Finland" "ro" "5"
"Bosnia & Herzegovina" "ro" "12"
"Russia" "ro" "7"
"Sweden" "ro" "6"
"Lithuania" "ro" "3"
"Armenia" "ro" "2"
"Ukraine" "ro" "8"
"Turkey" "ro" "10"
"Ireland" "ro" ""
"North Macedonia" "ro" "1"
"Poland" "ro" ""
"Belgium" "ro" ""
"Iceland" "ro" ""
"Albania" "ro" ""
"Cyprus" "ro" "4"
"Slovenia" "ro" ""
"Bulgaria" "ro" ""
"Estonia" "ro" ""
"Portugal" "ro" ""
"Netherlands" "ro" ""
"Monaco" "ro" ""
"Belarus" "ro" ""
"Andorra" "ro" ""
"Finland" "ru" "8"
"Bosnia & Herzegovina" "ru" "7"
"Russia" "ru" ""
"Sweden" "ru" "3"
"Lithuania" "ru" "4"
"Armenia" "ru" "12"
"Ukraine" "ru" "10"
"Turkey" "ru" ""
"Ireland" "ru" "1"
"North Macedonia" "ru" ""
"Poland" "ru" "5"
"Belgium" "ru" ""
"Iceland" "ru" ""
"Albania" "ru" "2"
"Cyprus" "ru" ""
"Slovenia" "ru" ""
"Bulgaria" "ru" ""
"Estonia" "ru" ""
"Portugal" "ru" ""
"Netherlands" "ru" ""
"Monaco" "ru" ""
"Belarus" "ru" "6"
"Andorra" "ru" ""
"Finland" "cs" "8"
"Bosnia & Herzegovina" "cs" "12"
"Russia" "cs" "6"
"Sweden" "cs" "4"
"Lithuania" "cs" "3"
"Armenia" "cs" ""
"Ukraine" "cs" "5"
"Turkey" "cs" ""
"Ireland" "cs" "1"
"North Macedonia" "cs" "10"
"Poland" "cs" ""
"Belgium" "cs" ""
"Iceland" "cs" "2"
"Albania" "cs" ""
"Cyprus" "cs" ""
"Slovenia" "cs" "7"
"Bulgaria" "cs" ""
"Estonia" "cs" ""
"Portugal" "cs" ""
"Netherlands" "cs" ""
"Monaco" "cs" ""
"Belarus" "cs" ""
"Andorra" "cs" ""
"Finland" "si" "10"
"Bosnia & Herzegovina" "si" "12"
"Russia" "si" "4"
"Sweden" "si" "7"
"Lithuania" "si" "6"
"Armenia" "si" ""
"Ukraine" "si" "2"
"Turkey" "si" ""
"Ireland" "si" "3"
"North Macedonia" "si" "8"
"Poland" "si" ""
"Belgium" "si" "5"
"Iceland" "si" ""
"Albania" "si" "1"
"Cyprus" "si" ""
"Slovenia" "si" ""
"Bulgaria" "si" ""
"Estonia" "si" ""
"Portugal" "si" ""
"Netherlands" "si" ""
"Monaco" "si" ""
"Belarus" "si" ""
"Andorra" "si" ""
"Finland" "es" "10"
"Bosnia & Herzegovina" "es" "1"
"Russia" "es" ""
"Sweden" "es" "7"
"Lithuania" "es" ""
"Armenia" "es" "12"
"Ukraine" "es" "3"
"Turkey" "es" ""
"Ireland" "es" ""
"North Macedonia" "es" ""
"Poland" "es" "4"
"Belgium" "es" "2"
"Iceland" "es" "6"
"Albania" "es" ""
"Cyprus" "es" ""
"Slovenia" "es" ""
"Bulgaria" "es" "5"
"Estonia" "es" ""
"Portugal" "es" ""
"Netherlands" "es" ""
"Monaco" "es" ""
"Belarus" "es" ""
"Andorra" "es" "8"
"Finland" "se" "12"
"Bosnia & Herzegovina" "se" "10"
"Russia" "se" "7"
"Sweden" "se" ""
"Lithuania" "se" "4"
"Armenia" "se" "3"
"Ukraine" "se" ""
"Turkey" "se" ""
"Ireland" "se" "1"
"North Macedonia" "se" ""
"Poland" "se" ""
"Belgium" "se" "5"
"Iceland" "se" "6"
"Albania" "se" "2"
"Cyprus" "se" ""
"Slovenia" "se" ""
"Bulgaria" "se" ""
"Estonia" "se" "8"
"Portugal" "se" ""
"Netherlands" "se" ""
"Monaco" "se" ""
"Belarus" "se" ""
"Andorra" "se" ""
"Finland" "ch" "5"
"Bosnia & Herzegovina" "ch" "12"
"Russia" "ch" ""
"Sweden" "ch" "4"
"Lithuania" "ch" ""
"Armenia" "ch" "3"
"Ukraine" "ch" ""
"Turkey" "ch" "8"
"Ireland" "ch" "2"
"North Macedonia" "ch" "6"
"Poland" "ch" ""
"Belgium" "ch" ""
"Iceland" "ch" ""
"Albania" "ch" "10"
"Cyprus" "ch" "1"
"Slovenia" "ch" ""
"Bulgaria" "ch" ""
"Estonia" "ch" ""
"Portugal" "ch" "7"
"Netherlands" "ch" ""
"Monaco" "ch" ""
"Belarus" "ch" ""
"Andorra" "ch" ""
"Finland" "tr" "6"
"Bosnia & Herzegovina" "tr" "12"
"Russia" "tr" "4"
"Sweden" "tr" ""
"Lithuania" "tr" "2"
"Armenia" "tr" "10"
"Ukraine" "tr" "7"
"Turkey" "tr" ""
"Ireland" "tr" ""
"North Macedonia" "tr" "8"
"Poland" "tr" ""
"Belgium" "tr" ""
"Iceland" "tr" ""
"Albania" "tr" "3"
"Cyprus" "tr" ""
"Slovenia" "tr" ""
"Bulgaria" "tr" "1"
"Estonia" "tr" ""
"Portugal" "tr" ""
"Netherlands" "tr" "5"
"Monaco" "tr" ""
"Belarus" "tr" ""
"Andorra" "tr" ""
"Finland" "ua" "6"
"Bosnia & Herzegovina" "ua" "8"
"Russia" "ua" "12"
"Sweden" "ua" "4"
"Lithuania" "ua" "5"
"Armenia" "ua" "7"
"Ukraine" "ua" ""
"Turkey" "ua" ""
"Ireland" "ua" ""
"North Macedonia" "ua" ""
"Poland" "ua" "10"
"Belgium" "ua" ""
"Iceland" "ua" ""
"Albania" "ua" ""
"Cyprus" "ua" "3"
"Slovenia" "ua" "2"
"Bulgaria" "ua" ""
"Estonia" "ua" ""
"Portugal" "ua" ""
"Netherlands" "ua" ""
"Monaco" "ua" ""
"Belarus" "ua" "1"
"Andorra" "ua" ""
"Finland" "gb" "12"
"Bosnia & Herzegovina" "gb" "4"
"Russia" "gb" ""
"Sweden" "gb" "6"
"Lithuania" "gb" "10"
"Armenia" "gb" "3"
"Ukraine" "gb" ""
"Turkey" "gb" ""
"Ireland" "gb" "8"
"North Macedonia" "gb" ""
"Poland" "gb" "1"
"Belgium" "gb" ""
"Iceland" "gb" "5"
"Albania" "gb" "2"
"Cyprus" "gb" "7"
"Slovenia" "gb" ""
"Bulgaria" "gb" ""
"Estonia" "gb" ""
"Portugal" "gb" ""
"Netherlands" "gb" ""
"Monaco" "gb" ""
"Belarus" "gb" ""
"Andorra" "gb" ""
