"Country" "Voter" "Points"
"Czech Republic" "pt" ""
"Hungary" "pt" ""
"Ukraine" "rs" "8"
"Portugal" "rs" "6"
"Denmark" "rs" ""
"Croatia" "rs" "10"
"Georgia" "rs" "7"
"Latvia" "rs" "2"
"Turkey" "rs" ""
"Iceland" "rs" ""
"Albania" "rs" ""
"North Macedonia" "rs" "12"
"Bulgaria" "rs" "5"
"Sweden" "rs" "3"
"Switzerland" "rs" ""
"Malta" "rs" ""
"Cyprus" "rs" "1"
"Lithuania" "rs" ""
"Belarus" "rs" ""
"Czech Republic" "rs" ""
"Hungary" "rs" "4"
"Ukraine" "se" "3"
"Portugal" "se" "5"
"Denmark" "se" "12"
"Croatia" "se" "4"
"Georgia" "se" "1"
"Latvia" "se" "8"
"Turkey" "se" "6"
"Iceland" "se" "10"
"Albania" "se" "7"
"North Macedonia" "se" "2"
"Bulgaria" "se" ""
"Sweden" "se" ""
"Switzerland" "se" ""
"Malta" "se" ""
"Cyprus" "se" ""
"Lithuania" "se" ""
"Belarus" "se" ""
"Czech Republic" "se" ""
"Hungary" "se" ""
"Ukraine" "ch" "1"
"Portugal" "ch" "12"
"Denmark" "ch" "5"
"Croatia" "ch" "6"
"Georgia" "ch" ""
"Latvia" "ch" ""
"Turkey" "ch" "7"
"Iceland" "ch" "4"
"Albania" "ch" "10"
"North Macedonia" "ch" "8"
"Bulgaria" "ch" ""
"Sweden" "ch" "3"
"Switzerland" "ch" ""
"Malta" "ch" ""
"Cyprus" "ch" "2"
"Lithuania" "ch" ""
"Belarus" "ch" ""
"Czech Republic" "ch" ""
"Hungary" "ch" ""
"Ukraine" "tr" "12"
"Portugal" "tr" ""
"Denmark" "tr" ""
"Croatia" "tr" "5"
"Georgia" "tr" "10"
"Latvia" "tr" ""
"Turkey" "tr" ""
"Iceland" "tr" "3"
"Albania" "tr" "8"
"North Macedonia" "tr" "7"
"Bulgaria" "tr" "6"
"Sweden" "tr" "2"
"Switzerland" "tr" ""
"Malta" "tr" ""
"Cyprus" "tr" "4"
"Lithuania" "tr" ""
"Belarus" "tr" ""
"Czech Republic" "tr" "1"
"Hungary" "tr" ""
"Ukraine" "ua" ""
"Portugal" "ua" "8"
"Denmark" "ua" "4"
"Croatia" "ua" "7"
"Georgia" "ua" "12"
"Latvia" "ua" "2"
"Turkey" "ua" "5"
"Iceland" "ua" "1"
"Albania" "ua" "3"
"North Macedonia" "ua" ""
"Bulgaria" "ua" "6"
"Sweden" "ua" ""
"Switzerland" "ua" ""
"Malta" "ua" ""
"Cyprus" "ua" ""
"Lithuania" "ua" ""
"Belarus" "ua" "10"
"Czech Republic" "ua" ""
"Hungary" "ua" ""
"Ukraine" "gb" ""
"Portugal" "gb" "7"
"Denmark" "gb" "1"
"Croatia" "gb" ""
"Georgia" "gb" ""
"Latvia" "gb" "5"
"Turkey" "gb" "10"
"Iceland" "gb" "4"
"Albania" "gb" "3"
"North Macedonia" "gb" ""
"Bulgaria" "gb" ""
"Sweden" "gb" "6"
"Switzerland" "gb" ""
"Malta" "gb" "2"
"Cyprus" "gb" "12"
"Lithuania" "gb" "8"
"Belarus" "gb" ""
"Czech Republic" "gb" ""
"Hungary" "gb" ""
