"Country" "Voter" "Points"
"Bosnia & Herzegovina" "dk" "3"
"Belgium" "dk" ""
"Portugal" "dk" ""
"Hungary" "dk" ""
"Germany" "dk" ""
"Norway" "fr" "10"
"Spain" "fr" "7"
"Sweden" "fr" "3"
"France" "fr" ""
"Denmark" "fr" ""
"Croatia" "fr" ""
"Slovenia" "fr" ""
"Israel" "fr" ""
"Cyprus" "fr" ""
"United Kingdom" "fr" "12"
"Malta" "fr" "6"
"Greece" "fr" "5"
"Austria" "fr" "8"
"Ireland" "fr" "1"
"Iceland" "fr" "2"
"Turkey" "fr" ""
"Russia" "fr" ""
"Poland" "fr" ""
"Bosnia & Herzegovina" "fr" ""
"Belgium" "fr" ""
"Portugal" "fr" "4"
"Hungary" "fr" ""
"Germany" "fr" ""
"Norway" "de" "4"
"Spain" "de" "6"
"Sweden" "de" "12"
"France" "de" "8"
"Denmark" "de" "7"
"Croatia" "de" ""
"Slovenia" "de" "5"
"Israel" "de" "10"
"Cyprus" "de" "3"
"United Kingdom" "de" ""
"Malta" "de" "2"
"Greece" "de" ""
"Austria" "de" ""
"Ireland" "de" "1"
"Iceland" "de" ""
"Turkey" "de" ""
"Russia" "de" ""
"Poland" "de" ""
"Bosnia & Herzegovina" "de" ""
"Belgium" "de" ""
"Portugal" "de" ""
"Hungary" "de" ""
"Germany" "de" ""
"Norway" "gr" "12"
"Spain" "gr" "6"
"Sweden" "gr" ""
"France" "gr" "2"
"Denmark" "gr" ""
"Croatia" "gr" "5"
"Slovenia" "gr" "10"
"Israel" "gr" ""
"Cyprus" "gr" "8"
"United Kingdom" "gr" ""
"Malta" "gr" ""
"Greece" "gr" ""
"Austria" "gr" "7"
"Ireland" "gr" "4"
"Iceland" "gr" ""
"Turkey" "gr" ""
"Russia" "gr" ""
"Poland" "gr" "3"
"Bosnia & Herzegovina" "gr" ""
"Belgium" "gr" ""
"Portugal" "gr" "1"
"Hungary" "gr" ""
"Germany" "gr" ""
"Norway" "hu" "6"
"Spain" "hu" "2"
"Sweden" "hu" ""
"France" "hu" "10"
"Denmark" "hu" "3"
"Croatia" "hu" ""
"Slovenia" "hu" "8"
"Israel" "hu" "5"
"Cyprus" "hu" "12"
"United Kingdom" "hu" "7"
"Malta" "hu" ""
"Greece" "hu" ""
"Austria" "hu" "4"
"Ireland" "hu" ""
"Iceland" "hu" ""
"Turkey" "hu" ""
"Russia" "hu" ""
"Poland" "hu" "1"
"Bosnia & Herzegovina" "hu" ""
"Belgium" "hu" ""
"Portugal" "hu" ""
"Hungary" "hu" ""
"Germany" "hu" ""
"Norway" "is" "12"
"Spain" "is" "5"
"Sweden" "is" "4"
"France" "is" "8"
"Denmark" "is" "7"
"Croatia" "is" "10"
"Slovenia" "is" "1"
"Israel" "is" ""
"Cyprus" "is" "2"
"United Kingdom" "is" ""
"Malta" "is" ""
"Greece" "is" ""
"Austria" "is" ""
"Ireland" "is" "3"
"Iceland" "is" ""
"Turkey" "is" ""
"Russia" "is" ""
"Poland" "is" "6"
"Bosnia & Herzegovina" "is" ""
"Belgium" "is" ""
"Portugal" "is" ""
"Hungary" "is" ""
"Germany" "is" ""
"Norway" "ie" "10"
"Spain" "ie" "2"
"Sweden" "ie" "12"
"France" "ie" "5"
"Denmark" "ie" "7"
"Croatia" "ie" "3"
"Slovenia" "ie" "8"
"Israel" "ie" ""
"Cyprus" "ie" ""
"United Kingdom" "ie" "1"
"Malta" "ie" "4"
"Greece" "ie" ""
"Austria" "ie" ""
"Ireland" "ie" ""
"Iceland" "ie" "6"
"Turkey" "ie" ""
"Russia" "ie" ""
"Poland" "ie" ""
"Bosnia & Herzegovina" "ie" ""
"Belgium" "ie" ""
"Portugal" "ie" ""
"Hungary" "ie" ""
"Germany" "ie" ""
"Norway" "il" "10"
"Spain" "il" "12"
"Sweden" "il" ""
"France" "il" "7"
"Denmark" "il" ""
"Croatia" "il" "4"
"Slovenia" "il" "3"
"Israel" "il" ""
"Cyprus" "il" "6"
"United Kingdom" "il" "5"
"Malta" "il" ""
"Greece" "il" "8"
"Austria" "il" "2"
"Ireland" "il" ""
"Iceland" "il" ""
"Turkey" "il" "1"
"Russia" "il" ""
"Poland" "il" ""
"Bosnia & Herzegovina" "il" ""
"Belgium" "il" ""
"Portugal" "il" ""
"Hungary" "il" ""
"Germany" "il" ""
"Norway" "mt" "6"
"Spain" "mt" "8"
"Sweden" "mt" "3"
"France" "mt" ""
"Denmark" "mt" ""
"Croatia" "mt" "12"
"Slovenia" "mt" "2"
"Israel" "mt" "5"
"Cyprus" "mt" "4"
"United Kingdom" "mt" ""
"Malta" "mt" ""
"Greece" "mt" "10"
"Austria" "mt" ""
"Ireland" "mt" ""
"Iceland" "mt" ""
"Turkey" "mt" "7"
"Russia" "mt" ""
"Poland" "mt" ""
"Bosnia & Herzegovina" "mt" ""
"Belgium" "mt" ""
"Portugal" "mt" ""
"Hungary" "mt" ""
"Germany" "mt" "1"
"Norway" "no" ""
"Spain" "no" ""
"Sweden" "no" "8"
"France" "no" "6"
"Denmark" "no" "12"
"Croatia" "no" "7"
"Slovenia" "no" ""
"Israel" "no" ""
"Cyprus" "no" "5"
"United Kingdom" "no" ""
"Malta" "no" ""
"Greece" "no" ""
"Austria" "no" "3"
"Ireland" "no" "1"
"Iceland" "no" "2"
"Turkey" "no" ""
"Russia" "no" "10"
"Poland" "no" "4"
"Bosnia & Herzegovina" "no" ""
"Belgium" "no" ""
"Portugal" "no" ""
"Hungary" "no" ""
"Germany" "no" ""
"Norway" "pl" "12"
"Spain" "pl" "8"
"Sweden" "pl" "10"
"France" "pl" "7"
"Denmark" "pl" "3"
"Croatia" "pl" ""
"Slovenia" "pl" "4"
"Israel" "pl" ""
"Cyprus" "pl" "1"
"United Kingdom" "pl" "5"
"Malta" "pl" ""
"Greece" "pl" "6"
"Austria" "pl" "2"
"Ireland" "pl" ""
"Iceland" "pl" ""
"Turkey" "pl" ""
"Russia" "pl" ""
"Poland" "pl" ""
"Bosnia & Herzegovina" "pl" ""
"Belgium" "pl" ""
"Portugal" "pl" ""
"Hungary" "pl" ""
"Germany" "pl" ""
"Norway" "pt" "12"
"Spain" "pt" "7"
"Sweden" "pt" "8"
"France" "pt" ""
"Denmark" "pt" "6"
"Croatia" "pt" "4"
"Slovenia" "pt" "5"
"Israel" "pt" ""
"Cyprus" "pt" ""
"United Kingdom" "pt" "10"
"Malta" "pt" ""
"Greece" "pt" "3"
"Austria" "pt" "2"
"Ireland" "pt" ""
"Iceland" "pt" ""
"Turkey" "pt" ""
"Russia" "pt" ""
"Poland" "pt" "1"
"Bosnia & Herzegovina" "pt" ""
"Belgium" "pt" ""
"Portugal" "pt" ""
"Hungary" "pt" ""
"Germany" "pt" ""
"Norway" "ru" "12"
"Spain" "ru" ""
"Sweden" "ru" "6"
"France" "ru" ""
"Denmark" "ru" "10"
"Croatia" "ru" ""
"Slovenia" "ru" "7"
"Israel" "ru" "8"
"Cyprus" "ru" "4"
"United Kingdom" "ru" "1"
"Malta" "ru" ""
"Greece" "ru" ""
"Austria" "ru" ""
"Ireland" "ru" "5"
"Iceland" "ru" "3"
"Turkey" "ru" ""
"Russia" "ru" ""
"Poland" "ru" ""
"Bosnia & Herzegovina" "ru" ""
"Belgium" "ru" ""
"Portugal" "ru" ""
"Hungary" "ru" "2"
"Germany" "ru" ""
"Norway" "si" "7"
"Spain" "si" ""
"Sweden" "si" "1"
"France" "si" "8"
"Denmark" "si" "6"
"Croatia" "si" "12"
"Slovenia" "si" ""
"Israel" "si" "10"
"Cyprus" "si" "4"
"United Kingdom" "si" ""
"Malta" "si" ""
"Greece" "si" "2"
"Austria" "si" ""
"Ireland" "si" "5"
"Iceland" "si" ""
"Turkey" "si" "3"
"Russia" "si" ""
"Poland" "si" ""
"Bosnia & Herzegovina" "si" ""
"Belgium" "si" ""
"Portugal" "si" ""
"Hungary" "si" ""
"Germany" "si" ""
"Norway" "es" "4"
"Spain" "es" ""
"Sweden" "es" ""
"France" "es" ""
"Denmark" "es" ""
"Croatia" "es" "12"
"Slovenia" "es" ""
"Israel" "es" ""
"Cyprus" "es" "5"
"United Kingdom" "es" ""
"Malta" "es" "10"
"Greece" "es" "8"
"Austria" "es" "6"
"Ireland" "es" "3"
"Iceland" "es" ""
"Turkey" "es" "2"
"Russia" "es" ""
"Poland" "es" ""
"Bosnia & Herzegovina" "es" ""
"Belgium" "es" "7"
"Portugal" "es" ""
"Hungary" "es" "1"
"Germany" "es" ""
"Norway" "se" ""
"Spain" "se" ""
"Sweden" "se" ""
"France" "se" "3"
"Denmark" "se" "12"
"Croatia" "se" ""
"Slovenia" "se" "7"
"Israel" "se" "2"
"Cyprus" "se" "8"
"United Kingdom" "se" "5"
"Malta" "se" "1"
"Greece" "se" ""
"Austria" "se" "4"
"Ireland" "se" "10"
"Iceland" "se" "6"
"Turkey" "se" ""
"Russia" "se" ""
"Poland" "se" ""
"Bosnia & Herzegovina" "se" ""
"Belgium" "se" ""
"Portugal" "se" ""
"Hungary" "se" ""
"Germany" "se" ""
"Norway" "tr" "12"
"Spain" "tr" "8"
"Sweden" "tr" "1"
"France" "tr" "2"
"Denmark" "tr" "6"
"Croatia" "tr" "7"
"Slovenia" "tr" ""
"Israel" "tr" ""
"Cyprus" "tr" ""
"United Kingdom" "tr" ""
"Malta" "tr" "10"
"Greece" "tr" ""
"Austria" "tr" "4"
"Ireland" "tr" "5"
"Iceland" "tr" ""
"Turkey" "tr" ""
"Russia" "tr" ""
"Poland" "tr" ""
"Bosnia & Herzegovina" "tr" "3"
"Belgium" "tr" ""
"Portugal" "tr" ""
"Hungary" "tr" ""
"Germany" "tr" ""
"Norway" "gb" "4"
"Spain" "gb" "8"
"Sweden" "gb" "6"
"France" "gb" "1"
"Denmark" "gb" ""
"Croatia" "gb" ""
"Slovenia" "gb" "10"
"Israel" "gb" "12"
"Cyprus" "gb" "3"
"United Kingdom" "gb" ""
"Malta" "gb" "7"
"Greece" "gb" ""
"Austria" "gb" "5"
"Ireland" "gb" ""
"Iceland" "gb" ""
"Turkey" "gb" "2"
"Russia" "gb" ""
"Poland" "gb" ""
"Bosnia & Herzegovina" "gb" ""
"Belgium" "gb" ""
"Portugal" "gb" ""
"Hungary" "gb" ""
"Germany" "gb" ""
