"Country" "Voter" "Points"
"Belgium" "il" "2"
"Bulgaria" "il" ""
"Slovakia" "il" ""
"Belarus" "il" ""
"Israel" "il" ""
"North Macedonia" "il" "3"
"Latvia" "il" ""
"Cyprus" "il" ""
"Netherlands" "il" ""
"Sweden" "it" "3"
"Denmark" "it" ""
"Slovenia" "it" ""
"Romania" "it" "12"
"Bosnia & Herzegovina" "it" "4"
"Ukraine" "it" "6"
"Austria" "it" "5"
"Ireland" "it" ""
"Estonia" "it" ""
"Moldova" "it" "7"
"Belgium" "it" "2"
"Bulgaria" "it" "10"
"Slovakia" "it" ""
"Belarus" "it" ""
"Israel" "it" "1"
"North Macedonia" "it" ""
"Latvia" "it" ""
"Cyprus" "it" "8"
"Netherlands" "it" ""
"Sweden" "lv" "7"
"Denmark" "lv" "12"
"Slovenia" "lv" "4"
"Romania" "lv" "5"
"Bosnia & Herzegovina" "lv" "2"
"Ukraine" "lv" ""
"Austria" "lv" ""
"Ireland" "lv" "10"
"Estonia" "lv" "8"
"Moldova" "lv" "1"
"Belgium" "lv" "3"
"Bulgaria" "lv" ""
"Slovakia" "lv" ""
"Belarus" "lv" "6"
"Israel" "lv" ""
"North Macedonia" "lv" ""
"Latvia" "lv" ""
"Cyprus" "lv" ""
"Netherlands" "lv" ""
"Sweden" "md" "3"
"Denmark" "md" "2"
"Slovenia" "md" "4"
"Romania" "md" "12"
"Bosnia & Herzegovina" "md" ""
"Ukraine" "md" "8"
"Austria" "md" ""
"Ireland" "md" ""
"Estonia" "md" ""
"Moldova" "md" ""
"Belgium" "md" "6"
"Bulgaria" "md" "5"
"Slovakia" "md" "7"
"Belarus" "md" "10"
"Israel" "md" ""
"North Macedonia" "md" "1"
"Latvia" "md" ""
"Cyprus" "md" ""
"Netherlands" "md" ""
"Sweden" "nl" "12"
"Denmark" "nl" "7"
"Slovenia" "nl" "8"
"Romania" "nl" "4"
"Bosnia & Herzegovina" "nl" "10"
"Ukraine" "nl" ""
"Austria" "nl" "3"
"Ireland" "nl" "1"
"Estonia" "nl" ""
"Moldova" "nl" ""
"Belgium" "nl" "6"
"Bulgaria" "nl" "2"
"Slovakia" "nl" ""
"Belarus" "nl" ""
"Israel" "nl" "5"
"North Macedonia" "nl" ""
"Latvia" "nl" ""
"Cyprus" "nl" ""
"Netherlands" "nl" ""
"Sweden" "mk" "2"
"Denmark" "mk" ""
"Slovenia" "mk" "10"
"Romania" "mk" "4"
"Bosnia & Herzegovina" "mk" "12"
"Ukraine" "mk" "6"
"Austria" "mk" ""
"Ireland" "mk" ""
"Estonia" "mk" ""
"Moldova" "mk" "5"
"Belgium" "mk" ""
"Bulgaria" "mk" "1"
"Slovakia" "mk" "3"
"Belarus" "mk" "8"
"Israel" "mk" "7"
"North Macedonia" "mk" ""
"Latvia" "mk" ""
"Cyprus" "mk" ""
"Netherlands" "mk" ""
"Sweden" "ro" "7"
"Denmark" "ro" "5"
"Slovenia" "ro" "10"
"Romania" "ro" ""
"Bosnia & Herzegovina" "ro" ""
"Ukraine" "ro" "2"
"Austria" "ro" ""
"Ireland" "ro" "6"
"Estonia" "ro" ""
"Moldova" "ro" "12"
"Belgium" "ro" "8"
"Bulgaria" "ro" ""
"Slovakia" "ro" "3"
"Belarus" "ro" "1"
"Israel" "ro" "4"
"North Macedonia" "ro" ""
"Latvia" "ro" ""
"Cyprus" "ro" ""
"Netherlands" "ro" ""
"Sweden" "sk" "7"
"Denmark" "sk" "3"
"Slovenia" "sk" "8"
"Romania" "sk" "6"
"Bosnia & Herzegovina" "sk" "12"
"Ukraine" "sk" "10"
"Austria" "sk" "5"
"Ireland" "sk" "2"
"Estonia" "sk" ""
"Moldova" "sk" "4"
"Belgium" "sk" ""
"Bulgaria" "sk" ""
"Slovakia" "sk" ""
"Belarus" "sk" "1"
"Israel" "sk" ""
"North Macedonia" "sk" ""
"Latvia" "sk" ""
"Cyprus" "sk" ""
"Netherlands" "sk" ""
"Sweden" "si" "5"
"Denmark" "si" "10"
"Slovenia" "si" ""
"Romania" "si" ""
"Bosnia & Herzegovina" "si" "12"
"Ukraine" "si" "6"
"Austria" "si" "7"
"Ireland" "si" "1"
"Estonia" "si" ""
"Moldova" "si" ""
"Belgium" "si" "2"
"Bulgaria" "si" "4"
"Slovakia" "si" "3"
"Belarus" "si" ""
"Israel" "si" ""
"North Macedonia" "si" "8"
"Latvia" "si" ""
"Cyprus" "si" ""
"Netherlands" "si" ""
"Sweden" "se" ""
"Denmark" "se" "12"
"Slovenia" "se" ""
"Romania" "se" "7"
"Bosnia & Herzegovina" "se" "8"
"Ukraine" "se" "3"
"Austria" "se" "4"
"Ireland" "se" "10"
"Estonia" "se" "6"
"Moldova" "se" ""
"Belgium" "se" ""
"Bulgaria" "se" "1"
"Slovakia" "se" ""
"Belarus" "se" ""
"Israel" "se" "5"
"North Macedonia" "se" ""
"Latvia" "se" "2"
"Cyprus" "se" ""
"Netherlands" "se" ""
"Sweden" "ua" "5"
"Denmark" "ua" "3"
"Slovenia" "ua" ""
"Romania" "ua" ""
"Bosnia & Herzegovina" "ua" "4"
"Ukraine" "ua" ""
"Austria" "ua" "1"
"Ireland" "ua" "2"
"Estonia" "ua" "8"
"Moldova" "ua" ""
"Belgium" "ua" ""
"Bulgaria" "ua" ""
"Slovakia" "ua" "12"
"Belarus" "ua" "10"
"Israel" "ua" ""
"North Macedonia" "ua" "7"
"Latvia" "ua" ""
"Cyprus" "ua" "6"
"Netherlands" "ua" ""
