"Country" "Voter" "Points"
"Montenegro" "at" ""
"Estonia" "at" ""
"Israel" "at" ""
"Malta" "at" ""
"Belgium" "at" ""
"Austria" "at" ""
"Czech Republic" "at" ""
"Serbia" "by" "10"
"Hungary" "by" "1"
"Turkey" "by" ""
"Belarus" "by" ""
"Latvia" "by" "2"
"Bulgaria" "by" ""
"Slovenia" "by" "6"
"Georgia" "by" "8"
"North Macedonia" "by" ""
"Moldova" "by" "12"
"Portugal" "by" "7"
"Andorra" "by" "4"
"Iceland" "by" "3"
"Poland" "by" "5"
"Cyprus" "by" ""
"Croatia" "by" ""
"Albania" "by" ""
"Norway" "by" ""
"Denmark" "by" ""
"Switzerland" "by" ""
"Netherlands" "by" ""
"Montenegro" "by" ""
"Estonia" "by" ""
"Israel" "by" ""
"Malta" "by" ""
"Belgium" "by" ""
"Austria" "by" ""
"Czech Republic" "by" ""
"Serbia" "be" "4"
"Hungary" "be" "7"
"Turkey" "be" "12"
"Belarus" "be" ""
"Latvia" "be" "8"
"Bulgaria" "be" "2"
"Slovenia" "be" "6"
"Georgia" "be" "1"
"North Macedonia" "be" ""
"Moldova" "be" ""
"Portugal" "be" "3"
"Andorra" "be" ""
"Iceland" "be" ""
"Poland" "be" ""
"Cyprus" "be" "5"
"Croatia" "be" ""
"Albania" "be" ""
"Norway" "be" ""
"Denmark" "be" ""
"Switzerland" "be" ""
"Netherlands" "be" "10"
"Montenegro" "be" ""
"Estonia" "be" ""
"Israel" "be" ""
"Malta" "be" ""
"Belgium" "be" ""
"Austria" "be" ""
"Czech Republic" "be" ""
"Serbia" "ba" "12"
"Hungary" "ba" "1"
"Turkey" "ba" "8"
"Belarus" "ba" "2"
"Latvia" "ba" ""
"Bulgaria" "ba" "3"
"Slovenia" "ba" "6"
"Georgia" "ba" ""
"North Macedonia" "ba" "7"
"Moldova" "ba" ""
"Portugal" "ba" ""
"Andorra" "ba" ""
"Iceland" "ba" ""
"Poland" "ba" ""
"Cyprus" "ba" ""
"Croatia" "ba" "10"
"Albania" "ba" "4"
"Norway" "ba" ""
"Denmark" "ba" ""
"Switzerland" "ba" ""
"Netherlands" "ba" ""
"Montenegro" "ba" "5"
"Estonia" "ba" ""
"Israel" "ba" ""
"Malta" "ba" ""
"Belgium" "ba" ""
"Austria" "ba" ""
"Czech Republic" "ba" ""
"Serbia" "bg" "8"
"Hungary" "bg" "4"
"Turkey" "bg" "10"
"Belarus" "bg" "6"
"Latvia" "bg" ""
"Bulgaria" "bg" ""
"Slovenia" "bg" "5"
"Georgia" "bg" "3"
"North Macedonia" "bg" "12"
"Moldova" "bg" "1"
"Portugal" "bg" ""
"Andorra" "bg" ""
"Iceland" "bg" ""
"Poland" "bg" ""
"Cyprus" "bg" "7"
"Croatia" "bg" ""
"Albania" "bg" "2"
"Norway" "bg" ""
"Denmark" "bg" ""
"Switzerland" "bg" ""
"Netherlands" "bg" ""
"Montenegro" "bg" ""
"Estonia" "bg" ""
"Israel" "bg" ""
"Malta" "bg" ""
"Belgium" "bg" ""
"Austria" "bg" ""
"Czech Republic" "bg" ""
"Serbia" "hr" "12"
"Hungary" "hr" "7"
"Turkey" "hr" ""
"Belarus" "hr" ""
"Latvia" "hr" "4"
"Bulgaria" "hr" "6"
"Slovenia" "hr" "10"
"Georgia" "hr" ""
"North Macedonia" "hr" "8"
"Moldova" "hr" ""
"Portugal" "hr" ""
"Andorra" "hr" "2"
"Iceland" "hr" ""
"Poland" "hr" ""
"Cyprus" "hr" ""
"Croatia" "hr" ""
"Albania" "hr" "3"
"Norway" "hr" ""
"Denmark" "hr" ""
"Switzerland" "hr" "1"
"Netherlands" "hr" ""
"Montenegro" "hr" "5"
"Estonia" "hr" ""
"Israel" "hr" ""
"Malta" "hr" ""
"Belgium" "hr" ""
"Austria" "hr" ""
"Czech Republic" "hr" ""
"Serbia" "cy" "8"
"Hungary" "cy" "4"
"Turkey" "cy" ""
"Belarus" "cy" "10"
"Latvia" "cy" "5"
"Bulgaria" "cy" "12"
"Slovenia" "cy" ""
"Georgia" "cy" "7"
"North Macedonia" "cy" ""
"Moldova" "cy" "6"
"Portugal" "cy" "1"
"Andorra" "cy" ""
"Iceland" "cy" ""
"Poland" "cy" "3"
"Cyprus" "cy" ""
"Croatia" "cy" ""
"Albania" "cy" ""
"Norway" "cy" ""
"Denmark" "cy" ""
"Switzerland" "cy" "2"
"Netherlands" "cy" ""
"Montenegro" "cy" ""
"Estonia" "cy" ""
"Israel" "cy" ""
"Malta" "cy" ""
"Belgium" "cy" ""
"Austria" "cy" ""
"Czech Republic" "cy" ""
"Serbia" "cz" "12"
"Hungary" "cz" "8"
"Turkey" "cz" "1"
"Belarus" "cz" "5"
"Latvia" "cz" "3"
"Bulgaria" "cz" "10"
"Slovenia" "cz" "4"
"Georgia" "cz" ""
"North Macedonia" "cz" "6"
"Moldova" "cz" ""
"Portugal" "cz" ""
"Andorra" "cz" "7"
"Iceland" "cz" ""
"Poland" "cz" ""
"Cyprus" "cz" ""
"Croatia" "cz" ""
"Albania" "cz" ""
"Norway" "cz" ""
"Denmark" "cz" ""
"Switzerland" "cz" ""
"Netherlands" "cz" ""
"Montenegro" "cz" ""
"Estonia" "cz" ""
"Israel" "cz" "2"
"Malta" "cz" ""
"Belgium" "cz" ""
"Austria" "cz" ""
"Czech Republic" "cz" ""
"Serbia" "dk" "6"
"Hungary" "dk" "12"
"Turkey" "dk" "8"
"Belarus" "dk" "1"
"Latvia" "dk" "5"
"Bulgaria" "dk" ""
"Slovenia" "dk" ""
"Georgia" "dk" ""
"North Macedonia" "dk" ""
"Moldova" "dk" ""
"Portugal" "dk" ""
"Andorra" "dk" ""
"Iceland" "dk" "10"
"Poland" "dk" "2"
"Cyprus" "dk" ""
"Croatia" "dk" ""
"Albania" "dk" ""
"Norway" "dk" "7"
"Denmark" "dk" ""
"Switzerland" "dk" "3"
"Netherlands" "dk" "4"
"Montenegro" "dk" ""
"Estonia" "dk" ""
"Israel" "dk" ""
"Malta" "dk" ""
"Belgium" "dk" ""
"Austria" "dk" ""
"Czech Republic" "dk" ""
"Serbia" "ee" ""
"Hungary" "ee" "8"
"Turkey" "ee" ""
"Belarus" "ee" "7"
"Latvia" "ee" "12"
"Bulgaria" "ee" ""
"Slovenia" "ee" ""
"Georgia" "ee" "10"
"North Macedonia" "ee" ""
"Moldova" "ee" ""
"Portugal" "ee" ""
"Andorra" "ee" "5"
"Iceland" "ee" "6"
"Poland" "ee" ""
"Cyprus" "ee" ""
"Croatia" "ee" ""
"Albania" "ee" ""
"Norway" "ee" "4"
"Denmark" "ee" ""
"Switzerland" "ee" "2"
"Netherlands" "ee" ""
"Montenegro" "ee" ""
"Estonia" "ee" ""
"Israel" "ee" "3"
"Malta" "ee" ""
"Belgium" "ee" ""
"Austria" "ee" ""
"Czech Republic" "ee" "1"
"Serbia" "fi" "8"
"Hungary" "fi" "10"
"Turkey" "fi" "7"
"Belarus" "fi" ""
"Latvia" "fi" "3"
"Bulgaria" "fi" "2"
"Slovenia" "fi" ""
"Georgia" "fi" "4"
"North Macedonia" "fi" ""
"Moldova" "fi" ""
"Portugal" "fi" ""
"Andorra" "fi" "5"
"Iceland" "fi" "12"
"Poland" "fi" ""
"Cyprus" "fi" ""
"Croatia" "fi" ""
"Albania" "fi" ""
"Norway" "fi" "1"
"Denmark" "fi" ""
"Switzerland" "fi" ""
"Netherlands" "fi" ""
"Montenegro" "fi" ""
"Estonia" "fi" "6"
"Israel" "fi" ""
"Malta" "fi" ""
"Belgium" "fi" ""
"Austria" "fi" ""
"Czech Republic" "fi" ""
"Serbia" "fr" "7"
"Hungary" "fr" "2"
"Turkey" "fr" "12"
"Belarus" "fr" ""
"Latvia" "fr" ""
"Bulgaria" "fr" "8"
"Slovenia" "fr" "1"
"Georgia" "fr" "4"
"North Macedonia" "fr" ""
"Moldova" "fr" ""
"Portugal" "fr" "10"
"Andorra" "fr" ""
"Iceland" "fr" ""
"Poland" "fr" "3"
"Cyprus" "fr" "5"
"Croatia" "fr" ""
"Albania" "fr" ""
"Norway" "fr" ""
"Denmark" "fr" ""
"Switzerland" "fr" ""
"Netherlands" "fr" ""
"Montenegro" "fr" ""
"Estonia" "fr" ""
"Israel" "fr" "6"
"Malta" "fr" ""
"Belgium" "fr" ""
"Austria" "fr" ""
"Czech Republic" "fr" ""
"Serbia" "ge" "8"
"Hungary" "ge" "10"
"Turkey" "ge" ""
"Belarus" "ge" "4"
"Latvia" "ge" "5"
"Bulgaria" "ge" "3"
"Slovenia" "ge" ""
"Georgia" "ge" ""
"North Macedonia" "ge" ""
"Moldova" "ge" "7"
"Portugal" "ge" ""
"Andorra" "ge" ""
"Iceland" "ge" "1"
"Poland" "ge" "6"
"Cyprus" "ge" ""
"Croatia" "ge" ""
"Albania" "ge" ""
"Norway" "ge" ""
"Denmark" "ge" ""
"Switzerland" "ge" ""
"Netherlands" "ge" ""
"Montenegro" "ge" ""
"Estonia" "ge" "2"
"Israel" "ge" ""
"Malta" "ge" ""
"Belgium" "ge" "12"
"Austria" "ge" ""
"Czech Republic" "ge" ""
"Serbia" "de" "10"
"Hungary" "de" "6"
"Turkey" "de" "12"
"Belarus" "de" ""
"Latvia" "de" ""
"Bulgaria" "de" "4"
"Slovenia" "de" ""
"Georgia" "de" ""
"North Macedonia" "de" ""
"Moldova" "de" ""
"Portugal" "de" "7"
"Andorra" "de" ""
"Iceland" "de" ""
"Poland" "de" "5"
"Cyprus" "de" "3"
"Croatia" "de" "2"
"Albania" "de" "1"
"Norway" "de" ""
"Denmark" "de" ""
"Switzerland" "de" "8"
"Netherlands" "de" ""
"Montenegro" "de" ""
"Estonia" "de" ""
"Israel" "de" ""
"Malta" "de" ""
"Belgium" "de" ""
"Austria" "de" ""
"Czech Republic" "de" ""
"Serbia" "gr" "5"
"Hungary" "gr" ""
"Turkey" "gr" ""
"Belarus" "gr" "7"
"Latvia" "gr" "1"
"Bulgaria" "gr" "10"
"Slovenia" "gr" ""
"Georgia" "gr" "6"
"North Macedonia" "gr" ""
"Moldova" "gr" "3"
"Portugal" "gr" ""
"Andorra" "gr" "4"
"Iceland" "gr" ""
"Poland" "gr" ""
"Cyprus" "gr" "12"
"Croatia" "gr" ""
"Albania" "gr" "8"
"Norway" "gr" ""
"Denmark" "gr" ""
"Switzerland" "gr" "2"
"Netherlands" "gr" ""
"Montenegro" "gr" ""
"Estonia" "gr" ""
"Israel" "gr" ""
"Malta" "gr" ""
"Belgium" "gr" ""
"Austria" "gr" ""
"Czech Republic" "gr" ""
"Serbia" "hu" "12"
"Hungary" "hu" ""
"Turkey" "hu" "6"
"Belarus" "hu" "2"
"Latvia" "hu" "4"
"Bulgaria" "hu" "8"
"Slovenia" "hu" "7"
"Georgia" "hu" ""
"North Macedonia" "hu" ""
"Moldova" "hu" ""
"Portugal" "hu" ""
"Andorra" "hu" ""
"Iceland" "hu" "10"
"Poland" "hu" "3"
"Cyprus" "hu" ""
"Croatia" "hu" ""
"Albania" "hu" ""
"Norway" "hu" "1"
"Denmark" "hu" ""
"Switzerland" "hu" ""
"Netherlands" "hu" "5"
"Montenegro" "hu" ""
"Estonia" "hu" ""
"Israel" "hu" ""
"Malta" "hu" ""
"Belgium" "hu" ""
"Austria" "hu" ""
"Czech Republic" "hu" ""
"Serbia" "is" "10"
"Hungary" "is" "12"
"Turkey" "is" "3"
"Belarus" "is" "4"
"Latvia" "is" "5"
"Bulgaria" "is" ""
"Slovenia" "is" ""
"Georgia" "is" ""
"North Macedonia" "is" ""
"Moldova" "is" ""
"Portugal" "is" ""
"Andorra" "is" "6"
"Iceland" "is" ""
"Poland" "is" "2"
"Cyprus" "is" ""
"Croatia" "is" ""
"Albania" "is" ""
"Norway" "is" "7"
"Denmark" "is" "8"
"Switzerland" "is" ""
"Netherlands" "is" ""
"Montenegro" "is" ""
"Estonia" "is" ""
"Israel" "is" "1"
"Malta" "is" ""
"Belgium" "is" ""
"Austria" "is" ""
"Czech Republic" "is" ""
"Serbia" "ie" "8"
"Hungary" "ie" "7"
"Turkey" "ie" ""
"Belarus" "ie" "6"
"Latvia" "ie" "12"
"Bulgaria" "ie" ""
"Slovenia" "ie" "1"
"Georgia" "ie" ""
"North Macedonia" "ie" ""
"Moldova" "ie" "2"
"Portugal" "ie" ""
"Andorra" "ie" "4"
"Iceland" "ie" ""
"Poland" "ie" "10"
"Cyprus" "ie" ""
"Croatia" "ie" ""
"Albania" "ie" ""
"Norway" "ie" ""
"Denmark" "ie" "5"
"Switzerland" "ie" ""
"Netherlands" "ie" ""
"Montenegro" "ie" ""
"Estonia" "ie" "3"
"Israel" "ie" ""
"Malta" "ie" ""
"Belgium" "ie" ""
"Austria" "ie" ""
"Czech Republic" "ie" ""
"Serbia" "il" "7"
"Hungary" "il" ""
"Turkey" "il" ""
"Belarus" "il" "12"
"Latvia" "il" "10"
"Bulgaria" "il" "6"
"Slovenia" "il" ""
"Georgia" "il" "8"
"North Macedonia" "il" ""
"Moldova" "il" "3"
"Portugal" "il" ""
"Andorra" "il" "2"
"Iceland" "il" ""
"Poland" "il" ""
"Cyprus" "il" "4"
"Croatia" "il" ""
"Albania" "il" ""
"Norway" "il" ""
"Denmark" "il" "5"
"Switzerland" "il" ""
"Netherlands" "il" "1"
"Montenegro" "il" ""
"Estonia" "il" ""
"Israel" "il" ""
"Malta" "il" ""
"Belgium" "il" ""
"Austria" "il" ""
"Czech Republic" "il" ""
"Serbia" "lv" "2"
"Hungary" "lv" "8"
"Turkey" "lv" ""
"Belarus" "lv" "10"
"Latvia" "lv" ""
"Bulgaria" "lv" ""
"Slovenia" "lv" "5"
"Georgia" "lv" "7"
"North Macedonia" "lv" ""
"Moldova" "lv" ""
"Portugal" "lv" "3"
"Andorra" "lv" ""
"Iceland" "lv" "6"
"Poland" "lv" "1"
"Cyprus" "lv" ""
"Croatia" "lv" ""
"Albania" "lv" ""
"Norway" "lv" ""
"Denmark" "lv" ""
"Switzerland" "lv" "4"
"Netherlands" "lv" ""
"Montenegro" "lv" ""
"Estonia" "lv" "12"
"Israel" "lv" ""
"Malta" "lv" ""
"Belgium" "lv" ""
"Austria" "lv" ""
"Czech Republic" "lv" ""
"Serbia" "lt" "1"
"Hungary" "lt" "7"
"Turkey" "lt" ""
"Belarus" "lt" "10"
"Latvia" "lt" "12"
"Bulgaria" "lt" ""
"Slovenia" "lt" ""
"Georgia" "lt" "8"
"North Macedonia" "lt" ""
"Moldova" "lt" ""
"Portugal" "lt" ""
"Andorra" "lt" "2"
"Iceland" "lt" "5"
"Poland" "lt" "3"
"Cyprus" "lt" ""
"Croatia" "lt" ""
"Albania" "lt" ""
"Norway" "lt" ""
"Denmark" "lt" ""
"Switzerland" "lt" ""
"Netherlands" "lt" ""
"Montenegro" "lt" ""
"Estonia" "lt" "6"
"Israel" "lt" "4"
"Malta" "lt" ""
"Belgium" "lt" ""
"Austria" "lt" ""
"Czech Republic" "lt" ""
"Serbia" "mt" "1"
"Hungary" "mt" "4"
"Turkey" "mt" ""
"Belarus" "mt" "7"
"Latvia" "mt" "12"
"Bulgaria" "mt" "3"
"Slovenia" "mt" "5"
"Georgia" "mt" ""
"North Macedonia" "mt" ""
"Moldova" "mt" ""
"Portugal" "mt" ""
"Andorra" "mt" ""
"Iceland" "mt" ""
"Poland" "mt" ""
"Cyprus" "mt" ""
"Croatia" "mt" ""
"Albania" "mt" ""
"Norway" "mt" "2"
"Denmark" "mt" "6"
"Switzerland" "mt" "10"
"Netherlands" "mt" "8"
"Montenegro" "mt" ""
"Estonia" "mt" ""
"Israel" "mt" ""
"Malta" "mt" ""
"Belgium" "mt" ""
"Austria" "mt" ""
"Czech Republic" "mt" ""
"Serbia" "md" "6"
"Hungary" "md" ""
"Turkey" "md" "10"
"Belarus" "md" "12"
"Latvia" "md" "2"
"Bulgaria" "md" "5"
"Slovenia" "md" "3"
"Georgia" "md" "8"
"North Macedonia" "md" ""
"Moldova" "md" ""
"Portugal" "md" "7"
"Andorra" "md" ""
"Iceland" "md" ""
"Poland" "md" ""
"Cyprus" "md" ""
"Croatia" "md" ""
"Albania" "md" ""
"Norway" "md" "1"
"Denmark" "md" ""
"Switzerland" "md" ""
"Netherlands" "md" ""
"Montenegro" "md" ""
"Estonia" "md" "4"
"Israel" "md" ""
"Malta" "md" ""
"Belgium" "md" ""
"Austria" "md" ""
"Czech Republic" "md" ""
"Serbia" "me" "12"
"Hungary" "me" ""
"Turkey" "me" "3"
"Belarus" "me" "4"
"Latvia" "me" ""
"Bulgaria" "me" "5"
"Slovenia" "me" "8"
"Georgia" "me" ""
"North Macedonia" "me" "10"
"Moldova" "me" ""
"Portugal" "me" ""
"Andorra" "me" ""
"Iceland" "me" ""
"Poland" "me" "1"
"Cyprus" "me" ""
"Croatia" "me" "7"
"Albania" "me" "6"
"Norway" "me" "2"
"Denmark" "me" ""
"Switzerland" "me" ""
"Netherlands" "me" ""
"Montenegro" "me" ""
"Estonia" "me" ""
"Israel" "me" ""
"Malta" "me" ""
"Belgium" "me" ""
"Austria" "me" ""
"Czech Republic" "me" ""
"Serbia" "nl" "10"
"Hungary" "nl" "8"
"Turkey" "nl" "12"
"Belarus" "nl" ""
"Latvia" "nl" "7"
"Bulgaria" "nl" ""
"Slovenia" "nl" "6"
"Georgia" "nl" "5"
"North Macedonia" "nl" ""
"Moldova" "nl" ""
"Portugal" "nl" "4"
"Andorra" "nl" ""
"Iceland" "nl" ""
"Poland" "nl" ""
"Cyprus" "nl" ""
"Croatia" "nl" ""
"Albania" "nl" ""
"Norway" "nl" "3"
"Denmark" "nl" "1"
"Switzerland" "nl" ""
"Netherlands" "nl" ""
"Montenegro" "nl" ""
"Estonia" "nl" ""
"Israel" "nl" ""
"Malta" "nl" ""
"Belgium" "nl" "2"
"Austria" "nl" ""
"Czech Republic" "nl" ""
"Serbia" "mk" "12"
"Hungary" "mk" ""
"Turkey" "mk" "8"
"Belarus" "mk" "4"
"Latvia" "mk" ""
"Bulgaria" "mk" "7"
"Slovenia" "mk" "5"
"Georgia" "mk" ""
"North Macedonia" "mk" ""
"Moldova" "mk" ""
"Portugal" "mk" ""
"Andorra" "mk" "1"
"Iceland" "mk" ""
"Poland" "mk" "2"
"Cyprus" "mk" ""
"Croatia" "mk" "6"
"Albania" "mk" "10"
"Norway" "mk" ""
"Denmark" "mk" ""
"Switzerland" "mk" ""
"Netherlands" "mk" ""
"Montenegro" "mk" "3"
"Estonia" "mk" ""
"Israel" "mk" ""
"Malta" "mk" ""
"Belgium" "mk" ""
"Austria" "mk" ""
"Czech Republic" "mk" ""
"Serbia" "no" "8"
"Hungary" "no" "10"
"Turkey" "no" "6"
"Belarus" "no" "3"
"Latvia" "no" "7"
"Bulgaria" "no" ""
"Slovenia" "no" "5"
"Georgia" "no" ""
"North Macedonia" "no" ""
"Moldova" "no" ""
"Portugal" "no" ""
"Andorra" "no" "2"
"Iceland" "no" "12"
"Poland" "no" ""
"Cyprus" "no" ""
"Croatia" "no" ""
"Albania" "no" ""
"Norway" "no" ""
"Denmark" "no" "4"
"Switzerland" "no" ""
"Netherlands" "no" "1"
"Montenegro" "no" ""
"Estonia" "no" ""
"Israel" "no" ""
"Malta" "no" ""
"Belgium" "no" ""
"Austria" "no" ""
"Czech Republic" "no" ""
"Serbia" "pl" "5"
"Hungary" "pl" "8"
"Turkey" "pl" "1"
"Belarus" "pl" "4"
"Latvia" "pl" "12"
"Bulgaria" "pl" ""
"Slovenia" "pl" "7"
"Georgia" "pl" "3"
"North Macedonia" "pl" ""
"Moldova" "pl" ""
"Portugal" "pl" "10"
"Andorra" "pl" "6"
"Iceland" "pl" ""
"Poland" "pl" ""
"Cyprus" "pl" ""
"Croatia" "pl" ""
"Albania" "pl" ""
"Norway" "pl" "2"
"Denmark" "pl" ""
"Switzerland" "pl" ""
"Netherlands" "pl" ""
"Montenegro" "pl" ""
"Estonia" "pl" ""
"Israel" "pl" ""
"Malta" "pl" ""
"Belgium" "pl" ""
"Austria" "pl" ""
"Czech Republic" "pl" ""
"Serbia" "pt" "4"
"Hungary" "pt" "10"
"Turkey" "pt" ""
"Belarus" "pt" "1"
"Latvia" "pt" "8"
"Bulgaria" "pt" "5"
"Slovenia" "pt" "7"
"Georgia" "pt" ""
"North Macedonia" "pt" ""
"Moldova" "pt" "12"
"Portugal" "pt" ""
"Andorra" "pt" "6"
"Iceland" "pt" ""
"Poland" "pt" ""
"Cyprus" "pt" ""
"Croatia" "pt" ""
"Albania" "pt" ""
"Norway" "pt" "2"
"Denmark" "pt" ""
"Switzerland" "pt" ""
"Netherlands" "pt" "3"
"Montenegro" "pt" ""
"Estonia" "pt" ""
"Israel" "pt" ""
"Malta" "pt" ""
"Belgium" "pt" ""
"Austria" "pt" ""
"Czech Republic" "pt" ""
"Serbia" "ro" "6"
"Hungary" "ro" "10"
"Turkey" "ro" "8"
"Belarus" "ro" "3"
"Latvia" "ro" "5"
"Bulgaria" "ro" "1"
"Slovenia" "ro" "4"
"Georgia" "ro" ""
"North Macedonia" "ro" "2"
"Moldova" "ro" "12"
"Portugal" "ro" ""
"Andorra" "ro" ""
"Iceland" "ro" ""
"Poland" "ro" ""
"Cyprus" "ro" "7"
"Croatia" "ro" ""
"Albania" "ro" ""
"Norway" "ro" ""
"Denmark" "ro" ""
"Switzerland" "ro" ""
"Netherlands" "ro" ""
"Montenegro" "ro" ""
"Estonia" "ro" ""
"Israel" "ro" ""
"Malta" "ro" ""
"Belgium" "ro" ""
"Austria" "ro" ""
"Czech Republic" "ro" ""
"Serbia" "ru" "8"
"Hungary" "ru" "3"
"Turkey" "ru" "7"
"Belarus" "ru" "12"
"Latvia" "ru" "2"
"Bulgaria" "ru" ""
"Slovenia" "ru" "5"
"Georgia" "ru" "10"
"North Macedonia" "ru" ""
"Moldova" "ru" "6"
"Portugal" "ru" ""
"Andorra" "ru" "4"
"Iceland" "ru" ""
"Poland" "ru" ""
"Cyprus" "ru" ""
"Croatia" "ru" ""
"Albania" "ru" ""
"Norway" "ru" ""
"Denmark" "ru" ""
"Switzerland" "ru" ""
"Netherlands" "ru" ""
"Montenegro" "ru" ""
"Estonia" "ru" ""
"Israel" "ru" "1"
"Malta" "ru" ""
"Belgium" "ru" ""
"Austria" "ru" ""
"Czech Republic" "ru" ""
"Serbia" "rs" ""
"Hungary" "rs" "12"
"Turkey" "rs" ""
"Belarus" "rs" "4"
"Latvia" "rs" ""
"Bulgaria" "rs" "5"
"Slovenia" "rs" "7"
"Georgia" "rs" ""
"North Macedonia" "rs" "10"
"Moldova" "rs" ""
"Portugal" "rs" "1"
"Andorra" "rs" ""
"Iceland" "rs" ""
"Poland" "rs" "2"
"Cyprus" "rs" ""
"Croatia" "rs" "6"
"Albania" "rs" ""
"Norway" "rs" ""
"Denmark" "rs" "3"
"Switzerland" "rs" ""
"Netherlands" "rs" ""
"Montenegro" "rs" "8"
"Estonia" "rs" ""
"Israel" "rs" ""
"Malta" "rs" ""
"Belgium" "rs" ""
"Austria" "rs" ""
"Czech Republic" "rs" ""
"Serbia" "si" "12"
"Hungary" "si" "6"
"Turkey" "si" ""
"Belarus" "si" ""
"Latvia" "si" "7"
"Bulgaria" "si" "3"
"Slovenia" "si" ""
"Georgia" "si" ""
"North Macedonia" "si" "10"
"Moldova" "si" ""
"Portugal" "si" "1"
"Andorra" "si" "4"
"Iceland" "si" ""
"Poland" "si" ""
"Cyprus" "si" ""
"Croatia" "si" "8"
"Albania" "si" ""
"Norway" "si" ""
"Denmark" "si" ""
"Switzerland" "si" "2"
"Netherlands" "si" ""
"Montenegro" "si" "5"
"Estonia" "si" ""
"Israel" "si" ""
"Malta" "si" ""
"Belgium" "si" ""
"Austria" "si" ""
"Czech Republic" "si" ""
"Serbia" "es" "5"
"Hungary" "es" "1"
"Turkey" "es" "2"
"Belarus" "es" ""
"Latvia" "es" ""
"Bulgaria" "es" "10"
"Slovenia" "es" "7"
"Georgia" "es" "3"
"North Macedonia" "es" ""
"Moldova" "es" "6"
"Portugal" "es" "8"
"Andorra" "es" "12"
"Iceland" "es" ""
"Poland" "es" ""
"Cyprus" "es" ""
"Croatia" "es" ""
"Albania" "es" ""
"Norway" "es" "4"
"Denmark" "es" ""
"Switzerland" "es" ""
"Netherlands" "es" ""
"Montenegro" "es" ""
"Estonia" "es" ""
"Israel" "es" ""
"Malta" "es" ""
"Belgium" "es" ""
"Austria" "es" ""
"Czech Republic" "es" ""
"Serbia" "se" "10"
"Hungary" "se" "8"
"Turkey" "se" "7"
"Belarus" "se" "3"
"Latvia" "se" "1"
"Bulgaria" "se" ""
"Slovenia" "se" ""
"Georgia" "se" ""
"North Macedonia" "se" "5"
"Moldova" "se" ""
"Portugal" "se" ""
"Andorra" "se" "2"
"Iceland" "se" "12"
"Poland" "se" ""
"Cyprus" "se" ""
"Croatia" "se" ""
"Albania" "se" ""
"Norway" "se" "6"
"Denmark" "se" "4"
"Switzerland" "se" ""
"Netherlands" "se" ""
"Montenegro" "se" ""
"Estonia" "se" ""
"Israel" "se" ""
