"Country" "Voter" "Points"
"Cyprus" "ee" ""
"Moldova" "ee" ""
"Ireland" "ee" "2"
"Belarus" "ee" ""
"United Kingdom" "ee" ""
"Germany" "fi" "12"
"Turkey" "fi" "3"
"Romania" "fi" ""
"Denmark" "fi" "2"
"Azerbaijan" "fi" ""
"Belgium" "fi" "6"
"Armenia" "fi" ""
"Greece" "fi" "7"
"Georgia" "fi" ""
"Ukraine" "fi" ""
"Russia" "fi" ""
"France" "fi" "8"
"Serbia" "fi" ""
"Israel" "fi" "10"
"Spain" "fi" "4"
"Albania" "fi" ""
"Bosnia & Herzegovina" "fi" ""
"Portugal" "fi" ""
"Iceland" "fi" "5"
"Norway" "fi" ""
"Cyprus" "fi" ""
"Moldova" "fi" ""
"Ireland" "fi" "1"
"Belarus" "fi" ""
"United Kingdom" "fi" ""
"Germany" "fr" "3"
"Turkey" "fr" "12"
"Romania" "fr" ""
"Denmark" "fr" ""
"Azerbaijan" "fr" ""
"Belgium" "fr" "7"
"Armenia" "fr" "6"
"Greece" "fr" "4"
"Georgia" "fr" ""
"Ukraine" "fr" "2"
"Russia" "fr" ""
"France" "fr" ""
"Serbia" "fr" "10"
"Israel" "fr" "1"
"Spain" "fr" ""
"Albania" "fr" ""
"Bosnia & Herzegovina" "fr" "5"
"Portugal" "fr" "8"
"Iceland" "fr" ""
"Norway" "fr" ""
"Cyprus" "fr" ""
"Moldova" "fr" ""
"Ireland" "fr" ""
"Belarus" "fr" ""
"United Kingdom" "fr" ""
"Germany" "ge" ""
"Turkey" "ge" "5"
"Romania" "ge" ""
"Denmark" "ge" ""
"Azerbaijan" "ge" "8"
"Belgium" "ge" ""
"Armenia" "ge" "10"
"Greece" "ge" ""
"Georgia" "ge" ""
"Ukraine" "ge" "7"
"Russia" "ge" ""
"France" "ge" ""
"Serbia" "ge" ""
"Israel" "ge" "4"
"Spain" "ge" "2"
"Albania" "ge" ""
"Bosnia & Herzegovina" "ge" ""
"Portugal" "ge" ""
"Iceland" "ge" ""
"Norway" "ge" "6"
"Cyprus" "ge" ""
"Moldova" "ge" "1"
"Ireland" "ge" ""
"Belarus" "ge" "12"
"United Kingdom" "ge" "3"
"Germany" "de" ""
"Turkey" "de" "10"
"Romania" "de" ""
"Denmark" "de" ""
"Azerbaijan" "de" ""
"Belgium" "de" "12"
"Armenia" "de" "7"
"Greece" "de" "8"
"Georgia" "de" ""
"Ukraine" "de" ""
"Russia" "de" ""
"France" "de" "3"
"Serbia" "de" "5"
"Israel" "de" ""
"Spain" "de" ""
"Albania" "de" "1"
"Bosnia & Herzegovina" "de" ""
"Portugal" "de" "6"
"Iceland" "de" "4"
"Norway" "de" ""
"Cyprus" "de" ""
"Moldova" "de" ""
"Ireland" "de" "2"
"Belarus" "de" ""
"United Kingdom" "de" ""
"Germany" "gr" "2"
"Turkey" "gr" ""
"Romania" "gr" "4"
"Denmark" "gr" ""
"Azerbaijan" "gr" "1"
"Belgium" "gr" "6"
"Armenia" "gr" "7"
"Greece" "gr" ""
"Georgia" "gr" "5"
"Ukraine" "gr" ""
"Russia" "gr" ""
"France" "gr" "8"
"Serbia" "gr" ""
"Israel" "gr" ""
"Spain" "gr" ""
"Albania" "gr" "10"
"Bosnia & Herzegovina" "gr" ""
"Portugal" "gr" ""
"Iceland" "gr" "3"
"Norway" "gr" ""
"Cyprus" "gr" "12"
"Moldova" "gr" ""
"Ireland" "gr" ""
"Belarus" "gr" ""
"United Kingdom" "gr" ""
"Germany" "is" "3"
"Turkey" "is" ""
"Romania" "is" "5"
"Denmark" "is" "12"
"Azerbaijan" "is" "4"
"Belgium" "is" "10"
"Armenia" "is" ""
"Greece" "is" "8"
"Georgia" "is" "2"
"Ukraine" "is" ""
"Russia" "is" ""
"France" "is" "6"
"Serbia" "is" ""
"Israel" "is" ""
"Spain" "is" ""
"Albania" "is" "7"
"Bosnia & Herzegovina" "is" ""
"Portugal" "is" "1"
"Iceland" "is" ""
"Norway" "is" ""
"Cyprus" "is" ""
"Moldova" "is" ""
"Ireland" "is" ""
"Belarus" "is" ""
"United Kingdom" "is" ""
"Germany" "ie" "8"
"Turkey" "ie" "1"
"Romania" "ie" "7"
"Denmark" "ie" "12"
"Azerbaijan" "ie" "3"
"Belgium" "ie" "10"
"Armenia" "ie" ""
"Greece" "ie" ""
"Georgia" "ie" "5"
"Ukraine" "ie" ""
"Russia" "ie" ""
"France" "ie" "6"
"Serbia" "ie" ""
"Israel" "ie" ""
"Spain" "ie" ""
"Albania" "ie" ""
"Bosnia & Herzegovina" "ie" ""
"Portugal" "ie" ""
"Iceland" "ie" ""
"Norway" "ie" "2"
"Cyprus" "ie" ""
"Moldova" "ie" ""
"Ireland" "ie" ""
"Belarus" "ie" ""
"United Kingdom" "ie" "4"
"Germany" "il" ""
"Turkey" "il" ""
"Romania" "il" "8"
"Denmark" "il" "4"
"Azerbaijan" "il" "7"
"Belgium" "il" ""
"Armenia" "il" "12"
"Greece" "il" ""
"Georgia" "il" "5"
"Ukraine" "il" "2"
"Russia" "il" "10"
"France" "il" "3"
"Serbia" "il" ""
"Israel" "il" ""
"Spain" "il" "1"
"Albania" "il" ""
"Bosnia & Herzegovina" "il" ""
"Portugal" "il" ""
"Iceland" "il" ""
"Norway" "il" ""
"Cyprus" "il" ""
"Moldova" "il" ""
"Ireland" "il" "6"
"Belarus" "il" ""
"United Kingdom" "il" ""
"Germany" "lv" "12"
"Turkey" "lv" ""
"Romania" "lv" "3"
"Denmark" "lv" "10"
"Azerbaijan" "lv" "2"
"Belgium" "lv" "4"
"Armenia" "lv" "1"
"Greece" "lv" ""
"Georgia" "lv" ""
"Ukraine" "lv" "7"
"Russia" "lv" "8"
"France" "lv" ""
"Serbia" "lv" ""
"Israel" "lv" ""
"Spain" "lv" "5"
"Albania" "lv" ""
"Bosnia & Herzegovina" "lv" ""
"Portugal" "lv" "6"
"Iceland" "lv" ""
"Norway" "lv" ""
"Cyprus" "lv" ""
"Moldova" "lv" ""
"Ireland" "lv" ""
"Belarus" "lv" ""
"United Kingdom" "lv" ""
"Germany" "lt" "10"
"Turkey" "lt" "4"
"Romania" "lt" "2"
"Denmark" "lt" "3"
"Azerbaijan" "lt" ""
"Belgium" "lt" "7"
"Armenia" "lt" ""
"Greece" "lt" ""
"Georgia" "lt" "12"
"Ukraine" "lt" "6"
"Russia" "lt" "5"
"France" "lt" ""
"Serbia" "lt" ""
"Israel" "lt" ""
"Spain" "lt" "8"
"Albania" "lt" ""
"Bosnia & Herzegovina" "lt" ""
"Portugal" "lt" ""
"Iceland" "lt" ""
"Norway" "lt" ""
"Cyprus" "lt" "1"
"Moldova" "lt" ""
"Ireland" "lt" ""
"Belarus" "lt" ""
"United Kingdom" "lt" ""
"Germany" "mt" "4"
"Turkey" "mt" ""
"Romania" "mt" "5"
"Denmark" "mt" "8"
"Azerbaijan" "mt" "12"
"Belgium" "mt" "10"
"Armenia" "mt" ""
"Greece" "mt" "7"
"Georgia" "mt" ""
"Ukraine" "mt" ""
"Russia" "mt" ""
"France" "mt" "2"
"Serbia" "mt" ""
"Israel" "mt" ""
"Spain" "mt" ""
"Albania" "mt" ""
"Bosnia & Herzegovina" "mt" ""
"Portugal" "mt" "1"
"Iceland" "mt" "6"
"Norway" "mt" "3"
"Cyprus" "mt" ""
"Moldova" "mt" ""
"Ireland" "mt" ""
"Belarus" "mt" ""
"United Kingdom" "mt" ""
"Germany" "md" ""
"Turkey" "md" ""
"Romania" "md" "12"
"Denmark" "md" ""
"Azerbaijan" "md" "7"
"Belgium" "md" ""
"Armenia" "md" "6"
"Greece" "md" "2"
"Georgia" "md" "5"
"Ukraine" "md" "8"
"Russia" "md" "10"
"France" "md" ""
"Serbia" "md" ""
"Israel" "md" "1"
"Spain" "md" "4"
"Albania" "md" ""
"Bosnia & Herzegovina" "md" ""
"Portugal" "md" ""
"Iceland" "md" ""
"Norway" "md" ""
"Cyprus" "md" ""
"Moldova" "md" ""
"Ireland" "md" ""
"Belarus" "md" "3"
"United Kingdom" "md" ""
"Germany" "nl" "4"
"Turkey" "nl" "8"
"Romania" "nl" "5"
"Denmark" "nl" "2"
"Azerbaijan" "nl" ""
"Belgium" "nl" "6"
"Armenia" "nl" "12"
"Greece" "nl" "3"
"Georgia" "nl" ""
"Ukraine" "nl" "7"
"Russia" "nl" ""
"France" "nl" ""
"Serbia" "nl" "1"
"Israel" "nl" "10"
"Spain" "nl" ""
"Albania" "nl" ""
"Bosnia & Herzegovina" "nl" ""
"Portugal" "nl" ""
"Iceland" "nl" ""
"Norway" "nl" ""
"Cyprus" "nl" ""
"Moldova" "nl" ""
"Ireland" "nl" ""
"Belarus" "nl" ""
"United Kingdom" "nl" ""
"Germany" "mk" "8"
"Turkey" "mk" "10"
"Romania" "mk" ""
"Denmark" "mk" "2"
"Azerbaijan" "mk" "3"
"Belgium" "mk" ""
"Armenia" "mk" "4"
"Greece" "mk" ""
"Georgia" "mk" "5"
"Ukraine" "mk" ""
"Russia" "mk" ""
"France" "mk" "1"
"Serbia" "mk" "7"
"Israel" "mk" ""
"Spain" "mk" ""
"Albania" "mk" "12"
"Bosnia & Herzegovina" "mk" "6"
"Portugal" "mk" ""
"Iceland" "mk" ""
"Norway" "mk" ""
"Cyprus" "mk" ""
"Moldova" "mk" ""
"Ireland" "mk" ""
"Belarus" "mk" ""
"United Kingdom" "mk" ""
"Germany" "no" "12"
"Turkey" "no" "2"
"Romania" "no" "10"
"Denmark" "no" "8"
"Azerbaijan" "no" "7"
"Belgium" "no" "3"
"Armenia" "no" ""
"Greece" "no" ""
"Georgia" "no" "1"
"Ukraine" "no" ""
"Russia" "no" ""
"France" "no" "4"
"Serbia" "no" ""
"Israel" "no" "5"
"Spain" "no" ""
"Albania" "no" ""
"Bosnia & Herzegovina" "no" ""
"Portugal" "no" ""
"Iceland" "no" "6"
"Norway" "no" ""
"Cyprus" "no" ""
"Moldova" "no" ""
"Ireland" "no" ""
"Belarus" "no" ""
"United Kingdom" "no" ""
"Germany" "pl" "7"
"Turkey" "pl" ""
"Romania" "pl" "6"
"Denmark" "pl" "12"
"Azerbaijan" "pl" "8"
"Belgium" "pl" "10"
"Armenia" "pl" "5"
"Greece" "pl" "1"
"Georgia" "pl" "4"
"Ukraine" "pl" "3"
"Russia" "pl" ""
"France" "pl" ""
"Serbia" "pl" ""
"Israel" "pl" ""
"Spain" "pl" ""
"Albania" "pl" "2"
"Bosnia & Herzegovina" "pl" ""
"Portugal" "pl" ""
"Iceland" "pl" ""
"Norway" "pl" ""
"Cyprus" "pl" ""
"Moldova" "pl" ""
"Ireland" "pl" ""
"Belarus" "pl" ""
"United Kingdom" "pl" ""
"Germany" "pt" "1"
"Turkey" "pt" ""
"Romania" "pt" "10"
"Denmark" "pt" "4"
"Azerbaijan" "pt" ""
"Belgium" "pt" "5"
"Armenia" "pt" ""
"Greece" "pt" "8"
"Georgia" "pt" ""
"Ukraine" "pt" ""
"Russia" "pt" "2"
"France" "pt" "7"
"Serbia" "pt" ""
"Israel" "pt" ""
"Spain" "pt" "12"
"Albania" "pt" ""
"Bosnia & Herzegovina" "pt" ""
"Portugal" "pt" ""
"Iceland" "pt" ""
"Norway" "pt" "3"
"Cyprus" "pt" ""
"Moldova" "pt" "6"
"Ireland" "pt" ""
"Belarus" "pt" ""
"United Kingdom" "pt" ""
"Germany" "ro" "3"
"Turkey" "ro" "8"
"Romania" "ro" ""
"Denmark" "ro" "12"
"Azerbaijan" "ro" ""
"Belgium" "ro" "4"
"Armenia" "ro" "6"
"Greece" "ro" "7"
"Georgia" "ro" ""
"Ukraine" "ro" "5"
"Russia" "ro" ""
"France" "ro" ""
"Serbia" "ro" ""
"Israel" "ro" ""
"Spain" "ro" "2"
"Albania" "ro" "1"
"Bosnia & Herzegovina" "ro" ""
"Portugal" "ro" ""
"Iceland" "ro" ""
"Norway" "ro" ""
"Cyprus" "ro" ""
"Moldova" "ro" "10"
"Ireland" "ro" ""
"Belarus" "ro" ""
"United Kingdom" "ro" ""
"Germany" "ru" "6"
"Turkey" "ru" ""
"Romania" "ru" "3"
"Denmark" "ru" "1"
"Azerbaijan" "ru" "8"
"Belgium" "ru" "5"
"Armenia" "ru" "12"
"Greece" "ru" ""
"Georgia" "ru" "10"
"Ukraine" "ru" "7"
"Russia" "ru" ""
"France" "ru" ""
"Serbia" "ru" ""
"Israel" "ru" ""
"Spain" "ru" "4"
"Albania" "ru" ""
"Bosnia & Herzegovina" "ru" ""
"Portugal" "ru" ""
"Iceland" "ru" ""
"Norway" "ru" ""
"Cyprus" "ru" ""
"Moldova" "ru" ""
"Ireland" "ru" ""
"Belarus" "ru" "2"
"United Kingdom" "ru" ""
"Germany" "rs" "8"
"Turkey" "rs" "3"
"Romania" "rs" "6"
"Denmark" "rs" ""
"Azerbaijan" "rs" ""
"Belgium" "rs" "5"
"Armenia" "rs" "1"
"Greece" "rs" "10"
"Georgia" "rs" ""
"Ukraine" "rs" "7"
"Russia" "rs" ""
"France" "rs" "4"
"Serbia" "rs" ""
"Israel" "rs" ""
"Spain" "rs" ""
"Albania" "rs" ""
"Bosnia & Herzegovina" "rs" "12"
"Portugal" "rs" "2"
"Iceland" "rs" ""
"Norway" "rs" ""
"Cyprus" "rs" ""
"Moldova" "rs" ""
"Ireland" "rs" ""
"Belarus" "rs" ""
"United Kingdom" "rs" ""
"Germany" "sk" "12"
"Turkey" "sk" ""
"Romania" "sk" "1"
"Denmark" "sk" "7"
"Azerbaijan" "sk" ""
"Belgium" "sk" "10"
"Armenia" "sk" "4"
"Greece" "sk" "5"
"Georgia" "sk" ""
"Ukraine" "sk" ""
"Russia" "sk" "6"
"France" "sk" ""
"Serbia" "sk" ""
"Israel" "sk" "8"
"Spain" "sk" ""
"Albania" "sk" ""
"Bosnia & Herzegovina" "sk" ""
"Portugal" "sk" ""
"Iceland" "sk" ""
"Norway" "sk" "3"
"Cyprus" "sk" "2"
"Moldova" "sk" ""
"Ireland" "sk" ""
"Belarus" "sk" ""
"United Kingdom" "sk" ""
"Germany" "si" "10"
"Turkey" "si" "2"
"Romania" "si" "7"
"Denmark" "si" "12"
"Azerbaijan" "si" ""
"Belgium" "si" ""
"Armenia" "si" ""
"Greece" "si" ""
"Georgia" "si" "1"
"Ukraine" "si" ""
"Russia" "si" ""
"France" "si" "3"
"Serbia" "si" "8"
"Israel" "si" "6"
"Spain" "si" "5"
"Albania" "si" ""
"Bosnia & Herzegovina" "si" "4"
"Portugal" "si" ""
"Iceland" "si" ""
"Norway" "si" ""
"Cyprus" "si" ""
"Moldova" "si" ""
"Ireland" "si" ""
"Belarus" "si" ""
"United Kingdom" "si" ""
"Germany" "es" "12"
"Turkey" "es" "3"
"Romania" "es" "10"
"Denmark" "es" "4"
"Azerbaijan" "es" "7"
"Belgium" "es" ""
"Armenia" "es" "8"
"Greece" "es" "5"
"Georgia" "es" "1"
"Ukraine" "es" ""
"Russia" "es" ""
"France" "es" "2"
"Serbia" "es" ""
"Israel" "es" ""
"Spain" "es" ""
"Albania" "es" ""
"Bosnia & Herzegovina" "es" ""
"Portugal" "es" "6"
"Iceland" "es" ""
"Norway" "es" ""
"Cyprus" "es" ""
"Moldova" "es" ""
"Ireland" "es" ""
"Belarus" "es" ""
"United Kingdom" "es" ""
"Germany" "se" "12"
"Turkey" "se" "5"
"Romania" "se" "10"
"Denmark" "se" "8"
"Azerbaijan" "se" ""
"Belgium" "se" "2"
"Armenia" "se" "1"
"Greece" "se" ""
"Georgia" "se" "6"
"Ukraine" "se" ""
"Russia" "se" ""
"France" "se" ""
"Serbia" "se" "7"
"Israel" "se" ""
"Spain" "se" ""
"Albania" "se" ""
"Bosnia & Herzegovina" "se" ""
"Portugal" "se" ""
"Iceland" "se" ""
"Norway" "se" "4"
"Cyprus" "se" "3"
"Moldova" "se" ""
"Ireland" "se" ""
"Belarus" "se" ""
"United Kingdom" "se" ""
"Germany" "ch" "12"
"Turkey" "ch" "3"
"Romania" "ch" "4"
"Denmark" "ch" ""
"Azerbaijan" "ch" "2"
"Belgium" "ch" "7"
"Armenia" "ch" ""
"Greece" "ch" ""
"Georgia" "ch" "1"
"Ukraine" "ch" ""
"Russia" "ch" ""
"France" "ch" ""
"Serbia" "ch" "10"
"Israel" "ch" ""
"Spain" "ch" ""
"Albania" "ch" "8"
"Bosnia & Herzegovina" "ch" ""
"Portugal" "ch" "5"
"Iceland" "ch" ""
"Norway" "ch" ""
"Cyprus" "ch" ""
"Moldova" "ch" ""
"Ireland" "ch" "6"
"Belarus" "ch" ""
"United Kingdom" "ch" ""
"Germany" "tr" "10"
"Turkey" "tr" ""
"Romania" "tr" "2"
"Denmark" "tr" ""
"Azerbaijan" "tr" "12"
"Belgium" "tr" ""
"Armenia" "tr" "6"
"Greece" "tr" "3"
"Georgia" "tr" "5"
"Ukraine" "tr" "1"
"Russia" "tr" "4"
"France" "tr" ""
"Serbia" "tr" ""
"Israel" "tr" ""
"Spain" "tr" ""
"Albania" "tr" "7"
"Bosnia & Herzegovina" "tr" "8"
"Portugal" "tr" ""
"Iceland" "tr" ""
"Norway" "tr" ""
"Cyprus" "tr" ""
"Moldova" "tr" ""
"Ireland" "tr" ""
"Belarus" "tr" ""
"United Kingdom" "tr" ""
"Germany" "ua" "5"
"Turkey" "ua" "8"
"Romania" "ua" "2"
"Denmark" "ua" ""
"Azerbaijan" "ua" "12"
"Belgium" "ua" "1"
"Armenia" "ua" "6"
"Greece" "ua" ""
"Georgia" "ua" "7"
"Ukraine" "ua" ""
"Russia" "ua" "10"
"France" "ua" ""
"Serbia" "ua" ""
"Israel" "ua" "3"
"Spain" "ua" "4"
"Albania" "ua" ""
"Bosnia & Herzegovina" "ua" ""
"Portugal" "ua" ""
"Iceland" "ua" ""
"Norway" "ua" ""
"Cyprus" "ua" ""
"Moldova" "ua" ""
"Ireland" "ua" ""
"Belarus" "ua" ""
"United Kingdom" "ua" ""
"Germany" "gb" "4"
"Turkey" "gb" "10"
"Romania" "gb" "8"
"Denmark" "gb" "6"
"Azerbaijan" "gb" ""
"Belgium" "gb" ""
"Armenia" "gb" ""
"Greece" "gb" "12"
"Georgia" "gb" ""
"Ukraine" "gb" "5"
"Russia" "gb" ""
"France" "gb" "2"
"Serbia" "gb" ""
"Israel" "gb" "3"
"Spain" "gb" ""
"Albania" "gb" "1"
"Bosnia & Herzegovina" "gb" ""
"Portugal" "gb" ""
"Iceland" "gb" ""
"Norway" "gb" ""
"Cyprus" "gb" ""
"Moldova" "gb" ""
"Ireland" "gb" "7"
"Belarus" "gb" ""
"United Kingdom" "gb" ""
