"Country" "Voter" "Points"
"Bosnia & Herzegovina" "cy" ""
"Finland" "cy" ""
"Ireland" "ee" "12"
"Norway" "ee" "5"
"Sweden" "ee" "10"
"Croatia" "ee" "6"
"Estonia" "ee" ""
"Portugal" "ee" ""
"Netherlands" "ee" "4"
"United Kingdom" "ee" "2"
"Cyprus" "ee" ""
"Malta" "ee" ""
"Austria" "ee" "7"
"Turkey" "ee" ""
"Iceland" "ee" "8"
"Greece" "ee" ""
"Poland" "ee" ""
"Switzerland" "ee" ""
"Belgium" "ee" "1"
"Slovakia" "ee" ""
"France" "ee" "3"
"Spain" "ee" ""
"Slovenia" "ee" ""
"Bosnia & Herzegovina" "ee" ""
"Finland" "ee" ""
"Ireland" "fi" "10"
"Norway" "fi" "7"
"Sweden" "fi" "8"
"Croatia" "fi" ""
"Estonia" "fi" "12"
"Portugal" "fi" "3"
"Netherlands" "fi" ""
"United Kingdom" "fi" ""
"Cyprus" "fi" "6"
"Malta" "fi" ""
"Austria" "fi" ""
"Turkey" "fi" "5"
"Iceland" "fi" ""
"Greece" "fi" ""
"Poland" "fi" ""
"Switzerland" "fi" "4"
"Belgium" "fi" ""
"Slovakia" "fi" ""
"France" "fi" "2"
"Spain" "fi" ""
"Slovenia" "fi" ""
"Bosnia & Herzegovina" "fi" "1"
"Finland" "fi" ""
"Ireland" "fr" "6"
"Norway" "fr" "7"
"Sweden" "fr" "3"
"Croatia" "fr" ""
"Estonia" "fr" "1"
"Portugal" "fr" "5"
"Netherlands" "fr" "10"
"United Kingdom" "fr" "8"
"Cyprus" "fr" "2"
"Malta" "fr" ""
"Austria" "fr" "12"
"Turkey" "fr" "4"
"Iceland" "fr" ""
"Greece" "fr" ""
"Poland" "fr" ""
"Switzerland" "fr" ""
"Belgium" "fr" ""
"Slovakia" "fr" ""
"France" "fr" ""
"Spain" "fr" ""
"Slovenia" "fr" ""
"Bosnia & Herzegovina" "fr" ""
"Finland" "fr" ""
"Ireland" "gr" "10"
"Norway" "gr" ""
"Sweden" "gr" ""
"Croatia" "gr" "1"
"Estonia" "gr" ""
"Portugal" "gr" "5"
"Netherlands" "gr" ""
"United Kingdom" "gr" ""
"Cyprus" "gr" "12"
"Malta" "gr" "8"
"Austria" "gr" "2"
"Turkey" "gr" ""
"Iceland" "gr" "3"
"Greece" "gr" ""
"Poland" "gr" "7"
"Switzerland" "gr" ""
"Belgium" "gr" ""
"Slovakia" "gr" "4"
"France" "gr" ""
"Spain" "gr" "6"
"Slovenia" "gr" ""
"Bosnia & Herzegovina" "gr" ""
"Finland" "gr" ""
"Ireland" "is" ""
"Norway" "is" "8"
"Sweden" "is" "6"
"Croatia" "is" "5"
"Estonia" "is" "12"
"Portugal" "is" "10"
"Netherlands" "is" "2"
"United Kingdom" "is" "4"
"Cyprus" "is" ""
"Malta" "is" ""
"Austria" "is" ""
"Turkey" "is" ""
"Iceland" "is" ""
"Greece" "is" ""
"Poland" "is" ""
"Switzerland" "is" "3"
"Belgium" "is" ""
"Slovakia" "is" ""
"France" "is" ""
"Spain" "is" ""
"Slovenia" "is" "1"
"Bosnia & Herzegovina" "is" ""
"Finland" "is" "7"
"Ireland" "ie" ""
"Norway" "ie" "7"
"Sweden" "ie" "12"
"Croatia" "ie" "6"
"Estonia" "ie" "2"
"Portugal" "ie" ""
"Netherlands" "ie" "5"
"United Kingdom" "ie" "3"
"Cyprus" "ie" "1"
"Malta" "ie" ""
"Austria" "ie" "8"
"Turkey" "ie" ""
"Iceland" "ie" "10"
"Greece" "ie" ""
"Poland" "ie" ""
"Switzerland" "ie" "4"
"Belgium" "ie" ""
"Slovakia" "ie" ""
"France" "ie" ""
"Spain" "ie" ""
"Slovenia" "ie" ""
"Bosnia & Herzegovina" "ie" ""
"Finland" "ie" ""
"Ireland" "mt" "4"
"Norway" "mt" ""
"Sweden" "mt" ""
"Croatia" "mt" "7"
"Estonia" "mt" ""
"Portugal" "mt" ""
"Netherlands" "mt" ""
"United Kingdom" "mt" "6"
"Cyprus" "mt" "2"
"Malta" "mt" ""
"Austria" "mt" "12"
"Turkey" "mt" "10"
"Iceland" "mt" ""
"Greece" "mt" "1"
"Poland" "mt" ""
"Switzerland" "mt" ""
"Belgium" "mt" ""
"Slovakia" "mt" "8"
"France" "mt" ""
"Spain" "mt" "5"
"Slovenia" "mt" ""
"Bosnia & Herzegovina" "mt" "3"
"Finland" "mt" ""
"Ireland" "nl" "12"
"Norway" "nl" "10"
"Sweden" "nl" "8"
"Croatia" "nl" "5"
"Estonia" "nl" "3"
"Portugal" "nl" "6"
"Netherlands" "nl" ""
"United Kingdom" "nl" ""
"Cyprus" "nl" ""
"Malta" "nl" ""
"Austria" "nl" ""
"Turkey" "nl" "7"
"Iceland" "nl" ""
"Greece" "nl" "1"
"Poland" "nl" ""
"Switzerland" "nl" "4"
"Belgium" "nl" "2"
"Slovakia" "nl" ""
"France" "nl" ""
"Spain" "nl" ""
"Slovenia" "nl" ""
"Bosnia & Herzegovina" "nl" ""
"Finland" "nl" ""
"Ireland" "no" "10"
"Norway" "no" ""
"Sweden" "no" "6"
"Croatia" "no" "7"
"Estonia" "no" "8"
"Portugal" "no" "12"
"Netherlands" "no" ""
"United Kingdom" "no" ""
"Cyprus" "no" ""
"Malta" "no" "1"
"Austria" "no" ""
"Turkey" "no" ""
"Iceland" "no" "5"
"Greece" "no" "3"
"Poland" "no" ""
"Switzerland" "no" ""
"Belgium" "no" ""
"Slovakia" "no" ""
"France" "no" "4"
"Spain" "no" ""
"Slovenia" "no" ""
"Bosnia & Herzegovina" "no" ""
"Finland" "no" "2"
"Ireland" "pl" "12"
"Norway" "pl" "4"
"Sweden" "pl" ""
"Croatia" "pl" "2"
"Estonia" "pl" "10"
"Portugal" "pl" ""
"Netherlands" "pl" "7"
"United Kingdom" "pl" ""
"Cyprus" "pl" ""
"Malta" "pl" "6"
"Austria" "pl" "8"
"Turkey" "pl" ""
"Iceland" "pl" "3"
"Greece" "pl" "1"
"Poland" "pl" ""
"Switzerland" "pl" ""
"Belgium" "pl" ""
"Slovakia" "pl" "5"
"France" "pl" ""
"Spain" "pl" ""
"Slovenia" "pl" ""
"Bosnia & Herzegovina" "pl" ""
"Finland" "pl" ""
"Ireland" "pt" "8"
"Norway" "pt" "2"
"Sweden" "pt" "4"
"Croatia" "pt" "10"
"Estonia" "pt" ""
"Portugal" "pt" ""
"Netherlands" "pt" "7"
"United Kingdom" "pt" "12"
"Cyprus" "pt" "3"
"Malta" "pt" ""
"Austria" "pt" "5"
"Turkey" "pt" ""
"Iceland" "pt" "6"
"Greece" "pt" ""
"Poland" "pt" ""
"Switzerland" "pt" ""
"Belgium" "pt" ""
"Slovakia" "pt" ""
"France" "pt" "1"
"Spain" "pt" ""
"Slovenia" "pt" ""
"Bosnia & Herzegovina" "pt" ""
"Finland" "pt" ""
"Ireland" "sk" "7"
"Norway" "sk" ""
"Sweden" "sk" "4"
"Croatia" "sk" "5"
"Estonia" "sk" ""
"Portugal" "sk" ""
"Netherlands" "sk" ""
"United Kingdom" "sk" "6"
"Cyprus" "sk" "10"
"Malta" "sk" "12"
"Austria" "sk" "3"
"Turkey" "sk" ""
"Iceland" "sk" "1"
"Greece" "sk" "8"
"Poland" "sk" "2"
"Switzerland" "sk" ""
"Belgium" "sk" ""
"Slovakia" "sk" ""
"France" "sk" ""
"Spain" "sk" ""
"Slovenia" "sk" ""
"Bosnia & Herzegovina" "sk" ""
"Finland" "sk" ""
"Ireland" "si" "12"
"Norway" "si" "10"
"Sweden" "si" "7"
"Croatia" "si" "3"
"Estonia" "si" "8"
"Portugal" "si" ""
"Netherlands" "si" "5"
"United Kingdom" "si" ""
"Cyprus" "si" ""
"Malta" "si" "4"
"Austria" "si" "1"
"Turkey" "si" ""
"Iceland" "si" "6"
"Greece" "si" ""
"Poland" "si" ""
"Switzerland" "si" "2"
"Belgium" "si" ""
"Slovakia" "si" ""
"France" "si" ""
"Spain" "si" ""
"Slovenia" "si" ""
"Bosnia & Herzegovina" "si" ""
"Finland" "si" ""
"Ireland" "es" ""
"Norway" "es" ""
"Sweden" "es" ""
"Croatia" "es" "5"
"Estonia" "es" "4"
"Portugal" "es" ""
"Netherlands" "es" "6"
"United Kingdom" "es" ""
"Cyprus" "es" "7"
"Malta" "es" "10"
"Austria" "es" ""
"Turkey" "es" "8"
"Iceland" "es" "3"
"Greece" "es" ""
"Poland" "es" ""
"Switzerland" "es" ""
"Belgium" "es" "12"
"Slovakia" "es" "2"
"France" "es" ""
"Spain" "es" ""
"Slovenia" "es" "1"
"Bosnia & Herzegovina" "es" ""
"Finland" "es" ""
"Ireland" "se" "7"
"Norway" "se" "10"
"Sweden" "se" ""
"Croatia" "se" "1"
"Estonia" "se" "12"
"Portugal" "se" "4"
"Netherlands" "se" "8"
"United Kingdom" "se" "6"
"Cyprus" "se" "2"
"Malta" "se" "5"
"Austria" "se" ""
"Turkey" "se" ""
"Iceland" "se" ""
"Greece" "se" "3"
"Poland" "se" ""
"Switzerland" "se" ""
"Belgium" "se" ""
"Slovakia" "se" ""
"France" "se" ""
"Spain" "se" ""
"Slovenia" "se" ""
"Bosnia & Herzegovina" "se" ""
"Finland" "se" ""
"Ireland" "ch" "12"
"Norway" "ch" "7"
"Sweden" "ch" "8"
"Croatia" "ch" "1"
"Estonia" "ch" ""
"Portugal" "ch" "10"
"Netherlands" "ch" "3"
"United Kingdom" "ch" "4"
"Cyprus" "ch" "5"
"Malta" "ch" ""
"Austria" "ch" ""
"Turkey" "ch" "6"
"Iceland" "ch" ""
"Greece" "ch" "2"
"Poland" "ch" ""
"Switzerland" "ch" ""
"Belgium" "ch" ""
"Slovakia" "ch" ""
"France" "ch" ""
"Spain" "ch" ""
"Slovenia" "ch" ""
"Bosnia & Herzegovina" "ch" ""
"Finland" "ch" ""
"Ireland" "tr" "12"
"Norway" "tr" "2"
"Sweden" "tr" ""
"Croatia" "tr" "8"
"Estonia" "tr" ""
"Portugal" "tr" "5"
"Netherlands" "tr" "1"
"United Kingdom" "tr" "3"
"Cyprus" "tr" ""
"Malta" "tr" "10"
"Austria" "tr" "4"
"Turkey" "tr" ""
"Iceland" "tr" ""
"Greece" "tr" ""
"Poland" "tr" "7"
"Switzerland" "tr" ""
"Belgium" "tr" ""
"Slovakia" "tr" ""
"France" "tr" ""
"Spain" "tr" ""
"Slovenia" "tr" ""
"Bosnia & Herzegovina" "tr" "6"
"Finland" "tr" ""
"Ireland" "gb" ""
"Norway" "gb" "8"
"Sweden" "gb" ""
"Croatia" "gb" "4"
"Estonia" "gb" "10"
"Portugal" "gb" "2"
"Netherlands" "gb" ""
"United Kingdom" "gb" ""
"Cyprus" "gb" "12"
"Malta" "gb" ""
"Austria" "gb" ""
"Turkey" "gb" "6"
"Iceland" "gb" ""
"Greece" "gb" "7"
"Poland" "gb" ""
"Switzerland" "gb" "3"
"Belgium" "gb" "5"
"Slovakia" "gb" ""
"France" "gb" "1"
"Spain" "gb" ""
"Slovenia" "gb" ""
"Bosnia & Herzegovina" "gb" ""
"Finland" "gb" ""
