"Country" "Voter" "Points"
"Latvia" "mt" "7"
"Malta" "mt" ""
"United Kingdom" "mt" "10"
"Estonia" "mt" "2"
"France" "mt" ""
"Cyprus" "mt" "12"
"Spain" "mt" ""
"Sweden" "mt" ""
"Romania" "mt" "6"
"Russia" "mt" "8"
"Croatia" "mt" ""
"Israel" "mt" ""
"Bosnia & Herzegovina" "mt" "3"
"Belgium" "mt" ""
"Slovenia" "mt" ""
"Turkey" "mt" ""
"Greece" "mt" ""
"Austria" "mt" ""
"North Macedonia" "mt" "5"
"Finland" "mt" ""
"Germany" "mt" "4"
"Switzerland" "mt" ""
"Lithuania" "mt" ""
"Denmark" "mt" "1"
"Latvia" "mk" "7"
"Malta" "mk" "10"
"United Kingdom" "mk" "4"
"Estonia" "mk" "6"
"France" "mk" ""
"Cyprus" "mk" ""
"Spain" "mk" ""
"Sweden" "mk" ""
"Romania" "mk" "12"
"Russia" "mk" ""
"Croatia" "mk" "5"
"Israel" "mk" ""
"Bosnia & Herzegovina" "mk" "3"
"Belgium" "mk" ""
"Slovenia" "mk" "2"
"Turkey" "mk" "8"
"Greece" "mk" ""
"Austria" "mk" ""
"North Macedonia" "mk" ""
"Finland" "mk" "1"
"Germany" "mk" ""
"Switzerland" "mk" ""
"Lithuania" "mk" ""
"Denmark" "mk" ""
"Latvia" "ro" ""
"Malta" "ro" ""
"United Kingdom" "ro" ""
"Estonia" "ro" "2"
"France" "ro" "4"
"Cyprus" "ro" "8"
"Spain" "ro" ""
"Sweden" "ro" ""
"Romania" "ro" ""
"Russia" "ro" "10"
"Croatia" "ro" ""
"Israel" "ro" "5"
"Bosnia & Herzegovina" "ro" ""
"Belgium" "ro" ""
"Slovenia" "ro" ""
"Turkey" "ro" "7"
"Greece" "ro" "6"
"Austria" "ro" ""
"North Macedonia" "ro" "12"
"Finland" "ro" ""
"Germany" "ro" "1"
"Switzerland" "ro" "3"
"Lithuania" "ro" ""
"Denmark" "ro" ""
"Latvia" "ru" "10"
"Malta" "ru" "5"
"United Kingdom" "ru" ""
"Estonia" "ru" "3"
"France" "ru" ""
"Cyprus" "ru" "6"
"Spain" "ru" ""
"Sweden" "ru" ""
"Romania" "ru" "12"
"Russia" "ru" ""
"Croatia" "ru" ""
"Israel" "ru" ""
"Bosnia & Herzegovina" "ru" ""
"Belgium" "ru" "7"
"Slovenia" "ru" ""
"Turkey" "ru" ""
"Greece" "ru" "8"
"Austria" "ru" "1"
"North Macedonia" "ru" ""
"Finland" "ru" ""
"Germany" "ru" "2"
"Switzerland" "ru" ""
"Lithuania" "ru" "4"
"Denmark" "ru" ""
"Latvia" "si" "5"
"Malta" "si" "10"
"United Kingdom" "si" "8"
"Estonia" "si" "6"
"France" "si" "3"
"Cyprus" "si" "4"
"Spain" "si" ""
"Sweden" "si" "7"
"Romania" "si" ""
"Russia" "si" ""
"Croatia" "si" "12"
"Israel" "si" ""
"Bosnia & Herzegovina" "si" "2"
"Belgium" "si" ""
"Slovenia" "si" ""
"Turkey" "si" ""
"Greece" "si" ""
"Austria" "si" ""
"North Macedonia" "si" ""
"Finland" "si" ""
"Germany" "si" ""
"Switzerland" "si" "1"
"Lithuania" "si" ""
"Denmark" "si" ""
"Latvia" "es" "12"
"Malta" "es" "10"
"United Kingdom" "es" ""
"Estonia" "es" ""
"France" "es" "8"
"Cyprus" "es" "6"
"Spain" "es" ""
"Sweden" "es" ""
"Romania" "es" "5"
"Russia" "es" ""
"Croatia" "es" ""
"Israel" "es" ""
"Bosnia & Herzegovina" "es" "3"
"Belgium" "es" "1"
"Slovenia" "es" "7"
"Turkey" "es" "4"
"Greece" "es" ""
"Austria" "es" ""
"North Macedonia" "es" ""
"Finland" "es" ""
"Germany" "es" "2"
"Switzerland" "es" ""
"Lithuania" "es" ""
"Denmark" "es" ""
"Latvia" "se" "5"
"Malta" "se" "4"
"United Kingdom" "se" "2"
"Estonia" "se" "12"
"France" "se" "8"
"Cyprus" "se" "1"
"Spain" "se" "7"
"Sweden" "se" ""
"Romania" "se" ""
"Russia" "se" ""
"Croatia" "se" ""
"Israel" "se" ""
"Bosnia & Herzegovina" "se" "6"
"Belgium" "se" "3"
"Slovenia" "se" ""
"Turkey" "se" ""
"Greece" "se" ""
"Austria" "se" ""
"North Macedonia" "se" ""
"Finland" "se" "10"
"Germany" "se" ""
"Switzerland" "se" ""
"Lithuania" "se" ""
"Denmark" "se" ""
"Latvia" "ch" "8"
"Malta" "ch" "4"
"United Kingdom" "ch" "6"
"Estonia" "ch" ""
"France" "ch" "10"
"Cyprus" "ch" ""
"Spain" "ch" "12"
"Sweden" "ch" ""
"Romania" "ch" ""
"Russia" "ch" ""
"Croatia" "ch" "5"
"Israel" "ch" "1"
"Bosnia & Herzegovina" "ch" ""
"Belgium" "ch" ""
"Slovenia" "ch" "2"
"Turkey" "ch" ""
"Greece" "ch" ""
"Austria" "ch" "7"
"North Macedonia" "ch" ""
"Finland" "ch" ""
"Germany" "ch" "3"
"Switzerland" "ch" ""
"Lithuania" "ch" ""
"Denmark" "ch" ""
"Latvia" "tr" "6"
"Malta" "tr" "5"
"United Kingdom" "tr" "2"
"Estonia" "tr" "8"
"France" "tr" ""
"Cyprus" "tr" ""
"Spain" "tr" ""
"Sweden" "tr" "4"
"Romania" "tr" "7"
"Russia" "tr" ""
"Croatia" "tr" ""
"Israel" "tr" ""
"Bosnia & Herzegovina" "tr" ""
"Belgium" "tr" "10"
"Slovenia" "tr" ""
"Turkey" "tr" ""
"Greece" "tr" ""
"Austria" "tr" "12"
"North Macedonia" "tr" ""
"Finland" "tr" ""
"Germany" "tr" "3"
"Switzerland" "tr" ""
"Lithuania" "tr" ""
"Denmark" "tr" "1"
"Latvia" "gb" "8"
"Malta" "gb" "12"
"United Kingdom" "gb" ""
"Estonia" "gb" "7"
"France" "gb" "10"
"Cyprus" "gb" "3"
"Spain" "gb" "2"
"Sweden" "gb" "1"
"Romania" "gb" ""
"Russia" "gb" ""
"Croatia" "gb" ""
"Israel" "gb" "5"
"Bosnia & Herzegovina" "gb" ""
"Belgium" "gb" "4"
"Slovenia" "gb" "6"
"Turkey" "gb" ""
"Greece" "gb" ""
"Austria" "gb" ""
"North Macedonia" "gb" ""
"Finland" "gb" ""
"Germany" "gb" ""
"Switzerland" "gb" ""
"Lithuania" "gb" ""
"Denmark" "gb" ""
