"Country" "Voter" "Points"
"Belgium" "cz" "2"
"Netherlands" "cz" "7"
"Malta" "cz" "6"
"Austria" "cz" "4"
"Israel" "cz" ""
"Latvia" "cz" "1"
"Italy" "cz" ""
"Azerbaijan" "cz" "6"
"Serbia" "cz" ""
"Hungary" "cz" "13"
"Georgia" "cz" ""
"Cyprus" "cz" ""
"Spain" "cz" ""
"Croatia" "cz" "8"
"United Kingdom" "cz" "4"
"Czech Republic" "cz" ""
"Germany" "cz" ""
"Ukraine" "dk" "15"
"Australia" "dk" "20"
"Russia" "dk" "4"
"Bulgaria" "dk" "6"
"Sweden" "dk" "16"
"France" "dk" "2"
"Armenia" "dk" ""
"Poland" "dk" "5"
"Lithuania" "dk" "11"
"Belgium" "dk" "16"
"Netherlands" "dk" "14"
"Malta" "dk" ""
"Austria" "dk" "1"
"Israel" "dk" "2"
"Latvia" "dk" ""
"Italy" "dk" ""
"Azerbaijan" "dk" ""
"Serbia" "dk" ""
"Hungary" "dk" ""
"Georgia" "dk" ""
"Cyprus" "dk" ""
"Spain" "dk" "1"
"Croatia" "dk" ""
"United Kingdom" "dk" "3"
"Czech Republic" "dk" ""
"Germany" "dk" ""
"Ukraine" "ee" "15"
"Australia" "ee" "14"
"Russia" "ee" "12"
"Bulgaria" "ee" ""
"Sweden" "ee" "22"
"France" "ee" "3"
"Armenia" "ee" ""
"Poland" "ee" "1"
"Lithuania" "ee" "10"
"Belgium" "ee" ""
"Netherlands" "ee" "6"
"Malta" "ee" "2"
"Austria" "ee" "6"
"Israel" "ee" ""
"Latvia" "ee" "15"
"Italy" "ee" ""
"Azerbaijan" "ee" ""
"Serbia" "ee" ""
"Hungary" "ee" ""
"Georgia" "ee" ""
"Cyprus" "ee" "7"
"Spain" "ee" ""
"Croatia" "ee" ""
"United Kingdom" "ee" "3"
"Czech Republic" "ee" ""
"Germany" "ee" ""
"Ukraine" "fi" "12"
"Australia" "fi" "15"
"Russia" "fi" "8"
"Bulgaria" "fi" "4"
"Sweden" "fi" "22"
"France" "fi" "4"
"Armenia" "fi" ""
"Poland" "fi" "5"
"Lithuania" "fi" "6"
"Belgium" "fi" ""
"Netherlands" "fi" "10"
"Malta" "fi" "5"
"Austria" "fi" "10"
"Israel" "fi" "7"
"Latvia" "fi" "2"
"Italy" "fi" "2"
"Azerbaijan" "fi" ""
"Serbia" "fi" ""
"Hungary" "fi" ""
"Georgia" "fi" ""
"Cyprus" "fi" "1"
"Spain" "fi" ""
"Croatia" "fi" ""
"United Kingdom" "fi" ""
"Czech Republic" "fi" "3"
"Germany" "fi" ""
"Ukraine" "fr" "10"
"Australia" "fr" "6"
"Russia" "fr" "7"
"Bulgaria" "fr" "15"
"Sweden" "fr" "7"
"France" "fr" ""
"Armenia" "fr" "14"
"Poland" "fr" "7"
"Lithuania" "fr" ""
"Belgium" "fr" "4"
"Netherlands" "fr" "7"
"Malta" "fr" "4"
"Austria" "fr" "16"
"Israel" "fr" "3"
"Latvia" "fr" ""
"Italy" "fr" "12"
"Azerbaijan" "fr" ""
"Serbia" "fr" ""
"Hungary" "fr" ""
"Georgia" "fr" ""
"Cyprus" "fr" ""
"Spain" "fr" "4"
"Croatia" "fr" ""
"United Kingdom" "fr" ""
"Czech Republic" "fr" ""
"Germany" "fr" ""
"Ukraine" "ge" "22"
"Australia" "ge" "9"
"Russia" "ge" "8"
"Bulgaria" "ge" "3"
"Sweden" "ge" "6"
"France" "ge" "4"
"Armenia" "ge" "12"
"Poland" "ge" "4"
"Lithuania" "ge" "10"
"Belgium" "ge" "10"
"Netherlands" "ge" ""
"Malta" "ge" ""
"Austria" "ge" ""
"Israel" "ge" "3"
"Latvia" "ge" "13"
"Italy" "ge" ""
"Azerbaijan" "ge" "7"
"Serbia" "ge" ""
"Hungary" "ge" "2"
"Georgia" "ge" ""
"Cyprus" "ge" ""
"Spain" "ge" ""
"Croatia" "ge" "2"
"United Kingdom" "ge" ""
"Czech Republic" "ge" ""
"Germany" "ge" "1"
"Ukraine" "de" "13"
"Australia" "de" "11"
"Russia" "de" "12"
"Bulgaria" "de" "4"
"Sweden" "de" "18"
"France" "de" ""
"Armenia" "de" "2"
"Poland" "de" "10"
"Lithuania" "de" "1"
"Belgium" "de" "5"
"Netherlands" "de" "7"
"Malta" "de" ""
"Austria" "de" "7"
"Israel" "de" "12"
"Latvia" "de" "2"
"Italy" "de" "4"
"Azerbaijan" "de" ""
"Serbia" "de" ""
"Hungary" "de" ""
"Georgia" "de" "8"
"Cyprus" "de" ""
"Spain" "de" ""
"Croatia" "de" ""
"United Kingdom" "de" ""
"Czech Republic" "de" ""
"Germany" "de" ""
"Ukraine" "gr" "8"
"Australia" "gr" "12"
"Russia" "gr" "22"
"Bulgaria" "gr" "7"
"Sweden" "gr" ""
"France" "gr" "10"
"Armenia" "gr" "18"
"Poland" "gr" "3"
"Lithuania" "gr" ""
"Belgium" "gr" ""
"Netherlands" "gr" ""
"Malta" "gr" "4"
"Austria" "gr" "1"
"Israel" "gr" ""
"Latvia" "gr" ""
"Italy" "gr" ""
"Azerbaijan" "gr" "1"
"Serbia" "gr" ""
"Hungary" "gr" "5"
"Georgia" "gr" "5"
"Cyprus" "gr" "20"
"Spain" "gr" ""
"Croatia" "gr" ""
"United Kingdom" "gr" ""
"Czech Republic" "gr" ""
"Germany" "gr" ""
"Ukraine" "hu" "12"
"Australia" "hu" "15"
"Russia" "hu" "10"
"Bulgaria" "hu" "4"
"Sweden" "hu" "11"
"France" "hu" "1"
"Armenia" "hu" "1"
"Poland" "hu" "8"
"Lithuania" "hu" "3"
"Belgium" "hu" ""
"Netherlands" "hu" "8"
"Malta" "hu" "10"
"Austria" "hu" "6"
"Israel" "hu" ""
"Latvia" "hu" "8"
"Italy" "hu" ""
"Azerbaijan" "hu" "7"
"Serbia" "hu" ""
"Hungary" "hu" ""
"Georgia" "hu" ""
"Cyprus" "hu" "5"
"Spain" "hu" "5"
"Croatia" "hu" ""
"United Kingdom" "hu" ""
"Czech Republic" "hu" "2"
"Germany" "hu" ""
"Ukraine" "is" ""
"Australia" "is" "18"
"Russia" "is" "15"
"Bulgaria" "is" ""
"Sweden" "is" "18"
"France" "is" "7"
"Armenia" "is" ""
"Poland" "is" "10"
"Lithuania" "is" "4"
"Belgium" "is" "6"
"Netherlands" "is" "18"
"Malta" "is" "4"
"Austria" "is" "3"
"Israel" "is" ""
"Latvia" "is" ""
"Italy" "is" ""
"Azerbaijan" "is" "1"
"Serbia" "is" ""
"Hungary" "is" ""
"Georgia" "is" ""
"Cyprus" "is" ""
"Spain" "is" ""
"Croatia" "is" "7"
"United Kingdom" "is" ""
"Czech Republic" "is" "5"
"Germany" "is" ""
"Ukraine" "ie" "4"
"Australia" "ie" "6"
"Russia" "ie" "8"
"Bulgaria" "ie" "15"
"Sweden" "ie" "7"
"France" "ie" "3"
"Armenia" "ie" ""
"Poland" "ie" "10"
"Lithuania" "ie" "12"
"Belgium" "ie" "12"
"Netherlands" "ie" "8"
"Malta" "ie" ""
"Austria" "ie" "1"
"Israel" "ie" "4"
"Latvia" "ie" "8"
"Italy" "ie" "6"
"Azerbaijan" "ie" ""
"Serbia" "ie" ""
"Hungary" "ie" ""
"Georgia" "ie" ""
"Cyprus" "ie" ""
"Spain" "ie" ""
"Croatia" "ie" ""
"United Kingdom" "ie" "10"
"Czech Republic" "ie" "2"
"Germany" "ie" ""
"Ukraine" "il" "20"
"Australia" "il" "15"
"Russia" "il" "10"
"Bulgaria" "il" "14"
"Sweden" "il" ""
"France" "il" "20"
"Armenia" "il" "8"
"Poland" "il" "4"
"Lithuania" "il" "1"
"Belgium" "il" "7"
"Netherlands" "il" ""
"Malta" "il" ""
"Austria" "il" "3"
"Israel" "il" ""
"Latvia" "il" "5"
"Italy" "il" ""
"Azerbaijan" "il" "2"
"Serbia" "il" ""
"Hungary" "il" ""
"Georgia" "il" ""
"Cyprus" "il" ""
"Spain" "il" "4"
"Croatia" "il" "3"
"United Kingdom" "il" ""
"Czech Republic" "il" ""
"Germany" "il" ""
"Ukraine" "it" "22"
"Australia" "it" "6"
"Russia" "it" "8"
"Bulgaria" "it" "7"
"Sweden" "it" "2"
"France" "it" "12"
"Armenia" "it" "1"
"Poland" "it" "10"
"Lithuania" "it" "2"
"Belgium" "it" ""
"Netherlands" "it" "4"
"Malta" "it" "5"
"Austria" "it" ""
"Israel" "it" "8"
"Latvia" "it" ""
"Italy" "it" ""
"Azerbaijan" "it" ""
"Serbia" "it" "4"
"Hungary" "it" ""
"Georgia" "it" "6"
"Cyprus" "it" "7"
"Spain" "it" "12"
"Croatia" "it" ""
"United Kingdom" "it" ""
"Czech Republic" "it" ""
"Germany" "it" ""
"Ukraine" "lv" "22"
"Australia" "lv" "11"
"Russia" "lv" "19"
"Bulgaria" "lv" "2"
"Sweden" "lv" "15"
"France" "lv" ""
"Armenia" "lv" "6"
"Poland" "lv" "5"
"Lithuania" "lv" "18"
"Belgium" "lv" ""
"Netherlands" "lv" "3"
"Malta" "lv" "4"
"Austria" "lv" "4"
"Israel" "lv" "2"
"Latvia" "lv" ""
"Italy" "lv" ""
"Azerbaijan" "lv" "3"
"Serbia" "lv" ""
"Hungary" "lv" ""
"Georgia" "lv" "2"
"Cyprus" "lv" ""
"Spain" "lv" ""
"Croatia" "lv" ""
"United Kingdom" "lv" ""
"Czech Republic" "lv" ""
"Germany" "lv" ""
"Ukraine" "lt" "18"
"Australia" "lt" "17"
"Russia" "lt" "8"
"Bulgaria" "lt" "2"
"Sweden" "lt" "7"
"France" "lt" "4"
"Armenia" "lt" "4"
"Poland" "lt" "9"
"Lithuania" "lt" ""
"Belgium" "lt" "5"
"Netherlands" "lt" ""
"Malta" "lt" ""
"Austria" "lt" "1"
"Israel" "lt" "6"
"Latvia" "lt" "19"
"Italy" "lt" ""
"Azerbaijan" "lt" ""
"Serbia" "lt" ""
"Hungary" "lt" "2"
"Georgia" "lt" "14"
"Cyprus" "lt" ""
"Spain" "lt" ""
"Croatia" "lt" ""
"United Kingdom" "lt" ""
"Czech Republic" "lt" ""
"Germany" "lt" ""
"Ukraine" "mt" "4"
"Australia" "mt" "15"
"Russia" "mt" "14"
"Bulgaria" "mt" "18"
"Sweden" "mt" ""
"France" "mt" "8"
"Armenia" "mt" "7"
"Poland" "mt" ""
"Lithuania" "mt" ""
"Belgium" "mt" ""
"Netherlands" "mt" "3"
"Malta" "mt" ""
"Austria" "mt" ""
"Israel" "mt" "1"
"Latvia" "mt" ""
"Italy" "mt" "15"
"Azerbaijan" "mt" "6"
"Serbia" "mt" ""
"Hungary" "mt" "5"
"Georgia" "mt" ""
"Cyprus" "mt" "5"
"Spain" "mt" "2"
"Croatia" "mt" ""
"United Kingdom" "mt" "13"
"Czech Republic" "mt" ""
"Germany" "mt" ""
"Ukraine" "md" "22"
"Australia" "md" "15"
"Russia" "md" "19"
"Bulgaria" "md" "2"
"Sweden" "md" "6"
"France" "md" "6"
"Armenia" "md" "12"
"Poland" "md" ""
"Lithuania" "md" "7"
"Belgium" "md" ""
"Netherlands" "md" ""
"Malta" "md" "3"
"Austria" "md" "4"
"Israel" "md" ""
"Latvia" "md" "1"
"Italy" "md" ""
"Azerbaijan" "md" "8"
"Serbia" "md" ""
"Hungary" "md" ""
"Georgia" "md" ""
"Cyprus" "md" "2"
"Spain" "md" "8"
"Croatia" "md" "1"
"United Kingdom" "md" ""
"Czech Republic" "md" ""
"Germany" "md" ""
"Ukraine" "me" "8"
"Australia" "me" "4"
"Russia" "me" "18"
"Bulgaria" "me" "7"
"Sweden" "me" ""
"France" "me" "6"
"Armenia" "me" "10"
"Poland" "me" "1"
"Lithuania" "me" "2"
"Belgium" "me" "3"
"Netherlands" "me" ""
"Malta" "me" "12"
"Austria" "me" ""
"Israel" "me" ""
"Latvia" "me" ""
"Italy" "me" "4"
"Azerbaijan" "me" "7"
"Serbia" "me" "18"
"Hungary" "me" "10"
"Georgia" "me" ""
"Cyprus" "me" ""
"Spain" "me" ""
"Croatia" "me" "6"
"United Kingdom" "me" ""
"Czech Republic" "me" ""
"Germany" "me" ""
"Ukraine" "nl" "10"
"Australia" "nl" "17"
"Russia" "nl" "3"
"Bulgaria" "nl" "1"
"Sweden" "nl" "12"
"France" "nl" "9"
"Armenia" "nl" "10"
"Poland" "nl" "10"
"Lithuania" "nl" ""
"Belgium" "nl" "16"
"Netherlands" "nl" ""
"Malta" "nl" ""
"Austria" "nl" "14"
"Israel" "nl" "7"
"Latvia" "nl" ""
"Italy" "nl" "6"
"Azerbaijan" "nl" "1"
"Serbia" "nl" ""
"Hungary" "nl" ""
"Georgia" "nl" ""
"Cyprus" "nl" ""
"Spain" "nl" ""
"Croatia" "nl" ""
"United Kingdom" "nl" ""
"Czech Republic" "nl" ""
"Germany" "nl" ""
"Ukraine" "mk" "18"
"Australia" "mk" "11"
"Russia" "mk" "8"
"Bulgaria" "mk" "20"
"Sweden" "mk" ""
"France" "mk" ""
"Armenia" "mk" "7"
"Poland" "mk" "2"
"Lithuania" "mk" ""
"Belgium" "mk" "8"
"Netherlands" "mk" "2"
"Malta" "mk" ""
"Austria" "mk" ""
"Israel" "mk" "5"
"Latvia" "mk" "3"
"Italy" "mk" "1"
"Azerbaijan" "mk" "1"
"Serbia" "mk" "19"
"Hungary" "mk" ""
"Georgia" "mk" ""
"Cyprus" "mk" ""
"Spain" "mk" ""
"Croatia" "mk" "11"
"United Kingdom" "mk" ""
"Czech Republic" "mk" ""
"Germany" "mk" ""
"Ukraine" "no" "8"
"Australia" "no" "18"
"Russia" "no" "6"
"Bulgaria" "no" "13"
"Sweden" "no" "7"
"France" "no" "1"
"Armenia" "no" ""
"Poland" "no" "11"
"Lithuania" "no" "14"
"Belgium" "no" "7"
"Netherlands" "no" "6"
"Malta" "no" ""
"Austria" "no" ""
"Israel" "no" "3"
"Latvia" "no" "3"
"Italy" "no" "12"
"Azerbaijan" "no" ""
"Serbia" "no" ""
"Hungary" "no" ""
"Georgia" "no" ""
"Cyprus" "no" ""
"Spain" "no" "7"
"Croatia" "no" ""
"United Kingdom" "no" ""
"Czech Republic" "no" ""
"Germany" "no" ""
"Ukraine" "pl" "24"
"Australia" "pl" "17"
"Russia" "pl" "8"
"Bulgaria" "pl" "6"
"Sweden" "pl" "10"
"France" "pl" "1"
"Armenia" "pl" "2"
"Poland" "pl" ""
"Lithuania" "pl" "2"
"Belgium" "pl" ""
"Netherlands" "pl" ""
"Malta" "pl" ""
"Austria" "pl" "4"
"Israel" "pl" "7"
"Latvia" "pl" "11"
"Italy" "pl" ""
"Azerbaijan" "pl" ""
"Serbia" "pl" ""
"Hungary" "pl" "6"
"Georgia" "pl" "8"
"Cyprus" "pl" "1"
"Spain" "pl" "5"
"Croatia" "pl" ""
"United Kingdom" "pl" ""
"Czech Republic" "pl" "4"
"Germany" "pl" ""
"Ukraine" "ru" "10"
"Australia" "ru" "6"
"Russia" "ru" ""
"Bulgaria" "ru" ""
"Sweden" "ru" "2"
"France" "ru" "10"
"Armenia" "ru" "24"
"Poland" "ru" "5"
"Lithuania" "ru" ""
"Belgium" "ru" ""
"Netherlands" "ru" ""
"Malta" "ru" "8"
"Austria" "ru" "8"
"Israel" "ru" ""
"Latvia" "ru" "4"
"Italy" "ru" ""
"Azerbaijan" "ru" "16"
"Serbia" "ru" ""
"Hungary" "ru" "1"
"Georgia" "ru" "5"
"Cyprus" "ru" "11"
"Spain" "ru" ""
"Croatia" "ru" ""
"United Kingdom" "ru" "6"
"Czech Republic" "ru" ""
"Germany" "ru" ""
"Ukraine" "sm" "24"
"Australia" "sm" "5"
"Russia" "sm" "17"
"Bulgaria" "sm" "3"
"Sweden" "sm" "4"
"France" "sm" ""
"Armenia" "sm" "2"
"Poland" "sm" "7"
"Lithuania" "sm" "8"
"Belgium" "sm" ""
"Netherlands" "sm" "4"
"Malta" "sm" "3"
"Austria" "sm" "1"
"Israel" "sm" ""
"Latvia" "sm" "6"
"Italy" "sm" "10"
"Azerbaijan" "sm" ""
"Serbia" "sm" ""
"Hungary" "sm" "3"
"Georgia" "sm" "6"
"Cyprus" "sm" "5"
"Spain" "sm" ""
"Croatia" "sm" ""
"United Kingdom" "sm" "8"
"Czech Republic" "sm" ""
"Germany" "sm" ""
"Ukraine" "rs" "19"
"Australia" "rs" "12"
"Russia" "rs" "13"
"Bulgaria" "rs" "12"
"Sweden" "rs" "1"
"France" "rs" ""
"Armenia" "rs" "5"
"Poland" "rs" ""
"Lithuania" "rs" "8"
"Belgium" "rs" "5"
"Netherlands" "rs" "5"
"Malta" "rs" "10"
"Austria" "rs" ""
"Israel" "rs" "7"
"Latvia" "rs" ""
"Italy" "rs" ""
"Azerbaijan" "rs" ""
"Serbia" "rs" ""
"Hungary" "rs" "10"
"Georgia" "rs" ""
"Cyprus" "rs" "3"
"Spain" "rs" ""
"Croatia" "rs" "4"
"United Kingdom" "rs" "2"
"Czech Republic" "rs" ""
"Germany" "rs" ""
"Ukraine" "si" "19"
"Australia" "si" "9"
"Russia" "si" "10"
"Bulgaria" "si" "12"
"Sweden" "si" "5"
"France" "si" ""
"Armenia" "si" "4"
"Poland" "si" "4"
"Lithuania" "si" ""
"Belgium" "si" "8"
"Netherlands" "si" "1"
"Malta" "si" ""
"Austria" "si" "6"
"Israel" "si" "2"
"Latvia" "si" "7"
"Italy" "si" "1"
"Azerbaijan" "si" ""
"Serbia" "si" "17"
"Hungary" "si" "3"
"Georgia" "si" ""
"Cyprus" "si" ""
"Spain" "si" ""
"Croatia" "si" "8"
"United Kingdom" "si" ""
"Czech Republic" "si" ""
"Germany" "si" ""
"Ukraine" "es" "7"
"Australia" "es" "12"
"Russia" "es" "12"
"Bulgaria" "es" "12"
"Sweden" "es" "1"
"France" "es" "17"
"Armenia" "es" "18"
"Poland" "es" "5"
"Lithuania" "es" ""
"Belgium" "es" ""
"Netherlands" "es" "3"
"Malta" "es" "6"
"Austria" "es" "2"
"Israel" "es" "1"
"Latvia" "es" ""
"Italy" "es" "8"
"Azerbaijan" "es" "2"
"Serbia" "es" ""
"Hungary" "es" "10"
"Georgia" "es" ""
"Cyprus" "es" ""
"Spain" "es" ""
"Croatia" "es" ""
"United Kingdom" "es" ""
"Czech Republic" "es" ""
"Germany" "es" ""
"Ukraine" "se" "7"
"Australia" "se" "24"
"Russia" "se" "14"
"Bulgaria" "se" "4"
"Sweden" "se" ""
"France" "se" "11"
"Armenia" "se" "4"
"Poland" "se" "10"
"Lithuania" "se" "8"
"Belgium" "se" ""
"Netherlands" "se" "7"
"Malta" "se" "7"
"Austria" "se" "5"
"Israel" "se" ""
"Latvia" "se" ""
"Italy" "se" ""
"Azerbaijan" "se" "10"
"Serbia" "se" ""
"Hungary" "se" ""
"Georgia" "se" ""
"Cyprus" "se" ""
"Spain" "se" "2"
"Croatia" "se" ""
"United Kingdom" "se" ""
"Czech Republic" "se" "3"
"Germany" "se" ""
"Ukraine" "ch" "10"
"Australia" "ch" "13"
"Russia" "ch" "6"
"Bulgaria" "ch" "1"
"Sweden" "ch" ""
"France" "ch" "3"
"Armenia" "ch" ""
"Poland" "ch" "5"
"Lithuania" "ch" "7"
"Belgium" "ch" "10"
"Netherlands" "ch" "5"
"Malta" "ch" ""
"Austria" "ch" "14"
"Israel" "ch" "8"
"Latvia" "ch" "3"
"Italy" "ch" "9"
"Azerbaijan" "ch" ""
"Serbia" "ch" "12"
"Hungary" "ch" ""
"Georgia" "ch" ""
"Cyprus" "ch" ""
"Spain" "ch" "2"
"Croatia" "ch" ""
"United Kingdom" "ch" ""
"Czech Republic" "ch" ""
"Germany" "ch" "8"
"Ukraine" "ua" ""
"Australia" "ua" "9"
"Russia" "ua" "12"
"Bulgaria" "ua" "3"
"Sweden" "ua" "5"
"France" "ua" ""
"Armenia" "ua" "7"
"Poland" "ua" "8"
"Lithuania" "ua" "15"
"Belgium" "ua" "10"
"Netherlands" "ua" ""
"Malta" "ua" ""
"Austria" "ua" ""
"Israel" "ua" "6"
"Latvia" "ua" "13"
"Italy" "ua" ""
"Azerbaijan" "ua" "17"
"Serbia" "ua" ""
"Hungary" "ua" "2"
