"Country" "Voter" "Points"
"Armenia" "ie" ""
"Belarus" "ie" ""
"Croatia" "ie" ""
"North Macedonia" "ie" ""
"Iceland" "ie" ""
"Israel" "il" ""
"Cyprus" "il" "10"
"Czech Republic" "il" "15"
"Austria" "il" "20"
"Estonia" "il" "7"
"Ireland" "il" "4"
"Bulgaria" "il" "3"
"Albania" "il" "4"
"Lithuania" "il" "2"
"Finland" "il" "13"
"Azerbaijan" "il" "15"
"Belgium" "il" "2"
"Switzerland" "il" "9"
"Greece" "il" ""
"Armenia" "il" "5"
"Belarus" "il" ""
"Croatia" "il" "6"
"North Macedonia" "il" "1"
"Iceland" "il" ""
"Israel" "lt" "8"
"Cyprus" "lt" "5"
"Czech Republic" "lt" "12"
"Austria" "lt" "20"
"Estonia" "lt" "16"
"Ireland" "lt" "16"
"Bulgaria" "lt" "5"
"Albania" "lt" "1"
"Lithuania" "lt" ""
"Finland" "lt" "5"
"Azerbaijan" "lt" ""
"Belgium" "lt" "16"
"Switzerland" "lt" "6"
"Greece" "lt" ""
"Armenia" "lt" ""
"Belarus" "lt" "6"
"Croatia" "lt" ""
"North Macedonia" "lt" ""
"Iceland" "lt" ""
"Israel" "mk" "8"
"Cyprus" "mk" "10"
"Czech Republic" "mk" "14"
"Austria" "mk" ""
"Estonia" "mk" "4"
"Ireland" "mk" "1"
"Bulgaria" "mk" "20"
"Albania" "mk" "22"
"Lithuania" "mk" ""
"Finland" "mk" "2"
"Azerbaijan" "mk" "12"
"Belgium" "mk" ""
"Switzerland" "mk" "1"
"Greece" "mk" "4"
"Armenia" "mk" ""
"Belarus" "mk" ""
"Croatia" "mk" "16"
"North Macedonia" "mk" ""
"Iceland" "mk" "2"
"Israel" "pt" "4"
"Cyprus" "pt" "10"
"Czech Republic" "pt" "4"
"Austria" "pt" "11"
"Estonia" "pt" "20"
"Ireland" "pt" "8"
"Bulgaria" "pt" "7"
"Albania" "pt" "5"
"Lithuania" "pt" "18"
"Finland" "pt" "4"
"Azerbaijan" "pt" "7"
"Belgium" "pt" "10"
"Switzerland" "pt" "3"
"Greece" "pt" ""
"Armenia" "pt" "4"
"Belarus" "pt" ""
"Croatia" "pt" "1"
"North Macedonia" "pt" ""
"Iceland" "pt" ""
"Israel" "es" "19"
"Cyprus" "es" "20"
"Czech Republic" "es" "11"
"Austria" "es" "8"
"Estonia" "es" "8"
"Ireland" "es" "14"
"Bulgaria" "es" "11"
"Albania" "es" "9"
"Lithuania" "es" "3"
"Finland" "es" "7"
"Azerbaijan" "es" ""
"Belgium" "es" ""
"Switzerland" "es" "6"
"Greece" "es" ""
"Armenia" "es" ""
"Belarus" "es" ""
"Croatia" "es" ""
"North Macedonia" "es" ""
"Iceland" "es" ""
"Israel" "ch" "13"
"Cyprus" "ch" "11"
"Czech Republic" "ch" "11"
"Austria" "ch" "18"
"Estonia" "ch" "13"
"Ireland" "ch" "16"
"Bulgaria" "ch" "3"
"Albania" "ch" "10"
"Lithuania" "ch" "7"
"Finland" "ch" "7"
"Azerbaijan" "ch" ""
"Belgium" "ch" ""
"Switzerland" "ch" ""
"Greece" "ch" "2"
"Armenia" "ch" ""
"Belarus" "ch" ""
"Croatia" "ch" "4"
"North Macedonia" "ch" ""
"Iceland" "ch" "1"
"Israel" "gb" "13"
"Cyprus" "gb" "8"
"Czech Republic" "gb" "2"
"Austria" "gb" "10"
"Estonia" "gb" "10"
"Ireland" "gb" "11"
"Bulgaria" "gb" "18"
"Albania" "gb" "8"
"Lithuania" "gb" "12"
"Finland" "gb" "10"
"Azerbaijan" "gb" ""
"Belgium" "gb" ""
"Switzerland" "gb" "4"
"Greece" "gb" "3"
"Armenia" "gb" "2"
"Belarus" "gb" ""
"Croatia" "gb" "5"
"North Macedonia" "gb" ""
"Iceland" "gb" ""
