"Country" "Voter" "Points"
"Germany" "az" ""
"Sweden" "by" "10"
"Russia" "by" "12"
"Italy" "by" "1"
"Belgium" "by" "8"
"Australia" "by" "6"
"Latvia" "by" "5"
"Estonia" "by" "7"
"Norway" "by" ""
"Israel" "by" "2"
"Serbia" "by" ""
"Georgia" "by" "3"
"Azerbaijan" "by" ""
"Montenegro" "by" ""
"Slovenia" "by" ""
"Romania" "by" ""
"Armenia" "by" "4"
"Albania" "by" ""
"Lithuania" "by" ""
"Greece" "by" ""
"Hungary" "by" ""
"Spain" "by" ""
"Cyprus" "by" ""
"Poland" "by" ""
"United Kingdom" "by" ""
"France" "by" ""
"Austria" "by" ""
"Germany" "by" ""
"Sweden" "be" "12"
"Russia" "be" "10"
"Italy" "be" "8"
"Belgium" "be" ""
"Australia" "be" "4"
"Latvia" "be" "7"
"Estonia" "be" "2"
"Norway" "be" ""
"Israel" "be" ""
"Serbia" "be" ""
"Georgia" "be" "1"
"Azerbaijan" "be" ""
"Montenegro" "be" ""
"Slovenia" "be" ""
"Romania" "be" "5"
"Armenia" "be" "3"
"Albania" "be" "6"
"Lithuania" "be" ""
"Greece" "be" ""
"Hungary" "be" ""
"Spain" "be" ""
"Cyprus" "be" ""
"Poland" "be" ""
"United Kingdom" "be" ""
"France" "be" ""
"Austria" "be" ""
"Germany" "be" ""
"Sweden" "cy" "10"
"Russia" "cy" "5"
"Italy" "cy" "12"
"Belgium" "cy" "7"
"Australia" "cy" "4"
"Latvia" "cy" "3"
"Estonia" "cy" "2"
"Norway" "cy" ""
"Israel" "cy" "6"
"Serbia" "cy" ""
"Georgia" "cy" ""
"Azerbaijan" "cy" ""
"Montenegro" "cy" ""
"Slovenia" "cy" ""
"Romania" "cy" "1"
"Armenia" "cy" ""
"Albania" "cy" ""
"Lithuania" "cy" ""
"Greece" "cy" "8"
"Hungary" "cy" ""
"Spain" "cy" ""
"Cyprus" "cy" ""
"Poland" "cy" ""
"United Kingdom" "cy" ""
"France" "cy" ""
"Austria" "cy" ""
"Germany" "cy" ""
"Sweden" "cz" "10"
"Russia" "cz" "8"
"Italy" "cz" "7"
"Belgium" "cz" "6"
"Australia" "cz" ""
"Latvia" "cz" "5"
"Estonia" "cz" ""
"Norway" "cz" ""
"Israel" "cz" ""
"Serbia" "cz" "3"
"Georgia" "cz" "4"
"Azerbaijan" "cz" "12"
"Montenegro" "cz" ""
"Slovenia" "cz" ""
"Romania" "cz" ""
"Armenia" "cz" "2"
"Albania" "cz" ""
"Lithuania" "cz" ""
"Greece" "cz" ""
"Hungary" "cz" "1"
"Spain" "cz" ""
"Cyprus" "cz" ""
"Poland" "cz" ""
"United Kingdom" "cz" ""
"France" "cz" ""
"Austria" "cz" ""
"Germany" "cz" ""
"Sweden" "dk" "12"
"Russia" "dk" "10"
"Italy" "dk" "5"
"Belgium" "dk" "7"
"Australia" "dk" "8"
"Latvia" "dk" "4"
"Estonia" "dk" "6"
"Norway" "dk" "3"
"Israel" "dk" ""
"Serbia" "dk" ""
"Georgia" "dk" ""
"Azerbaijan" "dk" ""
"Montenegro" "dk" ""
"Slovenia" "dk" ""
"Romania" "dk" "2"
"Armenia" "dk" ""
"Albania" "dk" ""
"Lithuania" "dk" "1"
"Greece" "dk" ""
"Hungary" "dk" ""
"Spain" "dk" ""
"Cyprus" "dk" ""
"Poland" "dk" ""
"United Kingdom" "dk" ""
"France" "dk" ""
"Austria" "dk" ""
"Germany" "dk" ""
"Sweden" "ee" "10"
"Russia" "ee" "12"
"Italy" "ee" "3"
"Belgium" "ee" "7"
"Australia" "ee" "5"
"Latvia" "ee" "6"
"Estonia" "ee" ""
"Norway" "ee" "4"
"Israel" "ee" ""
"Serbia" "ee" ""
"Georgia" "ee" "1"
"Azerbaijan" "ee" ""
"Montenegro" "ee" ""
"Slovenia" "ee" ""
"Romania" "ee" ""
"Armenia" "ee" ""
"Albania" "ee" ""
"Lithuania" "ee" "2"
"Greece" "ee" ""
"Hungary" "ee" "8"
"Spain" "ee" ""
"Cyprus" "ee" ""
"Poland" "ee" ""
"United Kingdom" "ee" ""
"France" "ee" ""
"Austria" "ee" ""
"Germany" "ee" ""
"Sweden" "fi" "12"
"Russia" "fi" "8"
"Italy" "fi" "2"
"Belgium" "fi" "7"
"Australia" "fi" "5"
"Latvia" "fi" "6"
"Estonia" "fi" "10"
"Norway" "fi" "4"
"Israel" "fi" "3"
"Serbia" "fi" ""
"Georgia" "fi" ""
"Azerbaijan" "fi" ""
"Montenegro" "fi" ""
"Slovenia" "fi" "1"
"Romania" "fi" ""
"Armenia" "fi" ""
"Albania" "fi" ""
"Lithuania" "fi" ""
"Greece" "fi" ""
"Hungary" "fi" ""
"Spain" "fi" ""
"Cyprus" "fi" ""
"Poland" "fi" ""
"United Kingdom" "fi" ""
"France" "fi" ""
"Austria" "fi" ""
"Germany" "fi" ""
"Sweden" "fr" "8"
"Russia" "fr" "10"
"Italy" "fr" "6"
"Belgium" "fr" "12"
"Australia" "fr" "2"
"Latvia" "fr" "7"
"Estonia" "fr" ""
"Norway" "fr" ""
"Israel" "fr" ""
"Serbia" "fr" ""
"Georgia" "fr" ""
"Azerbaijan" "fr" ""
"Montenegro" "fr" ""
"Slovenia" "fr" ""
"Romania" "fr" ""
"Armenia" "fr" "3"
"Albania" "fr" ""
"Lithuania" "fr" ""
"Greece" "fr" ""
"Hungary" "fr" "1"
"Spain" "fr" "5"
"Cyprus" "fr" ""
"Poland" "fr" "4"
"United Kingdom" "fr" ""
"France" "fr" ""
"Austria" "fr" ""
"Germany" "fr" ""
"Sweden" "ge" "7"
"Russia" "ge" "5"
"Italy" "ge" "8"
"Belgium" "ge" "6"
"Australia" "ge" ""
"Latvia" "ge" "4"
"Estonia" "ge" "2"
"Norway" "ge" ""
"Israel" "ge" "1"
"Serbia" "ge" ""
"Georgia" "ge" ""
"Azerbaijan" "ge" "10"
"Montenegro" "ge" ""
"Slovenia" "ge" ""
"Romania" "ge" ""
"Armenia" "ge" "12"
"Albania" "ge" ""
"Lithuania" "ge" "3"
"Greece" "ge" ""
"Hungary" "ge" ""
"Spain" "ge" ""
"Cyprus" "ge" ""
"Poland" "ge" ""
"United Kingdom" "ge" ""
"France" "ge" ""
"Austria" "ge" ""
"Germany" "ge" ""
"Sweden" "de" "10"
"Russia" "de" "12"
"Italy" "de" "3"
"Belgium" "de" "8"
"Australia" "de" "7"
"Latvia" "de" "6"
"Estonia" "de" "2"
"Norway" "de" "4"
"Israel" "de" "5"
"Serbia" "de" ""
"Georgia" "de" ""
"Azerbaijan" "de" ""
"Montenegro" "de" ""
"Slovenia" "de" ""
"Romania" "de" ""
"Armenia" "de" ""
"Albania" "de" ""
"Lithuania" "de" ""
"Greece" "de" ""
"Hungary" "de" "1"
"Spain" "de" ""
"Cyprus" "de" ""
"Poland" "de" ""
"United Kingdom" "de" ""
"France" "de" ""
"Austria" "de" ""
"Germany" "de" ""
"Sweden" "gr" "4"
"Russia" "gr" "8"
"Italy" "gr" "12"
"Belgium" "gr" "7"
"Australia" "gr" "5"
"Latvia" "gr" "3"
"Estonia" "gr" ""
"Norway" "gr" ""
"Israel" "gr" ""
"Serbia" "gr" ""
"Georgia" "gr" "2"
"Azerbaijan" "gr" ""
"Montenegro" "gr" ""
"Slovenia" "gr" ""
"Romania" "gr" ""
"Armenia" "gr" "1"
"Albania" "gr" "6"
"Lithuania" "gr" ""
"Greece" "gr" ""
"Hungary" "gr" ""
"Spain" "gr" ""
"Cyprus" "gr" "10"
"Poland" "gr" ""
"United Kingdom" "gr" ""
"France" "gr" ""
"Austria" "gr" ""
"Germany" "gr" ""
"Sweden" "hu" "10"
"Russia" "hu" "6"
"Italy" "hu" "2"
"Belgium" "hu" "12"
"Australia" "hu" "8"
"Latvia" "hu" "5"
"Estonia" "hu" "7"
"Norway" "hu" "4"
"Israel" "hu" ""
"Serbia" "hu" ""
"Georgia" "hu" "3"
"Azerbaijan" "hu" ""
"Montenegro" "hu" ""
"Slovenia" "hu" ""
"Romania" "hu" "1"
"Armenia" "hu" ""
"Albania" "hu" ""
"Lithuania" "hu" ""
"Greece" "hu" ""
"Hungary" "hu" ""
"Spain" "hu" ""
"Cyprus" "hu" ""
"Poland" "hu" ""
"United Kingdom" "hu" ""
"France" "hu" ""
"Austria" "hu" ""
"Germany" "hu" ""
"Sweden" "is" "12"
"Russia" "is" "3"
"Italy" "is" "6"
"Belgium" "is" "4"
"Australia" "is" "8"
"Latvia" "is" "7"
"Estonia" "is" "1"
"Norway" "is" "10"
"Israel" "is" "5"
"Serbia" "is" ""
"Georgia" "is" ""
"Azerbaijan" "is" ""
"Montenegro" "is" ""
"Slovenia" "is" "2"
"Romania" "is" ""
"Armenia" "is" ""
"Albania" "is" ""
"Lithuania" "is" ""
"Greece" "is" ""
"Hungary" "is" ""
"Spain" "is" ""
"Cyprus" "is" ""
"Poland" "is" ""
"United Kingdom" "is" ""
"France" "is" ""
"Austria" "is" ""
"Germany" "is" ""
"Sweden" "ie" "10"
"Russia" "ie" "8"
"Italy" "ie" "6"
"Belgium" "ie" "2"
"Australia" "ie" "5"
"Latvia" "ie" "12"
"Estonia" "ie" ""
"Norway" "ie" "4"
"Israel" "ie" ""
"Serbia" "ie" ""
"Georgia" "ie" ""
"Azerbaijan" "ie" ""
"Montenegro" "ie" ""
"Slovenia" "ie" ""
"Romania" "ie" ""
"Armenia" "ie" ""
"Albania" "ie" ""
"Lithuania" "ie" "7"
"Greece" "ie" ""
"Hungary" "ie" ""
"Spain" "ie" ""
"Cyprus" "ie" ""
"Poland" "ie" "3"
"United Kingdom" "ie" "1"
"France" "ie" ""
"Austria" "ie" ""
"Germany" "ie" ""
"Sweden" "il" "10"
"Russia" "il" "8"
"Italy" "il" "12"
"Belgium" "il" "4"
"Australia" "il" "7"
"Latvia" "il" ""
"Estonia" "il" "3"
"Norway" "il" ""
"Israel" "il" ""
"Serbia" "il" "2"
"Georgia" "il" ""
"Azerbaijan" "il" ""
"Montenegro" "il" ""
"Slovenia" "il" "6"
"Romania" "il" "5"
"Armenia" "il" ""
"Albania" "il" ""
"Lithuania" "il" ""
"Greece" "il" ""
"Hungary" "il" ""
"Spain" "il" "1"
"Cyprus" "il" ""
"Poland" "il" ""
"United Kingdom" "il" ""
"France" "il" ""
"Austria" "il" ""
"Germany" "il" ""
"Sweden" "it" "12"
"Russia" "it" "10"
"Italy" "it" ""
"Belgium" "it" "7"
"Australia" "it" "6"
"Latvia" "it" "4"
"Estonia" "it" "2"
"Norway" "it" "5"
"Israel" "it" "8"
"Serbia" "it" "3"
"Georgia" "it" ""
"Azerbaijan" "it" ""
"Montenegro" "it" ""
"Slovenia" "it" ""
"Romania" "it" ""
"Armenia" "it" ""
"Albania" "it" ""
"Lithuania" "it" ""
"Greece" "it" ""
"Hungary" "it" ""
"Spain" "it" ""
"Cyprus" "it" ""
"Poland" "it" "1"
"United Kingdom" "it" ""
"France" "it" ""
"Austria" "it" ""
"Germany" "it" ""
"Sweden" "lv" "12"
"Russia" "lv" "10"
"Italy" "lv" "8"
"Belgium" "lv" "4"
"Australia" "lv" "5"
"Latvia" "lv" ""
"Estonia" "lv" "6"
"Norway" "lv" "2"
"Israel" "lv" "1"
"Serbia" "lv" ""
"Georgia" "lv" ""
"Azerbaijan" "lv" ""
"Montenegro" "lv" ""
"Slovenia" "lv" "3"
"Romania" "lv" ""
"Armenia" "lv" ""
"Albania" "lv" ""
"Lithuania" "lv" "7"
"Greece" "lv" ""
"Hungary" "lv" ""
"Spain" "lv" ""
"Cyprus" "lv" ""
"Poland" "lv" ""
"United Kingdom" "lv" ""
"France" "lv" ""
"Austria" "lv" ""
"Germany" "lv" ""
"Sweden" "lt" "10"
"Russia" "lt" ""
"Italy" "lt" "1"
"Belgium" "lt" "7"
"Australia" "lt" "3"
"Latvia" "lt" "12"
"Estonia" "lt" "8"
"Norway" "lt" "5"
"Israel" "lt" ""
"Serbia" "lt" ""
"Georgia" "lt" "6"
"Azerbaijan" "lt" "2"
"Montenegro" "lt" ""
"Slovenia" "lt" "4"
"Romania" "lt" ""
"Armenia" "lt" ""
"Albania" "lt" ""
"Lithuania" "lt" ""
"Greece" "lt" ""
"Hungary" "lt" ""
"Spain" "lt" ""
"Cyprus" "lt" ""
"Poland" "lt" ""
"United Kingdom" "lt" ""
"France" "lt" ""
"Austria" "lt" ""
"Germany" "lt" ""
"Sweden" "mt" "10"
"Russia" "mt" "7"
"Italy" "mt" "12"
"Belgium" "mt" ""
"Australia" "mt" "6"
"Latvia" "mt" "4"
"Estonia" "mt" "3"
"Norway" "mt" "2"
"Israel" "mt" "5"
"Serbia" "mt" ""
"Georgia" "mt" ""
"Azerbaijan" "mt" "8"
"Montenegro" "mt" ""
"Slovenia" "mt" ""
"Romania" "mt" ""
"Armenia" "mt" ""
"Albania" "mt" ""
"Lithuania" "mt" ""
"Greece" "mt" ""
"Hungary" "mt" ""
"Spain" "mt" ""
"Cyprus" "mt" ""
"Poland" "mt" ""
"United Kingdom" "mt" "1"
"France" "mt" ""
"Austria" "mt" ""
"Germany" "mt" ""
"Sweden" "md" "8"
"Russia" "md" "10"
"Italy" "md" "7"
"Belgium" "md" "6"
"Australia" "md" "4"
"Latvia" "md" "2"
"Estonia" "md" ""
"Norway" "md" ""
"Israel" "md" ""
"Serbia" "md" ""
"Georgia" "md" "5"
"Azerbaijan" "md" "3"
"Montenegro" "md" ""
"Slovenia" "md" ""
"Romania" "md" "12"
"Armenia" "md" ""
"Albania" "md" ""
"Lithuania" "md" ""
"Greece" "md" ""
"Hungary" "md" ""
"Spain" "md" "1"
"Cyprus" "md" ""
"Poland" "md" ""
"United Kingdom" "md" ""
"France" "md" ""
"Austria" "md" ""
"Germany" "md" ""
"Sweden" "me" "5"
"Russia" "me" "7"
"Italy" "me" "6"
"Belgium" "me" ""
"Australia" "me" ""
"Latvia" "me" ""
"Estonia" "me" "1"
"Norway" "me" ""
"Israel" "me" "3"
"Serbia" "me" "12"
"Georgia" "me" ""
"Azerbaijan" "me" "8"
"Montenegro" "me" ""
"Slovenia" "me" "4"
"Romania" "me" ""
"Armenia" "me" ""
"Albania" "me" "10"
"Lithuania" "me" ""
"Greece" "me" ""
"Hungary" "me" ""
"Spain" "me" "2"
"Cyprus" "me" ""
"Poland" "me" ""
"United Kingdom" "me" ""
"France" "me" ""
"Austria" "me" ""
"Germany" "me" ""
"Sweden" "nl" "10"
"Russia" "nl" "6"
"Italy" "nl" "7"
"Belgium" "nl" "12"
"Australia" "nl" "8"
"Latvia" "nl" "2"
"Estonia" "nl" "4"
"Norway" "nl" "3"
"Israel" "nl" "5"
"Serbia" "nl" "1"
"Georgia" "nl" ""
"Azerbaijan" "nl" ""
"Montenegro" "nl" ""
"Slovenia" "nl" ""
"Romania" "nl" ""
"Armenia" "nl" ""
"Albania" "nl" ""
"Lithuania" "nl" ""
"Greece" "nl" ""
"Hungary" "nl" ""
"Spain" "nl" ""
"Cyprus" "nl" ""
"Poland" "nl" ""
"United Kingdom" "nl" ""
"France" "nl" ""
"Austria" "nl" ""
"Germany" "nl" ""
"Sweden" "mk" "5"
"Russia" "mk" "6"
"Italy" "mk" "7"
"Belgium" "mk" "1"
"Australia" "mk" ""
"Latvia" "mk" ""
"Estonia" "mk" "2"
"Norway" "mk" ""
"Israel" "mk" ""
"Serbia" "mk" "10"
"Georgia" "mk" ""
"Azerbaijan" "mk" ""
"Montenegro" "mk" "4"
"Slovenia" "mk" "8"
"Romania" "mk" ""
"Armenia" "mk" "3"
"Albania" "mk" "12"
"Lithuania" "mk" ""
"Greece" "mk" ""
"Hungary" "mk" ""
"Spain" "mk" ""
"Cyprus" "mk" ""
"Poland" "mk" ""
"United Kingdom" "mk" ""
"France" "mk" ""
"Austria" "mk" ""
"Germany" "mk" ""
"Sweden" "no" "12"
"Russia" "no" "2"
"Italy" "no" "5"
"Belgium" "no" "7"
"Australia" "no" "10"
"Latvia" "no" "8"
"Estonia" "no" "3"
"Norway" "no" ""
"Israel" "no" "4"
"Serbia" "no" ""
"Georgia" "no" ""
"Azerbaijan" "no" ""
"Montenegro" "no" ""
"Slovenia" "no" "1"
"Romania" "no" ""
"Armenia" "no" ""
"Albania" "no" ""
"Lithuania" "no" "6"
"Greece" "no" ""
"Hungary" "no" ""
"Spain" "no" ""
"Cyprus" "no" ""
"Poland" "no" ""
"United Kingdom" "no" ""
"France" "no" ""
"Austria" "no" ""
"Germany" "no" ""
"Sweden" "pl" "12"
"Russia" "pl" "6"
"Italy" "pl" "7"
"Belgium" "pl" "5"
"Australia" "pl" "8"
"Latvia" "pl" "10"
"Estonia" "pl" "2"
"Norway" "pl" "3"
"Israel" "pl" "4"
"Serbia" "pl" ""
"Georgia" "pl" ""
"Azerbaijan" "pl" ""
"Montenegro" "pl" ""
"Slovenia" "pl" "1"
"Romania" "pl" ""
"Armenia" "pl" ""
"Albania" "pl" ""
"Lithuania" "pl" ""
"Greece" "pl" ""
"Hungary" "pl" ""
"Spain" "pl" ""
"Cyprus" "pl" ""
"Poland" "pl" ""
"United Kingdom" "pl" ""
"France" "pl" ""
"Austria" "pl" ""
"Germany" "pl" ""
"Sweden" "pt" "8"
"Russia" "pt" "10"
"Italy" "pt" "12"
"Belgium" "pt" "5"
"Australia" "pt" ""
"Latvia" "pt" "2"
"Estonia" "pt" "1"
"Norway" "pt" "6"
"Israel" "pt" "7"
"Serbia" "pt" ""
"Georgia" "pt" ""
"Azerbaijan" "pt" ""
"Montenegro" "pt" ""
"Slovenia" "pt" ""
"Romania" "pt" "4"
"Armenia" "pt" ""
"Albania" "pt" ""
"Lithuania" "pt" ""
"Greece" "pt" ""
"Hungary" "pt" ""
"Spain" "pt" "3"
"Cyprus" "pt" ""
"Poland" "pt" ""
"United Kingdom" "pt" ""
"France" "pt" ""
"Austria" "pt" ""
"Germany" "pt" ""
"Sweden" "ro" "8"
"Russia" "ro" "10"
"Italy" "ro" "12"
"Belgium" "ro" "7"
"Australia" "ro" "2"
"Latvia" "ro" "5"
"Estonia" "ro" ""
"Norway" "ro" "6"
"Israel" "ro" "1"
"Serbia" "ro" ""
"Georgia" "ro" ""
"Azerbaijan" "ro" "3"
"Montenegro" "ro" ""
"Slovenia" "ro" ""
"Romania" "ro" ""
"Armenia" "ro" ""
"Albania" "ro" ""
"Lithuania" "ro" ""
"Greece" "ro" ""
"Hungary" "ro" "4"
"Spain" "ro" ""
"Cyprus" "ro" ""
"Poland" "ro" ""
"United Kingdom" "ro" ""
"France" "ro" ""
"Austria" "ro" ""
"Germany" "ro" ""
"Sweden" "ru" "8"
"Russia" "ru" ""
"Italy" "ru" "12"
"Belgium" "ru" "10"
"Australia" "ru" "4"
"Latvia" "ru" "2"
"Estonia" "ru" "7"
"Norway" "ru" ""
"Israel" "ru" ""
"Serbia" "ru" ""
"Georgia" "ru" "5"
"Azerbaijan" "ru" "3"
"Montenegro" "ru" ""
"Slovenia" "ru" ""
"Romania" "ru" ""
"Armenia" "ru" "6"
"Albania" "ru" ""
"Lithuania" "ru" ""
"Greece" "ru" ""
"Hungary" "ru" ""
"Spain" "ru" "1"
"Cyprus" "ru" ""
"Poland" "ru" ""
"United Kingdom" "ru" ""
"France" "ru" ""
"Austria" "ru" ""
"Germany" "ru" ""
"Sweden" "sm" "7"
"Russia" "sm" ""
"Italy" "sm" "10"
"Belgium" "sm" "5"
"Australia" "sm" "8"
"Latvia" "sm" "12"
"Estonia" "sm" ""
"Norway" "sm" "6"
"Israel" "sm" "2"
"Serbia" "sm" ""
"Georgia" "sm" ""
"Azerbaijan" "sm" ""
"Montenegro" "sm" ""
"Slovenia" "sm" ""
"Romania" "sm" ""
"Armenia" "sm" ""
"Albania" "sm" ""
"Lithuania" "sm" ""
"Greece" "sm" ""
"Hungary" "sm" "4"
"Spain" "sm" ""
"Cyprus" "sm" ""
"Poland" "sm" ""
"United Kingdom" "sm" "3"
"France" "sm" "1"
"Austria" "sm" ""
"Germany" "sm" ""
"Sweden" "rs" "8"
"Russia" "rs" "10"
"Italy" "rs" "7"
"Belgium" "rs" "4"
"Australia" "rs" "3"
"Latvia" "rs" "1"
"Estonia" "rs" "2"
"Norway" "rs" ""
"Israel" "rs" "6"
"Serbia" "rs" ""
"Georgia" "rs" ""
"Azerbaijan" "rs" ""
"Montenegro" "rs" "12"
"Slovenia" "rs" "5"
"Romania" "rs" ""
"Armenia" "rs" ""
"Albania" "rs" ""
"Lithuania" "rs" ""
"Greece" "rs" ""
"Hungary" "rs" ""
"Spain" "rs" ""
"Cyprus" "rs" ""
"Poland" "rs" ""
"United Kingdom" "rs" ""
"France" "rs" ""
"Austria" "rs" ""
"Germany" "rs" ""
"Sweden" "si" "12"
"Russia" "si" "5"
"Italy" "si" "8"
"Belgium" "si" "3"
"Australia" "si" "2"
"Latvia" "si" "7"
"Estonia" "si" ""
"Norway" "si" "4"
"Israel" "si" ""
"Serbia" "si" "6"
"Georgia" "si" ""
"Azerbaijan" "si" ""
"Montenegro" "si" "10"
"Slovenia" "si" ""
"Romania" "si" ""
"Armenia" "si" ""
"Albania" "si" ""
"Lithuania" "si" ""
"Greece" "si" ""
"Hungary" "si" ""
"Spain" "si" ""
"Cyprus" "si" "1"
"Poland" "si" ""
"United Kingdom" "si" ""
"France" "si" ""
"Austria" "si" ""
"Germany" "si" ""
"Sweden" "es" "8"
"Russia" "es" "10"
"Italy" "es" "12"
"Belgium" "es" "6"
"Australia" "es" "7"
"Latvia" "es" "4"
"Estonia" "es" "3"
"Norway" "es" "2"
"Israel" "es" "1"
"Serbia" "es" ""
"Georgia" "es" ""
"Azerbaijan" "es" ""
"Montenegro" "es" ""
"Slovenia" "es" ""
"Romania" "es" "5"
"Armenia" "es" ""
"Albania" "es" ""
"Lithuania" "es" ""
"Greece" "es" ""
"Hungary" "es" ""
"Spain" "es" ""
"Cyprus" "es" ""
"Poland" "es" ""
"United Kingdom" "es" ""
"France" "es" ""
"Austria" "es" ""
"Germany" "es" ""
"Sweden" "se" ""
"Russia" "se" "6"
"Italy" "se" "8"
"Belgium" "se" "10"
"Australia" "se" "12"
"Latvia" "se" "5"
"Estonia" "se" "3"
"Norway" "se" "7"
"Israel" "se" "4"
"Serbia" "se" ""
"Georgia" "se" ""
"Azerbaijan" "se" ""
"Montenegro" "se" "2"
"Slovenia" "se" "1"
"Romania" "se" ""
"Armenia" "se" ""
"Albania" "se" ""
"Lithuania" "se" ""
"Greece" "se" ""
"Hungary" "se" ""
"Spain" "se" ""
"Cyprus" "se" ""
"Poland" "se" ""
"United Kingdom" "se" ""
"France" "se" ""
"Austria" "se" ""
"Germany" "se" ""
"Sweden" "ch" "12"
"Russia" "ch" "7"
"Italy" "ch" "6"
"Belgium" "ch" "2"
"Australia" "ch" "8"
"Latvia" "ch" "4"
"Estonia" "ch" ""
"Norway" "ch" "10"
"Israel" "ch" "3"
"Serbia" "ch" "5"
"Georgia" "ch" ""
"Azerbaijan" "ch" ""
"Montenegro" "ch" ""
"Slovenia" "ch" ""
"Romania" "ch" ""
"Armenia" "ch" ""
"Albania" "ch" ""
"Lithuania" "ch" ""
"Greece" "ch" ""
"Hungary" "ch" ""
"Spain" "ch" "1"
"Cyprus" "ch" ""
"Poland" "ch" ""
"United Kingdom" "ch" ""
"France" "ch" ""
"Austria" "ch" ""
"Germany" "ch" ""
"Sweden" "gb" "12"
"Russia" "gb" "6"
"Italy" "gb" "8"
"Belgium" "gb" "3"
"Australia" "gb" "10"
"Latvia" "gb" "7"
"Estonia" "gb" ""
"Norway" "gb" ""
"Israel" "gb" "5"
"Serbia" "gb" "1"
"Georgia" "gb" ""
"Azerbaijan" "gb" ""
"Montenegro" "gb" ""
"Slovenia" "gb" ""
"Romania" "gb" ""
"Armenia" "gb" ""
"Albania" "gb" ""
"Lithuania" "gb" "4"
"Greece" "gb" ""
"Hungary" "gb" ""
"Spain" "gb" ""
"Cyprus" "gb" ""
"Poland" "gb" "2"
"United Kingdom" "gb" ""
"France" "gb" ""
"Austria" "gb" ""
"Germany" "gb" ""
