"Country" "Voter" "Points"
"Bosnia & Herzegovina" "ba" ""
"Ireland" "ba" ""
"Iceland" "ba" ""
"Malta" "ba" ""
"France" "ba" "2"
"Denmark" "ba" ""
"Hungary" "ba" ""
"United Kingdom" "ba" ""
"Norway" "ba" ""
"Sweden" "bg" "8"
"Russia" "bg" "6"
"Serbia" "bg" "12"
"Azerbaijan" "bg" "10"
"Albania" "bg" "4"
"Estonia" "bg" ""
"Turkey" "bg" "7"
"Germany" "bg" ""
"Italy" "bg" ""
"Spain" "bg" "3"
"Moldova" "bg" ""
"Romania" "bg" ""
"North Macedonia" "bg" "2"
"Lithuania" "bg" "5"
"Ukraine" "bg" ""
"Cyprus" "bg" ""
"Greece" "bg" "1"
"Bosnia & Herzegovina" "bg" ""
"Ireland" "bg" ""
"Iceland" "bg" ""
"Malta" "bg" ""
"France" "bg" ""
"Denmark" "bg" ""
"Hungary" "bg" ""
"United Kingdom" "bg" ""
"Norway" "bg" ""
"Sweden" "hr" "7"
"Russia" "hr" "6"
"Serbia" "hr" "12"
"Azerbaijan" "hr" ""
"Albania" "hr" "5"
"Estonia" "hr" ""
"Turkey" "hr" ""
"Germany" "hr" "4"
"Italy" "hr" "2"
"Spain" "hr" ""
"Moldova" "hr" "1"
"Romania" "hr" ""
"North Macedonia" "hr" "8"
"Lithuania" "hr" ""
"Ukraine" "hr" ""
"Cyprus" "hr" ""
"Greece" "hr" ""
"Bosnia & Herzegovina" "hr" "10"
"Ireland" "hr" "3"
"Iceland" "hr" ""
"Malta" "hr" ""
"France" "hr" ""
"Denmark" "hr" ""
"Hungary" "hr" ""
"United Kingdom" "hr" ""
"Norway" "hr" ""
"Sweden" "cy" "10"
"Russia" "cy" "5"
"Serbia" "cy" "7"
"Azerbaijan" "cy" "8"
"Albania" "cy" "4"
"Estonia" "cy" ""
"Turkey" "cy" ""
"Germany" "cy" ""
"Italy" "cy" "2"
"Spain" "cy" "6"
"Moldova" "cy" ""
"Romania" "cy" "3"
"North Macedonia" "cy" ""
"Lithuania" "cy" ""
"Ukraine" "cy" ""
"Cyprus" "cy" ""
"Greece" "cy" "12"
"Bosnia & Herzegovina" "cy" ""
"Ireland" "cy" ""
"Iceland" "cy" "1"
"Malta" "cy" ""
"France" "cy" ""
"Denmark" "cy" ""
"Hungary" "cy" ""
"United Kingdom" "cy" ""
"Norway" "cy" ""
"Sweden" "dk" "12"
"Russia" "dk" "8"
"Serbia" "dk" ""
"Azerbaijan" "dk" ""
"Albania" "dk" "5"
"Estonia" "dk" ""
"Turkey" "dk" "2"
"Germany" "dk" "10"
"Italy" "dk" "3"
"Spain" "dk" ""
"Moldova" "dk" "7"
"Romania" "dk" "1"
"North Macedonia" "dk" ""
"Lithuania" "dk" ""
"Ukraine" "dk" ""
"Cyprus" "dk" ""
"Greece" "dk" ""
"Bosnia & Herzegovina" "dk" ""
"Ireland" "dk" "4"
"Iceland" "dk" "6"
"Malta" "dk" ""
"France" "dk" ""
"Denmark" "dk" ""
"Hungary" "dk" ""
"United Kingdom" "dk" ""
"Norway" "dk" ""
"Sweden" "ee" "12"
"Russia" "ee" "8"
"Serbia" "ee" ""
"Azerbaijan" "ee" ""
"Albania" "ee" ""
"Estonia" "ee" ""
"Turkey" "ee" ""
"Germany" "ee" "10"
"Italy" "ee" "7"
"Spain" "ee" "4"
"Moldova" "ee" ""
"Romania" "ee" ""
"North Macedonia" "ee" ""
"Lithuania" "ee" "3"
"Ukraine" "ee" "1"
"Cyprus" "ee" ""
"Greece" "ee" ""
"Bosnia & Herzegovina" "ee" ""
"Ireland" "ee" ""
"Iceland" "ee" "6"
"Malta" "ee" ""
"France" "ee" ""
"Denmark" "ee" "2"
"Hungary" "ee" ""
"United Kingdom" "ee" "5"
"Norway" "ee" ""
"Sweden" "fi" "12"
"Russia" "fi" "8"
"Serbia" "fi" "2"
"Azerbaijan" "fi" ""
"Albania" "fi" "6"
"Estonia" "fi" "10"
"Turkey" "fi" ""
"Germany" "fi" "1"
"Italy" "fi" ""
"Spain" "fi" "3"
"Moldova" "fi" ""
"Romania" "fi" ""
"North Macedonia" "fi" ""
"Lithuania" "fi" ""
"Ukraine" "fi" ""
"Cyprus" "fi" ""
"Greece" "fi" ""
"Bosnia & Herzegovina" "fi" ""
"Ireland" "fi" "4"
"Iceland" "fi" "7"
"Malta" "fi" ""
"France" "fi" ""
"Denmark" "fi" "5"
"Hungary" "fi" ""
"United Kingdom" "fi" ""
"Norway" "fi" ""
"Sweden" "fr" "12"
"Russia" "fr" "4"
"Serbia" "fr" "8"
"Azerbaijan" "fr" ""
"Albania" "fr" ""
"Estonia" "fr" "10"
"Turkey" "fr" "5"
"Germany" "fr" "7"
"Italy" "fr" "1"
"Spain" "fr" "6"
"Moldova" "fr" ""
"Romania" "fr" "2"
"North Macedonia" "fr" ""
"Lithuania" "fr" "3"
"Ukraine" "fr" ""
"Cyprus" "fr" ""
"Greece" "fr" ""
"Bosnia & Herzegovina" "fr" ""
"Ireland" "fr" ""
"Iceland" "fr" ""
"Malta" "fr" ""
"France" "fr" ""
"Denmark" "fr" ""
"Hungary" "fr" ""
"United Kingdom" "fr" ""
"Norway" "fr" ""
"Sweden" "ge" "8"
"Russia" "ge" "5"
"Serbia" "ge" ""
"Azerbaijan" "ge" "10"
"Albania" "ge" "3"
"Estonia" "ge" ""
"Turkey" "ge" "7"
"Germany" "ge" "2"
"Italy" "ge" "4"
"Spain" "ge" ""
"Moldova" "ge" ""
"Romania" "ge" ""
"North Macedonia" "ge" ""
"Lithuania" "ge" "12"
"Ukraine" "ge" "6"
"Cyprus" "ge" ""
"Greece" "ge" "1"
"Bosnia & Herzegovina" "ge" ""
"Ireland" "ge" ""
"Iceland" "ge" ""
"Malta" "ge" ""
"France" "ge" ""
"Denmark" "ge" ""
"Hungary" "ge" ""
"United Kingdom" "ge" ""
"Norway" "ge" ""
"Sweden" "de" "12"
"Russia" "de" "7"
"Serbia" "de" "10"
"Azerbaijan" "de" ""
"Albania" "de" "6"
"Estonia" "de" "4"
"Turkey" "de" "8"
"Germany" "de" ""
"Italy" "de" "2"
"Spain" "de" ""
"Moldova" "de" ""
"Romania" "de" ""
"North Macedonia" "de" ""
"Lithuania" "de" ""
"Ukraine" "de" ""
"Cyprus" "de" ""
"Greece" "de" "1"
"Bosnia & Herzegovina" "de" ""
"Ireland" "de" ""
"Iceland" "de" "3"
"Malta" "de" ""
"France" "de" ""
"Denmark" "de" "5"
"Hungary" "de" ""
"United Kingdom" "de" ""
"Norway" "de" ""
"Sweden" "gr" "6"
"Russia" "gr" "4"
"Serbia" "gr" "8"
"Azerbaijan" "gr" "5"
"Albania" "gr" "10"
"Estonia" "gr" ""
"Turkey" "gr" ""
"Germany" "gr" ""
"Italy" "gr" "3"
"Spain" "gr" ""
"Moldova" "gr" "2"
"Romania" "gr" "7"
"North Macedonia" "gr" ""
"Lithuania" "gr" ""
"Ukraine" "gr" "1"
"Cyprus" "gr" "12"
"Greece" "gr" ""
"Bosnia & Herzegovina" "gr" ""
"Ireland" "gr" ""
"Iceland" "gr" ""
"Malta" "gr" ""
"France" "gr" ""
"Denmark" "gr" ""
"Hungary" "gr" ""
"United Kingdom" "gr" ""
"Norway" "gr" ""
"Sweden" "hu" "12"
"Russia" "hu" "7"
"Serbia" "hu" "4"
"Azerbaijan" "hu" ""
"Albania" "hu" "8"
"Estonia" "hu" ""
"Turkey" "hu" "3"
"Germany" "hu" "10"
"Italy" "hu" "5"
"Spain" "hu" "1"
"Moldova" "hu" "2"
"Romania" "hu" ""
"North Macedonia" "hu" ""
"Lithuania" "hu" ""
"Ukraine" "hu" ""
"Cyprus" "hu" ""
"Greece" "hu" ""
"Bosnia & Herzegovina" "hu" ""
"Ireland" "hu" ""
"Iceland" "hu" "6"
"Malta" "hu" ""
"France" "hu" ""
"Denmark" "hu" ""
"Hungary" "hu" ""
"United Kingdom" "hu" ""
"Norway" "hu" ""
"Sweden" "is" "12"
"Russia" "is" "7"
"Serbia" "is" "3"
"Azerbaijan" "is" ""
"Albania" "is" ""
"Estonia" "is" "10"
"Turkey" "is" ""
"Germany" "is" ""
"Italy" "is" ""
"Spain" "is" "2"
"Moldova" "is" ""
"Romania" "is" ""
"North Macedonia" "is" ""
"Lithuania" "is" ""
"Ukraine" "is" ""
"Cyprus" "is" "8"
"Greece" "is" ""
"Bosnia & Herzegovina" "is" ""
"Ireland" "is" "4"
"Iceland" "is" ""
"Malta" "is" ""
"France" "is" "6"
"Denmark" "is" "5"
"Hungary" "is" ""
"United Kingdom" "is" ""
"Norway" "is" "1"
"Sweden" "ie" "12"
"Russia" "ie" "6"
"Serbia" "ie" ""
"Azerbaijan" "ie" "1"
"Albania" "ie" ""
"Estonia" "ie" "8"
"Turkey" "ie" ""
"Germany" "ie" "10"
"Italy" "ie" "2"
"Spain" "ie" ""
"Moldova" "ie" ""
"Romania" "ie" "5"
"North Macedonia" "ie" ""
"Lithuania" "ie" "7"
"Ukraine" "ie" "3"
"Cyprus" "ie" ""
"Greece" "ie" ""
"Bosnia & Herzegovina" "ie" ""
"Ireland" "ie" ""
"Iceland" "ie" ""
"Malta" "ie" ""
"France" "ie" ""
"Denmark" "ie" ""
"Hungary" "ie" ""
"United Kingdom" "ie" "4"
"Norway" "ie" ""
"Sweden" "il" "12"
"Russia" "il" "7"
"Serbia" "il" ""
"Azerbaijan" "il" "8"
"Albania" "il" ""
"Estonia" "il" ""
"Turkey" "il" "1"
"Germany" "il" ""
"Italy" "il" "4"
"Spain" "il" "10"
"Moldova" "il" "5"
"Romania" "il" "6"
"North Macedonia" "il" ""
"Lithuania" "il" ""
"Ukraine" "il" ""
"Cyprus" "il" "3"
"Greece" "il" "2"
"Bosnia & Herzegovina" "il" ""
"Ireland" "il" ""
"Iceland" "il" ""
"Malta" "il" ""
"France" "il" ""
"Denmark" "il" ""
"Hungary" "il" ""
"United Kingdom" "il" ""
"Norway" "il" ""
"Sweden" "it" ""
"Russia" "it" "10"
"Serbia" "it" "6"
"Azerbaijan" "it" ""
"Albania" "it" "12"
"Estonia" "it" ""
"Turkey" "it" ""
"Germany" "it" "8"
"Italy" "it" ""
"Spain" "it" ""
"Moldova" "it" "4"
"Romania" "it" "7"
"North Macedonia" "it" "1"
"Lithuania" "it" ""
"Ukraine" "it" "3"
"Cyprus" "it" "5"
"Greece" "it" ""
"Bosnia & Herzegovina" "it" ""
"Ireland" "it" ""
"Iceland" "it" ""
"Malta" "it" ""
"France" "it" ""
"Denmark" "it" "2"
"Hungary" "it" ""
"United Kingdom" "it" ""
"Norway" "it" ""
"Sweden" "lv" "12"
"Russia" "lv" "10"
"Serbia" "lv" ""
"Azerbaijan" "lv" ""
"Albania" "lv" "1"
"Estonia" "lv" "8"
"Turkey" "lv" ""
"Germany" "lv" "7"
"Italy" "lv" ""
"Spain" "lv" ""
"Moldova" "lv" ""
"Romania" "lv" ""
"North Macedonia" "lv" ""
"Lithuania" "lv" "4"
"Ukraine" "lv" "6"
"Cyprus" "lv" ""
"Greece" "lv" ""
"Bosnia & Herzegovina" "lv" ""
"Ireland" "lv" "5"
"Iceland" "lv" ""
"Malta" "lv" ""
"France" "lv" "3"
"Denmark" "lv" ""
"Hungary" "lv" ""
"United Kingdom" "lv" "2"
"Norway" "lv" ""
"Sweden" "lt" "10"
"Russia" "lt" "6"
"Serbia" "lt" "5"
"Azerbaijan" "lt" "12"
"Albania" "lt" ""
"Estonia" "lt" "8"
"Turkey" "lt" "1"
"Germany" "lt" "3"
"Italy" "lt" "4"
"Spain" "lt" ""
"Moldova" "lt" ""
"Romania" "lt" ""
"North Macedonia" "lt" ""
"Lithuania" "lt" ""
"Ukraine" "lt" "2"
"Cyprus" "lt" ""
"Greece" "lt" ""
"Bosnia & Herzegovina" "lt" ""
"Ireland" "lt" ""
"Iceland" "lt" ""
"Malta" "lt" "7"
"France" "lt" ""
"Denmark" "lt" ""
"Hungary" "lt" ""
"United Kingdom" "lt" ""
"Norway" "lt" ""
"Sweden" "mt" "6"
"Russia" "mt" "3"
"Serbia" "mt" "5"
"Azerbaijan" "mt" "12"
"Albania" "mt" "1"
"Estonia" "mt" ""
"Turkey" "mt" "8"
"Germany" "mt" "2"
"Italy" "mt" "10"
"Spain" "mt" ""
"Moldova" "mt" ""
"Romania" "mt" ""
"North Macedonia" "mt" ""
"Lithuania" "mt" "4"
"Ukraine" "mt" "7"
"Cyprus" "mt" ""
"Greece" "mt" ""
"Bosnia & Herzegovina" "mt" ""
"Ireland" "mt" ""
"Iceland" "mt" ""
"Malta" "mt" ""
"France" "mt" ""
"Denmark" "mt" ""
"Hungary" "mt" ""
"United Kingdom" "mt" ""
"Norway" "mt" ""
"Sweden" "md" "7"
"Russia" "md" "6"
"Serbia" "md" "3"
"Azerbaijan" "md" "10"
"Albania" "md" ""
"Estonia" "md" "2"
"Turkey" "md" ""
"Germany" "md" ""
"Italy" "md" "5"
"Spain" "md" ""
"Moldova" "md" ""
"Romania" "md" "12"
"North Macedonia" "md" ""
"Lithuania" "md" ""
"Ukraine" "md" "8"
"Cyprus" "md" ""
"Greece" "md" "4"
"Bosnia & Herzegovina" "md" ""
"Ireland" "md" ""
"Iceland" "md" ""
"Malta" "md" ""
"France" "md" ""
"Denmark" "md" ""
"Hungary" "md" "1"
"United Kingdom" "md" ""
"Norway" "md" ""
"Sweden" "me" "7"
"Russia" "me" "4"
"Serbia" "me" "12"
"Azerbaijan" "me" "5"
"Albania" "me" "10"
"Estonia" "me" ""
"Turkey" "me" ""
"Germany" "me" ""
"Italy" "me" "2"
"Spain" "me" ""
"Moldova" "me" "3"
"Romania" "me" ""
"North Macedonia" "me" "8"
"Lithuania" "me" "1"
"Ukraine" "me" ""
"Cyprus" "me" ""
"Greece" "me" ""
"Bosnia & Herzegovina" "me" "6"
"Ireland" "me" ""
"Iceland" "me" ""
"Malta" "me" ""
"France" "me" ""
"Denmark" "me" ""
"Hungary" "me" ""
"United Kingdom" "me" ""
"Norway" "me" ""
"Sweden" "nl" "12"
"Russia" "nl" "4"
"Serbia" "nl" "10"
"Azerbaijan" "nl" ""
"Albania" "nl" ""
"Estonia" "nl" "7"
"Turkey" "nl" "8"
"Germany" "nl" "2"
"Italy" "nl" ""
"Spain" "nl" "6"
"Moldova" "nl" ""
"Romania" "nl" ""
"North Macedonia" "nl" ""
"Lithuania" "nl" "1"
"Ukraine" "nl" ""
"Cyprus" "nl" ""
"Greece" "nl" ""
"Bosnia & Herzegovina" "nl" ""
"Ireland" "nl" "5"
"Iceland" "nl" ""
"Malta" "nl" ""
"France" "nl" ""
"Denmark" "nl" ""
"Hungary" "nl" ""
"United Kingdom" "nl" ""
"Norway" "nl" "3"
"Sweden" "mk" "6"
"Russia" "mk" "4"
"Serbia" "mk" "10"
"Azerbaijan" "mk" "2"
"Albania" "mk" "12"
"Estonia" "mk" ""
"Turkey" "mk" "8"
"Germany" "mk" ""
"Italy" "mk" "5"
"Spain" "mk" ""
"Moldova" "mk" ""
"Romania" "mk" ""
"North Macedonia" "mk" ""
"Lithuania" "mk" ""
"Ukraine" "mk" "3"
"Cyprus" "mk" ""
"Greece" "mk" ""
"Bosnia & Herzegovina" "mk" "7"
"Ireland" "mk" ""
"Iceland" "mk" ""
"Malta" "mk" "1"
"France" "mk" ""
"Denmark" "mk" ""
"Hungary" "mk" ""
"United Kingdom" "mk" ""
"Norway" "mk" ""
"Sweden" "no" "12"
"Russia" "no" "8"
"Serbia" "no" "10"
"Azerbaijan" "no" ""
"Albania" "no" ""
"Estonia" "no" "7"
"Turkey" "no" ""
"Germany" "no" "3"
"Italy" "no" "4"
"Spain" "no" ""
"Moldova" "no" ""
"Romania" "no" ""
"North Macedonia" "no" ""
"Lithuania" "no" "6"
"Ukraine" "no" "1"
"Cyprus" "no" ""
"Greece" "no" ""
"Bosnia & Herzegovina" "no" ""
"Ireland" "no" ""
"Iceland" "no" "5"
"Malta" "no" ""
"France" "no" ""
"Denmark" "no" "2"
"Hungary" "no" ""
"United Kingdom" "no" ""
"Norway" "no" ""
"Sweden" "pt" "3"
"Russia" "pt" "8"
"Serbia" "pt" "5"
"Azerbaijan" "pt" ""
"Albania" "pt" ""
"Estonia" "pt" "7"
"Turkey" "pt" ""
"Germany" "pt" "10"
"Italy" "pt" "2"
"Spain" "pt" "12"
"Moldova" "pt" "6"
"Romania" "pt" "4"
"North Macedonia" "pt" ""
"Lithuania" "pt" ""
"Ukraine" "pt" "1"
"Cyprus" "pt" ""
"Greece" "pt" ""
"Bosnia & Herzegovina" "pt" ""
"Ireland" "pt" ""
"Iceland" "pt" ""
"Malta" "pt" ""
"France" "pt" ""
"Denmark" "pt" ""
"Hungary" "pt" ""
"United Kingdom" "pt" ""
"Norway" "pt" ""
"Sweden" "ro" "10"
"Russia" "ro" "4"
"Serbia" "ro" "5"
"Azerbaijan" "ro" ""
"Albania" "ro" "1"
"Estonia" "ro" ""
"Turkey" "ro" "3"
"Germany" "ro" ""
"Italy" "ro" ""
"Spain" "ro" "6"
"Moldova" "ro" "12"
"Romania" "ro" ""
"North Macedonia" "ro" ""
"Lithuania" "ro" ""
"Ukraine" "ro" ""
"Cyprus" "ro" "2"
"Greece" "ro" "8"
"Bosnia & Herzegovina" "ro" ""
"Ireland" "ro" ""
"Iceland" "ro" ""
"Malta" "ro" ""
"France" "ro" ""
"Denmark" "ro" ""
"Hungary" "ro" "7"
"United Kingdom" "ro" ""
"Norway" "ro" ""
"Sweden" "ru" "12"
"Russia" "ru" ""
"Serbia" "ru" "4"
"Azerbaijan" "ru" "10"
"Albania" "ru" ""
"Estonia" "ru" "6"
"Turkey" "ru" ""
"Germany" "ru" ""
"Italy" "ru" ""
"Spain" "ru" ""
"Moldova" "ru" "7"
"Romania" "ru" "1"
"North Macedonia" "ru" ""
"Lithuania" "ru" "5"
"Ukraine" "ru" "8"
"Cyprus" "ru" "2"
"Greece" "ru" "3"
"Bosnia & Herzegovina" "ru" ""
"Ireland" "ru" ""
"Iceland" "ru" ""
"Malta" "ru" ""
"France" "ru" ""
"Denmark" "ru" ""
"Hungary" "ru" ""
"United Kingdom" "ru" ""
"Norway" "ru" ""
"Sweden" "sm" "3"
"Russia" "sm" "10"
"Serbia" "sm" "6"
"Azerbaijan" "sm" "4"
"Albania" "sm" "12"
"Estonia" "sm" ""
"Turkey" "sm" "5"
"Germany" "sm" ""
"Italy" "sm" "7"
"Spain" "sm" "1"
"Moldova" "sm" "8"
"Romania" "sm" ""
"North Macedonia" "sm" ""
"Lithuania" "sm" ""
"Ukraine" "sm" ""
"Cyprus" "sm" ""
"Greece" "sm" ""
"Bosnia & Herzegovina" "sm" ""
"Ireland" "sm" ""
"Iceland" "sm" ""
"Malta" "sm" "2"
"France" "sm" ""
"Denmark" "sm" ""
"Hungary" "sm" ""
"United Kingdom" "sm" ""
"Norway" "sm" ""
"Sweden" "rs" "10"
"Russia" "rs" "7"
"Serbia" "rs" ""
"Azerbaijan" "rs" "3"
"Albania" "rs" "1"
"Estonia" "rs" ""
"Turkey" "rs" ""
"Germany" "rs" ""
"Italy" "rs" ""
"Spain" "rs" ""
"Moldova" "rs" ""
"Romania" "rs" ""
"North Macedonia" "rs" "12"
"Lithuania" "rs" ""
"Ukraine" "rs" ""
"Cyprus" "rs" "8"
"Greece" "rs" "4"
"Bosnia & Herzegovina" "rs" "5"
"Ireland" "rs" ""
"Iceland" "rs" ""
"Malta" "rs" "6"
"France" "rs" ""
"Denmark" "rs" ""
"Hungary" "rs" "2"
"United Kingdom" "rs" ""
"Norway" "rs" ""
"Sweden" "sk" "12"
"Russia" "sk" "3"
"Serbia" "sk" "7"
"Azerbaijan" "sk" "6"
"Albania" "sk" ""
"Estonia" "sk" "10"
"Turkey" "sk" ""
"Germany" "sk" ""
"Italy" "sk" "5"
"Spain" "sk" ""
"Moldova" "sk" ""
"Romania" "sk" ""
"North Macedonia" "sk" "1"
"Lithuania" "sk" ""
"Ukraine" "sk" ""
"Cyprus" "sk" ""
"Greece" "sk" ""
"Bosnia & Herzegovina" "sk" "2"
"Ireland" "sk" ""
"Iceland" "sk" "4"
"Malta" "sk" ""
"France" "sk" ""
"Denmark" "sk" ""
"Hungary" "sk" "8"
"United Kingdom" "sk" ""
"Norway" "sk" ""
"Sweden" "si" "10"
"Russia" "si" "8"
"Serbia" "si" "12"
"Azerbaijan" "si" ""
"Albania" "si" "3"
"Estonia" "si" ""
"Turkey" "si" ""
"Germany" "si" "2"
"Italy" "si" "5"
"Spain" "si" ""
"Moldova" "si" "1"
"Romania" "si" ""
"North Macedonia" "si" "6"
"Lithuania" "si" ""
"Ukraine" "si" ""
"Cyprus" "si" ""
"Greece" "si" ""
"Bosnia & Herzegovina" "si" "7"
"Ireland" "si" ""
"Iceland" "si" "4"
"Malta" "si" ""
"France" "si" ""
"Denmark" "si" ""
"Hungary" "si" ""
"United Kingdom" "si" ""
"Norway" "si" ""
"Sweden" "es" "12"
"Russia" "es" "8"
"Serbia" "es" ""
"Azerbaijan" "es" ""
"Albania" "es" ""
"Estonia" "es" "6"
"Turkey" "es" ""
"Germany" "es" "3"
"Italy" "es" "1"
"Spain" "es" ""
"Moldova" "es" "7"
"Romania" "es" "10"
"North Macedonia" "es" ""
"Lithuania" "es" ""
"Ukraine" "es" "2"
"Cyprus" "es" "5"
"Greece" "es" ""
"Bosnia & Herzegovina" "es" ""
"Ireland" "es" ""
"Iceland" "es" "4"
"Malta" "es" ""
"France" "es" ""
"Denmark" "es" ""
"Hungary" "es" ""
"United Kingdom" "es" ""
"Norway" "es" ""
"Sweden" "se" ""
"Russia" "se" "7"
"Serbia" "se" "10"
"Azerbaijan" "se" ""
"Albania" "se" "1"
"Estonia" "se" "8"
"Turkey" "se" "6"
"Germany" "se" ""
"Italy" "se" ""
"Spain" "se" "4"
"Moldova" "se" ""
"Romania" "se" ""
"North Macedonia" "se" ""
"Lithuania" "se" ""
"Ukraine" "se" ""
"Cyprus" "se" "12"
"Greece" "se" ""
"Bosnia & Herzegovina" "se" ""
"Ireland" "se" "5"
"Iceland" "se" ""
"Malta" "se" ""
"France" "se" "2"
"Denmark" "se" ""
"Hungary" "se" ""
"United Kingdom" "se" ""
"Norway" "se" "3"
"Sweden" "ch" "7"
"Russia" "ch" ""
"Serbia" "ch" "10"
"Azerbaijan" "ch" ""
"Albania" "ch" "12"
"Estonia" "ch" ""
"Turkey" "ch" "3"
"Germany" "ch" "4"
"Italy" "ch" "5"
"Spain" "ch" "8"
"Moldova" "ch" "2"
"Romania" "ch" ""
"North Macedonia" "ch" ""
"Lithuania" "ch" ""
"Ukraine" "ch" ""
"Cyprus" "ch" ""
"Greece" "ch" ""
"Bosnia & Herzegovina" "ch" "1"
"Ireland" "ch" ""
"Iceland" "ch" ""
"Malta" "ch" ""
"France" "ch" "6"
"Denmark" "ch" ""
"Hungary" "ch" ""
"United Kingdom" "ch" ""
"Norway" "ch" ""
"Sweden" "tr" "6"
"Russia" "tr" "7"
"Serbia" "tr" ""
"Azerbaijan" "tr" "12"
"Albania" "tr" "5"
"Estonia" "tr" ""
"Turkey" "tr" ""
"Germany" "tr" ""
"Italy" "tr" ""
"Spain" "tr" ""
"Moldova" "tr" ""
"Romania" "tr" "4"
"North Macedonia" "tr" "8"
"Lithuania" "tr" ""
"Ukraine" "tr" ""
"Cyprus" "tr" ""
"Greece" "tr" "3"
"Bosnia & Herzegovina" "tr" "10"
"Ireland" "tr" ""
"Iceland" "tr" ""
"Malta" "tr" "2"
"France" "tr" ""
"Denmark" "tr" ""
"Hungary" "tr" "1"
"United Kingdom" "tr" ""
"Norway" "tr" ""
"Sweden" "ua" "6"
"Russia" "ua" "10"
"Serbia" "ua" "2"
"Azerbaijan" "ua" "12"
"Albania" "ua" ""
"Estonia" "ua" "1"
"Turkey" "ua" ""
"Germany" "ua" ""
"Italy" "ua" "4"
"Spain" "ua" ""
"Moldova" "ua" "8"
"Romania" "ua" ""
"North Macedonia" "ua" "3"
"Lithuania" "ua" ""
