"Country" "Voter" "Points"
"Iceland" "ro" ""
"Armenia" "ro" "5"
"Hungary" "ro" "6"
"Finland" "ro" "3"
"Georgia" "ro" ""
"San Marino" "ro" "4"
"Bulgaria" "ro" "1"
"Switzerland" "ro" ""
"Israel" "ro" "2"
"Albania" "ro" ""
"North Macedonia" "ro" ""
"Latvia" "ro" ""
"Azerbaijan" "sm" "3"
"Greece" "sm" "12"
"Norway" "sm" "5"
"Malta" "sm" "10"
"Romania" "sm" ""
"Iceland" "sm" ""
"Armenia" "sm" ""
"Hungary" "sm" "4"
"Finland" "sm" "7"
"Georgia" "sm" "1"
"San Marino" "sm" ""
"Bulgaria" "sm" "8"
"Switzerland" "sm" ""
"Israel" "sm" ""
"Albania" "sm" "6"
"North Macedonia" "sm" "2"
"Latvia" "sm" ""
"Azerbaijan" "es" "2"
"Greece" "es" "5"
"Norway" "es" "12"
"Malta" "es" ""
"Romania" "es" "1"
"Iceland" "es" "7"
"Armenia" "es" ""
"Hungary" "es" ""
"Finland" "es" "8"
"Georgia" "es" "4"
"San Marino" "es" "10"
"Bulgaria" "es" "6"
"Switzerland" "es" ""
"Israel" "es" "3"
"Albania" "es" ""
"North Macedonia" "es" ""
"Latvia" "es" ""
"Azerbaijan" "ch" "3"
"Greece" "ch" "6"
"Norway" "ch" "8"
"Malta" "ch" "7"
"Romania" "ch" ""
"Iceland" "ch" "10"
"Armenia" "ch" ""
"Hungary" "ch" "12"
"Finland" "ch" "2"
"Georgia" "ch" ""
"San Marino" "ch" ""
"Bulgaria" "ch" ""
"Switzerland" "ch" ""
"Israel" "ch" ""
"Albania" "ch" "5"
"North Macedonia" "ch" "4"
"Latvia" "ch" "1"
