"Country" "Voter" "Points"
"Norway" "lu" ""
"Netherlands" "lu" "1"
"Portugal" "lu" ""
"Finland" "lu" ""
"Iceland" "lu" ""
"France" "lu" ""
"Austria" "lu" ""
"Israel" "lu" ""
"Cyprus" "lu" ""
"Belgium" "nl" "10"
"Switzerland" "nl" "12"
"Luxembourg" "nl" "8"
"Ireland" "nl" ""
"Sweden" "nl" "3"
"Denmark" "nl" "4"
"United Kingdom" "nl" ""
"Germany" "nl" ""
"Turkey" "nl" "6"
"Spain" "nl" ""
"Yugoslavia" "nl" "7"
"Norway" "nl" "2"
"Netherlands" "nl" ""
"Portugal" "nl" ""
"Finland" "nl" "1"
"Iceland" "nl" "5"
"France" "nl" ""
"Austria" "nl" ""
"Israel" "nl" ""
"Cyprus" "nl" ""
"Belgium" "no" "8"
"Switzerland" "no" "5"
"Luxembourg" "no" "12"
"Ireland" "no" "2"
"Sweden" "no" "7"
"Denmark" "no" "10"
"United Kingdom" "no" "6"
"Germany" "no" ""
"Turkey" "no" ""
"Spain" "no" ""
"Yugoslavia" "no" ""
"Norway" "no" ""
"Netherlands" "no" ""
"Portugal" "no" "4"
"Finland" "no" ""
"Iceland" "no" ""
"France" "no" "3"
"Austria" "no" ""
"Israel" "no" "1"
"Cyprus" "no" ""
"Belgium" "pt" "12"
"Switzerland" "pt" "10"
"Luxembourg" "pt" "6"
"Ireland" "pt" "8"
"Sweden" "pt" ""
"Denmark" "pt" "5"
"United Kingdom" "pt" "2"
"Germany" "pt" "4"
"Turkey" "pt" ""
"Spain" "pt" "3"
"Yugoslavia" "pt" ""
"Norway" "pt" ""
"Netherlands" "pt" "7"
"Portugal" "pt" ""
"Finland" "pt" ""
"Iceland" "pt" ""
"France" "pt" ""
"Austria" "pt" "1"
"Israel" "pt" ""
"Cyprus" "pt" ""
"Belgium" "es" "10"
"Switzerland" "es" "4"
"Luxembourg" "es" ""
"Ireland" "es" "12"
"Sweden" "es" "7"
"Denmark" "es" "5"
"United Kingdom" "es" "2"
"Germany" "es" ""
"Turkey" "es" ""
"Spain" "es" ""
"Yugoslavia" "es" "3"
"Norway" "es" ""
"Netherlands" "es" "1"
"Portugal" "es" "8"
"Finland" "es" ""
"Iceland" "es" "6"
"France" "es" ""
"Austria" "es" ""
"Israel" "es" ""
"Cyprus" "es" ""
"Belgium" "se" "6"
"Switzerland" "se" "12"
"Luxembourg" "se" "10"
"Ireland" "se" "7"
"Sweden" "se" ""
"Denmark" "se" "4"
"United Kingdom" "se" "8"
"Germany" "se" "5"
"Turkey" "se" ""
"Spain" "se" ""
"Yugoslavia" "se" "1"
"Norway" "se" ""
"Netherlands" "se" ""
"Portugal" "se" ""
"Finland" "se" ""
"Iceland" "se" "2"
"France" "se" "3"
"Austria" "se" ""
"Israel" "se" ""
"Cyprus" "se" ""
"Belgium" "ch" "10"
"Switzerland" "ch" ""
"Luxembourg" "ch" "2"
"Ireland" "ch" ""
"Sweden" "ch" "12"
"Denmark" "ch" "3"
"United Kingdom" "ch" "4"
"Germany" "ch" ""
"Turkey" "ch" "8"
"Spain" "ch" "1"
"Yugoslavia" "ch" ""
"Norway" "ch" "6"
"Netherlands" "ch" ""
"Portugal" "ch" ""
"Finland" "ch" ""
"Iceland" "ch" ""
"France" "ch" "7"
"Austria" "ch" ""
"Israel" "ch" "5"
"Cyprus" "ch" ""
"Belgium" "tr" "12"
"Switzerland" "tr" "10"
"Luxembourg" "tr" ""
"Ireland" "tr" "5"
"Sweden" "tr" ""
"Denmark" "tr" ""
"United Kingdom" "tr" "6"
"Germany" "tr" ""
"Turkey" "tr" ""
"Spain" "tr" "8"
"Yugoslavia" "tr" "3"
"Norway" "tr" ""
"Netherlands" "tr" "7"
"Portugal" "tr" "4"
"Finland" "tr" "1"
"Iceland" "tr" "2"
"France" "tr" ""
"Austria" "tr" ""
"Israel" "tr" ""
"Cyprus" "tr" ""
"Belgium" "gb" "10"
"Switzerland" "gb" "5"
"Luxembourg" "gb" "8"
"Ireland" "gb" ""
"Sweden" "gb" "3"
"Denmark" "gb" "6"
"United Kingdom" "gb" ""
"Germany" "gb" "12"
"Turkey" "gb" "2"
"Spain" "gb" "1"
"Yugoslavia" "gb" "7"
"Norway" "gb" ""
"Netherlands" "gb" ""
"Portugal" "gb" "4"
"Finland" "gb" ""
"Iceland" "gb" ""
"France" "gb" ""
"Austria" "gb" ""
"Israel" "gb" ""
"Cyprus" "gb" ""
"Belgium" "yu" "10"
"Switzerland" "yu" "6"
"Luxembourg" "yu" "5"
"Ireland" "yu" "8"
"Sweden" "yu" "7"
"Denmark" "yu" ""
"United Kingdom" "yu" ""
"Germany" "yu" "1"
"Turkey" "yu" "12"
"Spain" "yu" "4"
"Yugoslavia" "yu" ""
"Norway" "yu" ""
"Netherlands" "yu" "2"
"Portugal" "yu" ""
"Finland" "yu" ""
"Iceland" "yu" ""
"France" "yu" ""
"Austria" "yu" ""
"Israel" "yu" ""
"Cyprus" "yu" "3"
