"Country" "Voter" "Points"
"Montenegro" "dk" ""
"Latvia" "dk" ""
"Belgium" "dk" ""
"Austria" "dk" ""
"Russia" "fi" "12"
"Albania" "fi" "5"
"Romania" "fi" ""
"Greece" "fi" ""
"Moldova" "fi" "6"
"Ireland" "fi" "7"
"Cyprus" "fi" "1"
"Iceland" "fi" "10"
"Denmark" "fi" "8"
"Hungary" "fi" "4"
"Switzerland" "fi" ""
"Finland" "fi" ""
"Israel" "fi" "3"
"San Marino" "fi" ""
"Montenegro" "fi" ""
"Latvia" "fi" ""
"Belgium" "fi" "2"
"Austria" "fi" ""
"Russia" "gr" "7"
"Albania" "gr" "10"
"Romania" "gr" "8"
"Greece" "gr" ""
"Moldova" "gr" "6"
"Ireland" "gr" "3"
"Cyprus" "gr" "12"
"Iceland" "gr" "5"
"Denmark" "gr" "1"
"Hungary" "gr" ""
"Switzerland" "gr" ""
"Finland" "gr" ""
"Israel" "gr" ""
"San Marino" "gr" "2"
"Montenegro" "gr" ""
"Latvia" "gr" ""
"Belgium" "gr" "4"
"Austria" "gr" ""
"Russia" "hu" "7"
"Albania" "hu" "10"
"Romania" "hu" "3"
"Greece" "hu" ""
"Moldova" "hu" "2"
"Ireland" "hu" "6"
"Cyprus" "hu" ""
"Iceland" "hu" "4"
"Denmark" "hu" "1"
"Hungary" "hu" ""
"Switzerland" "hu" "8"
"Finland" "hu" "12"
"Israel" "hu" "5"
"San Marino" "hu" ""
"Montenegro" "hu" ""
"Latvia" "hu" ""
"Belgium" "hu" ""
"Austria" "hu" ""
"Russia" "is" "6"
"Albania" "is" "3"
"Romania" "is" "4"
"Greece" "is" "5"
"Moldova" "is" ""
"Ireland" "is" "10"
"Cyprus" "is" "12"
"Iceland" "is" ""
"Denmark" "is" "8"
"Hungary" "is" ""
"Switzerland" "is" "2"
"Finland" "is" "7"
"Israel" "is" ""
"San Marino" "is" ""
"Montenegro" "is" ""
"Latvia" "is" ""
"Belgium" "is" ""
"Austria" "is" "1"
"Russia" "ie" "8"
"Albania" "ie" "1"
"Romania" "ie" "12"
"Greece" "ie" "10"
"Moldova" "ie" "2"
"Ireland" "ie" ""
"Cyprus" "ie" "5"
"Iceland" "ie" ""
"Denmark" "ie" "7"
"Hungary" "ie" ""
"Switzerland" "ie" ""
"Finland" "ie" "3"
"Israel" "ie" ""
"San Marino" "ie" ""
"Montenegro" "ie" ""
"Latvia" "ie" "4"
"Belgium" "ie" "6"
"Austria" "ie" ""
"Russia" "il" "12"
"Albania" "il" "5"
"Romania" "il" "8"
"Greece" "il" "3"
"Moldova" "il" "6"
"Ireland" "il" "7"
"Cyprus" "il" "10"
"Iceland" "il" "4"
"Denmark" "il" ""
"Hungary" "il" ""
"Switzerland" "il" "1"
"Finland" "il" "2"
"Israel" "il" ""
"San Marino" "il" ""
"Montenegro" "il" ""
"Latvia" "il" ""
"Belgium" "il" ""
"Austria" "il" ""
"Russia" "it" "2"
"Albania" "it" "12"
"Romania" "it" "10"
"Greece" "it" "5"
"Moldova" "it" "4"
"Ireland" "it" ""
"Cyprus" "it" "7"
"Iceland" "it" "1"
"Denmark" "it" "6"
"Hungary" "it" ""
"Switzerland" "it" "8"
"Finland" "it" ""
"Israel" "it" ""
"San Marino" "it" "3"
"Montenegro" "it" ""
"Latvia" "it" ""
"Belgium" "it" ""
"Austria" "it" ""
"Russia" "lv" "12"
"Albania" "lv" "4"
"Romania" "lv" ""
"Greece" "lv" ""
"Moldova" "lv" "2"
"Ireland" "lv" "10"
"Cyprus" "lv" "3"
"Iceland" "lv" "5"
"Denmark" "lv" "8"
"Hungary" "lv" ""
"Switzerland" "lv" "7"
"Finland" "lv" "6"
"Israel" "lv" "1"
"San Marino" "lv" ""
"Montenegro" "lv" ""
"Latvia" "lv" ""
"Belgium" "lv" ""
"Austria" "lv" ""
"Russia" "md" "6"
"Albania" "md" "1"
"Romania" "md" "12"
"Greece" "md" "10"
"Moldova" "md" ""
"Ireland" "md" ""
"Cyprus" "md" "3"
"Iceland" "md" "2"
"Denmark" "md" ""
"Hungary" "md" "5"
"Switzerland" "md" "8"
"Finland" "md" ""
"Israel" "md" ""
"San Marino" "md" "7"
"Montenegro" "md" ""
"Latvia" "md" "4"
"Belgium" "md" ""
"Austria" "md" ""
"Russia" "me" "8"
"Albania" "me" "12"
"Romania" "me" "7"
"Greece" "me" "10"
"Moldova" "me" "3"
"Ireland" "me" "1"
"Cyprus" "me" "6"
"Iceland" "me" "5"
"Denmark" "me" ""
"Hungary" "me" ""
"Switzerland" "me" ""
"Finland" "me" ""
"Israel" "me" ""
"San Marino" "me" "4"
"Montenegro" "me" ""
"Latvia" "me" "2"
"Belgium" "me" ""
"Austria" "me" ""
"Russia" "ro" "6"
"Albania" "ro" "4"
"Romania" "ro" ""
"Greece" "ro" "12"
"Moldova" "ro" "10"
"Ireland" "ro" ""
"Cyprus" "ro" "7"
"Iceland" "ro" ""
"Denmark" "ro" "3"
"Hungary" "ro" "8"
"Switzerland" "ro" "2"
"Finland" "ro" ""
"Israel" "ro" "5"
"San Marino" "ro" ""
"Montenegro" "ro" ""
"Latvia" "ro" ""
"Belgium" "ro" "1"
"Austria" "ro" ""
"Russia" "ru" ""
"Albania" "ru" "2"
"Romania" "ru" "8"
"Greece" "ru" "5"
"Moldova" "ru" "12"
"Ireland" "ru" "10"
"Cyprus" "ru" "7"
"Iceland" "ru" "1"
"Denmark" "ru" "3"
"Hungary" "ru" ""
"Switzerland" "ru" ""
"Finland" "ru" ""
"Israel" "ru" "6"
"San Marino" "ru" ""
"Montenegro" "ru" ""
"Latvia" "ru" "4"
"Belgium" "ru" ""
"Austria" "ru" ""
"Russia" "sm" "2"
"Albania" "sm" "10"
"Romania" "sm" "6"
"Greece" "sm" "7"
"Moldova" "sm" "5"
"Ireland" "sm" "12"
"Cyprus" "sm" ""
"Iceland" "sm" "3"
"Denmark" "sm" "4"
"Hungary" "sm" ""
"Switzerland" "sm" "1"
"Finland" "sm" ""
"Israel" "sm" ""
"San Marino" "sm" ""
"Montenegro" "sm" "8"
"Latvia" "sm" ""
"Belgium" "sm" ""
"Austria" "sm" ""
"Russia" "es" "7"
"Albania" "es" "4"
"Romania" "es" "12"
"Greece" "es" "3"
"Moldova" "es" "10"
"Ireland" "es" "5"
"Cyprus" "es" "8"
"Iceland" "es" "6"
"Denmark" "es" ""
"Hungary" "es" ""
"Switzerland" "es" ""
"Finland" "es" ""
"Israel" "es" "2"
"San Marino" "es" ""
"Montenegro" "es" ""
"Latvia" "es" ""
"Belgium" "es" "1"
"Austria" "es" ""
"Russia" "ch" "8"
"Albania" "ch" "12"
"Romania" "ch" "2"
"Greece" "ch" "3"
"Moldova" "ch" "7"
"Ireland" "ch" ""
"Cyprus" "ch" ""
"Iceland" "ch" "4"
"Denmark" "ch" "10"
"Hungary" "ch" "6"
"Switzerland" "ch" ""
"Finland" "ch" "1"
"Israel" "ch" ""
"San Marino" "ch" ""
"Montenegro" "ch" ""
"Latvia" "ch" ""
"Belgium" "ch" ""
"Austria" "ch" "5"
