"Country" "Voter" "Points"
"Switzerland" "ch" ""
"Ireland" "ch" "1"
"Cyprus" "ch" "3"
"Israel" "ch" "4"
"Greece" "ch" "7"
"Netherlands" "ch" ""
"Sweden" "ch" ""
"Luxembourg" "ch" "6"
"Denmark" "ch" ""
"Belgium" "ch" ""
"Spain" "ch" "2"
"Yugoslavia" "ch" "10"
"Finland" "ch" "5"
"Austria" "ch" ""
"Turkey" "ch" ""
"Portugal" "ch" ""
"Norway" "ch" ""
"United Kingdom" "tr" "8"
"Germany" "tr" "12"
"France" "tr" ""
"Switzerland" "tr" "2"
"Ireland" "tr" "3"
"Cyprus" "tr" ""
"Israel" "tr" ""
"Greece" "tr" ""
"Netherlands" "tr" "5"
"Sweden" "tr" ""
"Luxembourg" "tr" ""
"Denmark" "tr" "1"
"Belgium" "tr" "7"
"Spain" "tr" "10"
"Yugoslavia" "tr" "4"
"Finland" "tr" ""
"Austria" "tr" "6"
"Turkey" "tr" ""
"Portugal" "tr" ""
"Norway" "tr" ""
"United Kingdom" "gb" ""
"Germany" "gb" "7"
"France" "gb" "1"
"Switzerland" "gb" "12"
"Ireland" "gb" ""
"Cyprus" "gb" "10"
"Israel" "gb" "4"
"Greece" "gb" "8"
"Netherlands" "gb" "6"
"Sweden" "gb" "2"
"Luxembourg" "gb" ""
"Denmark" "gb" "5"
"Belgium" "gb" "3"
"Spain" "gb" ""
"Yugoslavia" "gb" ""
"Finland" "gb" ""
"Austria" "gb" ""
"Turkey" "gb" ""
"Portugal" "gb" ""
"Norway" "gb" ""
"United Kingdom" "yu" "10"
"Germany" "yu" "2"
"France" "yu" "4"
"Switzerland" "yu" "12"
"Ireland" "yu" "5"
"Cyprus" "yu" "6"
"Israel" "yu" ""
"Greece" "yu" "1"
"Netherlands" "yu" ""
"Sweden" "yu" "7"
"Luxembourg" "yu" ""
"Denmark" "yu" ""
"Belgium" "yu" "8"
"Spain" "yu" ""
"Yugoslavia" "yu" ""
"Finland" "yu" ""
"Austria" "yu" ""
"Turkey" "yu" "3"
"Portugal" "yu" ""
"Norway" "yu" ""
