"Country" "Voter" "Points"
"Germany" "fi" ""
"Montenegro" "fi" ""
"Greece" "fi" ""
"Italy" "fi" ""
"Azerbaijan" "fi" ""
"Malta" "fi" "3"
"San Marino" "fi" ""
"Slovenia" "fi" ""
"France" "fi" "1"
"Austria" "fr" "10"
"Netherlands" "fr" "8"
"Sweden" "fr" "4"
"Armenia" "fr" "12"
"Hungary" "fr" ""
"Ukraine" "fr" ""
"Russia" "fr" ""
"Norway" "fr" "2"
"Denmark" "fr" "3"
"Spain" "fr" "6"
"Finland" "fr" ""
"Romania" "fr" ""
"Switzerland" "fr" ""
"Poland" "fr" "5"
"Iceland" "fr" "7"
"Belarus" "fr" ""
"United Kingdom" "fr" ""
"Germany" "fr" ""
"Montenegro" "fr" ""
"Greece" "fr" ""
"Italy" "fr" "1"
"Azerbaijan" "fr" ""
"Malta" "fr" ""
"San Marino" "fr" ""
"Slovenia" "fr" ""
"France" "fr" ""
"Austria" "ge" "10"
"Netherlands" "ge" ""
"Sweden" "ge" "2"
"Armenia" "ge" "12"
"Hungary" "ge" ""
"Ukraine" "ge" "6"
"Russia" "ge" "8"
"Norway" "ge" ""
"Denmark" "ge" ""
"Spain" "ge" ""
"Finland" "ge" ""
"Romania" "ge" ""
"Switzerland" "ge" "1"
"Poland" "ge" ""
"Iceland" "ge" ""
"Belarus" "ge" ""
"United Kingdom" "ge" "3"
"Germany" "ge" "5"
"Montenegro" "ge" ""
"Greece" "ge" "4"
"Italy" "ge" ""
"Azerbaijan" "ge" "7"
"Malta" "ge" ""
"San Marino" "ge" ""
"Slovenia" "ge" ""
"France" "ge" ""
"Austria" "de" "7"
"Netherlands" "de" "12"
"Sweden" "de" ""
"Armenia" "de" "6"
"Hungary" "de" ""
"Ukraine" "de" ""
"Russia" "de" ""
"Norway" "de" "5"
"Denmark" "de" "8"
"Spain" "de" "1"
"Finland" "de" "4"
"Romania" "de" ""
"Switzerland" "de" "3"
"Poland" "de" "10"
"Iceland" "de" "2"
"Belarus" "de" ""
"United Kingdom" "de" ""
"Germany" "de" ""
"Montenegro" "de" ""
"Greece" "de" ""
"Italy" "de" ""
"Azerbaijan" "de" ""
"Malta" "de" ""
"San Marino" "de" ""
"Slovenia" "de" ""
"France" "de" ""
"Austria" "gr" "12"
"Netherlands" "gr" "8"
"Sweden" "gr" "2"
"Armenia" "gr" "7"
"Hungary" "gr" "6"
"Ukraine" "gr" "5"
"Russia" "gr" "10"
"Norway" "gr" "3"
"Denmark" "gr" ""
"Spain" "gr" ""
"Finland" "gr" ""
"Romania" "gr" ""
"Switzerland" "gr" "4"
"Poland" "gr" "1"
"Iceland" "gr" ""
"Belarus" "gr" ""
"United Kingdom" "gr" ""
"Germany" "gr" ""
"Montenegro" "gr" ""
"Greece" "gr" ""
"Italy" "gr" ""
"Azerbaijan" "gr" ""
"Malta" "gr" ""
"San Marino" "gr" ""
"Slovenia" "gr" ""
"France" "gr" ""
"Austria" "hu" "10"
"Netherlands" "hu" "12"
"Sweden" "hu" "8"
"Armenia" "hu" "7"
"Hungary" "hu" ""
"Ukraine" "hu" "2"
"Russia" "hu" ""
"Norway" "hu" ""
"Denmark" "hu" ""
"Spain" "hu" ""
"Finland" "hu" "6"
"Romania" "hu" ""
"Switzerland" "hu" "1"
"Poland" "hu" "3"
"Iceland" "hu" "5"
"Belarus" "hu" ""
"United Kingdom" "hu" ""
"Germany" "hu" ""
"Montenegro" "hu" ""
"Greece" "hu" ""
"Italy" "hu" ""
"Azerbaijan" "hu" ""
"Malta" "hu" ""
"San Marino" "hu" "4"
"Slovenia" "hu" ""
"France" "hu" ""
"Austria" "is" "10"
"Netherlands" "is" "12"
"Sweden" "is" "7"
"Armenia" "is" "2"
"Hungary" "is" "6"
"Ukraine" "is" ""
"Russia" "is" ""
"Norway" "is" "1"
"Denmark" "is" "8"
"Spain" "is" ""
"Finland" "is" "5"
"Romania" "is" ""
"Switzerland" "is" ""
"Poland" "is" "3"
"Iceland" "is" ""
"Belarus" "is" ""
"United Kingdom" "is" "4"
"Germany" "is" ""
"Montenegro" "is" ""
"Greece" "is" ""
"Italy" "is" ""
"Azerbaijan" "is" ""
"Malta" "is" ""
"San Marino" "is" ""
"Slovenia" "is" ""
"France" "is" ""
"Austria" "ie" "12"
"Netherlands" "ie" "10"
"Sweden" "ie" "4"
"Armenia" "ie" ""
"Hungary" "ie" "1"
"Ukraine" "ie" ""
"Russia" "ie" ""
"Norway" "ie" "7"
"Denmark" "ie" ""
"Spain" "ie" "6"
"Finland" "ie" ""
"Romania" "ie" "2"
"Switzerland" "ie" "5"
"Poland" "ie" ""
"Iceland" "ie" ""
"Belarus" "ie" ""
"United Kingdom" "ie" "8"
"Germany" "ie" ""
"Montenegro" "ie" ""
"Greece" "ie" ""
"Italy" "ie" ""
"Azerbaijan" "ie" ""
"Malta" "ie" "3"
"San Marino" "ie" ""
"Slovenia" "ie" ""
"France" "ie" ""
"Austria" "il" "12"
"Netherlands" "il" ""
"Sweden" "il" "10"
"Armenia" "il" "6"
"Hungary" "il" "7"
"Ukraine" "il" "5"
"Russia" "il" "3"
"Norway" "il" ""
"Denmark" "il" ""
"Spain" "il" "4"
"Finland" "il" ""
"Romania" "il" "8"
"Switzerland" "il" ""
"Poland" "il" ""
"Iceland" "il" ""
"Belarus" "il" "1"
"United Kingdom" "il" ""
"Germany" "il" ""
"Montenegro" "il" ""
"Greece" "il" "2"
"Italy" "il" ""
"Azerbaijan" "il" ""
"Malta" "il" ""
"San Marino" "il" ""
"Slovenia" "il" ""
"France" "il" ""
"Austria" "it" "12"
"Netherlands" "it" "4"
"Sweden" "it" ""
"Armenia" "it" ""
"Hungary" "it" ""
"Ukraine" "it" "10"
"Russia" "it" ""
"Norway" "it" ""
"Denmark" "it" ""
"Spain" "it" ""
"Finland" "it" "6"
"Romania" "it" "5"
"Switzerland" "it" "2"
"Poland" "it" "8"
"Iceland" "it" "7"
"Belarus" "it" ""
"United Kingdom" "it" ""
"Germany" "it" ""
"Montenegro" "it" ""
"Greece" "it" "3"
"Italy" "it" ""
"Azerbaijan" "it" ""
"Malta" "it" "1"
"San Marino" "it" ""
"Slovenia" "it" ""
"France" "it" ""
"Austria" "lv" "6"
"Netherlands" "lv" "12"
"Sweden" "lv" "8"
"Armenia" "lv" "10"
"Hungary" "lv" "1"
"Ukraine" "lv" "7"
"Russia" "lv" "2"
"Norway" "lv" "5"
"Denmark" "lv" ""
"Spain" "lv" "4"
"Finland" "lv" "3"
"Romania" "lv" ""
"Switzerland" "lv" ""
"Poland" "lv" ""
"Iceland" "lv" ""
"Belarus" "lv" ""
"United Kingdom" "lv" ""
"Germany" "lv" ""
"Montenegro" "lv" ""
"Greece" "lv" ""
"Italy" "lv" ""
"Azerbaijan" "lv" ""
"Malta" "lv" ""
"San Marino" "lv" ""
"Slovenia" "lv" ""
"France" "lv" ""
"Austria" "lt" "10"
"Netherlands" "lt" "12"
"Sweden" "lt" "7"
"Armenia" "lt" ""
"Hungary" "lt" ""
"Ukraine" "lt" "5"
"Russia" "lt" "6"
"Norway" "lt" "8"
"Denmark" "lt" "1"
"Spain" "lt" "4"
"Finland" "lt" ""
"Romania" "lt" ""
"Switzerland" "lt" "2"
"Poland" "lt" ""
"Iceland" "lt" ""
"Belarus" "lt" "3"
"United Kingdom" "lt" ""
"Germany" "lt" ""
"Montenegro" "lt" ""
"Greece" "lt" ""
"Italy" "lt" ""
"Azerbaijan" "lt" ""
"Malta" "lt" ""
"San Marino" "lt" ""
"Slovenia" "lt" ""
"France" "lt" ""
"Austria" "mt" "10"
"Netherlands" "mt" ""
"Sweden" "mt" "7"
"Armenia" "mt" "6"
"Hungary" "mt" ""
"Ukraine" "mt" ""
"Russia" "mt" "5"
"Norway" "mt" "2"
"Denmark" "mt" ""
"Spain" "mt" ""
"Finland" "mt" ""
"Romania" "mt" "8"
"Switzerland" "mt" "3"
"Poland" "mt" ""
"Iceland" "mt" ""
"Belarus" "mt" ""
"United Kingdom" "mt" "4"
"Germany" "mt" ""
"Montenegro" "mt" ""
"Greece" "mt" "1"
"Italy" "mt" "12"
"Azerbaijan" "mt" ""
"Malta" "mt" ""
"San Marino" "mt" ""
"Slovenia" "mt" ""
"France" "mt" ""
"Austria" "md" "7"
"Netherlands" "md" ""
"Sweden" "md" "6"
"Armenia" "md" "3"
"Hungary" "md" "4"
"Ukraine" "md" "10"
"Russia" "md" "8"
"Norway" "md" ""
"Denmark" "md" ""
"Spain" "md" ""
"Finland" "md" ""
"Romania" "md" "12"
"Switzerland" "md" ""
"Poland" "md" "2"
"Iceland" "md" ""
"Belarus" "md" "5"
"United Kingdom" "md" ""
"Germany" "md" ""
"Montenegro" "md" ""
"Greece" "md" ""
"Italy" "md" ""
"Azerbaijan" "md" ""
"Malta" "md" ""
"San Marino" "md" "1"
"Slovenia" "md" ""
"France" "md" ""
"Austria" "me" "2"
"Netherlands" "me" ""
"Sweden" "me" "3"
"Armenia" "me" "10"
"Hungary" "me" "12"
"Ukraine" "me" "7"
"Russia" "me" ""
"Norway" "me" ""
"Denmark" "me" ""
"Spain" "me" ""
"Finland" "me" ""
"Romania" "me" ""
"Switzerland" "me" "5"
"Poland" "me" "4"
"Iceland" "me" ""
"Belarus" "me" "1"
"United Kingdom" "me" ""
"Germany" "me" ""
"Montenegro" "me" ""
"Greece" "me" ""
"Italy" "me" "6"
"Azerbaijan" "me" ""
"Malta" "me" ""
"San Marino" "me" ""
"Slovenia" "me" "8"
"France" "me" ""
"Austria" "nl" "12"
"Netherlands" "nl" ""
"Sweden" "nl" "8"
"Armenia" "nl" "7"
"Hungary" "nl" "4"
"Ukraine" "nl" ""
"Russia" "nl" ""
"Norway" "nl" "10"
"Denmark" "nl" "1"
"Spain" "nl" ""
"Finland" "nl" "2"
"Romania" "nl" ""
"Switzerland" "nl" "3"
"Poland" "nl" ""
"Iceland" "nl" "6"
"Belarus" "nl" ""
"United Kingdom" "nl" ""
"Germany" "nl" ""
"Montenegro" "nl" ""
"Greece" "nl" ""
"Italy" "nl" ""
"Azerbaijan" "nl" ""
"Malta" "nl" "5"
"San Marino" "nl" ""
"Slovenia" "nl" ""
"France" "nl" ""
"Austria" "mk" "3"
"Netherlands" "mk" "7"
"Sweden" "mk" ""
"Armenia" "mk" "8"
"Hungary" "mk" "10"
"Ukraine" "mk" ""
"Russia" "mk" "6"
"Norway" "mk" ""
"Denmark" "mk" ""
"Spain" "mk" ""
"Finland" "mk" ""
"Romania" "mk" "4"
"Switzerland" "mk" ""
"Poland" "mk" "5"
"Iceland" "mk" ""
"Belarus" "mk" ""
"United Kingdom" "mk" ""
"Germany" "mk" ""
"Montenegro" "mk" "12"
"Greece" "mk" ""
"Italy" "mk" "2"
"Azerbaijan" "mk" ""
"Malta" "mk" ""
"San Marino" "mk" ""
"Slovenia" "mk" "1"
"France" "mk" ""
"Austria" "no" "10"
"Netherlands" "no" "12"
"Sweden" "no" "8"
"Armenia" "no" ""
"Hungary" "no" ""
"Ukraine" "no" ""
"Russia" "no" ""
"Norway" "no" ""
"Denmark" "no" "1"
"Spain" "no" "5"
"Finland" "no" "7"
"Romania" "no" "4"
"Switzerland" "no" ""
"Poland" "no" "2"
"Iceland" "no" "6"
"Belarus" "no" ""
"United Kingdom" "no" "3"
"Germany" "no" ""
"Montenegro" "no" ""
"Greece" "no" ""
"Italy" "no" ""
"Azerbaijan" "no" ""
"Malta" "no" ""
"San Marino" "no" ""
"Slovenia" "no" ""
"France" "no" ""
"Austria" "pl" ""
"Netherlands" "pl" "12"
"Sweden" "pl" "4"
"Armenia" "pl" "1"
"Hungary" "pl" ""
"Ukraine" "pl" "5"
"Russia" "pl" ""
"Norway" "pl" "7"
"Denmark" "pl" "6"
"Spain" "pl" "2"
"Finland" "pl" "3"
"Romania" "pl" ""
"Switzerland" "pl" "10"
"Poland" "pl" ""
"Iceland" "pl" ""
"Belarus" "pl" ""
"United Kingdom" "pl" ""
"Germany" "pl" "8"
"Montenegro" "pl" ""
"Greece" "pl" ""
"Italy" "pl" ""
"Azerbaijan" "pl" ""
"Malta" "pl" ""
"San Marino" "pl" ""
"Slovenia" "pl" ""
"France" "pl" ""
"Austria" "pt" "12"
"Netherlands" "pt" "10"
"Sweden" "pt" "8"
"Armenia" "pt" "4"
"Hungary" "pt" "6"
"Ukraine" "pt" ""
"Russia" "pt" "2"
"Norway" "pt" "3"
"Denmark" "pt" "5"
"Spain" "pt" ""
"Finland" "pt" ""
"Romania" "pt" "1"
"Switzerland" "pt" "7"
"Poland" "pt" ""
"Iceland" "pt" ""
"Belarus" "pt" ""
"United Kingdom" "pt" ""
"Germany" "pt" ""
"Montenegro" "pt" ""
"Greece" "pt" ""
"Italy" "pt" ""
"Azerbaijan" "pt" ""
"Malta" "pt" ""
"San Marino" "pt" ""
"Slovenia" "pt" ""
"France" "pt" ""
"Austria" "ro" "8"
"Netherlands" "ro" "3"
"Sweden" "ro" "12"
"Armenia" "ro" "7"
"Hungary" "ro" "10"
"Ukraine" "ro" ""
"Russia" "ro" ""
"Norway" "ro" "1"
"Denmark" "ro" "4"
"Spain" "ro" "5"
"Finland" "ro" ""
"Romania" "ro" ""
"Switzerland" "ro" "6"
"Poland" "ro" ""
"Iceland" "ro" ""
"Belarus" "ro" ""
"United Kingdom" "ro" ""
"Germany" "ro" "2"
"Montenegro" "ro" ""
"Greece" "ro" ""
"Italy" "ro" ""
"Azerbaijan" "ro" ""
"Malta" "ro" ""
"San Marino" "ro" ""
"Slovenia" "ro" ""
"France" "ro" ""
"Austria" "ru" "5"
"Netherlands" "ru" "3"
"Sweden" "ru" "2"
"Armenia" "ru" "8"
"Hungary" "ru" "6"
"Ukraine" "ru" "7"
"Russia" "ru" ""
"Norway" "ru" ""
"Denmark" "ru" ""
"Spain" "ru" ""
"Finland" "ru" ""
"Romania" "ru" ""
"Switzerland" "ru" ""
"Poland" "ru" ""
"Iceland" "ru" "1"
"Belarus" "ru" "12"
"United Kingdom" "ru" ""
"Germany" "ru" ""
"Montenegro" "ru" ""
"Greece" "ru" "4"
"Italy" "ru" ""
"Azerbaijan" "ru" "10"
"Malta" "ru" ""
"San Marino" "ru" ""
"Slovenia" "ru" ""
"France" "ru" ""
"Austria" "sm" ""
"Netherlands" "sm" "2"
"Sweden" "sm" "10"
"Armenia" "sm" "6"
"Hungary" "sm" "7"
"Ukraine" "sm" ""
"Russia" "sm" ""
"Norway" "sm" ""
"Denmark" "sm" "1"
"Spain" "sm" ""
"Finland" "sm" "3"
"Romania" "sm" ""
"Switzerland" "sm" ""
"Poland" "sm" ""
"Iceland" "sm" "8"
"Belarus" "sm" ""
"United Kingdom" "sm" "5"
"Germany" "sm" ""
"Montenegro" "sm" ""
"Greece" "sm" ""
"Italy" "sm" ""
"Azerbaijan" "sm" "12"
"Malta" "sm" "4"
"San Marino" "sm" ""
"Slovenia" "sm" ""
"France" "sm" ""
"Austria" "si" "12"
"Netherlands" "si" "10"
"Sweden" "si" "8"
"Armenia" "si" ""
"Hungary" "si" ""
"Ukraine" "si" ""
"Russia" "si" ""
"Norway" "si" "5"
"Denmark" "si" "6"
"Spain" "si" "4"
"Finland" "si" ""
"Romania" "si" ""
"Switzerland" "si" "3"
"Poland" "si" "1"
"Iceland" "si" ""
"Belarus" "si" ""
"United Kingdom" "si" ""
"Germany" "si" "2"
"Montenegro" "si" "7"
"Greece" "si" ""
"Italy" "si" ""
"Azerbaijan" "si" ""
"Malta" "si" ""
"San Marino" "si" ""
"Slovenia" "si" ""
"France" "si" ""
"Austria" "es" "12"
"Netherlands" "es" "7"
"Sweden" "es" "10"
"Armenia" "es" "4"
"Hungary" "es" "2"
"Ukraine" "es" "6"
"Russia" "es" ""
"Norway" "es" ""
"Denmark" "es" "3"
"Spain" "es" ""
"Finland" "es" ""
"Romania" "es" "8"
"Switzerland" "es" ""
"Poland" "es" ""
"Iceland" "es" "1"
"Belarus" "es" ""
"United Kingdom" "es" "5"
"Germany" "es" ""
"Montenegro" "es" ""
"Greece" "es" ""
"Italy" "es" ""
"Azerbaijan" "es" ""
"Malta" "es" ""
"San Marino" "es" ""
"Slovenia" "es" ""
"France" "es" ""
"Austria" "se" "12"
"Netherlands" "se" "10"
"Sweden" "se" ""
"Armenia" "se" "5"
"Hungary" "se" "7"
"Ukraine" "se" ""
"Russia" "se" ""
"Norway" "se" "3"
"Denmark" "se" "8"
"Spain" "se" ""
"Finland" "se" "6"
"Romania" "se" ""
"Switzerland" "se" ""
"Poland" "se" "2"
"Iceland" "se" "4"
"Belarus" "se" ""
"United Kingdom" "se" ""
"Germany" "se" ""
"Montenegro" "se" ""
"Greece" "se" ""
"Italy" "se" ""
"Azerbaijan" "se" ""
"Malta" "se" ""
"San Marino" "se" ""
"Slovenia" "se" ""
"France" "se" "1"
"Austria" "ch" "12"
"Netherlands" "ch" "10"
"Sweden" "ch" "6"
"Armenia" "ch" ""
"Hungary" "ch" "1"
"Ukraine" "ch" ""
"Russia" "ch" ""
"Norway" "ch" "5"
"Denmark" "ch" "3"
"Spain" "ch" "8"
"Finland" "ch" "4"
"Romania" "ch" ""
"Switzerland" "ch" ""
"Poland" "ch" ""
"Iceland" "ch" ""
"Belarus" "ch" ""
"United Kingdom" "ch" ""
"Germany" "ch" "7"
"Montenegro" "ch" ""
"Greece" "ch" ""
"Italy" "ch" "2"
"Azerbaijan" "ch" ""
"Malta" "ch" ""
"San Marino" "ch" ""
"Slovenia" "ch" ""
"France" "ch" ""
"Austria" "ua" "8"
"Netherlands" "ua" ""
"Sweden" "ua" "12"
"Armenia" "ua" "10"
"Hungary" "ua" "3"
"Ukraine" "ua" ""
"Russia" "ua" "4"
"Norway" "ua" ""
"Denmark" "ua" ""
"Spain" "ua" "2"
"Finland" "ua" ""
"Romania" "ua" ""
"Switzerland" "ua" ""
"Poland" "ua" "7"
"Iceland" "ua" ""
"Belarus" "ua" "6"
"United Kingdom" "ua" ""
"Germany" "ua" "5"
"Montenegro" "ua" ""
"Greece" "ua" ""
"Italy" "ua" ""
"Azerbaijan" "ua" "1"
"Malta" "ua" ""
"San Marino" "ua" ""
"Slovenia" "ua" ""
"France" "ua" ""
"Austria" "gb" "12"
"Netherlands" "gb" "8"
"Sweden" "gb" "7"
"Armenia" "gb" ""
"Hungary" "gb" ""
"Ukraine" "gb" ""
"Russia" "gb" ""
"Norway" "gb" ""
"Denmark" "gb" "3"
"Spain" "gb" "5"
"Finland" "gb" "6"
"Romania" "gb" ""
"Switzerland" "gb" "1"
"Poland" "gb" ""
"Iceland" "gb" "4"
"Belarus" "gb" ""
"United Kingdom" "gb" ""
"Germany" "gb" ""
"Montenegro" "gb" ""
"Greece" "gb" "2"
"Italy" "gb" ""
"Azerbaijan" "gb" ""
"Malta" "gb" "10"
"San Marino" "gb" ""
"Slovenia" "gb" ""
"France" "gb" ""
